ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 5007.3 at 16:34 16/4/2010  Report at 19:11 Friday 16/4/2010!. Processed 11:06 Monday 19/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,800,800,100.00,0.66,"100,024","0.80""",,,,,,,,,
"""SKC",Sky City Entertainment Group,FPO NZ,"38,118","31,476",82.57,-0.40,"575,114,687","0.00""",,,,,,,,,
"""COU",Count Financial ,FPO,"104,293","76,959",73.79,-0.35,"258,251,285","0.03""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"4,264,980","2,768,778",64.91,1.29,"1,080,653,789","0.25""",,,,,,,,,
"""TRG",Treasury Group ,FPO,"62,741","40,541",64.61,0.69,"23,070,755","0.17""",,,,,,,,,
"""BBG",Billabong International ,FPO,"423,775","246,973",58.27,1.96,"252,863,336","0.09""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"5,953,643","3,432,218",57.64,-1.09,"1,005,151,794","0.34""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"858,598","400,859",46.68,-0.31,"270,000,000","0.14""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"594,886","261,523",43.96,-0.53,"462,915,574","0.05""",,,,,,,,,
"""CRG",Crane Group ,FPO,"1,426,746","616,115",43.18,0.10,"78,286,427","0.78""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"4,402,591","1,860,351",42.25,1.34,"483,397,504","0.38""",,,,,,,,,
"""CPU",Computershare,FPO,"1,074,276","447,362",41.64,0.08,"555,664,059","0.08""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"408,917","164,938",40.33,-2.14,"606,118,435","0.02""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"5,285,950","1,924,449",36.40,0.92,"1,548,717,174","0.12""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"4,339,399","1,548,802",35.69,0.10,"1,281,390,524","0.12""",,,,,,,,,
"""ERA",ERA,FPO 'A',"678,197","238,676",35.19,0.74,"190,737,934","0.12""",,,,,,,,,
"""AWB",AWB ,FPO,"7,089,225","2,416,806",34.09,0.00,"817,304,356","0.29""",,,,,,,,,
"""HSP",Healthscope ,FPO,"1,784,719","603,908",33.83,0.88,"317,010,025","0.19""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"1,109,900","374,264",33.72,-0.67,"533,379,348","0.07""",,,,,,,,,
"""SFR",Sandfire Resources,FPO,"222,296","74,473",33.50,-0.26,"124,439,287","0.06""",,,,,,,,,
"""GOLD",ETFS Metal Securities Australia,ETFS GOLD,"14,809","4,916",33.19,0.28,"4,878,850","0.10""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"897,215","291,218",32.45,-0.69,"434,530,879","0.06""",,,,,,,,,
"""GGG",Greenland Minerals & Energy,FPO,"711,658","230,548",32.39,0.00,"231,188,566","0.10""",,,,,,,,,
"""TAP",Tap Oil ,FPO,"338,524","109,132",32.23,-1.75,"156,485,921","0.07""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,998,965","958,528",31.96,0.26,"754,308,869","0.12""",,,,,,,,,
"""UGL",UGL ,FPO,"333,890","102,545",30.71,0.20,"165,928,705","0.06""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"2,982,091","903,815",30.30,0.36,"366,873,825","0.24""",,,,,,,,,
