ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4412.8 at 16:36 24/5/2010  Report at 19:07 Monday 24/5/2010!. Processed 11:44 Tuesday 25/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,600,600,100.00,2.41,"455,585","0.13""",,,,,,,,,
"""ETPMP",T  ETFS Metal Securities Australia,ETFS PT,20,20,100.00,2.57,"36,000","0.05""",,,,,,,,,
"""IDT",IDT Australia ,FPO,"19,250","15,000",77.92,-4.41,"43,096,294","0.03""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"771,375","561,078",72.73,-0.14,"151,915,022","0.36""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"6,453,806","4,598,205",71.24,1.82,"344,547,359","1.33""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"8,406,686","5,480,554",65.19,3.80,"606,831,240","0.90""",,,,,,,,,
"""BLD",Boral ,FPO,"4,014,312","2,534,680",63.14,0.37,"598,952,998","0.42""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"13,182,327","7,210,027",54.69,4.51,"2,926,103,883","0.24""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"7,380,723","3,730,435",50.54,1.31,"2,510,727,671","0.14""",,,,,,,,,
"""RHC",Ramsay Health Care ,FPO,"705,407","327,258",46.39,-0.14,"202,081,252","0.16""",,,,,,,,,
"""IGO",Independence Group,FPO,"357,423","165,516",46.30,4.35,"113,703,539","0.14""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"1,251,545","531,902",42.50,0.24,"533,379,348","0.10""",,,,,,,,,
"""NUF",Nufarm ,FPO,"1,916,606","780,779",40.73,0.00,"243,146,570","0.32""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"575,122","225,712",39.24,1.24,"108,344,987","0.20""",,,,,,,,,
"""AWC",Alumina ,FPO,"16,890,567","6,614,412",39.16,-0.62,"2,440,196,187","0.27""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"1,071,463","416,355",38.85,2.55,"259,309,656","0.16""",,,,,,,,,
"""ERA",ERA,FPO 'A',"573,710","216,443",37.72,-0.44,"190,737,934","0.11""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"3,653,289","1,371,471",37.54,5.60,"517,059,313","0.26""",,,,,,,,,
"""FKP",FKP Property Group,STAPLED,"1,464,872","546,580",37.31,4.79,"1,165,034,662","0.04""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"322,312","119,238",36.99,0.39,"94,193,403","0.12""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"15,312,156","5,433,091",35.48,4.28,"2,533,722,912","0.21""",,,,,,,,,
"""BKN",Bradken ,FPO,"660,151","233,264",35.33,0.83,"130,519,161","0.17""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"3,457,575","1,175,023",33.98,2.70,"1,062,316,784","0.11""",,,,,,,,,
"""CWN",Crown ,FPO,"1,149,653","388,533",33.79,2.36,"753,555,290","0.05""",,,,,,,,,
"""SLX",Silex Systems ,FPO,"86,341","28,619",33.14,-2.56,"148,880,108","0.01""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"2,794,366","921,657",32.98,-0.58,"802,460,585","0.11""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"2,416,934","768,349",31.79,0.53,"420,711,773","0.18""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,445,707","437,473",30.26,1.40,"270,000,000","0.16""",,,,,,,,,
"""PNA",PanAust ,FPO,"24,736,193","7,460,863",30.16,3.44,"2,934,758,109","0.25""",,,,,,,,,
"""ORI",Orica ,FPO,"1,065,789","321,339",30.15,1.02,"361,112,562","0.08""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"632,683","188,516",29.79,0.99,"264,264,459","0.07""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"4,934,307","1,460,226",29.59,1.06,"717,142,802","0.20""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"3,023,501","888,728",29.39,1.01,"581,517,884","0.15""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"9,114,488","2,661,689",29.20,-0.33,"2,351,955,725","0.11""",,,,,,,,,
"""STO",Santos ,FPO,"3,777,850","1,088,330",28.80,3.27,"832,552,523","0.13""",,,,,,,,,
"""BOW",Bow Energy ,FPO,"1,079,877","310,608",28.76,6.14,"280,607,187","0.11""",,,,,,,,,
"""ASX",ASX ,FPO,"1,159,668","327,729",28.26,-0.44,"173,573,245","0.18""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"1,251,755","348,930",27.87,0.38,"255,003,613","0.13""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"9,392,547","2,596,231",27.64,1.59,"2,307,773,663","0.11""",,,,,,,,,
"""DJS",David Jones ,FPO,"3,431,288","944,641",27.53,1.67,"510,945,759","0.18""",,,,,,,,,
"""SDL",Sundance Resources ,FPO,"3,629,297","996,665",27.46,4.00,"2,709,995,932","0.03""",,,,,,,,,
"""CRG",Crane Group ,FPO,"321,812","86,329",26.82,0.69,"78,286,427","0.11""",,,,,,,,,
"""HIL",Hills Industries ,FPO,"523,844","140,032",26.73,0.00,"248,219,660","0.05""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"1,232,379","328,956",26.69,2.39,"1,259,907,689","0.02""",,,,,,,,,
"""PRU",Perseus Mining ,FPO,"857,930","228,870",26.67,3.70,"395,432,088","0.05""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"1,011,590","267,207",26.41,4.05,"300,687,299","0.08""",,,,,,,,,
"""MML",Medusa Mining ,FPO,"384,826","100,649",26.15,4.09,"187,419,911","0.05""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"2,279,017","591,381",25.94,3.50,"780,136,909","0.07""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"3,240,941","835,843",25.79,-0.17,"1,005,157,140","0.08""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"6,170,242","1,590,465",25.77,2.53,"1,548,727,174","0.10""",,,,,,,,,
"""ANN",Ansell ,FPO,"943,214","241,430",25.59,2.44,"131,577,652","0.18""",,,,,,,,,
"""COH",Cochlear ,FPO,"312,333","79,759",25.53,-1.07,"56,543,401","0.14""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"859,794","218,449",25.40,2.77,"200,107,524","0.10""",,,,,,,,,
"""AWB",AWB ,FPO,"1,436,799","363,821",25.32,2.09,"817,304,356","0.04""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"2,631,890","665,753",25.29,1.31,"880,668,872","0.07""",,,,,,,,,
"""GWT",GWA International ,FPO,"416,779","105,287",25.26,0.00,"301,102,514","0.03""",,,,,,,,,
"""PIH",Prime Infrastructure.,STAPLED,"290,758","73,154",25.16,-0.25,"351,776,795","0.02""",,,,,,,,,
"""CSR",CSR ,FPO,"6,845,308","1,713,690",25.03,0.61,"1,514,920,814","0.11""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"4,700,908","1,173,823",24.97,1.27,"1,281,937,479","0.09""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"1,100,006","274,597",24.96,0.41,"960,638,735","0.02""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"805,744","198,642",24.65,3.94,"322,273,136","0.06""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"2,334,610","574,667",24.61,1.73,"1,037,994,023","0.05""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"3,574,531","877,245",24.54,5.88,"707,511,545","0.12""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"14,920,396","3,620,285",24.26,3.95,"2,977,233,097","0.12""",,,,,,,,,
"""MCR",Mincor Resources,FPO,"2,002,406","472,214",23.58,4.22,"200,184,686","0.23""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"22,731,217","5,354,886",23.55,0.95,"3,121,339,730","0.17""",,,,,,,,,
"""ESG",Eastern Star Gas ,FPO,"4,932,927","1,145,408",23.22,3.54,"872,224,422","0.13""",,,,,,,,,
