ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4519.2 at 16:47 5/11/2009  Report at 19:08 Thursday 5/11/2009!. Processed 20:10 Friday 6/11/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"275,148","207,599",75.45,-2.66,"151,936,021","0.13""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"4,179,597","2,817,442",67.40,-2.46,"1,380,386,438","0.20""",,,,,,,,,
"""ASB",Austal ,FPO,"266,893","162,670",60.95,2.44,"188,069,638","0.08""",,,,,,,,,
"""CSR",CSR ,FPO,"5,203,459","2,780,196",53.43,-0.82,"1,289,265,068","0.21""",,,,,,,,,
"""PPT",Perpetual ,FPO,"167,036","81,195",48.60,-4.17,"42,879,253","0.18""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"2,571,135","1,161,940",45.19,-6.00,"603,580,761","0.19""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"1,644,078","696,074",42.33,-1.19,"533,379,348","0.13""",,,,,,,,,
"""GNS",Gunns ,FPO,"2,184,547","826,078",37.81,-0.52,"803,213,796","0.10""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"1,069,993","398,807",37.27,-0.50,"298,171,836","0.13""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"3,216,613","1,191,463",37.04,0.00,"2,662,931,420","0.04""",,,,,,,,,
"""DJS",David Jones ,FPO,"3,686,156","1,353,293",36.71,-4.24,"503,524,465","0.26""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,012,651","367,639",36.30,-1.98,"252,863,336","0.14""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"41,173","14,362",34.88,-1.22,"53,620,771","0.02""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"12,310,366","4,218,113",34.26,-1.35,"3,356,081,497","0.12""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"3,967,128","1,341,203",33.80,0.25,"1,062,316,784","0.12""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"1,612,028","541,857",33.61,-2.58,"447,827,412","0.12""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"9,789,840","3,236,954",33.06,-0.62,"2,351,955,725","0.13""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,312,824","1,414,150",32.78,0.93,"1,534,246,082","0.09""",,,,,,,,,
"""GWT",GWA International ,FPO,"686,617","222,223",32.36,-2.43,"300,667,514","0.07""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"840,149","268,149",31.91,2.00,"481,060,331","0.05""",,,,,,,,,
"""MAP",MAP Group,FORUS,"5,237,150","1,670,821",31.90,2.90,"1,718,653,539","0.09""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,111,829","670,288",31.74,-1.32,"606,831,240","0.11""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"18,168,598","5,763,074",31.72,-2.35,"1,823,306,551","0.31""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"1,436,724","454,712",31.64,0.85,"435,205,782","0.10""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"1,131,335","352,917",31.19,-2.09,"432,884,760","0.08""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"2,127,119","662,388",31.14,-0.85,"699,358,971","0.09""",,,,,,,,,
"""BLD",Boral ,FPO,"1,933,137","597,333",30.90,-3.77,"595,313,279","0.10""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"248,220","75,689",30.49,-0.68,"264,264,459","0.02""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,012,160","306,989",30.33,0.99,"388,429,875","0.07""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"5,370,531","1,608,080",29.94,2.50,"798,520,953","0.20""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"844,419","250,384",29.65,0.97,"245,544,428","0.10""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"15,269,934","4,357,418",28.53,-1.60,"1,860,813,983","0.23""",,,,,,,,,
"""TGR",Tassal Group ,FPO,"305,949","87,196",28.50,2.05,"140,355,647","0.06""",,,,,,,,,
"""API",Australian Pharmaceutical,FPO,"3,586,703","1,012,178",28.22,-2.14,"257,346,455","0.39""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"1,110,832","309,118",27.82,1.37,"490,705,150","0.06""",,,,,,,,,
"""AWE",Aust Worldwide Exploration,FPO,"2,212,181","614,282",27.76,1.53,"521,171,941","0.11""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"1,568,427","431,727",27.52,3.79,"1,823,420,708","0.02""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"4,521,174","1,233,587",27.28,-0.96,"717,142,802","0.17""",,,,,,,,,
