ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4604.4 at 16:47 6/11/2009  Report at 19:08 Friday 6/11/2009!. Processed 11:24 Monday 9/11/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""MSF",Maryborough Sugar Factory ,FPO,"2,823","1,658",58.73,0.44,"46,493,419","0.00""",,,,,,,,,
"""PPT",Perpetual ,FPO,"259,148","141,385",54.55,0.47,"42,879,253","0.33""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"204,584","110,551",54.03,0.45,"151,936,021","0.07""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"272,987","121,183",44.39,2.89,"474,242,606","0.02""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,944,068","1,258,117",42.73,5.39,"503,524,465","0.25""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"1,682,004","654,878",38.93,6.38,"603,580,761","0.10""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"2,487,766","898,852",36.13,2.59,"706,253,212","0.12""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"9,401,556","3,263,769",34.71,1.26,"2,351,955,725","0.13""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"1,747,541","606,338",34.69,1.96,"481,060,331","0.12""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"2,614,421","870,095",33.28,1.22,"931,386,248","0.09""",,,,,,,,,
"""ALZ",Australand Property Group,STAPLED,"3,759,837","1,239,842",32.97,2.91,"2,884,031,620","0.04""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"4,863,686","1,570,876",32.29,-2.20,"1,380,386,438","0.11""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"632,552","198,254",31.34,0.00,"213,673,497","0.09""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"864,842","254,264",29.40,-0.77,"388,429,875","0.06""",,,,,,,,,
"""ASL",Ausdrill ,FPO,"230,734","66,575",28.85,0.00,"174,773,978","0.03""",,,,,,,,,
"""ASB",Austal ,FPO,"42,846","12,333",28.78,0.00,"188,069,638","0.00""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"791,234","225,341",28.48,2.86,"462,094,914","0.04""",,,,,,,,,
"""PAG",Primeag Australia ,FPO,"330,573","94,037",28.44,-2.43,"150,021,941","0.06""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"674,119","190,445",28.25,-1.86,"1,823,420,708","0.01""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"2,557,777","721,226",28.19,1.94,"683,674,634","0.10""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"8,559,284","2,408,510",28.13,2.54,"2,941,282,614","0.08""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"9,508,189","2,614,046",27.49,1.72,"1,823,306,551","0.14""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"2,085,267","570,131",27.34,-0.77,"798,520,953","0.07""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"1,450,204","393,741",27.15,7.55,"236,284,635","0.16""",,,,,,,,,
"""AWC",Alumina ,FPO,"19,861,417","5,385,744",27.11,4.57,"2,440,196,187","0.22""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"516,206","139,108",26.94,4.87,"182,443,040","0.07""",,,,,,,,,
"""BOL",Boom Logistics ,FPO,"702,893","181,006",25.75,1.01,"171,359,202","0.10""",,,,,,,,,
"""GBG",Gindalbie Metals,FPO,"2,399,273","600,094",25.01,4.26,"707,187,674","0.08""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,689,511","662,340",24.62,3.85,"606,831,240","0.10""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"13,356,814","3,254,675",24.36,2.63,"3,356,081,497","0.09""",,,,,,,,,
