ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4325.8 at 16:34 21/5/2010  Report at 19:05 Friday 21/5/2010!. Processed 11:26 Monday 24/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"4,910,276","3,061,826",62.35,0.95,"1,308,279,222","0.23""",,,,,,,,,
"""TGR",Tassal Group ,FPO,"789,843","437,222",55.35,-1.23,"144,197,882","0.30""",,,,,,,,,
"""BLD",Boral ,FPO,"8,014,543","4,350,689",54.28,-3.07,"598,952,998","0.72""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"1,226,923","662,580",54.00,-1.36,"418,700,517","0.15""",,,,,,,,,
"""AAI",Alcoa Inc.,CDI,140,50,35.71,0.00,"866,018,842","0.00""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"4,363,055","1,548,530",35.49,-0.59,"1,062,316,784","0.14""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"2,915,405","1,030,184",35.33,-1.19,"434,550,172","0.23""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"8,450,018","2,967,404",35.11,0.31,"1,005,157,140","0.29""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"2,256,588","732,729",32.47,-2.15,"533,379,348","0.13""",,,,,,,,,
"""AWC",Alumina ,FPO,"23,258,084","7,468,128",32.11,1.25,"2,440,196,187","0.30""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"1,017,158","313,381",30.80,0.46,"203,881,274","0.15""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"9,390,834","2,806,668",29.88,-0.72,"606,831,240","0.46""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"14,649,895","4,301,441",29.36,-0.89,"2,729,071,212","0.15""",,,,,,,,,
"""CRG",Crane Group ,FPO,"251,562","70,773",28.13,-1.81,"78,286,427","0.09""",,,,,,,,,
"""SOL",Soul Pattinson (WH),FPO,"132,195","37,071",28.04,-2.36,"238,640,580","0.01""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,842,977","501,474",27.21,-2.29,"270,000,000","0.18""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"9,844,804","2,616,566",26.57,1.73,"1,548,727,174","0.16""",,,,,,,,,
"""COH",Cochlear ,FPO,"600,207","157,929",26.31,-3.61,"56,543,401","0.27""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"22,681,861","5,831,979",25.71,-0.98,"2,351,955,725","0.24""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"6,214,049","1,583,852",25.48,2.46,"707,511,545","0.22""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"4,184,725","1,052,039",25.14,-1.70,"344,547,359","0.30""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"19,892,144","4,936,345",24.81,1.79,"2,533,722,912","0.19""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"2,354,363","583,737",24.79,-1.64,"960,638,735","0.06""",,,,,,,,,
"""GOLD",ETFS Metal Securities Australia,ETFS GOLD,"84,568","20,951",24.77,-0.28,"4,693,647","0.44""",,,,,,,,,
"""MRM",Mermaid Marine Aust ,FPO,"717,390","177,453",24.73,0.00,"186,844,825","0.09""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"540,567","131,694",24.36,-1.77,"120,437,014","0.10""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"8,214,399","1,987,355",24.19,-1.26,"1,281,937,479","0.15""",,,,,,,,,
"""GPTDA",GPT Group,STAPLED D,"11,498,058","2,763,343",24.03,-2.62,"1,855,516,949","0.14""",,,,,,,,,
"""RHC",Ramsay Health Care ,FPO,"1,106,655","260,904",23.57,-0.79,"202,081,252","0.12""",,,,,,,,,
"""ASX",ASX ,FPO,"1,246,451","293,388",23.53,-0.53,"173,573,245","0.16""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"2,370,914","554,820",23.40,-0.47,"1,259,907,689","0.04""",,,,,,,,,
"""ORI",Orica ,FPO,"2,533,483","591,201",23.33,-0.98,"361,112,562","0.16""",,,,,,,,,
"""PNA",PanAust ,FPO,"57,782,512","13,453,640",23.28,0.00,"2,934,758,109","0.45""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"19,764,714","4,556,200",23.05,2.23,"2,121,066,699","0.21""",,,,,,,,,
"""HIL",Hills Industries ,FPO,"792,814","179,368",22.62,-3.64,"248,219,660","0.07""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"924,847","206,872",22.36,-1.30,"620,709,233","0.03""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"1,862,691","415,913",22.32,-5.24,"259,309,656","0.16""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"583,778","129,206",22.13,-0.53,"420,711,773","0.03""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"2,650,715","585,419",22.08,-3.53,"463,070,936","0.12""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"3,082,919","680,315",22.06,-0.38,"635,132,810","0.10""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"15,698,130","3,445,475",21.94,-0.78,"2,510,727,671","0.13""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"1,632,946","355,694",21.78,-1.80,"108,344,987","0.32""",,,,,,,,,
"""GWT",GWA International ,FPO,"595,140","129,466",21.75,-1.91,"301,102,514","0.04""",,,,,,,,,
"""BKN",Bradken ,FPO,"1,556,699","338,215",21.72,0.41,"130,519,161","0.25""",,,,,,,,,
"""IVC",Invocare ,FPO,"285,136","61,849",21.69,0.68,"102,069,091","0.06""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"13,353,355","2,887,110",21.62,-1.24,"2,307,773,663","0.12""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"9,134,093","1,945,701",21.30,-2.93,"483,493,006","0.40""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"46,234,637","9,805,586",21.20,5.52,"3,121,339,730","0.31""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"3,814,004","807,302",21.16,-2.29,"798,520,953","0.10""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"6,231,204","1,284,191",20.60,-1.85,"1,916,860,491","0.06""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"27,673,285","5,651,530",20.42,1.97,"2,926,103,883","0.19""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"585,687","119,196",20.35,-2.79,"1,824,059,817","0.00""",,,,,,,,,
"""UGL",UGL ,FPO,"1,035,319","203,347",19.64,-0.44,"165,928,705","0.12""",,,,,,,,,
