ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4773.4 at 16:35 5/3/2010  Report at 19:05 Friday 5/3/2010!. Processed 11:16 Monday 8/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""RSGO",Resolute Mining ,OPT DEC11,"5,000","5,000",100.00,0.00,"95,979,173","0.00""",,,,,,,,,
"""PMV",Premier Investments ,FPO,"141,096","135,683",96.16,0.36,"150,770,718","0.09""",,,,,,,,,
"""FPA",Fisher & Paykel Appliances,FPO NZ,"200,113","145,007",72.46,1.05,"724,235,162","0.02""",,,,,,,,,
"""AIA",Auckland Int'l Airport,FPO NZ,"64,151","44,321",69.08,1.37,"1,302,493,656","0.00""",,,,,,,,,
"""TPM",TPG Telecom ,FPO,"806,019","549,361",68.15,1.67,"758,355,214","0.07""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"324,650","200,247",61.68,-0.16,"606,118,435","0.03""",,,,,,,,,
"""HSP",Healthscope ,FPO,"1,504,252","894,785",59.48,1.69,"314,241,491","0.28""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"500,124","281,150",56.21,1.63,"203,496,058","0.13""",,,,,,,,,
"""IVV",iShares S&P 500,CDI 1:1,"2,405","1,268",52.72,0.85,"116,350,000","0.00""",,,,,,,,,
"""MAP",MAp Group,FORUS,"7,126,733","3,491,246",48.98,0.30,"1,861,210,782","0.18""",,,,,,,,,
"""NHC",New Hope Corp ,FPO,"449,714","203,904",45.34,0.90,"827,230,549","0.02""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"4,201,300","1,891,940",45.03,-2.20,"603,580,761","0.31""",,,,,,,,,
"""COH",Cochlear ,FPO,"244,162","102,787",42.09,0.45,"56,537,813","0.18""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"2,206,282","915,148",41.47,0.41,"488,263,791","0.18""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"2,491,602","1,019,009",40.89,0.71,"533,379,348","0.19""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"3,887,033","1,578,114",40.59,0.00,"496,845,037","0.31""",,,,,,,,,
"""CWN",Crown ,FPO,"1,222,252","490,511",40.13,2.34,"753,555,290","0.06""",,,,,,,,,
