ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Thursday at 2011-09-01T12:15:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
NFE,Northern Iron,FPO,"199,072","192,734",96.81,-2.02,"336,084,863",.05,,
HLNG,Healthscope Notes,11.25% CN,"1,565","1,462",93.41,.00,"2,000,000",.07,,
ETPMPT,ETFS Metals,ETFS PT,200,167,83.50,1.53,"41,580",.40,,
RSGO,Resolute Min,OPT DEC11,"536,666","389,259",72.53,10.16,"51,044,497",.76,,
TRS,The Reject Shop,FPO,"104,729","75,807",72.38,-.46,"26,071,170",.29,,
DJS,David Jones,FPO,"2,967,009","2,100,124",70.78,.67,"520,751,395",.40,,
SFH,Specialty Fashion,FPO,"34,148","23,881",69.93,-3.90,"191,786,121",.01,,
BTT,BT Invest Mgt,FPO,"132,421","77,324",58.39,-2.85,"160,000,000",.04,,
HIL,Hills Hldgs,FPO,"993,767","505,001",50.81,.41,"249,139,016",.20,,
TOL,Toll Hldgs,FPO,"2,825,681","1,371,790",48.54,2.75,"710,128,531",.19,,
UGL,UGL,FPO,"594,660","286,260",48.13,.40,"166,047,171",.17,,
HVN,Harvey Norman,FPO,"4,818,357","2,319,367",48.13,3.50,"1,062,316,784",.21,,
WSA,Western Areas ,FPO,"527,578","253,395",48.03,-1.34,"179,735,899",.14,,
WOR,WorleyParsons,FPO,"1,625,802","765,220",47.06,3.54,"241,671,476",.31,,
IMF,IMF (Aust),FPO,"34,442","16,039",46.56,.33,"123,828,193",.01,,
ETPMAG,ETFS Metals,ETFS AG,"14,075","6,542",46.48,2.02,"1,702,981",.38,,
API,Aust Pharmaceutical,FPO,"388,120","180,184",46.42,-4.08,"488,115,883",.03,,
STO,Santos,FPO,"6,268,461","2,848,356",45.43,.42,"878,130,057",.32,,
CTX,Caltex Aust,FPO,"1,008,863","456,217",45.22,-2.78,"270,000,000",.16,,
AQA,Aquila Res,FPO,"317,084","142,013",44.78,-1.08,"374,368,499",.03,,
ABC,Adelaide Brighton,FPO,"1,244,135","555,600",44.65,.35,"636,277,810",.08,,
BLD,Boral,FPO,"3,644,345","1,568,179",43.03,-2.63,"729,925,990",.21,,
MSB,Mesoblast,FPO,"289,862","123,550",42.62,-.37,"280,425,258",.04,,
PLA,Platinum Aust,FPO,"11,885,119","5,018,945",42.22,.00,"392,430,039",1.27,,
BKN,Bradken,FPO,"1,433,966","602,705",42.03,4.19,"161,849,910",.37,,
TEL,Telecom Corp of NZ,FPO NZ,"3,643,634","1,494,352",41.01,-2.83,"1,924,707,065",.07,,
MOC,Mortgage Choice,FPO,"201,714","81,586",40.44,-1.51,"119,948,255",.06,,
CQO,Charter Hall Off REIT,UNIT,"2,632,429","1,056,102",40.11,.00,"493,319,730",.21,,
MMX,Murchison Metals,FPO,"2,047,830","816,884",39.89,.81,"437,354,555",.18,,
AGO,Atlas Iron,FPO,"5,200,082","2,064,806",39.70,.51,"827,141,142",.25,,
CPA,C'wlth Prop Office   ,ORD UNIT,"12,007,728","4,728,430",39.37,.00,"2,449,599,711",.19,,
