ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4402.6 at 16:39 9/6/2010  Report at 19:06 Wednesday 9/6/2010!. Processed 12:34 Thursday 10/6/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""RSGO",Resolute Mining ,OPT DEC11,"5,000","5,000",100.00,0.00,"95,978,684","0.00""",,,,,,,,,
"""GOLD",ETFS Metal Securities Australia,ETFS GOLD,"25,016","20,854",83.36,-0.16,"4,628,040","0.45""",,,,,,,,,
"""BHPIO",K  CitiWarrants (Citigroup Global MA,CTWSE10IW,"24,250","19,999",82.47,0.79,"10,000,000","0.20""",,,,,,,,,
"""CQT",Conquest Mining ,FPO,"232,839","162,946",69.98,-1.37,"353,151,103","0.04""",,,,,,,,,
"""GNC",Graincorp ,FPO,"728,110","381,169",52.35,-1.62,"198,318,900","0.19""",,,,,,,,,
"""SRV",Servcorp ,FPO,"19,094","8,980",47.03,0.32,"98,440,807","0.00""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"874,566","396,882",45.38,0.00,"205,262,842","0.19""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"41,180,093","16,244,500",39.44,2.54,"4,820,821,799","0.33""",,,,,,,,,
"""GWT",GWA International ,FPO,"652,467","249,108",38.17,3.00,"301,102,514","0.08""",,,,,,,,,
"""MTS",Metcash ,FPO,"4,382,237","1,587,789",36.23,1.44,"765,644,031","0.20""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"11,555,060","4,171,058",36.09,-0.96,"2,926,103,883","0.14""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"2,703,968","975,928",36.09,0.35,"1,005,159,970","0.09""",,,,,,,,,
"""AWC",Alumina ,FPO,"22,535,677","8,071,464",35.81,-1.61,"2,440,196,187","0.33""",,,,,,,,,
"""NVT",Navitas ,FPO,"908,943","319,174",35.11,-3.40,"342,361,526","0.09""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"20,750,439","7,049,680",33.97,2.74,"3,266,304,329","0.21""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"2,890,297","968,940",33.52,0.93,"483,493,006","0.20""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"11,328,240","3,788,765",33.44,0.27,"3,356,081,497","0.11""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"2,293,990","743,266",32.40,-1.49,"686,759,634","0.10""",,,,,,,,,
"""MGX",Mount Gibson Iron ,FPO,"5,841,594","1,770,695",30.31,-2.28,"1,077,174,611","0.16""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"7,989,766","2,412,232",30.19,-0.25,"3,106,954,801","0.07""",,,,,,,,,
"""AAX",Ausenco ,FPO,"1,688,047","492,964",29.20,-1.47,"122,427,576","0.40""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"2,200,712","638,841",29.02,0.76,"533,379,348","0.12""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"1,594,280","460,949",28.91,-0.36,"635,132,810","0.07""",,,,,,,,,
"""CSL",CSL ,FPO,"2,813,279","788,617",28.03,2.01,"549,688,808","0.14""",,,,,,,,,
"""LYC",Lynas Corporation ,FPO,"5,670,661","1,548,992",27.31,3.12,"1,655,499,093","0.09""",,,,,,,,,
"""PNA",PanAust ,FPO,"13,287,608","3,534,314",26.59,1.05,"2,953,892,669","0.12""",,,,,,,,,
"""CWN",Crown ,FPO,"1,794,981","473,941",26.40,1.91,"753,555,290","0.06""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"141,664","37,410",26.40,-1.06,"606,946,993","0.00""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"328,206","86,035",26.21,1.54,"156,131,748","0.05""",,,,,,,,,
"""CQR",Charter Hall Retail REIT,UNIT,"3,486,236","907,101",26.01,1.86,"1,505,216,260","0.06""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"825,937","212,876",25.77,1.38,"108,344,987","0.19""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,202,898","563,057",25.56,-0.55,"606,831,240","0.09""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"547,869","139,415",25.44,-0.60,"322,273,136","0.04""",,,,,,,,,
"""TRY",Troy Resources,FPO,"52,104","13,220",25.37,0.40,"87,464,323","0.01""",,,,,,,,,
"""WOW",Woolworths ,FPO,"2,681,982","678,344",25.29,1.30,"1,235,447,407","0.05""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"590,948","148,856",25.18,3.57,"200,107,524","0.07""",,,,,,,,,
"""MCR",Mincor Resources,FPO,"1,505,984","378,084",25.10,-2.67,"200,184,686","0.18""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"32,466,343","8,085,002",24.90,0.00,"2,209,126,568","0.36""",,,,,,,,,
"""PLA",Platinum Australia ,FPO,"1,007,048","247,725",24.59,0.00,"321,030,521","0.07""",,,,,,,,,
"""SEK",Seek ,FPO,"1,147,207","280,442",24.44,0.00,"336,584,488","0.08""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"12,197,556","2,961,020",24.27,2.64,"2,012,803,230","0.14""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"1,517,293","368,031",24.25,0.30,"1,062,316,784","0.03""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"3,100,245","749,028",24.16,-0.59,"786,556,322","0.09""",,,,,,,,,
"""MND",Monadelphous Group ,FPO,"510,780","122,809",24.04,0.23,"86,036,700","0.14""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"4,297,226","1,030,740",23.98,-6.87,"1,167,783,517","0.08""",,,,,,,,,
"""ELD",Elders ,FPO,"9,653,402","2,305,179",23.87,-6.97,"448,598,480","0.51""",,,,,,,,,
"""QAN",Qantas Airways ,FPO,"10,596,679","2,524,696",23.82,-1.19,"2,265,123,620","0.11""",,,,,,,,,
"""CHC",Charter Hall Group,FORUS,"3,053,651","717,696",23.50,-0.81,"1,212,723,832","0.05""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"14,772,547","3,461,191",23.43,-1.95,"3,121,339,730","0.11""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"745,379","173,876",23.32,-1.66,"255,203,613","0.06""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"3,710,880","864,605",23.29,-0.03,"1,548,727,174","0.05""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"13,876,190","3,232,209",23.29,2.13,"1,930,432,682","0.16""",,,,,,,,,
"""TNE",Technology One ,FPO,"87,073","20,000",22.96,-3.20,"300,303,455","0.00""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"819,618","187,138",22.83,-1.64,"229,794,395","0.08""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"27,250,847","6,184,780",22.69,2.07,"2,307,773,663","0.26""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"1,026,698","232,861",22.68,1.76,"264,264,459","0.08""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"3,334,938","744,939",22.33,-0.90,"733,711,705","0.10""",,,,,,,,,
"""PPT",Perpetual ,FPO,"212,174","46,513",21.92,0.68,"43,411,178","0.10""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"4,824,849","1,050,325",21.76,-2.55,"336,582,351","0.31""",,,,,,,,,
"""CRG",Crane Group ,FPO,"182,873","39,538",21.62,0.47,"78,286,427","0.05""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"42,974,800","9,195,060",21.39,1.28,"12,443,074,357","0.07""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,521,474","324,096",21.30,3.44,"388,429,875","0.08""",,,,,,,,,
"""CRZ",carsales.com ,FPO,"223,339","47,489",21.26,2.59,"232,490,800","0.02""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"443,985","93,521",21.06,0.40,"177,546,198","0.05""",,,,,,,,,
"""NUF",Nufarm ,FPO,"610,029","128,268",21.02,-1.23,"261,775,731","0.04""",,,,,,,,,
"""GPG",Guinness Peat Group,CDI,"71,500","15,000",20.97,-0.89,"302,044,562","0.00""",,,,,,,,,
"""APA",APA Group,STAPLED,"1,022,564","209,969",20.53,-3.26,"542,318,629","0.03""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,268,306","259,933",20.49,1.64,"450,076,509","0.05""",,,,,,,,,
"""AIX",Australian Infrastructure Fund,UNT/ORD,"1,909,082","375,903",19.69,-0.29,"620,733,944","0.06""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"3,667,591","718,900",19.60,-3.33,"931,386,248","0.07""",,,,,,,,,
"""MAP",MAp Group,FORUS,"5,921,368","1,149,876",19.41,-1.39,"1,861,210,782","0.06""",,,,,,,,,
"""AWB",AWB ,FPO,"2,371,898","459,785",19.38,1.01,"817,304,356","0.05""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"2,354,680","452,451",19.21,2.93,"491,328,342","0.09""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"2,509,771","478,327",19.05,-1.16,"880,668,872","0.05""",,,,,,,,,
"""BXB",Brambles ,FPO,"12,395,166","2,355,013",18.99,-2.55,"1,422,157,914","0.16""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"14,884,775","2,813,999",18.90,1.05,"2,510,727,671","0.11""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"341,868","64,607",18.89,3.89,"94,193,403","0.06""",,,,,,,,,
"""ITO",Intoll Group,STAPLED,"11,805,427","2,203,376",18.66,0.94,"2,261,732,048","0.09""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"1,013,687","186,594",18.40,0.88,"259,309,656","0.07""",,,,,,,,,
"""AGO",Atlas Iron ,FPO,"3,050,406","556,224",18.23,-3.34,"473,492,286","0.11""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"2,025,306","367,236",18.13,-0.47,"463,070,936","0.07""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"3,058,376","551,259",18.02,-1.60,"798,520,953","0.06""",,,,,,,,,
"""CPU",Computershare,FPO,"1,656,936","295,247",17.81,0.54,"555,664,059","0.05""",,,,,,,,,
"""BOQ",Bank Of Queensland,FPO,"580,097","103,128",17.77,-2.15,"215,680,322","0.04""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,045,937","183,515",17.54,-0.10,"253,122,552","0.07""",,,,,,,,,
"""FKP",FKP Property Group,STAPLED,"2,014,689","352,045",17.47,-0.66,"1,165,034,662","0.03""",,,,,,,,,
"""NRT",Novogen ,FPO,"225,618","39,369",17.44,-7.31,"102,125,894","0.03""",,,,,,,,,
"""ASX",ASX ,FPO,"812,224","140,209",17.26,0.63,"173,573,245","0.08""",,,,,,,,,
"""FLT",Flight Centre ,FPO,"438,958","74,474",16.96,0.99,"99,771,838","0.07""",,,,,,,,,
"""SFR",Sandfire Resources,FPO,"99,420","16,843",16.94,-0.95,"129,129,779","0.01""",,,,,,,,,
"""IIF",ING Industrial Fund,UNITS,"26,942,780","4,533,128",16.82,5.71,"2,592,249,647","0.17""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"6,377,944","1,044,215",16.37,-0.22,"2,533,722,912","0.04""",,,,,,,,,
"""ESG",Eastern Star Gas ,FPO,"2,139,071","345,764",16.16,-2.53,"872,224,422","0.04""",,,,,,,,,
"""AMC",Amcor ,FPO,"3,671,559","590,857",16.09,-1.60,"1,221,323,617","0.04""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"2,218,963","355,855",16.03,-0.42,"434,550,172","0.08""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"5,200,371","833,554",16.02,0.26,"717,142,802","0.11""",,,,,,,,,
"""KZL",Kagara,FPO,"4,356,567","676,627",15.53,-2.85,"674,489,717","0.10""",,,,,,,,,
"""FWD",Fleetwood Corporation ,FPO,"210,766","32,638",15.48,2.30,"53,967,182","0.06""",,,,,,,,,
"""MLB",Melbourne IT ,FPO,"144,136","22,102",15.33,3.39,"79,516,967","0.02""",,,,,,,,,
"""DCG",Decmil Group ,FPO,"106,357","16,286",15.31,0.00,"123,554,568","0.01""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"4,900,071","744,889",15.20,-1.47,"713,154,560","0.10""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"2,611,945","395,613",15.14,-0.74,"1,281,390,524","0.03""",,,,,,,,,
"""HIL",Hills Industries ,FPO,"520,531","78,569",15.09,0.43,"248,219,660","0.03""",,,,,,,,,
"""SGP",Stockland,STAPLED,"12,768,902","1,916,752",15.01,0.51,"2,383,036,717","0.08""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"122,673","18,359",14.96,-1.56,"120,437,014","0.01""",,,,,,,,,
"""COH",Cochlear ,FPO,"242,533","35,888",14.79,1.07,"56,543,401","0.06""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"11,955,859","1,769,069",14.79,-0.44,"1,281,937,479","0.13""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"3,477,550","513,423",14.76,0.26,"754,316,919","0.06""",,,,,,,,,
"""TPM",TPG Telecom ,FPO,"111,076","16,349",14.71,0.00,"766,624,104","0.00""",,,,,,,,,
"""ERA",ERA,FPO 'A',"481,991","70,560",14.63,-0.07,"190,737,934","0.03""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"2,551,285","373,247",14.63,-0.90,"363,937,557","0.10""",,,,,,,,,
"""EAU",Eldorado Gold,CDI 1:1,"93,259","13,541",14.52,0.98,"28,950,668","0.04""",,,,,,,,,
"""SXL",Southern Cross Media Group LIMITE,FPO,"779,281","113,084",14.51,-2.05,"378,827,750","0.03""",,,,,,,,,
"""ASL",Ausdrill ,FPO,"135,415","19,554",14.44,-3.37,"254,290,140","0.00""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"6,623,664","953,334",14.39,0.24,"2,121,077,642","0.04""",,,,,,,,,
"""ABY",Aditya Birla Minerals ,FPO,"814,145","116,424",14.30,-2.72,"313,372,551","0.03""",,,,,,,,,
"""CEY",Centennial Coal ,FPO,"2,447,494","349,773",14.29,-0.95,"394,889,237","0.08""",,,,,,,,,
"""AMP",AMP ,FPO,"5,767,972","820,867",14.23,-0.54,"2,071,925,423","0.04""",,,,,,,,,
"""GNS",Gunns ,FPO,"5,992,139","847,067",14.13,-6.52,"806,734,892","0.10""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"1,250,969","172,148",13.76,-0.53,"780,136,909","0.02""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"616,525","83,301",13.51,-1.71,"354,445,200","0.02""",,,,,,,,,
"""BLD",Boral ,FPO,"3,027,156","405,824",13.40,0.00,"598,952,998","0.06""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"5,241,082","699,169",13.34,-1.19,"2,705,140,151","0.02""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"486,312","64,530",13.26,-0.94,"123,812,455","0.05""",,,,,,,,,
