ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4401.2 at 16:37 8/6/2010  Report at 19:07 Tuesday 8/6/2010!. Processed 12:16 Wednesday 9/6/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""AAI",Alcoa Inc.,CDI,130,130,100.00,0.00,"866,018,842","0.00""",,,,,,,,,
"""ETPMP",M  ETFS Metal Securities Australia,ETFS PM,200,200,100.00,0.00,"59,500","0.33""",,,,,,,,,
"""IKO",iShares MSCI South Korea,CDI 1:1,"1,722","1,572",91.28,2.00,"51,900,000","0.00""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"271,589","157,923",58.14,1.63,"1,824,059,817","0.00""",,,,,,,,,
"""RSGO",Resolute Mining ,OPT DEC11,"23,000","13,000",56.52,0.00,"95,978,684","0.01""",,,,,,,,,
"""CQR",Charter Hall Retail REIT,UNIT,"10,995,038","5,839,904",53.11,0.00,"1,505,216,260","0.38""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"740,108","363,140",49.06,0.64,"108,344,987","0.33""",,,,,,,,,
"""AGG",Anglogold Ashanti ,CDI 5:1,"397,164","192,988",48.59,4.59,"89,207,765","0.21""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"1,101,528","532,247",48.31,0.88,"563,460,089","0.09""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"1,765,014","800,975",45.38,-0.79,"491,328,342","0.16""",,,,,,,,,
"""PMP",PMP ,FPO,"81,957","35,815",43.70,4.42,"335,348,483","0.01""",,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,"6,800","2,910",42.79,3.31,"455,585","0.63""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"4,165,317","1,751,527",42.05,2.91,"483,493,006","0.36""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"4,383,276","1,821,820",41.56,2.50,"754,316,919","0.24""",,,,,,,,,
"""ASX",ASX ,FPO,"1,001,741","390,406",38.97,1.89,"173,573,245","0.22""",,,,,,,,,
"""BLD",Boral ,FPO,"10,424,601","4,061,386",38.96,-1.35,"598,952,998","0.67""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"3,940,671","1,534,451",38.93,0.03,"1,005,159,970","0.15""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"7,453,142","2,897,662",38.87,-1.75,"533,379,348","0.54""",,,,,,,,,
"""FKP",FKP Property Group,STAPLED,"6,450,423","2,388,066",37.02,-1.31,"1,165,034,662","0.20""",,,,,,,,,
"""HIL",Hills Industries ,FPO,"526,432","189,566",36.01,3.13,"248,219,660","0.07""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,665,273","595,822",35.77,1.12,"463,070,936","0.12""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"5,453,711","1,936,265",35.50,1.33,"1,548,727,174","0.12""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"17,569,701","6,163,851",35.08,1.31,"3,356,081,497","0.18""",,,,,,,,,
"""AGO",Atlas Iron ,FPO,"3,477,132","1,186,754",34.13,0.51,"473,492,286","0.25""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"29,046,663","9,747,292",33.55,1.29,"4,820,821,799","0.20""",,,,,,,,,
"""MTS",Metcash ,FPO,"4,081,429","1,326,379",32.49,0.97,"765,644,031","0.17""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"3,232,471","1,039,021",32.14,1.91,"798,520,953","0.13""",,,,,,,,,
