ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4414.5 at 16:35 9/7/2010  Report at 19:05 Friday 9/7/2010!. Processed 12:49 Monday 12/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""RSGO",Resolute Mining ,OPT DEC11,325,325,100.00,9.58,"95,974,716","0.00""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"2,070,959","1,271,663",61.40,0.69,"1,167,783,517","0.10""",,,,,,,,,
"""PPC",Peet ,FPO,"71,718","39,331",54.84,-2.26,"300,681,486","0.01""",,,,,,,,,
"""CRG",Crane Group ,FPO,"202,291","102,330",50.58,0.36,"78,286,427","0.13""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"610,112","298,654",48.95,0.50,"367,162,725","0.08""",,,,,,,,,
"""CDD",Cardno ,FPO,"70,868","32,383",45.69,-0.52,"90,510,461","0.03""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"3,233,757","1,438,980",44.49,2.31,"635,132,810","0.22""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"48,517,068","21,092,744",43.47,4.83,"2,209,126,568","0.95""",,,,,,,,,
"""PAG",Primeag Australia ,FPO,"57,519","25,000",43.46,0.00,"150,569,976","0.01""",,,,,,,,,
"""IOH",Iron Ore Holdings ,FPO,"52,811","22,366",42.35,2.11,"135,374,850","0.01""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"3,105,402","1,272,583",40.98,2.29,"1,308,279,222","0.09""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"34,250","14,034",40.97,3.33,"65,298,128","0.02""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"352,764","144,000",40.82,0.26,"322,273,136","0.04""",,,,,,,,,
"""EHL",Emeco Holdings ,FPO,"2,686,767","1,063,786",39.59,0.86,"631,237,586","0.16""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"3,039,918","1,152,993",37.92,1.56,"606,831,240","0.19""",,,,,,,,,
"""AMC",Amcor ,FPO,"2,344,470","884,156",37.71,-0.14,"1,221,647,084","0.07""",,,,,,,,,
"""PPT",Perpetual ,FPO,"183,242","66,645",36.37,0.84,"43,417,478","0.15""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"6,124,923","2,223,751",36.30,1.83,"3,107,179,370","0.07""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"412,809","149,283",36.16,1.34,"300,687,299","0.05""",,,,,,,,,
"""CSL",CSL ,FPO,"1,086,525","391,289",36.01,1.08,"549,692,916","0.07""",,,,,,,,,
"""APN",APN News & Media ,FPO,"2,012,601","716,100",35.58,0.00,"598,823,853","0.12""",,,,,,,,,
"""MAP",MAp Group,FORUS,"2,600,068","907,701",34.91,1.85,"1,861,210,782","0.04""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"3,044,531","1,013,956",33.30,-0.27,"1,062,316,784","0.09""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"3,762,615","1,223,920",32.52,1.64,"1,920,694,831","0.06""",,,,,,,,,
"""IIN",iiNet ,FPO,"63,858","20,333",31.84,0.00,"151,896,119","0.01""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"17,243,481","5,490,892",31.84,0.46,"3,121,339,730","0.17""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"1,991,649","631,462",31.70,0.38,"483,493,006","0.13""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"9,909,941","3,123,681",31.52,0.70,"3,356,081,497","0.09""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"6,001,445","1,885,041",31.41,1.12,"2,559,153,286","0.07""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"1,880,740","568,656",30.23,1.55,"798,520,953","0.07""",,,,,,,,,
"""AAD",Ardent Leisure Group,STAPLED,"663,911","200,674",30.22,8.16,"309,109,468","0.06""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"1,613,000","484,882",30.06,1.62,"754,439,669","0.06""",,,,,,,,,
"""DJS",David Jones ,FPO,"3,389,061","1,012,469",29.87,-0.44,"510,945,759","0.19""",,,,,,,,,
"""MPO",Molopo Energy ,FPO,"359,231","106,823",29.73,3.77,"250,665,548","0.04""",,,,,,,,,
"""APA",APA Group,STAPLED,"506,909","149,961",29.58,1.10,"542,318,629","0.02""",,,,,,,,,
"""GUD",GUD Holdings ,FPO,"146,365","43,171",29.49,1.72,"65,885,213","0.06""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"5,800,345","1,675,497",28.88,-0.28,"1,035,064,820","0.16""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,533,376","1,307,173",28.83,0.50,"1,548,737,374","0.08""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"1,847,503","527,323",28.54,1.36,"499,623,232","0.10""",,,,,,,,,
