ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4981.2 at 16:34 11/1/2010  Report at 19:12 Monday 11/1/2010. Processed 11:05 Tuesday 12/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"2,098,948","1,227,460",58.48,-2.43,"757,542,720","0.16""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"850,870","431,157",50.67,0.86,"464,564,682","0.09""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"3,661,733","1,728,018",47.19,0.70,"607,730,819","0.28""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,034,846","895,731",44.02,-1.93,"503,524,465","0.17""",,,,,,,,,
"""PXS",Pharmaxis,FPO,"124,005","53,833",43.41,1.88,"219,069,234","0.02""",,,,,,,,,
"""MAP",MAp Group,FORUS,"2,725,264","1,125,324",41.29,-0.64,"1,861,210,782","0.06""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"838,493","337,882",40.29,0.84,"603,580,761","0.05""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"820,725","322,783",39.32,0.16,"798,520,953","0.04""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"2,288,703","895,265",39.11,0.84,"474,413,911","0.18""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"1,603,077","620,988",38.73,0.64,"1,037,994,023","0.06""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"48,294,582","18,535,186",38.37,-0.88,"12,443,074,357","0.14""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"355,052","135,524",38.17,1.02,"490,935,150","0.02""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"22,138,577","8,234,294",37.19,1.22,"2,996,570,442","0.27""",,,,,,,,,
"""HSP",Healthscope ,FPO,"896,152","331,983",37.04,0.99,"314,241,491","0.10""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"3,018,487","1,117,084",37.00,0.00,"686,309,634","0.16""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"693,661","247,017",35.61,1.23,"533,379,348","0.04""",,,,,,,,,
"""VTA",Viterra Inc,CDI 1:1,"27,734","9,562",34.47,5.16,"68,629,939","0.01""",,,,,,,,,
"""BBG",Billabong International ,FPO,"388,416","123,456",31.78,-0.86,"252,863,336","0.04""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"9,193,095","2,911,889",31.67,1.94,"3,356,081,497","0.08""",,,,,,,,,
"""MTS",Metcash ,FPO,"1,750,422","554,344",31.66,0.67,"765,191,573","0.07""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"675,805","211,721",31.32,2.23,"354,694,375","0.06""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"7,676,739","2,390,329",31.13,4.54,"3,102,737,233","0.07""",,,,,,,,,
"""TSI",Transfield Services Infra,STAPLED,"59,888","18,210",30.40,-0.91,"272,071,024","0.00""",,,,,,,,,
"""BTA",Biota Holdings ,FPO,"1,157,786","347,687",30.03,0.46,"178,950,022","0.19""",,,,,,,,,
"""AWC",Alumina ,FPO,"20,810,124","5,933,206",28.51,6.73,"2,440,196,187","0.24""",,,,,,,,,
