ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4669.1 at 16:36 14/9/2010  Report at 19:17 Tuesday 14/9/2010!. Processed 13:04 Wednesday 15/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,50,50,100.00,1.32,"465,293","0.01""",,,,,,,,,
"""IRU",iShares Russell 2000,CDI 1:1,382,382,100.00,0.00,"147,350,000","0.00""",,,,,,,,,
"""RSR",AII S&P/ASX 200 Resources,ETF UNITS,"1,000","1,000",100.00,1.72,"200,000","0.50""",,,,,,,,,
"""AEO",Austereo Group ,FPO,"5,807","4,985",85.84,1.52,"344,798,708","0.00""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"1,033,534","653,347",63.21,2.32,"509,712,735","0.12""",,,,,,,,,
"""IOO",iShares S&P Global 100,CDI 1:1,"69,183","35,148",50.80,0.97,"10,600,000","0.33""",,,,,,,,,
"""DUE",Duet Group,FORUS,"2,394,113","1,141,741",47.69,0.00,"887,304,690","0.12""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"18,491,922","7,852,156",42.46,1.27,"3,356,081,497","0.23""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"3,251,351","1,375,091",42.29,0.26,"718,423,382","0.19""",,,,,,,,,
"""COH",Cochlear ,FPO,"184,013","74,409",40.43,-1.30,"56,574,987","0.13""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"2,354,270","891,101",37.85,0.00,"702,867,609","0.12""",,,,,,,,,
"""NCMN",Newcrest Mining ,DEF X LGL,"561,763","206,265",36.71,1.64,"280,988,130","0.07""",,,,,,,,,
"""FLT",Flight Centre ,FPO,"214,283","75,404",35.18,2.24,"99,784,513","0.07""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,087,943","381,122",35.03,-1.08,"388,429,875","0.09""",,,,,,,,,
"""WSA",Western Areas,FPO,"1,442,449","496,256",34.40,0.36,"179,735,899","0.27""",,,,,,,,,
"""AWC",Alumina ,FPO,"14,490,697","4,969,114",34.29,0.00,"2,440,196,187","0.20""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,762,715","930,997",33.69,-0.19,"606,831,240","0.15""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"2,569,880","856,356",33.32,3.15,"533,379,348","0.16""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"4,260,185","1,404,773",32.97,1.32,"483,499,363","0.29""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"840,261","267,799",31.87,-0.40,"300,747,299","0.08""",,,,,,,,,
"""ASX",ASX ,FPO,"735,611","233,624",31.75,0.00,"173,576,316","0.13""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"1,007,528","319,443",31.70,-0.21,"354,523,668","0.09""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"1,590,934","501,142",31.50,2.00,"707,868,211","0.07""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,899,611","1,541,642",31.46,0.16,"1,548,832,074","0.10""",,,,,,,,,
"""KMN",Kings Minerals NL,FPO,"207,477","63,480",30.59,-3.57,"509,413,034","0.01""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"5,093,494","1,496,894",29.38,-1.73,"1,380,386,438","0.10""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"14,648,478","4,303,988",29.38,-1.34,"2,307,773,663","0.18""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"629,388","184,136",29.25,2.18,"126,018,142","0.14""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"4,425,572","1,246,689",28.17,-0.42,"1,282,032,285","0.09""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"2,329,373","633,363",27.19,-0.52,"367,162,725","0.17""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"1,954,763","530,775",27.15,0.36,"798,520,953","0.06""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"3,642,882","979,490",26.88,6.13,"338,466,351","0.28""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"11,023,171","2,944,818",26.71,-0.65,"1,855,529,431","0.15""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"2,916,787","738,961",25.33,-0.93,"1,005,171,932","0.07""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,200,750","303,012",25.23,-0.76,"450,076,509","0.06""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"1,017,371","255,675",25.13,-1.56,"109,147,279","0.23""",,,,,,,,,
"""NUF",Nufarm ,FPO,"4,993,399","1,244,630",24.92,6.40,"261,775,731","0.47""",,,,,,,,,
