ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4651.4 at 16:47 11/12/2009  Report at 19:08 Friday 11/12/2009!. Processed 12:31 Monday 14/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"7,393,682","5,568,537",75.31,1.63,"1,860,813,983","0.29""",,,,,,,,,
"""ERC",eircom Holdings ,FPO,"928,786","671,818",72.33,0.00,"167,904,914","0.40""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"604,565","430,261",71.16,2.09,"141,164,829","0.30""",,,,,,,,,
"""CST",Cellestis ,FPO,"37,437","20,933",55.91,-0.30,"96,151,778","0.02""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"232,972","109,850",47.15,-0.28,"474,413,911","0.02""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,078,277","474,375",43.99,2.13,"462,291,686","0.10""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"231,843","99,509",42.92,0.76,"259,126,131","0.03""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"1,106,177","457,713",41.37,-0.45,"452,219,624","0.10""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"439,362","166,267",37.84,0.87,"757,542,720","0.02""",,,,,,,,,
"""AMP",AMP ,FPO,"5,658,318","2,111,121",37.31,0.00,"2,048,645,162","0.10""",,,,,,,,,
"""AJA",Astro Japan Property Group,STAPLED,"3,003,073","1,118,681",37.25,-4.70,"508,212,161","0.22""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"894,367","331,438",37.05,-0.91,"603,580,761","0.05""",,,,,,,,,
"""MPO",Molopo Energy ,FPO,"614,112","226,126",36.82,-1.13,"193,921,119","0.11""",,,,,,,,,
"""BLD",Boral ,FPO,"2,430,072","888,687",36.57,0.53,"595,313,279","0.14""",,,,,,,,,
"""CXP",Corporate Express Australia,FPO,"238,420","85,642",35.92,-0.48,"168,079,672","0.05""",,,,,,,,,
"""RSGO",Resolute Mining ,OPT DEC11,"102,000","35,000",34.31,8.10,"95,982,839","0.03""",,,,,,,,,
"""GNC",Graincorp ,FPO,"599,125","200,421",33.45,0.72,"198,318,900","0.10""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"1,803,793","563,462",31.23,2.72,"798,520,953","0.07""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"281,370","86,630",30.78,0.25,"64,945,877","0.13""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"10,227,925","3,102,299",30.33,4.34,"1,612,536,335","0.19""",,,,,,,,,
"""PRU",Perseus Mining ,FPO,"564,625","169,985",30.10,5.68,"320,032,088","0.05""",,,,,,,,,
"""CPU",Computershare,FPO,"1,596,974","467,017",29.24,2.54,"555,654,059","0.08""",,,,,,,,,
"""OST",OneSteel ,FPO,"3,969,290","1,158,651",29.19,-1.32,"1,328,359,295","0.08""",,,,,,,,,
"""GPG",Guinness Peat Group,CDI,"284,860","81,560",28.63,0.00,"1,620,903,395","0.00""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,117,183","571,443",26.99,0.91,"748,208,467","0.07""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"827,956","222,564",26.88,1.66,"620,709,233","0.03""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"5,204,915","1,357,402",26.07,0.75,"2,098,064,217","0.06""",,,,,,,,,
"""SBM",St Barbara ,FPO,"11,725,534","2,979,195",25.40,3.33,"1,768,027,738","0.16""",,,,,,,,,
"""CRG",Crane Group ,FPO,"112,160","28,464",25.37,2.35,"77,684,223","0.03""",,,,,,,,,
"""IVC",Invocare ,FPO,"236,786","58,298",24.62,1.06,"101,834,236","0.05""",,,,,,,,,
"""KMD",Kathmandu Holdings ,FPO,"446,849","110,000",24.61,1.52,"200,000,000","0.05""",,,,,,,,,
"""GUD",GUD Holdings ,FPO,"97,444","23,911",24.53,-2.52,"60,606,420","0.03""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"2,866,533","697,950",24.34,3.44,"1,062,316,784","0.06""",,,,,,,,,
"""PMV",Premier Investments ,FPO,"23,900","5,461",22.84,0.60,"150,770,718","0.00""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"2,637,233","595,278",22.57,1.38,"1,005,143,738","0.05""",,,,,,,,,
"""PBT",Prana Biotechnology ,FPO,"128,891","28,891",22.41,-11.76,"233,800,871","0.01""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"113,601","25,050",22.05,1.36,"120,437,014","0.02""",,,,,,,,,
"""SKI",Spark Infrastructure Group,STAPLED,"2,150,981","473,848",22.02,1.19,"1,031,911,394","0.04""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"485,273","106,307",21.90,1.12,"414,227,380","0.02""",,,,,,,,,
"""EXT",Extract Resources,FPO,"569,772","123,438",21.66,5.34,"242,460,636","0.05""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"1,768,545","381,816",21.58,1.35,"699,358,971","0.05""",,,,,,,,,
"""BOW",Bow Energy ,FPO,"1,027,700","219,882",21.39,0.00,"248,150,314","0.08""",,,,,,,,,
"""MCW",Macquarie Countrywide Trust,UNIT,"5,873,403","1,256,758",21.39,3.67,"1,488,668,825","0.08""",,,,,,,,,
"""AND",Andean Resources ,FPO,"324,570","68,112",20.98,0.39,"467,887,217","0.01""",,,,,,,,,
"""AOE",Arrow Energy ,FPO,"1,412,311","293,064",20.75,1.30,"732,381,533","0.04""",,,,,,,,,
"""MIG",Macquarie Infrastructure Grp,STAPLED,"4,638,784","950,590",20.49,-1.87,"2,261,732,048","0.04""",,,,,,,,,
"""MTS",Metcash ,FPO,"2,558,339","514,968",20.12,-0.22,"765,191,573","0.06""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"1,848,785","358,841",19.41,0.54,"606,831,240","0.05""",,,,,,,,,
"""SEK",Seek ,FPO,"1,678,527","324,708",19.34,1.96,"335,766,988","0.09""",,,,,,,,,
"""AAX",Ausenco ,FPO,"707,670","134,925",19.06,2.22,"121,861,958","0.11""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"298,769","56,007",18.74,-1.92,"561,000,000","0.01""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"9,263,032","1,726,058",18.63,-1.28,"1,929,665,584","0.08""",,,,,,,,,
"""SEV",Seven Network ,FPO,"134,436","24,396",18.14,0.31,"190,260,281","0.01""",,,,,,,,,
"""ASX",ASX ,FPO,"483,082","87,274",18.06,1.10,"172,305,698","0.05""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"1,059,680","191,284",18.05,-0.37,"960,638,735","0.02""",,,,,,,,,
"""COH",Cochlear ,FPO,"132,712","23,880",17.99,-0.92,"56,351,818","0.04""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"2,992,252","535,899",17.91,0.78,"2,078,994,021","0.02""",,,,,,,,,
"""MCR",Mincor Resources,FPO,"1,886,085","326,749",17.32,7.64,"200,184,686","0.16""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"562,261","94,931",16.88,1.51,"201,490,660","0.04""",,,,,,,,,
"""HST",Hastie Group ,FPO,"1,275,446","212,312",16.64,-2.43,"236,132,996","0.09""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"9,378,353","1,536,884",16.38,1.35,"3,356,081,497","0.04""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"7,048,267","1,153,548",16.36,0.54,"1,290,049,879","0.08""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"5,674,883","927,147",16.33,-0.26,"1,894,352,221","0.04""",,,,,,,,,
"""WTF",Wotif.Com Holdings ,FPO,"242,426","39,290",16.20,1.39,"208,918,744","0.01""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"13,009,401","2,091,657",16.07,0.89,"2,729,071,212","0.07""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,039,580","166,072",15.97,-1.57,"388,429,875","0.04""",,,,,,,,,
