ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4439.4 at 16:38 25/6/2010  Report at 19:06 Friday 25/6/2010!. Processed 12:29 Monday 28/6/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""AAI",Alcoa Inc.,CDI,410,410,100.00,0.00,"866,018,842","0.00""",,,,,,,,,
"""HIL",Hills Industries ,FPO,"1,157,097","944,540",81.63,-0.88,"248,219,660","0.38""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"109,589","83,413",76.11,-0.76,"120,437,014","0.06""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"11,262,331","6,252,270",55.51,0.00,"1,855,529,431","0.33""",,,,,,,,,
"""CRG",Crane Group ,FPO,"355,203","194,850",54.85,-0.71,"78,286,427","0.24""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"3,151,707","1,609,691",51.07,-6.66,"270,000,000","0.59""",,,,,,,,,
"""UGL",UGL ,FPO,"618,007","305,838",49.48,-1.27,"165,928,705","0.18""",,,,,,,,,
"""PMV",Premier Investments ,FPO,"56,880","28,023",49.26,-0.16,"155,030,045","0.01""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"469,168","226,439",48.26,-1.63,"264,264,459","0.08""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"401,260","183,290",45.67,0.32,"229,794,395","0.08""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"480,829","211,636",44.01,-3.18,"367,162,725","0.05""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"35,194,480","14,736,218",41.87,-0.25,"2,510,727,671","0.58""",,,,,,,,,
"""AIX",Australian Infrastructure Fund,UNT/ORD,"1,327,353","548,517",41.32,2.02,"620,733,944","0.08""",,,,,,,,,
"""CGG",Citadel Resource Group ,FPO,"5,666,740","2,269,849",40.05,0.00,"1,463,244,574","0.15""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"2,211,505","884,035",39.97,-0.14,"772,670,160","0.11""",,,,,,,,,
"""HST",Hastie Group ,FPO,"509,016","197,164",38.73,-2.34,"239,716,924","0.08""",,,,,,,,,
"""AAD",Ardent Leisure Group,STAPLED,"1,857,353","699,371",37.65,-4.05,"309,109,468","0.22""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"816,916","307,377",37.62,-1.04,"491,328,342","0.06""",,,,,,,,,
"""WHC",Whitehaven Coal ,FPO,"703,132","260,355",37.02,-3.27,"493,616,737","0.05""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"424,477","151,134",35.60,-3.12,"205,262,842","0.07""",,,,,,,,,
"""LCT",Living Cell Technologies ,FPO,"192,500","68,000",35.32,9.09,"273,999,851","0.02""",,,,,,,,,
"""MTS",Metcash ,FPO,"5,456,896","1,778,655",32.59,1.68,"765,644,031","0.23""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"45,874","14,529",31.67,0.10,"62,959,971","0.02""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"8,578,933","2,674,774",31.17,-3.96,"3,106,998,120","0.08""",,,,,,,,,
"""PNA",PanAust ,FPO,"9,189,007","2,851,851",31.03,-0.97,"2,953,892,669","0.09""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"3,693,773","1,132,547",30.66,2.66,"435,435,998","0.26""",,,,,,,,,
"""SKE",Skilled Group ,FPO,"157,070","48,097",30.62,1.80,"190,738,408","0.02""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"1,941,974","587,080",30.23,-0.62,"1,920,694,831","0.03""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"12,071,228","3,597,013",29.79,-1.16,"2,078,994,021","0.17""",,,,,,,,,
"""ANN",Ansell ,FPO,"258,140","75,610",29.29,0.07,"131,577,652","0.05""",,,,,,,,,
"""LNC",Linc Energy,FPO,"881,467","256,207",29.06,-3.46,"489,093,470","0.05""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,340,576","675,534",28.86,-1.59,"510,945,759","0.13""",,,,,,,,,
"""BBG",Billabong International ,FPO,"954,142","275,064",28.82,0.90,"253,122,552","0.10""",,,,,,,,,
"""SFR",Sandfire Resources,FPO,"106,115","30,238",28.49,-0.92,"129,204,779","0.02""",,,,,,,,,
"""ERA",ERA,FPO 'A',"347,237","98,875",28.47,-2.58,"190,737,934","0.05""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"572,486","162,358",28.36,-0.55,"123,812,455","0.13""",,,,,,,,,
"""MGX",Mount Gibson Iron ,FPO,"2,993,903","819,794",27.38,-3.81,"1,079,174,611","0.07""",,,,,,,,,
"""AWB",AWB ,FPO,"1,934,512","526,340",27.20,-2.63,"817,304,356","0.06""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"3,003,097","813,072",27.07,-2.80,"960,638,735","0.08""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"1,821,565","492,979",27.06,-3.72,"363,937,557","0.13""",,,,,,,,,
"""NHC",New Hope Corp ,FPO,"313,864","83,129",26.48,-0.43,"827,730,549","0.01""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"915,895","240,115",26.21,-1.50,"1,260,030,198","0.01""",,,,,,,,,
"""TRY",Troy Resources,FPO,"159,039","41,340",25.99,3.15,"87,464,323","0.04""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"391,865","101,839",25.98,-0.81,"322,273,136","0.03""",,,,,,,,,
"""BOW",Bow Energy ,FPO,"319,726","82,194",25.70,0.00,"280,607,187","0.02""",,,,,,,,,
"""TAP",Tap Oil ,FPO,"373,330","95,606",25.60,-1.63,"156,485,921","0.06""",,,,,,,,,
"""BKN",Bradken ,FPO,"374,553","95,077",25.38,-0.81,"138,747,494","0.06""",,,,,,,,,
"""IVC",Invocare ,FPO,"204,910","51,342",25.05,-0.48,"102,069,091","0.05""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"2,423,637","606,788",25.03,-0.72,"1,167,783,517","0.05""",,,,,,,,,
"""BOQ",Bank Of Queensland,FPO,"258,978","64,253",24.81,-0.72,"215,681,127","0.03""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"620,378","153,570",24.75,-2.15,"259,309,656","0.05""",,,,,,,,,
"""SFH",Specialty Fashion Group ,FPO,"446,776","110,321",24.69,-3.44,"190,964,693","0.05""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"1,996,320","492,866",24.68,-1.38,"686,759,634","0.07""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"171,060","41,410",24.20,-0.39,"94,193,403","0.04""",,,,,,,,,
"""ALZ",Australand Property Group,STAPLED,"561,600","135,197",24.07,-2.77,"576,837,197","0.02""",,,,,,,,,
