ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4895.1 at 16:34 20/1/2010  Report at 19:14 Wednesday 20/1/2010!. Processed 11:10 Thursday 21/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""FPH",Fisher & Paykel Healthcare,FPO NZ,"3,868","3,868",100.00,-0.37,"512,304,851","0.00""",,,,,,,,,
"""IKO",iShares MSCI South Korea,CDI 1:1,"10,376","10,000",96.37,0.00,"51,900,000","0.01""",,,,,,,,,
"""BOC",Bougainville Copper ,FPO 1K,"37,808","34,000",89.92,-7.69,"401,062,500","0.00""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"659,716","403,903",61.22,3.30,"259,126,131","0.15""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"709,909","375,623",52.91,5.18,"474,413,911","0.07""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"3,180,832","1,453,332",45.69,-0.94,"707,511,545","0.20""",,,,,,,,,
"""AWB",AWB ,FPO,"4,333,398","1,688,897",38.97,0.85,"817,304,356","0.20""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"8,260,595","3,118,945",37.75,-0.58,"3,102,737,233","0.10""",,,,,,,,,
"""GCL",Gloucester Coal,FPO,"52,390","19,776",37.74,-0.11,"81,962,133","0.02""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"4,406,616","1,525,753",34.62,0.25,"1,894,384,958","0.08""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"3,687,294","1,266,037",34.33,0.16,"1,005,145,616","0.12""",,,,,,,,,
"""FPA",Fisher & Paykel Appliances,FPO NZ,"503,333","168,143",33.40,0.98,"724,235,162","0.02""",,,,,,,,,
"""PIH",Prime Infrastructure.,STAPLED,"1,068,330","351,200",32.87,1.92,"351,776,795","0.10""",,,,,,,,,
"""ASX",ASX ,FPO,"916,698","295,243",32.20,1.74,"172,305,698","0.17""",,,,,,,,,
"""CUS",Customers ,FPO,"24,066","7,614",31.63,-0.70,"137,948,643","0.00""",,,,,,,,,
"""PBT",Prana Biotechnology ,FPO,"79,150","25,000",31.58,-3.12,"233,800,871","0.01""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"465,016","141,090",30.34,0.85,"123,812,455","0.11""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"2,231,283","671,346",30.08,0.00,"1,751,297,420","0.03""",,,,,,,,,
"""UGL",UGL ,FPO,"1,150,743","341,050",29.63,-0.74,"165,781,705","0.20""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"1,787,821","509,194",28.48,0.11,"606,831,240","0.08""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"1,301,199","348,736",26.80,0.49,"533,379,348","0.06""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"1,051,032","281,204",26.75,0.00,"418,700,517","0.06""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"2,667,643","684,276",25.65,0.24,"717,142,802","0.09""",,,,,,,,,
"""SBM",St Barbara ,FPO,"5,113,617","1,304,963",25.51,0.00,"1,952,668,407","0.06""",,,,,,,,,
"""OST",OneSteel ,FPO,"4,833,240","1,230,895",25.46,-0.29,"1,328,383,491","0.09""",,,,,,,,,
"""CXP",Corporate Express Australia,FPO,"80,850","19,800",24.49,0.76,"168,111,691","0.01""",,,,,,,,,
"""ESG",Eastern Star Gas ,FPO,"3,205,364","757,122",23.62,-2.92,"865,224,422","0.08""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"3,450,070","813,715",23.58,3.46,"464,564,682","0.17""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"2,628,020","602,062",22.90,-3.46,"434,506,974","0.13""",,,,,,,,,
"""ABY",Aditya Birla Minerals ,FPO,"160,894","36,729",22.82,-0.75,"313,372,551","0.01""",,,,,,,,,
"""WEC",White Energy Company ,FPO,"175,275","39,279",22.41,2.31,"235,116,184","0.01""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"2,402,129","530,386",22.08,-2.08,"713,154,560","0.07""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"853,961","183,031",21.43,-2.05,"354,694,375","0.05""",,,,,,,,,
"""AIX",Australian Infrastructure Fund,UNT/ORD,"6,000,071","1,255,346",20.92,3.22,"576,777,900","0.21""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"7,996,955","1,630,783",20.39,0.27,"2,926,103,883","0.05""",,,,,,,,,
"""NRT",Novogen ,FPO,"29,456","6,000",20.36,0.00,"102,125,894","0.00""",,,,,,,,,
"""PXS",Pharmaxis,FPO,"181,565","36,564",20.13,-3.46,"219,069,234","0.01""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"367,383","70,529",19.19,0.84,"194,998,524","0.03""",,,,,,,,,
"""LYC",Lynas Corporation ,FPO,"7,633,005","1,459,398",19.12,3.30,"1,655,249,093","0.08""",,,,,,,,,
"""LLC",Lend Lease Group,STAPLED,"2,979,892","543,697",18.24,4.01,"460,804,793","0.11""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"9,855,177","1,784,266",18.10,2.74,"2,351,955,725","0.07""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"1,168,191","210,012",17.97,2.48,"350,233,189","0.06""",,,,,,,,,
"""EAU",Eldorado Gold,CDI 1:1,"233,263","41,911",17.96,-0.38,"115,824,028","0.03""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"5,029,216","880,182",17.50,1.29,"2,078,994,021","0.04""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"313,782","54,753",17.44,-0.91,"322,273,136","0.01""",,,,,,,,,
"""ASB",Austal ,FPO,"308,044","53,680",17.42,0.42,"188,069,638","0.02""",,,,,,,,,
"""AEO",Austereo Group ,FPO,"72,993","12,619",17.28,-1.41,"344,798,708","0.00""",,,,,,,,,
"""BLY",Boart Longyear ,FPO,"59,156,346","10,162,138",17.17,4.00,"4,611,574,674","0.22""",,,,,,,,,
"""SEV",Seven Network ,FPO,"358,763","61,399",17.11,4.88,"190,260,281","0.03""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"1,898,005","323,457",17.04,-0.59,"878,168,374","0.03""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"12,799,694","2,172,728",16.97,0.23,"3,356,081,497","0.06""",,,,,,,,,
"""WHC",Whitehaven Coal ,FPO,"749,529","126,784",16.91,0.98,"478,897,537","0.02""",,,,,,,,,
"""CWN",Crown ,FPO,"2,476,246","414,420",16.73,0.26,"753,555,290","0.05""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"18,705,229","3,043,497",16.27,0.00,"9,277,584,743","0.03""",,,,,,,,,
"""GWT",GWA International ,FPO,"438,441","70,921",16.17,2.63,"300,667,514","0.02""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"11,478,114","1,847,278",16.09,-0.86,"3,121,339,730","0.05""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"1,360,370","218,768",16.08,4.09,"603,580,761","0.03""",,,,,,,,,
