ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4536.2 at 16:38 29/7/2010  Report at 19:06 Thursday 29/7/2010!. Processed 12:37 Friday 30/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"506,589","428,855",84.65,-2.07,"606,946,993","0.07""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"784,576","538,173",68.59,0.00,"509,712,735","0.10""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"268,917","170,276",63.31,0.12,"151,904,499","0.11""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"1,907,500","960,058",50.33,-3.65,"533,379,348","0.18""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"3,245,868","1,633,792",50.33,0.58,"581,517,884","0.28""",,,,,,,,,
"""NVT",Navitas ,FPO,"218,214","109,666",50.25,1.38,"342,361,526","0.03""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"2,394,470","1,145,300",47.83,-0.18,"483,499,363","0.23""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"22,117,387","10,566,348",47.77,0.64,"3,356,081,497","0.31""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,061,122","984,749",47.77,1.48,"510,945,759","0.19""",,,,,,,,,
"""CRG",Crane Group ,FPO,"188,559","88,800",47.09,0.11,"78,286,427","0.11""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"889,499","385,065",43.29,-2.57,"420,711,773","0.09""",,,,,,,,,
"""CWN",Crown ,FPO,"1,658,540","692,235",41.73,0.00,"753,555,290","0.09""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"413,958","171,144",41.34,-0.83,"108,344,987","0.15""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"5,778,573","2,242,030",38.79,0.51,"1,930,432,682","0.11""",,,,,,,,,
"""MTS",Metcash ,FPO,"3,281,012","1,248,342",38.04,0.00,"765,675,951","0.16""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"26,520,536","10,027,788",37.81,-1.55,"6,369,751,394","0.15""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"427,819","160,777",37.58,1.35,"270,000,000","0.06""",,,,,,,,,
