ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4974.1 at 16:36 6/4/2010  Report at 19:08 Tuesday 6/4/2010!. Processed 12:07 Wednesday 7/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""AUN",Austar United Comms,FPO,"2,596,449","1,621,350",62.44,0.42,"1,252,637,428","0.12""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"2,737,193","1,614,611",58.98,0.09,"1,005,151,794","0.16""",,,,,,,,,
"""PBP",Probiotec ,FPO,"24,010","12,300",51.22,0.00,"52,574,127","0.02""",,,,,,,,,
"""CSL",CSL ,FPO,"1,337,830","684,560",51.16,-0.41,"579,699,101","0.11""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"757,955","375,718",49.57,0.31,"203,540,861","0.18""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"21,970,942","10,843,001",49.35,3.81,"6,205,676,188","0.17""",,,,,,,,,
"""CRZ",carsales.com ,FPO,"160,412","77,140",48.08,1.53,"232,455,800","0.03""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"483,791","229,764",47.49,1.55,"420,711,773","0.05""",,,,,,,,,
"""AWB",AWB ,FPO,"6,965,620","3,106,233",44.59,2.63,"817,304,356","0.38""",,,,,,,,,
"""HIL",Hills Industries ,FPO,"603,959","269,312",44.59,-0.37,"248,219,660","0.10""",,,,,,,,,
"""DJS",David Jones ,FPO,"1,796,393","753,818",41.96,0.63,"503,524,465","0.15""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"1,940,497","802,650",41.36,1.51,"603,580,761","0.13""",,,,,,,,,
"""BBG",Billabong International ,FPO,"742,148","303,006",40.82,0.17,"252,863,336","0.12""",,,,,,,,,
"""NFE",Northern Iron ,FPO,"1,027,726","414,845",40.36,-1.67,"292,204,786","0.14""",,,,,,,,,
"""AED",AED Oil ,FPO,"264,260","105,914",40.07,-1.51,"189,321,320","0.05""",,,,,,,,,
"""CRG",Crane Group ,FPO,"525,291","209,342",39.85,0.34,"77,684,223","0.26""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"702,434","274,570",39.08,0.14,"764,907,820","0.03""",,,,,,,,,
"""COH",Cochlear ,FPO,"204,096","79,132",38.77,0.12,"56,543,401","0.14""",,,,,,,,,
"""ANN",Ansell ,FPO,"318,286","121,861",38.28,1.75,"131,577,652","0.09""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"9,851,077","3,749,321",38.06,4.27,"2,729,071,212","0.13""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"14,889,370","5,562,318",37.35,1.88,"2,926,103,883","0.19""",,,,,,,,,
"""UXC",UXC ,FPO,"1,269,329","470,302",37.05,-3.92,"243,853,098","0.19""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"2,441,063","868,203",35.56,0.00,"1,037,994,023","0.08""",,,,,,,,,
"""SGP",Stockland,STAPLED,"11,951,785","4,216,378",35.27,1.52,"2,383,036,717","0.17""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"10,758,651","3,730,297",34.67,-0.18,"1,930,403,911","0.19""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"4,864,989","1,663,259",34.18,3.25,"483,397,504","0.34""",,,,,,,,,
"""BLD",Boral ,FPO,"1,936,575","660,739",34.11,1.42,"598,952,998","0.11""",,,,,,,,,
"""GWT",GWA International ,FPO,"2,020,745","687,775",34.03,0.00,"301,102,514","0.22""",,,,,,,,,
"""TGR",Tassal Group ,FPO,"353,307","117,872",33.36,0.63,"144,197,882","0.08""",,,,,,,,,
"""AAX",Ausenco ,FPO,"237,357","77,799",32.77,1.61,"122,065,567","0.06""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"7,524,126","2,461,661",32.71,4.31,"2,209,126,568","0.11""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"2,610,162","852,229",32.65,5.79,"364,735,825","0.23""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"908,676","292,966",32.24,1.23,"798,520,953","0.03""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"10,204,519","3,275,991",32.10,1.35,"1,823,322,017","0.18""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"3,896,105","1,227,123",31.49,1.86,"878,720,374","0.14""",,,,,,,,,
"""WOW",Woolworths ,FPO,"2,272,145","711,030",31.29,0.67,"1,240,000,138","0.05""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"58,761","18,347",31.22,1.11,"65,276,374","0.02""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"414,465","127,632",30.79,0.29,"108,344,987","0.11""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"1,318,355","397,968",30.18,3.00,"239,125,989","0.16""",,,,,,,,,
"""CQR",Charter Hall Retail REIT,UNIT,"4,473,899","1,342,071",29.99,-2.70,"1,505,216,260","0.08""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"2,040,337","601,586",29.48,4.78,"287,755,246","0.20""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"2,784,662","820,855",29.47,-1.31,"1,045,236,720","0.07""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"601,994","176,150",29.26,1.12,"960,638,735","0.01""",,,,,,,,,
"""AMP",AMP ,FPO,"3,575,490","1,014,290",28.36,0.63,"2,048,645,162","0.05""",,,,,,,,,
"""BTT",BT Investment Management ,FPO,"57,444","16,277",28.33,-0.72,"160,000,000","0.01""",,,,,,,,,
