ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4930.5 at 16:37 7/1/2010  Report at 19:05 Thursday 7/1/2010. Processed 11:09 Friday 8/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ESV",Eservglobal ,FPO,"50,000","50,000",100.00,0.00,"196,847,706","0.02""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"1,820,273","1,103,354",60.61,1.24,"757,542,720","0.14""",,,,,,,,,
"""IVV",iShares S&P 500,CDI 1:1,"5,753","3,317",57.65,-0.81,"116,350,000","0.00""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"124,220","65,351",52.60,-0.16,"120,437,014","0.05""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"268,795","135,498",50.40,-0.33,"259,126,131","0.05""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"988,563","435,339",44.03,-2.40,"603,580,761","0.07""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"1,562,585","653,560",41.82,1.17,"483,712,063","0.13""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"12,151,079","4,917,248",40.46,-1.21,"2,996,570,442","0.16""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"1,722,327","654,904",38.02,2.27,"878,168,374","0.07""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"156,288","58,855",37.65,-0.81,"229,794,395","0.02""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"251,371","94,655",37.65,0.35,"123,812,455","0.07""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"373,304","139,873",37.46,-4.50,"490,935,150","0.02""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"2,187,805","784,258",35.84,-1.60,"1,005,145,616","0.07""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,062,321","732,737",35.53,-1.59,"748,219,617","0.09""",,,,,,,,,
"""MCW",Macquarie Countrywide Trust,UNIT,"1,856,018","658,387",35.47,0.00,"1,488,668,825","0.04""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"23,732,538","8,303,280",34.98,-0.97,"1,299,562,220","0.63""",,,,,,,,,
"""ORI",Orica ,FPO,"509,830","175,494",34.42,0.26,"361,065,279","0.04""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"563,266","192,490",34.17,5.28,"474,413,911","0.04""",,,,,,,,,
"""OST",OneSteel ,FPO,"7,493,154","2,532,889",33.80,1.15,"1,328,383,491","0.19""",,,,,,,,,
"""AAX",Ausenco ,FPO,"252,747","83,310",32.96,-1.89,"121,861,958","0.06""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"6,626,376","2,181,625",32.92,-0.11,"3,356,081,497","0.06""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"936,773","305,613",32.62,0.00,"533,379,348","0.05""",,,,,,,,,
