ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4613.0 at 16:41 7/9/2010  Report at 19:16 Tuesday 7/9/2010!. Processed 12:59 Wednesday 8/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"782,043","759,600",97.13,-1.60,"205,262,842","0.37""",,,,,,,,,
"""RVE",Riviera Resources ,FPO,"139,116","119,000",85.54,-2.50,"52,543,250","0.22""",,,,,,,,,
"""API",Australian Pharmaceutical,FPO,"140,377","102,863",73.27,2.32,"488,115,883","0.02""",,,,,,,,,
"""IXI",iShares S&P Global Consumer Stapl,CDI 1:1,555,395,71.17,0.79,"4,750,000","0.00""",,,,,,,,,
"""SOL",Soul Pattinson (WH),FPO,"30,205","21,145",70.00,2.52,"238,640,580","0.00""",,,,,,,,,
"""RSGO",Resolute Mining ,OPT DEC11,"5,150","3,150",61.16,-5.10,"95,974,417","0.00""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"25,319","14,880",58.77,-1.05,"65,298,128","0.02""",,,,,,,,,
"""SLM",Salmat ,FPO,679,386,56.84,-3.33,"159,131,983","0.00""",,,,,,,,,
"""IKO",iShares MSCI South Korea,CDI 1:1,670,348,51.94,0.00,"51,900,000","0.00""",,,,,,,,,
"""CNA",Coal & Allied Industries ,FPO,"3,474","1,767",50.86,-3.11,"86,584,735","0.00""",,,,,,,,,
"""CQT",Conquest Mining ,FPO,"261,918","131,918",50.36,-3.89,"353,151,103","0.03""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"2,991,017","1,456,367",48.69,-1.03,"581,517,884","0.25""",,,,,,,,,
"""AND",Andean Resources ,FPO,"6,530,034","3,158,940",48.37,0.57,"542,257,867","0.58""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,450,144","1,177,817",48.07,-0.57,"510,945,759","0.23""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"18,298","8,599",46.99,-0.13,"1,828,146,488","0.00""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"1,020,266","470,694",46.13,-2.50,"509,712,735","0.09""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"563,072","259,234",46.03,-0.28,"109,112,279","0.23""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"11,266,650","5,066,016",44.96,-0.75,"2,530,069,990","0.20""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"2,896,539","1,268,162",43.78,0.51,"718,423,382","0.17""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"4,672,532","1,864,835",39.91,-1.47,"1,005,171,932","0.18""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"115,389","44,003",38.13,0.31,"611,250,393","0.00""",,,,,,,,,
"""FPH",Fisher & Paykel Healthcare,FPO NZ,"56,243","21,078",37.47,0.00,"517,418,502","0.00""",,,,,,,,,
"""ASX",ASX ,FPO,"883,386","309,269",35.00,-0.50,"173,576,316","0.17""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"1,682,096","582,619",34.63,0.27,"1,062,316,784","0.05""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,492,227","506,854",33.96,0.25,"450,076,509","0.11""",,,,,,,,,
"""UGL",UGL ,FPO,"346,372","115,371",33.30,-1.12,"165,928,705","0.07""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"4,284,095","1,409,466",32.90,-1.08,"533,379,348","0.26""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"953,481","307,060",32.20,1.76,"203,891,295","0.15""",,,,,,,,,
"""FLT",Flight Centre ,FPO,"596,330","182,694",30.63,2.82,"99,784,513","0.18""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"414,814","126,706",30.54,0.14,"229,794,395","0.05""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"1,978,587","602,204",30.43,1.49,"255,203,613","0.23""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"11,832,270","3,583,426",30.28,-0.28,"3,356,081,497","0.10""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,396,313","422,478",30.25,1.16,"463,231,008","0.09""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,287,081","386,569",30.03,2.47,"270,000,000","0.14""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"1,278,017","380,040",29.73,2.29,"239,531,783","0.15""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,279,675","1,251,134",29.23,0.44,"1,548,832,074","0.08""",,,,,,,,,
"""WOW",Woolworths ,FPO,"4,921,350","1,430,376",29.06,0.72,"1,232,197,508","0.11""",,,,,,,,,
"""ITO",Intoll Group,STAPLED,"31,997,979","9,271,226",28.97,0.00,"2,261,732,048","0.41""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"3,270,500","919,405",28.11,-1.12,"1,516,163,980","0.06""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"9,866,812","2,773,613",28.11,1.09,"2,989,167,615","0.09""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"7,823,412","2,179,186",27.85,0.42,"2,559,418,024","0.08""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"8,294,149","2,254,175",27.17,3.84,"1,066,683,511","0.21""",,,,,,,,,
"""WSA",Western Areas,FPO,"1,871,646","492,569",26.31,2.99,"179,735,899","0.27""",,,,,,,,,
"""WTF",Wotif.Com Holdings ,FPO,"1,395,333","366,957",26.29,2.82,"209,632,844","0.17""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"1,598,917","420,340",26.28,1.16,"1,561,166,672","0.02""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"10,625,715","2,792,833",26.28,-2.53,"1,855,529,431","0.15""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"9,263,364","2,401,046",25.92,-0.28,"2,926,103,883","0.08""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"20,665,042","5,293,357",25.61,-0.20,"3,107,448,900","0.17""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"375,312","95,967",25.57,-0.33,"322,853,936","0.03""",,,,,,,,,
