ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4437.0 at 16:39 16/7/2010  Report at 19:06 Friday 16/7/2010!. Processed 12:28 Monday 19/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""FPH",Fisher & Paykel Healthcare,FPO NZ,"4,183","4,000",95.62,0.00,"517,418,502","0.00""",,,,,,,,,
"""CDD",Cardno ,FPO,"115,319","101,177",87.73,1.88,"90,510,461","0.11""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"79,364","56,272",70.90,-0.97,"151,904,499","0.03""",,,,,,,,,
"""AEO",Austereo Group ,FPO,"156,755","109,867",70.08,-3.49,"344,798,708","0.03""",,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,"1,915","1,310",68.40,0.67,"455,585","0.28""",,,,,,,,,
"""IIN",iiNet ,FPO,"148,774","100,000",67.21,-1.11,"151,898,119","0.06""",,,,,,,,,
"""BTT",BT Investment Management ,FPO,"203,607","135,389",66.49,-1.78,"160,000,000","0.08""",,,,,,,,,
"""WEC",White Energy Company ,FPO,"357,999","214,821",60.00,-3.43,"236,766,184","0.09""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"2,408,827","1,333,246",55.34,-0.64,"1,920,694,831","0.06""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"14,518,485","7,488,115",51.57,-3.81,"3,107,179,370","0.24""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"2,566,326","1,279,634",49.86,-2.05,"483,493,006","0.26""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"7,910,892","3,483,251",44.03,0.05,"3,356,081,497","0.10""",,,,,,,,,
"""ASX",ASX ,FPO,"663,914","288,244",43.41,-1.09,"173,576,316","0.16""",,,,,,,,,
"""DJS",David Jones ,FPO,"1,060,428","458,461",43.23,-0.85,"510,945,759","0.09""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,720,269","735,434",42.75,-1.71,"345,480,686","0.21""",,,,,,,,,
"""AMC",Amcor ,FPO,"5,030,255","2,105,228",41.85,0.44,"1,221,647,084","0.17""",,,,,,,,,
"""LGL",Lihir Gold ,FPO 10T,"23,598,075","9,641,310",40.85,-2.54,"2,368,729,935","0.40""",,,,,,,,,
