ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4596.9 at 16:34 29/1/2010  Report at 19:12 Friday 29/1/2010!. Processed 11:18 Monday 1/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""IKO",iShares MSCI South Korea,CDI 1:1,130,130,100.00,0.00,"51,900,000","0.00""",,,,,,,,,
"""COF",Coffey International ,FPO,"123,428","106,280",86.10,0.93,"125,429,820","0.08""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"852,838","444,598",52.13,-3.95,"108,235,467","0.41""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"4,495,897","2,213,041",49.22,-4.33,"699,358,971","0.31""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"2,022,046","994,709",49.19,0.00,"464,564,682","0.21""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"50,124,763","23,463,779",46.81,-4.09,"6,205,676,188","0.37""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"3,222,521","1,140,170",35.38,-0.42,"511,140,975","0.22""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"3,084,791","1,086,366",35.21,-2.12,"1,167,783,517","0.09""",,,,,,,,,
"""ELD",Elders ,FPO,"3,119,421","1,092,843",35.03,-1.70,"448,598,480","0.24""",,,,,,,,,
"""COH",Cochlear ,FPO,"232,619","79,696",34.26,-2.96,"56,351,818","0.14""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,088,934","350,904",32.22,-4.43,"462,751,391","0.07""",,,,,,,,,
"""NVT",Navitas ,FPO,"777,705","250,363",32.19,1.58,"342,361,526","0.07""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"656,229","206,012",31.39,-1.58,"194,998,524","0.10""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"2,477,854","768,376",31.01,0.00,"2,705,140,151","0.02""",,,,,,,,,
"""OST",OneSteel ,FPO,"7,466,333","2,305,457",30.87,-3.41,"1,328,383,491","0.17""",,,,,,,,,
"""IIF",ING Industrial Fund,UNITS,"9,119,198","2,791,649",30.61,-2.17,"2,592,249,647","0.10""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"966,834","295,070",30.51,-2.94,"418,700,517","0.07""",,,,,,,,,
