ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4664.9 at 16:38 21/9/2010  Report at 19:05 Tuesday 21/9/2010!. Processed 12:40 Wednesday 22/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""MAM",AII S&P/ASX 300 METALS & MINING,ETF UNITS,250,250,100.00,0.00,"200,000","0.12""",,,,,,,,,
"""RSR",AII S&P/ASX 200 Resources,ETF UNITS,"1,032",900,87.20,0.00,"200,000","0.45""",,,,,,,,,
"""SHV",Select Harvests ,FPO,"120,962","93,478",77.27,-0.64,"47,324,081","0.19""",,,,,,,,,
"""BBG",Billabong International ,FPO,"885,983","629,121",71.00,0.37,"253,122,552","0.24""",,,,,,,,,
"""IRU",ishares Russell 2000,CDI 1:1,165,112,67.87,0.00,"147,350,000","0.00""",,,,,,,,,
"""VTS",Vanguard US Total Market Shares,CDI 1:1,"1,504",994,66.09,1.11,"228,001","0.43""",,,,,,,,,
"""WTF",Wotif.Com Holdings ,FPO,"834,959","450,894",54.00,-2.24,"210,666,844","0.21""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"2,012,174","995,929",49.49,-2.00,"761,222,569","0.13""",,,,,,,,,
"""IVV",iShares S&P 500,CDI 1:1,"1,695",813,47.96,1.12,"116,350,000","0.00""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"375,539","178,000",47.39,-1.18,"322,862,186","0.05""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"940,763","443,897",47.18,0.75,"463,231,008","0.09""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"773,183","361,239",46.72,-1.94,"109,147,279","0.33""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"4,697,548","2,094,634",44.59,-1.42,"733,711,705","0.28""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"3,596,950","1,600,447",44.49,0.33,"606,831,240","0.26""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"8,914,853","3,956,016",44.37,0.80,"1,930,446,283","0.20""",,,,,,,,,
"""TGR",Tassal Group ,FPO,"99,732","43,219",43.33,-3.82,"144,197,882","0.03""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"10,945,703","4,680,454",42.76,-0.15,"3,356,081,497","0.13""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"13,371,964","5,663,078",42.35,-0.83,"1,823,322,017","0.31""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"1,059,663","446,901",42.17,0.80,"533,379,348","0.08""",,,,,,,,,
"""CEY",Centennial Coal ,FPO,"35,703,003","15,042,603",42.13,1.31,"395,028,737","3.80""",,,,,,,,,
"""MCC",Macarthur Coal ,FPO,"1,473,090","613,566",41.65,-0.17,"292,483,075","0.21""",,,,,,,,,
"""AMX",Ampella Mining ,FPO,"841,836","349,766",41.54,-3.98,"178,225,108","0.19""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"519,444","211,313",40.68,0.32,"530,514,663","0.04""",,,,,,,,,
"""SGP",Stockland,STAPLED,"8,907,648","3,614,910",40.58,1.26,"2,383,036,717","0.15""",,,,,,,,,
"""IVC",Invocare ,FPO,"101,572","41,078",40.44,-0.77,"102,069,091","0.04""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"1,289,573","520,677",40.37,-0.25,"1,062,316,784","0.04""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,142,298","1,640,466",39.60,0.07,"1,548,872,074","0.10""",,,,,,,,,
"""IIF",ING Industrial Fund,UNITS,"5,237,304","1,986,155",37.92,-1.02,"2,592,249,647","0.07""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"1,059,395","386,277",36.46,-0.18,"300,747,299","0.12""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"4,631,995","1,682,688",36.32,-1.49,"483,499,363","0.34""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"2,137,663","770,084",36.02,-0.69,"882,206,872","0.08""",,,,,,,,,
"""DJS",David Jones ,FPO,"1,139,390","408,554",35.85,0.00,"510,945,759","0.08""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"841,795","295,360",35.08,-3.70,"1,561,166,672","0.01""",,,,,,,,,
"""AWE",AWE ,FPO,"1,491,604","518,816",34.78,-0.93,"521,871,941","0.09""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"2,622,256","907,543",34.60,-0.98,"1,005,171,932","0.09""",,,,,,,,,
"""COH",Cochlear ,FPO,"105,611","36,493",34.55,-1.19,"56,574,987","0.06""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"21,058,045","7,258,866",34.47,1.03,"3,121,339,730","0.23""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"460,206","158,433",34.42,1.32,"203,993,432","0.07""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"2,948,570","1,008,950",34.21,0.00,"566,751,863","0.17""",,,,,,,,,
"""TSE",Transfield Services ,FPO,"1,697,503","574,593",33.84,1.62,"414,278,904","0.13""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"600,600","200,000",33.30,0.00,"509,712,735","0.03""",,,,,,,,,
"""ASX",ASX ,FPO,"1,342,949","439,898",32.75,0.52,"173,576,316","0.25""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"104,849","34,154",32.57,1.30,"63,517,495","0.05""",,,,,,,,,
"""BLD",Boral ,FPO,"3,465,294","1,115,826",32.20,-0.42,"718,853,617","0.15""",,,,,,,,,
"""WSA",Western Areas,FPO,"415,078","131,512",31.68,0.34,"179,735,899","0.07""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"1,738,641","544,745",31.33,0.00,"1,851,992,381","0.02""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"981,711","305,843",31.15,-0.18,"450,076,509","0.06""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"1,255,668","390,477",31.09,-1.41,"239,531,783","0.16""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"219,299","67,878",30.95,-0.74,"120,437,014","0.05""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"11,937,061","3,684,304",30.86,0.40,"2,307,773,663","0.16""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,432,652","437,966",30.57,-0.41,"345,601,301","0.12""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"1,186,180","357,325",30.12,-0.30,"491,484,342","0.07""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"617,776","185,114",29.96,-1.09,"388,429,875","0.04""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"374,895","111,213",29.66,-2.41,"94,193,403","0.11""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"4,660,176","1,378,833",29.58,0.79,"1,441,290,633","0.09""",,,,,,,,,
"""UGL",UGL ,FPO,"524,562","154,017",29.36,1.36,"165,928,705","0.09""",,,,,,,,,
