ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4903.2 at 16:34 24/3/2010  Report at 19:07 Wednesday 24/3/2010. Processed 11:34 Thursday 25/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""AVE",Aevum ,FPO,"1,052,353","740,000",70.31,0.44,"176,723,834","0.41""",,,,,,,,,
"""SRV",Servcorp ,FPO,"282,674","177,742",62.87,-0.28,"98,440,807","0.18""",,,,,,,,,
"""IRN",Indophil Resources,FPO,"2,426,210","1,340,000",55.23,-0.39,"419,027,937","0.32""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"5,027,549","2,759,701",54.89,0.40,"1,005,151,794","0.27""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"9,090,336","4,747,182",52.22,1.01,"1,299,562,220","0.36""",,,,,,,,,
"""SLX",Silex Systems ,FPO,"29,540","14,279",48.33,0.00,"148,448,444","0.01""",,,,,,,,,
"""CHC",Charter Hall Group,FORUS,"4,886,098","2,337,989",47.85,-0.69,"1,212,723,832","0.19""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"1,937,610","799,032",41.23,0.00,"420,711,773","0.19""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"14,255,021","5,682,848",39.86,1.08,"1,996,912,778","0.28""",,,,,,,,,
"""CRZ",carsales.com ,FPO,"302,095","114,662",37.95,-2.80,"232,455,800","0.04""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"3,772,592","1,426,146",37.80,0.00,"2,078,994,021","0.06""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"785,601","290,495",36.97,1.32,"203,496,058","0.14""",,,,,,,,,
"""SAI",SAI Global ,FPO,"112,030","41,014",36.61,-3.00,"158,789,175","0.02""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"3,136,283","1,145,931",36.53,2.12,"581,517,884","0.19""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"582,433","211,535",36.31,0.50,"213,673,497","0.09""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"1,058,862","378,653",35.76,-0.88,"748,328,467","0.05""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,820,509","987,745",35.02,1.95,"606,831,240","0.16""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"2,387,584","821,924",34.42,0.46,"777,245,797","0.10""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"14,586,742","5,018,829",34.40,0.69,"3,356,081,497","0.15""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"1,420,810","459,338",32.32,2.67,"418,700,517","0.11""",,,,,,,,,
