ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4771.9 at 16:36 22/1/2010  Report at 19:06 Friday 22/1/2010!. Processed 11:11 Monday 25/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""IKO",iShares MSCI South Korea,CDI 1:1,"1,572","1,572",100.00,-1.47,"51,900,000","0.00""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"557,933","241,200",43.23,-0.45,"474,538,913","0.05""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"1,093,151","455,855",41.70,-3.26,"194,998,524","0.23""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"2,424,156","873,705",36.04,0.17,"757,542,720","0.11""",,,,,,,,,
"""ABY",Aditya Birla Minerals ,FPO,"611,405","203,917",33.35,-3.21,"313,372,551","0.06""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"3,102,146","1,031,808",33.26,-1.27,"464,564,682","0.22""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"6,081,580","1,948,975",32.04,-3.54,"713,154,560","0.27""",,,,,,,,,
"""BLD",Boral ,FPO,"3,002,101","940,286",31.32,0.35,"595,313,279","0.15""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"201,532","62,192",30.86,-1.26,"154,820,141","0.04""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"24,386,974","7,134,943",29.25,-1.00,"2,997,874,742","0.23""",,,,,,,,,
"""DJS",David Jones ,FPO,"3,012,836","864,498",28.69,-0.80,"503,524,465","0.17""",,,,,,,,,
"""CRZ",carsales.com ,FPO,"385,365","109,377",28.38,3.13,"232,285,800","0.04""",,,,,,,,,
"""COH",Cochlear ,FPO,"395,922","111,165",28.07,1.50,"56,351,818","0.19""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"44,927,080","12,554,675",27.94,-1.63,"6,205,676,188","0.20""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"2,113,986","582,053",27.53,-3.28,"960,638,735","0.06""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"5,039,911","1,354,457",26.87,-1.43,"1,534,246,082","0.08""",,,,,,,,,
"""CPU",Computershare,FPO,"4,265,749","1,139,850",26.72,-1.24,"555,654,059","0.20""",,,,,,,,,
"""GCL",Gloucester Coal,FPO,"92,103","24,610",26.72,-3.79,"81,962,133","0.03""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"12,862,561","3,363,379",26.14,-3.60,"3,102,764,016","0.10""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"645,836","167,515",25.93,0.77,"108,235,467","0.15""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,540,499","384,504",24.96,0.35,"252,863,336","0.15""",,,,,,,,,
