ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4500.0 at 16:36 18/5/2010  Report at 19:05 Tuesday 18/5/2010!. Processed 12:38 Wednesday 19/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""SFH",Specialty Fashion Group ,FPO,"307,965","231,729",75.24,-0.43,"190,964,693","0.12""",,,,,,,,,
"""AAI",Alcoa Inc.,CDI,"4,637","3,341",72.05,0.00,"866,018,842","0.00""",,,,,,,,,
"""TGR",Tassal Group ,FPO,"237,004","162,775",68.68,2.53,"144,197,882","0.11""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"4,417,829","2,746,089",62.15,0.93,"151,915,022","1.80""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"524,908","316,933",60.37,-2.64,"94,193,403","0.33""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"6,176,319","3,502,481",56.70,0.75,"1,005,157,140","0.34""",,,,,,,,,
"""CQR",Charter Hall Retail REIT,UNIT,"5,786,033","3,051,172",52.73,0.00,"1,505,216,260","0.20""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"1,261,305","630,523",49.99,3.23,"255,003,613","0.24""",,,,,,,,,
"""FKP",FKP Property Group,STAPLED,"961,375","478,338",49.75,-1.21,"1,165,034,662","0.04""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"3,574,474","1,621,257",45.35,-1.76,"802,460,585","0.20""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"12,510,770","5,438,444",43.47,1.33,"2,510,727,671","0.21""",,,,,,,,,
"""GNS",Gunns ,FPO,"3,829,586","1,656,862",43.26,-3.26,"806,734,892","0.20""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"2,427,722","1,048,932",43.20,2.96,"418,700,517","0.25""",,,,,,,,,
"""NUF",Nufarm ,FPO,"1,998,672","846,594",42.35,-0.47,"243,146,570","0.34""",,,,,,,,,
"""TSI",Transfield Services Infra,STAPLED,"2,608,868","1,101,205",42.21,2.14,"274,817,488","0.40""",,,,,,,,,
"""AWB",AWB ,FPO,"3,512,324","1,460,410",41.58,-0.99,"817,304,356","0.17""",,,,,,,,,
"""PIH",Prime Infrastructure.,STAPLED,"356,049","147,567",41.44,0.00,"351,776,795","0.04""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,154,614","466,950",40.44,-0.52,"270,000,000","0.17""",,,,,,,,,
"""HST",Hastie Group ,FPO,"1,588,600","624,242",39.29,-2.56,"239,716,924","0.26""",,,,,,,,,
"""IGO",Independence Group,FPO,"516,533","202,346",39.17,-2.35,"113,691,039","0.17""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"1,935,137","755,881",39.06,-4.63,"1,167,783,517","0.06""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"2,269,466","879,633",38.75,1.26,"713,154,560","0.12""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"379,392","145,596",38.37,0.97,"620,709,233","0.02""",,,,,,,,,
"""EXT",Extract Resources,FPO,"254,528","97,354",38.24,1.28,"242,867,636","0.04""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"4,827,217","1,831,699",37.94,0.29,"1,062,316,784","0.17""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"24,279,459","8,955,501",36.88,-5.55,"1,296,751,361","0.69""",,,,,,,,,
"""AVM",Anvil Mining ,CDI,"27,125","10,000",36.86,-5.75,"9,371,518","0.10""",,,,,,,,,
"""SLX",Silex Systems ,FPO,"93,251","34,265",36.74,-2.13,"148,693,282","0.02""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"568,799","208,596",36.67,2.40,"177,546,198","0.11""",,,,,,,,,
"""ANN",Ansell ,FPO,"705,076","254,131",36.04,-1.24,"131,577,652","0.19""",,,,,,,,,
"""CSL",CSL ,FPO,"2,254,924","812,520",36.03,0.46,"575,019,000","0.14""",,,,,,,,,
"""BLD",Boral ,FPO,"2,299,158","810,144",35.23,-0.17,"598,952,998","0.13""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"662,406","228,691",34.52,-3.46,"216,011,546","0.10""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,789,847","932,286",33.41,1.52,"754,313,569","0.12""",,,,,,,,,
"""ETPMP",M  ETFS Metal Securities Australia,ETFS PM,30,10,33.33,0.00,"59,500","0.01""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,856,945","615,465",33.14,1.64,"463,070,936","0.13""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"38,488,530","12,721,070",33.05,1.34,"12,443,074,357","0.10""",,,,,,,,,
"""WEC",White Energy Company ,FPO,"365,494","119,874",32.79,0.32,"235,816,184","0.05""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"2,164,476","673,048",31.09,1.81,"1,259,907,689","0.05""",,,,,,,,,
"""ELD",Elders ,FPO,"4,391,682","1,349,717",30.73,2.29,"448,598,480","0.30""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"19,478,208","5,955,164",30.57,-0.54,"2,012,803,230","0.29""",,,,,,,,,
"""HDF",Hastings Diversified Utilities,STAPLED,"1,263,549","380,258",30.09,-0.36,"500,273,209","0.07""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"24,604,086","7,305,569",29.69,0.94,"3,356,081,497","0.21""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"282,787","83,113",29.39,0.30,"606,946,993","0.01""",,,,,,,,,
"""CWN",Crown ,FPO,"1,519,121","446,027",29.36,0.12,"753,555,290","0.05""",,,,,,,,,
"""STO",Santos ,FPO,"8,243,458","2,414,795",29.29,0.07,"832,552,523","0.29""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"3,832,531","1,103,548",28.79,2.59,"1,092,161,437","0.10""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"30,911,106","8,849,412",28.62,-1.63,"2,351,955,725","0.37""",,,,,,,,,
"""UGL",UGL ,FPO,"1,002,240","284,442",28.38,-0.14,"165,928,705","0.17""",,,,,,,,,
"""APA",APA Group,STAPLED,"1,117,732","315,657",28.24,1.71,"542,318,629","0.05""",,,,,,,,,
