ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4852.8 at 16:47 20/10/2009  Report at 19:08 Tuesday 20/10/2009. Processed 11:08 Wednesday 21/10/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""IKO",iShares MSCI South Korea,CDI 1:1,235,235,100.00,0.00,"51,900,000","0.00""",,,,,,,,,
"""WAG",WAG ,FPO,"1,909,970","1,753,518",91.80,-10.00,"462,635,706","0.37""",,,,,,,,,
"""CER",Centro Retail Group,STAPLED,"7,837,985","4,331,487",55.26,-2.38,"2,286,399,424","0.18""",,,,,,,,,
"""SRV",Servcorp ,FPO,"75,542","41,670",55.16,-0.46,"78,467,310","0.05""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"11,238,889","5,706,760",50.77,2.35,"2,351,955,725","0.24""",,,,,,,,,
"""ASL",Ausdrill ,FPO,"1,114,909","562,592",50.46,-4.05,"174,773,978","0.32""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"1,411,235","579,638",41.07,1.44,"798,520,953","0.07""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"3,692,844","1,483,444",40.17,3.32,"606,831,240","0.24""",,,,,,,,,
"""MIG",Macquarie Infrastructure Grp,STAPLED,"5,815,317","2,237,592",38.47,-0.32,"2,261,732,048","0.09""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"7,772,535","2,725,867",35.07,2.94,"2,483,693,809","0.11""",,,,,,,,,
"""AUB",Austbrokers Holdings ,FPO,"186,487","65,307",35.02,-0.78,"51,429,504","0.12""",,,,,,,,,
"""DKS",Danks Holdings ,FPO,"3,062","1,062",34.68,0.07,"6,501,979","0.01""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"2,498,625","857,878",34.33,0.00,"1,561,166,672","0.05""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"1,018,936","349,459",34.29,3.55,"298,171,836","0.11""",,,,,,,,,
"""COH",Cochlear ,FPO,"194,895","66,359",34.04,0.31,"56,212,752","0.11""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"2,124,440","705,314",33.20,-2.69,"432,884,760","0.16""",,,,,,,,,
"""CXP",Corporate Express Australia,FPO,"197,972","65,079",32.87,3.48,"168,079,672","0.03""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"4,562,081","1,491,012",32.68,2.30,"1,290,049,879","0.11""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"25,090,777","8,012,591",31.93,4.45,"2,926,103,883","0.27""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"450,123","137,207",30.48,-0.36,"177,016,198","0.07""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"14,614,763","4,452,503",30.46,2.12,"3,356,081,497","0.13""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"1,072,725","315,282",29.39,4.63,"182,350,229","0.17""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"358,083","104,226",29.10,2.45,"203,987,842","0.05""",,,,,,,,,
"""BLD",Boral ,FPO,"2,433,267","693,959",28.52,1.94,"595,313,279","0.11""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"20,165,106","5,616,427",27.85,4.01,"3,121,339,730","0.18""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"3,914,157","1,084,992",27.72,3.54,"683,674,634","0.15""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"790,314","213,936",27.07,0.49,"151,941,702","0.14""",,,,,,,,,
"""SGP",Stockland,STAPLED,"8,734,409","2,316,376",26.52,2.97,"2,383,036,717","0.09""",,,,,,,,,
"""APN",APN News & Media ,FPO,"1,947,013","514,478",26.42,3.43,"595,311,917","0.08""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"3,108,231","818,597",26.33,2.10,"748,197,167","0.10""",,,,,,,,,
"""SBM",St Barbara ,FPO,"8,354,151","2,200,099",26.33,6.34,"1,493,932,950","0.14""",,,,,,,,,
"""AMC",Amcor ,FPO,"6,425,641","1,681,941",26.17,2.75,"1,220,783,770","0.13""",,,,,,,,,
"""MCW",Macquarie Countrywide Trust,UNIT,"6,343,467","1,660,042",26.16,3.73,"1,488,668,825","0.11""",,,,,,,,,
"""WOW",Woolworths ,FPO,"5,542,366","1,425,979",25.72,-0.78,"1,235,869,845","0.11""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"19,345,652","4,965,551",25.66,4.00,"1,823,306,551","0.27""",,,,,,,,,
"""OGC",OceanaGold Corporation,CDI,"305,635","77,908",25.49,0.00,"185,880,075","0.04""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"919,802","232,471",25.27,2.91,"349,988,227","0.06""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"5,443,795","1,353,579",24.86,0.71,"1,534,223,582","0.08""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"1,821,996","450,657",24.73,0.13,"717,387,358","0.06""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"3,153,661","779,176",24.70,-0.93,"755,446,780","0.10""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"8,039,909","1,954,978",24.31,0.50,"1,860,813,983","0.10""",,,,,,,,,
"""MAP",Macquarie Airports,FORUS,"5,761,257","1,398,088",24.26,0.36,"1,718,653,539","0.08""",,,,,,,,,
"""ENV",Envestra ,FPO,"1,024,796","246,834",24.08,1.92,"1,307,029,746","0.01""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"8,182,681","1,943,032",23.74,1.36,"2,095,594,763","0.09""",,,,,,,,,
"""WSA",Western Areas,FPO,"510,120","121,142",23.74,0.59,"178,947,149","0.06""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"393,172","92,142",23.43,3.92,"258,894,145","0.03""",,,,,,,,,
"""OST",OneSteel ,FPO,"5,183,607","1,212,083",23.38,2.14,"1,328,359,295","0.09""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"9,296,759","2,154,871",23.17,1.27,"1,929,580,434","0.11""",,,,,,,,,
"""LYC",Lynas Corporation ,FPO,"17,719,232","4,084,439",23.05,-2.67,"1,128,422,600","0.36""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"55,888,219","12,829,327",22.95,0.00,"1,141,001,369","1.12""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"8,763,395","1,976,466",22.55,0.68,"2,941,051,445","0.06""",,,,,,,,,
"""UGL",United Group,FPO,"1,643,141","370,303",22.53,3.53,"165,337,369","0.22""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"4,650,244","1,046,877",22.51,-2.27,"533,379,348","0.19""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"34,274,441","7,646,853",22.31,2.41,"4,766,093,266","0.16""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"4,679,337","1,029,941",22.01,1.44,"1,878,136,599","0.05""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"18,929,932","4,104,348",21.68,2.10,"1,612,536,335","0.25""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"783,054","164,957",21.06,1.05,"490,705,150","0.03""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"3,523,409","737,305",20.92,0.80,"1,005,130,460","0.07""",,,,,,,,,
"""CEU",ConnectEast Group,STAPLED,"15,100,401","3,152,416",20.87,2.66,"3,829,851,059","0.08""",,,,,,,,,
"""APA",APA Group,STAPLED,"762,594","158,552",20.79,0.62,"508,816,964","0.03""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"3,629,813","749,747",20.65,-1.36,"1,062,316,784","0.07""",,,,,,,,,
"""EXT",Extract Resources,FPO,"238,683","48,153",20.17,-1.43,"237,260,636","0.02""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"965,184","194,377",20.13,0.00,"655,054,841","0.03""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"654,206","131,211",20.05,1.01,"361,141,400","0.03""",,,,,,,,,
"""GWT",GWA International ,FPO,"1,068,527","211,476",19.79,0.68,"300,667,514","0.07""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,332,834","261,529",19.62,0.62,"448,868,339","0.05""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"194,373","37,777",19.43,1.68,"65,139,511","0.05""",,,,,,,,,
"""ELD",Elders ,FPO,"249,964,456","48,314,388",19.32,2.77,"3,485,831,712","1.38""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"2,136,272","405,256",18.97,0.44,"483,343,584","0.08""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,498,048","283,317",18.91,0.77,"332,683,024","0.08""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"10,670,301","2,017,618",18.90,2.38,"2,307,770,787","0.08""",,,,,,,,,
"""MMX",Murchison Metals,FPO,"1,700,702","319,636",18.79,-0.31,"416,860,768","0.07""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"406,585","76,011",18.69,3.54,"249,029,672","0.03""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"41,261,716","7,581,492",18.37,0.76,"9,277,584,743","0.08""",,,,,,,,,
"""AGO",Atlas Iron ,FPO,"4,538,427","833,462",18.36,5.72,"399,685,521","0.20""",,,,,,,,,
"""ASB",Austal ,FPO,"112,060","20,569",18.35,0.39,"188,069,638","0.01""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"3,705,784","679,593",18.33,3.93,"733,711,705","0.09""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"5,238,718","959,825",18.32,2.61,"1,270,897,282","0.07""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,321,425","240,968",18.23,1.50,"252,017,759","0.09""",,,,,,,,,
"""ERA",ERA,FPO 'A',"500,237","91,094",18.21,-0.30,"190,737,934","0.04""",,,,,,,,,
"""AOE",Arrow Energy ,FPO,"2,283,663","415,467",18.19,0.46,"732,381,533","0.05""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"520,397","93,885",18.04,0.49,"561,000,000","0.01""",,,,,,,,,
"""ANN",Ansell ,FPO,"539,928","96,365",17.84,2.95,"134,730,586","0.07""",,,,,,,,,
"""RCR",RCR Tomlinson ,FPO,"71,755","12,753",17.77,-0.82,"131,075,470","0.01""",,,,,,,,,
"""LGL",Lihir Gold ,FPO 10T,"24,524,292","4,356,076",17.76,1.25,"2,368,729,935","0.18""",,,,,,,,,
"""ORI",Orica ,FPO,"1,123,677","199,195",17.72,1.89,"359,955,579","0.05""",,,,,,,,,
"""TSE",Transfield Services ,FPO,"2,020,161","349,336",17.29,4.97,"413,727,231","0.08""",,,,,,,,,
"""SKI",Spark Infrastructure Group,STAPLED,"3,802,811","650,535",17.10,1.62,"1,031,911,394","0.06""",,,,,,,,,
"""ESG",Eastern Star Gas ,FPO,"2,427,348","413,817",17.04,3.26,"840,884,793","0.04""",,,,,,,,,
"""IGO",Independence Group,FPO,"273,951","46,621",17.01,0.21,"113,651,039","0.04""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"3,066,690","515,145",16.79,0.40,"414,853,130","0.12""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"1,746,518","293,208",16.78,0.31,"960,638,735","0.03""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"2,249,428","375,381",16.68,-0.56,"695,561,126","0.05""",,,,,,,,,
"""PPT",Perpetual ,FPO,"109,159","18,062",16.54,-0.10,"42,879,253","0.04""",,,,,,,,,
"""BXB",Brambles ,FPO,"5,302,863","876,342",16.52,-0.55,"1,402,671,810","0.06""",,,,,,,,,
"""MOF",Macquarie Office Trust,UNIT,"33,852,587","5,551,713",16.40,1.51,"4,752,826,494","0.11""",,,,,,,,,
"""AXA",AXA Asia Pacific ,FPO,"3,497,489","572,864",16.37,0.21,"2,067,095,545","0.02""",,,,,,,,,
"""BOQ",Bank Of Queensland,FPO,"627,774","102,677",16.35,3.40,"210,865,377","0.04""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"3,785,003","614,661",16.23,1.68,"2,662,931,420","0.02""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"6,541,050","1,055,219",16.13,0.24,"3,092,655,082","0.03""",,,,,,,,,
"""QAN",Qantas Airways ,FPO,"14,487,992","2,337,971",16.13,-0.33,"2,265,123,620","0.10""",,,,,,,,,
"""LLC",Lend Lease Corporation ,FPO,"2,704,875","436,247",16.12,5.05,"460,768,608","0.09""",,,,,,,,,
"""KCN",Kingsgate Consolidated,FPO,"282,945","45,531",16.09,1.43,"96,565,335","0.04""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"3,404,848","543,089",15.95,1.16,"877,869,574","0.06""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"1,700,365","269,446",15.84,0.48,"478,864,254","0.05""",,,,,,,,,
"""CWN",Crown ,FPO,"1,602,438","251,481",15.69,0.00,"753,611,540","0.03""",,,,,,,,,
"""STO",Santos ,FPO,"4,722,969","736,143",15.58,2.55,"830,948,608","0.08""",,,,,,,,,
"""PNA",PanAust ,FPO,"12,406,754","1,929,104",15.54,2.94,"2,932,518,949","0.06""",,,,,,,,,
"""LNG",Liquefied Natural Gas ,FPO,"793,170","122,664",15.46,0.33,"173,813,415","0.07""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,488,227","382,610",15.37,-1.21,"500,656,676","0.07""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"937,361","143,578",15.31,2.76,"264,264,459","0.05""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"1,995,994","303,068",15.18,-1.61,"447,827,412","0.06""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"86,630","13,062",15.07,-2.17,"53,620,771","0.02""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"11,436,720","1,722,885",15.06,2.29,"1,045,236,720","0.16""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"1,557,953","234,261",15.03,2.96,"627,471,202","0.03""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"9,709,488","1,448,558",14.91,3.48,"1,355,068,890","0.10""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"588,113","87,595",14.89,0.04,"108,201,082","0.08""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"433,132","63,226",14.59,0.74,"93,458,606","0.06""",,,,,,,,,
"""LNC",Linc Energy,FPO,"893,946","127,219",14.23,0.61,"465,082,059","0.02""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"16,463,154","2,339,687",14.21,2.19,"2,805,460,371","0.08""",,,,,,,,,
"""AWC",Alumina ,FPO,"21,523,629","3,055,217",14.19,2.99,"2,440,196,187","0.12""",,,,,,,,,
"""FWD",Fleetwood Corporation ,FPO,"172,281","24,379",14.15,-1.88,"53,150,792","0.04""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"499,516","70,564",14.12,1.38,"229,794,395","0.03""",,,,,,,,,
"""NUF",Nufarm ,FPO,"891,883","125,929",14.11,1.12,"218,061,199","0.05""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"6,043,280","847,403",14.02,1.82,"2,078,994,021","0.04""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"3,692,876","513,532",13.90,0.00,"716,944,681","0.07""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"14,831,922","2,022,355",13.63,0.25,"2,504,540,925","0.08""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"2,223,197","302,029",13.58,-1.71,"1,032,491,333","0.02""",,,,,,,,,
