ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Friday at 2011-07-08T12:15:01+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
NTUOB,Northern Minerals,OPT MAR12,"4,200","4,200",100.00,.00,"12,720,600",.03,,
VTS,Vngd US Total Market ,CDI 1:1,"1,242","1,242",100.00,.44,"777,993",.16,,
ETPMPM,ETFS Metals,ETFS PM,134,134,100.00,.80,"52,975",.25,,
SGI,Signature Capital,FPO,"109,000","100,000",91.74,1.85,"182,563,966",.05,,
IBK,iShares MSCI BRIC ,CDI 1:1,300,200,66.66,-.51,"3,650,000",.00,,
TEL,Telecom Corp of NZ,FPO NZ,"6,672,524","4,341,157",65.06,.25,"1,924,678,136",.22,,
CBAPA,C'wlth Bank  of Aust ,PERLS V,"3,267","2,020",61.83,.38,"10,000,000",.02,,
MIO,Miclyn Express,FPO,"85,411","51,466",60.25,-5.13,"274,618,684",.01,,
ANZPA,ANZ Banking Grp,PREF,"22,067","13,031",59.05,-.12,"19,687,224",.06,,
DLX,DuluxGroup,FPO,"1,007,347","585,373",58.11,-.36,"367,456,259",.15,,
MRE,Minara Resources,FPO,"1,136,155","608,019",53.51,2.00,"1,169,424,487",.05,,
DJS,David Jones,FPO,"2,303,378","1,219,938",52.96,1.79,"520,751,395",.23,,
CRZ,carsales.com,FPO,"390,932","201,145",51.45,-1.27,"234,350,300",.08,,
SYI,SPDR MSCI Aus Sel HDY,ETF UNITS,220,110,50.00,-.33,"2,100,955",.00,,
BXB,Brambles,FPO,"2,256,914","1,097,872",48.64,.96,"1,479,369,972",.07,,
BHP,BHP Billiton,FPO,"9,840,254","4,717,965",47.94,-.06,"3,211,496,105",.14,,
IVV,iShares S&P 500 ,CDI 1:1,"6,038","2,749",45.52,.11,"116,350,000",.00,,
JHX,James Hardie Ind ,CDI 1:1,"722,159","328,336",45.46,1.38,"437,311,611",.07,,
SPN,SP AusNet ,STAPLED,"3,210,395","1,430,759",44.56,.00,"2,850,932,204",.05,,
ALZ,Australand Prop ,STAPLED,"161,046","71,159",44.18,.71,"576,846,597",.01,,
CIF,Challenger Infra ,STAPLED,"43,159","19,000",44.02,.00,"316,223,785",.00,,
RIO,Rio Tinto,FPO,"1,379,974","603,059",43.70,-.06,"435,758,720",.13,,
OSH,Oil Search,FPO 10T,"3,572,027","1,539,284",43.09,.90,"1,320,648,378",.11,,
AHD,Amalgamated Hldgs,FPO,"3,018","1,287",42.64,.00,"157,471,848",.00,,
BOQ,Bank of Qld,FPO,"627,902","266,840",42.49,-.46,"225,369,547",.11,,
TEN,Ten Network Hldgs,FPO,"999,529","401,231",40.14,-.44,"1,045,236,720",.03,,
VHY,VANGUARD AUSTRALIAN SHARES HIGH Y,ETF UNITS,"100,150","40,150",40.09,-.46,"40,000",100.37,,
DXS,DEXUS Prop Grp ,STAPLED,"9,299,745","3,644,734",39.19,.00,"4,839,024,176",.07,,
ALL,Aristocrat Leisure,FPO,"1,842,441","721,044",39.13,.42,"536,480,307",.13,,
JBH,JB Hi-Fi,FPO,"881,564","341,456",38.73,2.35,"98,530,763",.34,,
GPT,GPT Grp ,STAPLED,"3,461,015","1,248,242",36.06,-.32,"1,855,529,431",.06,,
AQA,Aquila Res,FPO,"136,267","47,249",34.67,.14,"374,368,499",.01,,
