ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 5024.1 at 16:35 15/4/2010  Report at 19:05 Thursday 15/4/2010!. Processed 11:42 Friday 16/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""SFH",Specialty Fashion Group ,FPO,"288,305","220,863",76.60,-0.33,"190,964,693","0.11""",,,,,,,,,
"""GNS",Gunns ,FPO,"4,228,877","2,273,701",53.76,-0.91,"806,734,892","0.28""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"5,188,395","2,366,925",45.62,1.98,"1,080,653,789","0.21""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"1,180,342","526,178",44.57,-0.73,"960,638,735","0.05""",,,,,,,,,
"""SLM",Salmat ,FPO,"460,267","204,959",44.53,5.88,"158,954,483","0.12""",,,,,,,,,
"""COH",Cochlear ,FPO,"223,366","95,743",42.86,1.02,"56,543,401","0.16""",,,,,,,,,
"""ETPMP",M  ETFS Metal Securities Australia,ETFS PM,179,76,42.45,0.00,"12,500","0.60""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"2,951,814","1,237,407",41.92,-0.21,"151,920,368","0.81""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"2,127,058","891,426",41.90,-0.23,"483,397,504","0.18""",,,,,,,,,
"""CQO",Charter Hall Office REIT,UNIT,"36,384,195","14,718,424",40.45,1.72,"4,872,354,215","0.30""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"460,237","184,301",40.04,-1.11,"363,937,557","0.05""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"4,034,693","1,589,672",39.40,-2.38,"754,308,869","0.21""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"4,656,197","1,796,392",38.58,-2.07,"1,167,783,517","0.15""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"1,476,851","561,906",38.04,0.00,"1,037,994,023","0.05""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"13,141,256","4,733,568",36.02,-0.22,"3,356,081,497","0.14""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"2,156,182","759,183",35.21,-1.82,"418,700,517","0.18""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,738,993","959,810",35.04,-0.06,"606,831,240","0.15""",,,,,,,,,
"""COU",Count Financial ,FPO,"65,841","22,944",34.84,0.36,"258,251,285","0.00""",,,,,,,,,
"""BBG",Billabong International ,FPO,"967,372","332,671",34.38,0.95,"252,863,336","0.13""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"2,833,074","919,206",32.44,2.41,"543,241,448","0.16""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"8,069,562","2,589,116",32.08,1.86,"2,121,066,699","0.12""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"823,732","257,286",31.23,-1.42,"177,546,198","0.14""",,,,,,,,,
"""IGO",Independence Group,FPO,"388,871","121,357",31.20,1.67,"113,691,039","0.10""",,,,,,,,,
"""MIO",Miclyn Express Offshore ,FPO,"1,203,349","375,000",31.16,0.00,"271,700,000","0.13""",,,,,,,,,
"""OST",OneSteel ,FPO,"6,769,609","2,108,443",31.14,0.74,"1,331,583,166","0.15""",,,,,,,,,
"""UGL",UGL ,FPO,"435,868","129,398",29.68,-0.93,"165,928,705","0.07""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"1,147,532","334,586",29.15,0.51,"239,330,765","0.14""",,,,,,,,,
"""FWD",Fleetwood Corporation ,FPO,"79,223","22,769",28.74,0.00,"53,954,758","0.04""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"5,476,504","1,527,425",27.89,0.15,"1,005,151,794","0.15""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"601,538","164,805",27.39,0.93,"287,755,246","0.05""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"4,764,703","1,276,874",26.79,-1.75,"707,511,545","0.18""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"16,863,536","4,429,841",26.26,2.27,"2,307,773,663","0.19""",,,,,,,,,
"""BNO",Bionomics ,FPO,"195,192","50,000",25.61,-3.07,"318,204,279","0.01""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"2,536,953","648,725",25.57,2.67,"344,244,271","0.18""",,,,,,,,,
"""CQR",Charter Hall Retail REIT,UNIT,"16,320,122","4,172,551",25.56,0.00,"1,505,216,260","0.27""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"6,742,724","1,708,017",25.33,0.23,"2,533,518,438","0.06""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"2,926,472","721,634",24.65,0.10,"1,548,717,174","0.04""",,,,,,,,,
