ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Thursday at 2011-02-03T12:15:01+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
IKO,iShares MSCI Sth Korea,CDI 1:1,"5,320","4,353",81.82,.00,"51,900,000",.00,,
TOX,Tox Free Solutions,FPO,"8,113","5,915",72.90,1.31,"91,855,500",.00,,
SFH,Specialty Fashion,FPO,"90,613","64,196",70.84,-.39,"191,268,264",.03,,
VAS,Vngd Aust Shares  ,ETF UNITS,785,523,66.62,.65,"3,582,856",.01,,
IVV,iShares S&P 500 ,CDI 1:1,"13,211","7,857",59.47,.05,"116,350,000",.00,,
MYR,Myer Hldgs,FPO,"2,783,047","1,643,228",59.04,.27,"582,297,884",.28,,
GOLD,ETFS Metals,ETFS GOLD,"16,224","8,711",53.69,-.80,"4,330,094",.20,,
AHE,Automotive Hldgs,FPO,"96,008","48,234",50.24,-.77,"226,387,577",.02,,
IHD,iShares S&P High Div,ISHHIGDIV,"13,401","6,600",49.25,.33,"1,800,000",.36,,
RMD,ResMed Inc ,CDI 10:1,"15,734,122","7,412,048",47.10,-2.84,"1,516,163,980",.48,,
DXS,DEXUS Prop Grp ,STAPLED,"35,319,750","16,552,410",46.86,1.79,"4,839,024,176",.34,,
PPX,PaperlinX,FPO,"1,597,915","741,916",46.43,-2.17,"603,580,761",.12,,
TPI,Transpacific Indust,FPO,"3,037,615","1,400,453",46.10,1.88,"960,638,735",.14,,
RRL,Regis Res,FPO,"1,350,111","620,168",45.93,4.02,"430,750,415",.14,,
JMS,Jupiter Mines,FPO,"1,893,584","844,591",44.60,6.76,"1,345,694,702",.06,,
AUN,Austar United,FPO,"939,080","404,030",43.02,4.83,"1,271,357,418",.03,,
TEL,Telecom Corp of NZ,FPO NZ,"8,923,744","3,826,759",42.88,-2.00,"1,924,622,088",.19,,
ALS,Alesco Corp,FPO,"334,321","140,435",42.00,-.30,"94,193,403",.14,,
BBG,Billabong Int'l,FPO,"511,308","211,503",41.36,1.09,"253,613,826",.08,,
ROC,Roc Oil Co,FPO,"2,926,643","1,209,500",41.32,.00,"713,154,560",.17,,
GWA,GWA Grp,FPO,"276,459","106,131",38.38,1.86,"301,102,514",.03,,
BHP,BHP Billiton,FPO,"14,318,341","5,318,816",37.14,2.42,"3,356,081,497",.15,,
WAN,West Aust News,FPO,"609,283","225,709",37.04,-.32,"219,668,970",.10,,
UGL,UGL,FPO,"544,872","179,198",32.88,1.00,"166,028,705",.10,,
IOO,iShares Global 100 ,CDI 1:1,"4,588","1,496",32.60,.69,"10,600,000",.01,,
RSGO,Resolute Min,OPT DEC11,"30,739","10,000",32.53,2.85,"51,874,741",.01,,
RIO,Rio Tinto,FPO,"2,861,287","929,920",32.50,2.03,"435,758,720",.21,,
MAH,Macmahon Hldgs,FPO,"2,754,924","873,184",31.69,.90,"733,711,705",.11,,
ALZ,Australand Prop ,STAPLED,"512,084","162,260",31.68,2.78,"576,837,197",.02,,
IAG,Insurance Aust Grp,FPO,"12,033,782","3,796,087",31.54,-2.41,"2,079,034,021",.18,,
APA,APA Grp ,STAPLED,"743,456","234,139",31.49,2.01,"551,689,118",.04,,
AGO,Atlas Iron,FPO,"10,962,165","3,407,976",31.08,3.28,"547,089,119",.62,,
CWN,Crown,FPO,"737,198","228,432",30.98,1.40,"754,131,800",.03,,
WDC,Westfield Grp ,STAPLED,"25,900,471","7,898,533",30.49,1.31,"2,308,988,539",.34,,
BOQ,Bank of Qld,FPO,"1,386,377","419,390",30.25,.00,"222,072,957",.18,,
BXB,Brambles,FPO,"2,535,532","762,059",30.05,.83,"1,450,669,836",.05,,
CPU,Computershare,FPO,"1,193,322","351,374",29.44,1.58,"555,664,059",.06,,
TPM,TPG Telecom,FPO,"403,225","118,681",29.43,1.02,"775,522,421",.01,,
PDN,Paladin Energy,FPO,"6,626,633","1,944,318",29.34,5.83,"725,358,046",.26,,
ENV,Envestra,FPO,"1,257,989","367,588",29.22,2.65,"1,430,398,609",.02,,
TAP,Tap Oil,FPO,"1,226,771","355,335",28.96,1.29,"240,967,311",.14,,
ERA,Energy Res,FPO 'A',"781,241","222,925",28.53,3.56,"190,737,934",.11,,
PBG,Pacific Brands,FPO,"3,504,697","995,737",28.41,2.88,"931,386,248",.10,,
AMP,AMP,FPO,"13,622,901","3,863,899",28.36,2.07,"2,094,424,200",.18,,
API,Aust Pharmaceutical,FPO,"380,427","107,647",28.29,2.38,"488,115,883",.02,,
COH,Cochlear,FPO,"98,072","27,731",28.27,1.26,"56,669,257",.04,,
FXJ,Fairfax Media,FPO,"6,373,415","1,788,671",28.06,1.12,"2,351,955,725",.07,,
WOR,WorleyParsons,FPO,"801,874","224,909",28.04,2.10,"240,451,301",.09,,
GFF,Goodman Fielder,FPO,"3,110,402","866,839",27.86,-.39,"1,380,386,438",.06,,
WBC,Westpac Banking,FPO,"6,867,723","1,912,547",27.84,.26,"3,008,642,596",.06,,
HST,Hastie Grp,FPO,"1,154,279","318,992",27.63,-1.47,"239,781,419",.13,,
WTF,Wotif.com Hldgs,FPO,"853,801","235,975",27.63,1.38,"210,950,444",.11,,
WEC,White Energy ,FPO,"338,228","93,242",27.56,3.20,"313,437,011",.03,,
ESG,Eastern Star Gas,FPO,"3,169,958","863,089",27.22,.62,"991,567,041",.08,,
BTA,Biota Hldgs,FPO,"668,283","180,734",27.04,1.95,"180,805,565",.10,,
VBA,Virgin Blue Hldgs,FPO,"5,379,483","1,449,470",26.94,.00,"2,210,197,600",.06,,
IJR,iShares S&P Mcap 600,CDI 1:1,374,100,26.73,.81,"71,300,000",.00,,
FBU,Fletcher Bldg,FPO NZ,"2,076,776","553,015",26.62,1.33,"611,250,393",.09,,
MRM,Mermaid Marine,FPO,"487,048","128,878",26.46,1.28,"213,669,828",.06,,
PRU,Perseus Min,FPO,"1,525,720","399,809",26.20,1.41,"422,837,088",.09,,
FKP,FKP Prop Grp ,STAPLED,"2,081,785","543,634",26.11,2.50,"1,174,033,185",.04,,
LEI,Leighton Hldgs,FPO,"570,178","147,769",25.91,.85,"302,244,299",.04,,
SHL,Sonic Healthcare,FPO,"729,182","187,926",25.77,.08,"388,429,875",.04,,
PPT,Perpetual,FPO,"94,586","24,359",25.75,2.17,"44,140,166",.05,,
CFX,CFS Retail Prop ,UNIT,"11,833,830","3,047,046",25.74,1.64,"2,825,628,530",.10,,
ANN,Ansell,FPO,"1,159,013","296,401",25.57,2.44,"133,007,903",.22,,
GPT,GPT Grp ,STAPLED,"3,057,904","774,672",25.33,1.02,"1,855,529,431",.04,,
TAL,Tower Aust,FPO,"2,461,549","618,678",25.13,.25,"419,652,394",.14,,
CBA,C'wlth Bank  of Aust ,FPO,"3,053,121","762,280",24.96,.00,"1,548,907,074",.04,,
WES,Wesfarmers,FPO,"2,346,167","579,084",24.68,.14,"1,005,185,775",.05,,
SFR,Sandfire Res,FPO,"383,473","94,428",24.62,2.88,"148,259,969",.06,,
CQO,Charter Hall Off REIT,UNIT,"3,718,638","908,475",24.43,.31,"493,319,730",.18,,
TGZ,Teranga Gold,CDI 1:1,"381,825","93,034",24.36,-.74,"156,154,864",.06,,
JHX,James Hardie Ind ,CDI,"1,258,545","304,316",24.18,-.47,"436,128,074",.07,,
CZA,Coal of Africa,FPO,"144,160","34,810",24.14,.00,"530,514,663",.00,,
PRG,Programmed Maint,FPO,"246,410","59,363",24.09,.00,"118,169,908",.05,,
NAB,National Aust Bank,FPO,"6,575,614","1,583,108",24.07,.20,"2,169,575,514",.07,,
EQN,Equinox Minerals ,CDI,"5,033,106","1,199,065",23.82,3.16,"871,493,392",.13,,
AAC,Aust Agriculture,FPO,"133,923","31,849",23.78,.96,"264,264,459",.01,,
JBH,JB Hi-Fi,FPO,"544,483","129,182",23.72,-1.02,"109,223,945",.11,,
ANZ,ANZ Banking Grp,FPO,"6,985,206","1,651,498",23.64,.33,"2,596,003,708",.06,,
AWE,AWE,FPO,"1,716,793","396,361",23.08,1.74,"521,871,941",.07,,
AAD,Ardent Leisure Grp ,STAPLED,"1,752,219","404,156",23.06,7.04,"312,836,274",.12,,
TRS,The Reject Shop,FPO,"58,972","13,595",23.05,2.42,"26,033,570",.05,,
MTS,Metcash,FPO,"2,188,396","500,444",22.86,-.71,"768,801,639",.06,,
TSE,Transfield Services,FPO,"2,411,811","547,886",22.71,.63,"549,715,957",.10,,
MML,Medusa Min,FPO,"673,956","152,950",22.69,2.19,"188,233,911",.08,,
ALL,Aristocrat Leisure,FPO,"1,300,257","294,352",22.63,.00,"533,983,910",.05,,
BSL,BlueScope Steel,FPO,"7,593,974","1,714,326",22.57,1.88,"1,842,207,385",.09,,
SGP,Stockland ,STAPLED,"7,367,936","1,641,518",22.27,.84,"2,383,036,717",.06,,
SGT,Singapore Tel ,CDI,"310,738","68,416",22.01,.83,"323,457,097",.02,,
ILU,Iluka Res,FPO,"1,275,859","277,958",21.78,3.83,"418,700,517",.06,,
AMC,Amcor,FPO,"2,679,761","583,167",21.76,-.58,"1,225,440,483",.04,,
BLY,Boart Longyear,FPO,"5,111,238","1,103,824",21.59,5.99,"461,163,412",.23,,
KZL,Kagara,FPO,"2,659,731","568,222",21.36,2.00,"707,789,717",.08,,
SLM,Salmat,FPO,"21,384","4,554",21.29,-.62,"159,749,049",.00,,
SPN,SP AusNet ,STAPLED,"3,151,697","666,653",21.15,1.14,"2,795,115,439",.02,,
SKI,Spark Infrastructure ,STAPLED,"3,449,185","729,647",21.15,1.77,"1,326,734,264",.05,,
SPT,Spotless Grp,FPO,"363,874","76,908",21.13,.44,"261,070,153",.02,,
MQG,Macquarie Grp,FPO,"1,129,782","237,763",21.04,.49,"346,794,452",.06,,
ELD,Elders,FPO,"1,549,002","325,461",21.01,1.98,"448,598,480",.07,,
GBG,Gindalbie Metals,FPO,"6,896,284","1,446,789",20.97,.75,"935,215,590",.15,,
