ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
 XAO 4643.0 at 16:36 14/5/2010  Report at 19:07 Friday 14/5/2010!. Processed 11:14 Monday 17/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""TSI",Transfield Services Infra,STAPLED,"3,029,032","863,300",28.50,-3.35,"274,817,488","0.31""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"745,668","207,168",27.78,0.62,"1,167,783,517","0.01""",,,,,,,,,
"""BOQ",Bank Of Queensland,FPO,"484,081","134,401",27.76,-0.65,"213,475,606","0.06""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"6,053,345","1,678,839",27.73,-2.06,"2,533,722,912","0.06""",,,,,,,,,
"""BBG",Billabong International ,FPO,"933,262","258,859",27.73,-2.25,"253,122,552","0.10""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"174,254","47,767",27.41,-1.00,"123,812,455","0.03""",,,,,,,,,
"""GNS",Gunns ,FPO,"2,171,607","591,725",27.24,3.19,"806,734,892","0.07""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"956,503","259,756",27.15,0.00,"462,915,574","0.05""",,,,,,,,,
"""SKT",Sky Network Television ,FPO NZ,"371,304","100,000",26.93,0.00,"389,139,785","0.02""",,,,,,,,,
"""TPM",TPG Telecom ,FPO,"376,758","100,582",26.69,-3.03,"760,976,214","0.01""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"4,594,383","1,225,431",26.67,0.20,"1,005,157,140","0.12""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"1,825,484","486,420",26.64,-0.40,"1,281,937,479","0.03""",,,,,,,,,
"""MRM",Mermaid Marine Aust ,FPO,"268,710","71,009",26.42,-3.26,"186,844,825","0.03""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"372,737","96,014",25.75,-1.34,"203,881,274","0.04""",,,,,,,,,
"""RHC",Ramsay Health Care ,FPO,"1,208,397","310,536",25.69,2.93,"202,081,252","0.15""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"30,830,567","7,810,605",25.33,-2.19,"6,369,551,189","0.12""",,,,,,,,,
"""APA",APA Group,STAPLED,"467,063","114,457",24.50,-0.27,"542,318,629","0.02""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"7,795,284","1,895,770",24.31,-1.54,"2,977,003,924","0.06""",,,,,,,,,
"""APN",APN News & Media ,FPO,"700,178","169,507",24.20,-1.20,"598,823,853","0.02""",,,,,,,,,
"""GPTDA",GPT Group,STAPLED D,"5,275,060","1,264,003",23.96,-2.13,"1,855,516,949","0.06""",,,,,,,,,
"""COH",Cochlear ,FPO,"351,899","84,235",23.93,-0.69,"56,543,401","0.14""",,,,,,,,,
"""ORI",Orica ,FPO,"785,666","186,662",23.75,0.03,"361,088,962","0.05""",,,,,,,,,
"""PNA",PanAust ,FPO,"14,453,995","3,422,272",23.67,0.00,"2,934,758,109","0.11""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,305,344","306,837",23.50,-0.71,"344,533,996","0.08""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"8,668,259","2,019,685",23.30,-0.69,"1,380,386,438","0.14""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"4,259,310","966,809",22.69,2.43,"713,154,560","0.13""",,,,,,,,,
"""VAS",Vanguard Australian Shares Index,ETF UNITS,"40,568","9,155",22.56,-0.39,"1,442,224","0.63""",,,,,,,,,
"""DJS",David Jones ,FPO,"1,845,161","413,770",22.42,-1.11,"510,945,759","0.08""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"5,003,747","1,118,801",22.35,-0.31,"1,624,932,978","0.06""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"1,394,733","311,367",22.32,3.33,"1,561,166,672","0.02""",,,,,,,,,
"""ASX",ASX ,FPO,"628,489","139,449",22.18,-0.39,"173,573,245","0.08""",,,,,,,,,
"""IMD",Imdex ,FPO,"121,097","26,798",22.12,0.00,"195,037,128","0.01""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"2,165,913","459,449",21.21,2.50,"418,700,517","0.11""",,,,,,,,,
"""TRY",Troy Resources,FPO,"701,142","146,417",20.88,8.33,"87,464,323","0.16""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"6,596,492","1,365,812",20.70,-1.03,"1,296,751,361","0.10""",,,,,,,,,
"""ASB",Austal ,FPO,"52,258","10,765",20.60,0.45,"188,069,638","0.00""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"2,344,230","482,270",20.57,-0.60,"1,035,057,651","0.04""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"1,577,856","319,191",20.22,-0.56,"802,460,585","0.04""",,,,,,,,,
"""CPU",Computershare,FPO,"1,317,693","265,454",20.14,-1.36,"555,664,059","0.04""",,,,,,,,,
"""NUF",Nufarm ,FPO,"2,585,082","516,368",19.97,-0.89,"243,146,570","0.21""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"185,134","36,926",19.94,-0.73,"198,982,524","0.01""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"5,424,439","1,072,728",19.77,-0.92,"3,106,885,545","0.03""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"9,117,416","1,780,902",19.53,1.32,"1,930,432,682","0.09""",,,,,,,,,
"""BLD",Boral ,FPO,"2,053,061","392,368",19.11,-0.17,"598,952,998","0.06""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"4,341,059","829,813",19.11,1.68,"491,283,342","0.16""",,,,,,,,,
"""MMX",Murchison Metals,FPO,"6,056,709","1,154,869",19.06,3.60,"435,384,268","0.26""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"36,930,019","6,999,867",18.95,0.93,"3,121,339,730","0.22""",,,,,,,,,
"""AMC",Amcor ,FPO,"4,724,732","887,513",18.78,0.60,"1,221,323,617","0.07""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"1,359,750","248,837",18.30,-0.02,"780,136,909","0.03""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"1,820,951","332,886",18.28,0.00,"1,259,907,689","0.02""",,,,,,,,,
"""AAX",Ausenco ,FPO,"892,878","163,201",18.27,2.87,"122,337,599","0.13""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"1,214,925","222,005",18.27,3.17,"255,003,613","0.08""",,,,,,,,,
"""SMX",SMS Management & Tech,FPO,"406,299","72,516",17.84,-1.67,"66,781,500","0.10""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"216,733","38,381",17.70,-0.35,"94,193,403","0.04""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"8,268,327","1,460,922",17.66,-1.65,"2,307,773,663","0.06""",,,,,,,,,
"""PLA",Platinum Australia ,FPO,"2,216,676","389,142",17.55,-4.32,"321,030,521","0.12""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"3,163,028","554,892",17.54,-1.68,"717,142,802","0.07""",,,,,,,,,
"""WTF",Wotif.Com Holdings ,FPO,"277,665","48,231",17.37,-0.30,"209,586,344","0.02""",,,,,,,,,
"""SBM",St Barbara ,FPO,"29,925,539","5,189,259",17.34,1.58,"1,952,668,407","0.26""",,,,,,,,,
"""CDI",Challenger Diversified Prop,STAPLED,"440,996","75,930",17.21,0.92,"913,426,007","0.00""",,,,,,,,,
"""ANN",Ansell ,FPO,"1,025,835","176,262",17.18,0.37,"131,577,652","0.13""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"5,763,175","989,064",17.16,-0.54,"2,705,140,151","0.03""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"619,255","106,164",17.14,-0.87,"450,076,509","0.02""",,,,,,,,,
"""SGP",Stockland,STAPLED,"5,564,879","953,791",17.13,-2.03,"2,383,036,717","0.04""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"1,473,568","248,256",16.84,-0.90,"1,037,994,023","0.02""",,,,,,,,,
"""CLO",Clough ,FPO,"234,734","38,539",16.41,-4.02,"768,251,269","0.00""",,,,,,,,,
"""AND",Andean Resources ,FPO,"433,967","71,041",16.37,-2.28,"471,079,534","0.01""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,061,024","331,813",16.09,-0.42,"606,831,240","0.05""",,,,,,,,,
"""OST",OneSteel ,FPO,"5,706,085","916,637",16.06,-2.60,"1,331,583,166","0.06""",,,,,,,,,
"""WOW",Woolworths ,FPO,"2,323,962","371,662",15.99,-0.69,"1,242,675,928","0.03""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"972,977","155,157",15.94,3.70,"264,264,459","0.05""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"7,187,026","1,140,842",15.87,-1.55,"1,823,322,017","0.06""",,,,,,,,,
"""GUD",GUD Holdings ,FPO,"162,056","24,887",15.35,-0.21,"61,065,933","0.04""",,,,,,,,,
"""FXL",Flexigroup ,FPO,"70,427","10,761",15.28,0.00,"270,818,164","0.00""",,,,,,,,,
"""WHC",Whitehaven Coal ,FPO,"847,345","126,465",14.92,1.56,"493,550,069","0.02""",,,,,,,,,
"""CQR",Charter Hall Retail REIT,UNIT,"4,423,089","658,516",14.88,0.00,"1,505,216,260","0.04""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"279,705","41,285",14.76,1.33,"120,437,014","0.03""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"1,576,402","231,851",14.70,-2.42,"603,580,761","0.03""",,,,,,,,,
"""MLB",Melbourne IT ,FPO,"88,621","12,941",14.60,0.84,"79,516,967","0.01""",,,,,,,,,
"""RHG",RHG ,FPO,"178,327","25,903",14.52,0.75,"324,621,054","0.00""",,,,,,,,,
"""MAP",MAp Group,FORUS,"2,187,884","313,480",14.32,-0.33,"1,861,210,782","0.01""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"4,874,641","677,749",13.90,-1.31,"2,510,727,671","0.02""",,,,,,,,,
"""MPO",Molopo Energy ,FPO,"432,604","60,145",13.90,0.40,"250,665,548","0.02""",,,,,,,,,
"""NXS",Nexus Energy ,FPO,"5,354,562","737,797",13.77,6.12,"958,061,849","0.07""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"3,830,097","527,102",13.76,-0.62,"1,092,161,437","0.04""",,,,,,,,,
"""LYC",Lynas Corporation ,FPO,"4,736,442","651,627",13.75,-1.88,"1,655,499,093","0.03""",,,,,,,,,
"""HIL",Hills Industries ,FPO,"262,370","35,972",13.71,0.00,"248,219,660","0.01""",,,,,,,,,
"""MCR",Mincor Resources,FPO,"690,984","94,648",13.69,-1.42,"200,184,686","0.04""",,,,,,,,,
"""AAD",Ardent Leisure Group,STAPLED,"968,381","131,914",13.62,-0.86,"309,109,468","0.04""",,,,,,,,,
"""CDU",Cudeco ,FPO,"723,316","97,904",13.53,-1.63,"137,285,632","0.07""",,,,,,,,,
"""FWD",Fleetwood Corporation ,FPO,"84,256","11,381",13.50,0.43,"53,967,182","0.02""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"903,507","121,108",13.40,-1.27,"108,344,987","0.11""",,,,,,,,,
"""LRL",Leyshon Resources ,FPO,"746,282","100,000",13.40,4.54,"216,090,594","0.04""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"2,515,337","332,575",13.22,0.52,"772,670,160","0.04""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"2,162,787","283,556",13.11,-2.54,"880,639,872","0.03""",,,,,,,,,
"""AWB",AWB ,FPO,"2,168,994","283,662",13.07,2.00,"817,304,356","0.03""",,,,,,,,,
"""WHG",WHK Group ,FPO,"17,976","2,350",13.07,-1.38,"264,254,166","0.00""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"4,953,966","641,348",12.94,-0.81,"2,729,071,212","0.02""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"298,857","38,250",12.79,-1.37,"480,514,663","0.00""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"456,239","58,364",12.79,-1.21,"229,794,395","0.02""",,,,,,,,,
"""AMP",AMP ,FPO,"3,646,815","459,210",12.59,-0.66,"2,071,925,423","0.02""",,,,,,,,,
"""AWE",AWE ,FPO,"3,944,219","495,951",12.57,-0.86,"521,871,941","0.09""",,,,,,,,,
"""CSR",CSR ,FPO,"11,219,394","1,374,068",12.24,-2.29,"1,514,920,814","0.09""",,,,,,,,,
"""BXB",Brambles ,FPO,"7,907,285","966,245",12.22,0.86,"1,422,140,771","0.06""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"2,406,974","292,556",12.15,-0.46,"1,281,390,524","0.02""",,,,,,,,,
"""SVW",Seven Group Holdings ,FPO,"358,524","43,352",12.09,0.85,"305,410,281","0.01""",,,,,,,,,
"""MND",Monadelphous Group ,FPO,"282,096","34,060",12.07,-2.44,"86,036,700","0.04""",,,,,,,,,
"""MTS",Metcash ,FPO,"2,146,114","253,475",11.81,0.24,"765,644,031","0.03""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"16,463,901","1,931,584",11.73,-0.66,"12,443,074,357","0.01""",,,,,,,,,
"""ELD",Elders ,FPO,"4,665,199","546,935",11.72,1.46,"448,598,480","0.12""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"2,107,666","245,119",11.63,0.16,"151,915,022","0.16""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"762,399","88,345",11.58,-1.35,"205,212,842","0.04""",,,,,,,,,
"""SPH",Sphere Minerals ,FPO,"68,062","7,852",11.53,0.00,"150,694,151","0.00""",,,,,,,,,
"""SLM",Salmat ,FPO,"61,868","7,124",11.51,-0.95,"158,954,483","0.00""",,,,,,,,,
"""HSP",Healthscope ,FPO,"6,935,584","790,302",11.39,17.33,"317,010,025","0.24""",,,,,,,,,
"""PXS",Pharmaxis,FPO,"500,945","56,843",11.34,-0.60,"225,394,234","0.02""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"1,267,862","142,267",11.22,0.00,"686,759,634","0.02""",,,,,,,,,
"""SDL",Sundance Resources ,FPO,"4,422,541","496,475",11.22,-3.57,"2,709,995,932","0.01""",,,,,,,,,
"""GWT",GWA International ,FPO,"696,636","77,725",11.15,-0.94,"301,102,514","0.02""",,,,,,,,,
"""ITO",Intoll Group,STAPLED,"5,808,485","648,143",11.15,0.45,"2,261,732,048","0.02""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"44,383","4,897",11.03,0.26,"62,959,971","0.00""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"6,372,848","693,610",10.88,-2.35,"1,813,551,794","0.03""",,,,,,,,,
"""PPT",Perpetual ,FPO,"134,082","14,447",10.77,-2.32,"43,411,178","0.03""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"5,215,258","560,899",10.75,-0.52,"1,308,279,222","0.04""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"264,803","28,209",10.65,-2.11,"322,273,136","0.00""",,,,,,,,,
"""GIR",Giralia Resources,FPO,"1,440,983","152,745",10.60,6.38,"178,310,170","0.08""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"2,300,549","241,933",10.51,-3.65,"733,711,705","0.03""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"29,014,090","3,033,346",10.45,-3.57,"2,209,126,568","0.13""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"10,156,019","1,046,464",10.30,0.00,"2,926,103,883","0.03""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"4,395,120","448,319",10.20,-0.99,"515,259,313","0.08""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"280,731","28,526",10.16,-0.66,"156,125,648","0.01""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"20,953,434","2,127,708",10.15,-1.78,"3,247,874,742","0.06""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"8,638,338","874,324",10.12,-1.62,"1,045,236,720","0.08""",,,,,,,,,
"""GBG",Gindalbie Metals,FPO,"10,615,175","1,062,104",10.00,0.00,"707,757,674","0.15""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"645,275","64,241",9.95,0.00,"367,162,725","0.01""",,,,,,,,,
"""DMP",Domino's Pizza Enterprises,FPO,"12,398","1,233",9.94,0.00,"68,280,174","0.00""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"2,151,426","212,637",9.88,1.27,"558,008,815","0.03""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"11,430,659","1,125,875",9.85,-1.22,"4,820,821,799","0.02""",,,,,,,,,
"""EHL",Emeco Holdings ,FPO,"1,319,761","129,639",9.82,0.00,"631,237,586","0.02""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"2,535,240","246,659",9.72,-0.53,"2,078,994,021","0.01""",,,,,,,,,
"""IVC",Invocare ,FPO,"122,823","11,770",9.58,-0.32,"102,069,091","0.01""",,,,,,,,,
"""QAN",Qantas Airways ,FPO,"13,813,623","1,312,724",9.50,-1.49,"2,265,123,620","0.05""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"2,419,769","227,750",9.41,-1.19,"239,430,765","0.09""",,,,,,,,,
"""STO",Santos ,FPO,"5,277,279","487,784",9.24,-0.22,"832,552,523","0.05""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"7,266,055","668,740",9.20,-2.23,"2,121,066,699","0.03""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"656,940","60,340",9.18,-0.80,"498,460,150","0.01""",,,,,,,,,
"""BTA",Biota Holdings ,FPO,"2,014,609","182,534",9.06,-6.34,"179,184,746","0.10""",,,,,,,,,
"""FKP",FKP Property Group,STAPLED,"1,707,388","154,496",9.04,-1.13,"1,165,034,662","0.01""",,,,,,,,,
"""DOM",Dominion Mining ,FPO,"323,040","29,191",9.03,-4.19,"103,327,059","0.02""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"4,062,936","352,831",8.68,-0.12,"434,530,879","0.08""",,,,,,,,,
"""WSA",Western Areas,FPO,"529,414","45,370",8.57,-2.05,"179,735,899","0.02""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"2,957,328","252,860",8.55,-0.45,"931,386,248","0.02""",,,,,,,,,
"""NWH",NRW Holdings ,FPO,"2,680,186","228,328",8.51,-6.38,"251,223,000","0.09""",,,,,,,,,
"""IGO",Independence Group,FPO,"263,886","22,446",8.50,-0.65,"113,691,039","0.02""",,,,,,,,,
"""GCL",Gloucester Coal,FPO,"41,565","3,522",8.47,2.80,"81,962,133","0.00""",,,,,,,,,
"""SIP",Sigma Pharmaceuticals ,FPO,"14,649,780","1,234,924",8.43,-1.40,"1,178,626,572","0.10""",,,,,,,,,
"""MGX",Mount Gibson Iron ,FPO,"4,187,618","348,526",8.32,0.00,"1,077,174,611","0.03""",,,,,,,,,
"""TAP",Tap Oil ,FPO,"259,392","20,834",8.03,-0.96,"156,485,921","0.01""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"1,117,164","88,363",7.91,-0.21,"354,423,437","0.02""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"2,315,442","183,360",7.91,-1.03,"702,867,609","0.02""",,,,,,,,,
"""SUL",Super Cheap Auto Group ,FPO,"147,781","11,460",7.75,0.72,"124,702,493","0.00""",,,,,,,,,
"""IIF",ING Industrial Fund,UNITS,"10,084,724","781,336",7.74,1.11,"2,592,249,647","0.03""",,,,,,,,,
"""TGR",Tassal Group ,FPO,"440,865","33,869",7.68,4.18,"144,197,882","0.02""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"2,079,593","158,702",7.63,0.35,"635,132,810","0.02""",,,,,,,,,
"""NVT",Navitas ,FPO,"126,195","9,593",7.60,-0.99,"342,361,526","0.00""",,,,,,,,,
"""CQO",Charter Hall Office REIT,UNIT,"21,842,327","1,601,782",7.33,0.00,"4,872,354,215","0.03""",,,,,,,,,
"""API",Australian Pharmaceutical,FPO,"868,914","63,680",7.32,1.07,"488,115,883","0.01""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"630,673","46,142",7.31,-0.37,"259,309,656","0.01""",,,,,,,,,
"""AMX",Ampella Mining ,FPO,"298,355","21,717",7.27,0.00,"163,910,197","0.01""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,756,740","125,643",7.15,1.15,"388,429,875","0.03""",,,,,,,,,
"""LNC",Linc Energy,FPO,"1,724,743","121,934",7.07,3.58,"484,668,148","0.02""",,,,,,,,,
"""NHC",New Hope Corp ,FPO,"677,083","47,771",7.05,2.09,"827,730,549","0.00""",,,,,,,,,
"""MCC",Macarthur Coal ,FPO,"1,742,118","122,705",7.04,1.42,"254,333,109","0.04""",,,,,,,,,
"""PRU",Perseus Mining ,FPO,"1,587,372","111,505",7.02,-1.46,"395,232,088","0.02""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"12,948,020","904,227",6.98,-0.59,"1,916,860,491","0.04""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"3,357,319","228,519",6.80,-1.58,"1,824,059,817","0.01""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"435,042","29,471",6.77,-1.30,"420,711,773","0.00""",,,,,,,,,
"""LGL",Lihir Gold ,FPO 10T,"31,514,361","2,121,204",6.73,-0.24,"2,368,729,935","0.09""",,,,,,,,,
"""LLC",Lend Lease Group,STAPLED,"1,473,644","98,041",6.65,-1.22,"565,558,754","0.01""",,,,,,,,,
"""SOL",Soul Pattinson (WH),FPO,"19,103","1,272",6.65,0.00,"238,640,580","0.00""",,,,,,,,,
"""ENV",Envestra ,FPO,"1,252,963","82,426",6.57,0.00,"1,386,827,962","0.00""",,,,,,,,,
"""RSG",Resolute Mining ,FPO,"1,029,000","67,496",6.55,-4.28,"387,524,553","0.01""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"870,353","56,803",6.52,-0.40,"363,937,557","0.01""",,,,,,,,,
"""BRM",Brockman Resources ,FPO,"791,370","51,104",6.45,3.30,"139,588,151","0.03""",,,,,,,,,
"""BOL",Boom Logistics ,FPO,"862,860","55,452",6.42,0.00,"460,795,156","0.01""",,,,,,,,,
"""MML",Medusa Mining ,FPO,"1,037,485","64,725",6.23,1.25,"187,419,911","0.03""",,,,,,,,,
"""IAU",Intrepid Mines ,FPO,"3,616,717","222,000",6.13,9.89,"427,937,128","0.05""",,,,,,,,,
"""ASL",Ausdrill ,FPO,"151,188","9,122",6.03,-1.03,"254,290,140","0.00""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"2,943,772","177,564",6.03,0.32,"581,517,884","0.03""",,,,,,,,,
"""STW",SPDR S&P/ASX 200 Fund,ETF UNITS,"229,028","13,619",5.94,-0.90,"49,579,172","0.02""",,,,,,,,,
"""ERA",ERA,FPO 'A',"1,251,722","74,245",5.93,-1.66,"190,737,934","0.03""",,,,,,,,,
"""BOW",Bow Energy ,FPO,"583,059","34,289",5.88,-0.39,"280,273,854","0.01""",,,,,,,,,
"""CUS",Customers ,FPO,"150,667","8,846",5.87,0.00,"136,987,643","0.00""",,,,,,,,,
"""AGS",Alliance Resources ,FPO,"164,630","9,594",5.82,-1.22,"341,172,309","0.00""",,,,,,,,,
"""SKI",Spark Infrastructure Group,STAPLED,"4,960,788","287,303",5.79,-0.41,"1,031,911,394","0.02""",,,,,,,,,
