ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Wednesday at 2010-10-20T12:15:00+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
IKO,iShares MSCI SKor ,CDI 1:1,"12,800","10,000",78.12,-.86,"51,900,000",.01,,
CZA,Coal of Africa,FPO,"287,327","173,456",60.36,-.33,"530,514,663",.03,,
SDI,SDI,FPO,"55,000","27,500",50.00,8.51,"118,865,530",.02,,
TLM,Talisman Min,FPO,"201,693","98,594",48.88,-.88,"108,878,803",.09,,
MYR,Myer Hldgs,FPO,"3,657,026","1,661,404",45.43,-.52,"581,517,884",.28,,
CTX,Caltex Aust,FPO,"1,145,323","515,499",45.00,-1.60,"270,000,000",.19,,
EQN,Equinox Min ,CDI,"1,310,050","562,354",42.92,.67,"707,868,211",.07,,
ERA,Energy Res,FPO 'A',"403,193","170,683",42.33,.52,"190,737,934",.08,,
GOLD,ETFS Metals,ETFS GOLD,"15,632","6,458",41.31,.40,"4,826,268",.13,,
UGL,UGL,FPO,"783,824","321,524",41.02,-.13,"166,028,705",.19,,
TPI,Transpacific Indust,FPO,"3,717,055","1,518,258",40.84,-.74,"960,638,735",.15,,
MCU,Mitchell Comms,FPO,"71,651","27,148",37.88,.00,"301,883,014",.00,,
LEI,Leighton Hldgs,FPO,"949,310","349,873",36.85,1.20,"300,809,799",.11,,
CPB,Campbell Brothers,FPO,"125,110","43,953",35.13,1.72,"63,517,495",.06,,
ASX,ASX,FPO,"1,281,489","449,635",35.08,-.35,"175,136,729",.25,,
OZL,OZ Minerals,FPO,"23,306,343","7,699,080",33.03,-.31,"3,121,339,730",.24,,
JBH,JB Hi-Fi,FPO,"576,295","181,179",31.43,.66,"109,200,612",.16,,
CNA,Coal & Allied Ind  ,FPO,"7,177","2,214",30.84,-1.92,"86,584,735",.00,,
RIO,Rio Tinto,FPO,"3,741,066","1,143,498",30.56,-.45,"606,831,240",.18,,
PDN,Paladin Energy,FPO,"8,016,827","2,395,693",29.88,-1.24,"718,423,382",.33,,
WESN,Wesfarmers,PART PROT,"252,790","70,651",27.94,.75,"151,896,218",.04,,
ANZ,ANZ Banking Grp,FPO,"15,690,117","4,223,535",26.91,.63,"2,559,643,569",.16,,
TPM,TPG Telecom,FPO,"1,706,148","457,430",26.81,.69,"767,849,104",.06,,
CGF,Challenger FSG,FPO,"3,089,004","808,163",26.16,.00,"502,653,232",.16,,
CMJ,Consolidated Media,FPO,"1,103,036","284,345",25.77,-1.75,"577,145,934",.04,,
WOR,WorleyParsons,FPO,"1,136,680","292,001",25.68,.21,"239,796,148",.12,,
WTF,Wotif.com Hldgs,FPO,"599,525","152,569",25.44,-.61,"210,666,844",.07,,
HFA,HFA Hldgs,FPO,"519,304","125,046",24.08,-2.94,"469,330,170",.02,,
MDL,Mineral Deposits,FPO,"1,195,157","285,224",23.86,-.45,"606,441,673",.04,,
MBN,Mirabela Nickel,FPO,"1,491,671","354,341",23.75,-.88,"416,059,630",.08,,
DYE,Dyesol,FPO,"308,793","73,277",23.73,-2.31,"143,325,847",.05,,
BHP,BHP Billiton,FPO,"15,271,145","3,618,227",23.69,-.04,"3,356,081,497",.10,,
CBA,C'wlth Bank  of Aust ,FPO,"7,014,879","1,661,080",23.67,.00,"1,548,882,074",.10,,
BOW,Bow Energy,FPO,"1,148,893","270,859",23.57,-.80,"280,607,187",.09,,
EXT,Extract Res,FPO,"539,041","126,911",23.54,1.87,"243,302,298",.05,,
BSL,BlueScope Steel,FPO,"12,747,077","2,971,549",23.31,.00,"1,823,324,017",.16,,
FGL,Foster's Grp,FPO,"10,984,622","2,519,336",22.93,-.49,"1,930,723,313",.13,,
AMP,AMP,FPO,"13,038,368","2,808,483",21.54,-1.45,"2,094,424,200",.13,,
OSH,Oil Search,FPO 10T,"5,614,675","1,199,402",21.36,.00,"1,312,888,303",.09,,
CFX,CFS Retail Prop ,UNIT,"10,340,813","2,188,008",21.15,.26,"2,820,392,571",.07,,
EHL,Emeco Hldgs,FPO,"2,578,892","529,003",20.51,3.65,"631,237,586",.08,,
GMG,Goodman Grp ,FORUS,"28,696,646","5,768,790",20.10,.76,"6,369,751,394",.09,,
IAU,Intrepid Mines,FPO,"3,550,170","711,814",20.05,.58,"431,756,358",.16,,
AUN,Austar United,FPO,"1,840,579","364,764",19.81,-1.00,"1,271,329,063",.02,,
ALS,Alesco Corp,FPO,"238,106","46,612",19.57,2.04,"94,193,403",.04,,
CPA,C'wlth Prop    ,ORD UNIT,"11,537,358","2,245,464",19.46,.54,"2,012,803,230",.11,,
ANN,Ansell,FPO,"1,078,380","209,628",19.43,-.14,"132,894,402",.15,,
GPT,GPT Grp ,STAPLED,"4,947,253","950,488",19.21,1.02,"1,855,529,431",.05,,
MMX,Murchison Metals,FPO,"3,436,922","645,194",18.77,4.46,"435,384,268",.14,,
IGO,Independence Grp,FPO,"670,441","125,700",18.74,-1.31,"114,063,539",.11,,
OMH,OM Hldgs,FPO 10C,"994,814","186,001",18.69,-2.67,"503,085,150",.03,,
CRZ,carsales.com,FPO,"909,376","167,468",18.41,-4.75,"232,750,800",.07,,
FMG,Fortescue Metals Grp,FPO,"10,086,128","1,848,804",18.33,.79,"3,111,397,689",.05,,
SHL,Sonic Healthcare,FPO,"2,538,625","464,874",18.31,.92,"388,429,875",.12,,
