ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
 XAO 4759.6 at 16:47 18/11/2009  Report at 19:05 Wednesday 18/11/2009!. Processed 12:15 Thursday 19/11/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ANN",Ansell ,FPO,"370,366","63,910",17.25,-0.67,"133,902,114","0.04""",,,,,,,,,
"""AAX",Ausenco ,FPO,"608,227","104,758",17.22,-2.10,"121,861,958","0.08""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"6,284,305","1,082,412",17.22,0.38,"2,095,594,763","0.05""",,,,,,,,,
"""CSR",CSR ,FPO,"7,538,773","1,276,484",16.93,-0.53,"1,405,073,738","0.09""",,,,,,,,,
"""MCW",Macquarie Countrywide Trust,UNIT,"2,222,086","374,569",16.85,-0.82,"1,488,668,825","0.02""",,,,,,,,,
"""SEV",Seven Network ,FPO,"245,632","41,071",16.72,1.37,"190,260,281","0.02""",,,,,,,,,
"""NWH",NRW Holdings ,FPO,"737,179","119,843",16.25,0.54,"251,223,000","0.04""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"1,299,176","211,015",16.24,-2.22,"236,343,513","0.08""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"2,301,503","372,131",16.16,1.72,"733,711,705","0.05""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"16,087,161","2,551,348",15.86,0.00,"1,823,306,551","0.14""",,,,,,,,,
"""BPT",Beach Petroleum ,FPO,"5,321,368","840,490",15.79,3.08,"1,066,630,849","0.07""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"4,083,621","643,017",15.74,2.63,"931,386,248","0.06""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,576,883","403,351",15.65,-0.37,"748,201,267","0.05""",,,,,,,,,
"""DXS",Dexus Property Group,STAPLED,"31,625,445","4,952,307",15.65,2.35,"4,766,093,266","0.10""",,,,,,,,,
"""BMN",Bannerman Resources ,FPO,"366,389","56,555",15.43,1.26,"201,710,934","0.02""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"12,989,051","1,944,861",14.97,0.77,"3,121,339,730","0.06""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"1,332,980","197,614",14.82,-0.31,"637,763,952","0.03""",,,,,,,,,
"""SBM",St Barbara ,FPO,"18,153,801","2,666,584",14.68,0.00,"1,493,932,950","0.17""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"2,020,084","296,044",14.65,0.62,"483,712,063","0.06""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"8,024,991","1,156,789",14.41,0.50,"1,860,813,983","0.06""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,267,449","614,390",14.39,-0.64,"1,534,246,082","0.04""",,,,,,,,,
"""APN",APN News & Media ,FPO,"1,589,696","227,001",14.28,3.37,"595,311,917","0.03""",,,,,,,,,
"""HST",Hastie Group ,FPO,"687,631","97,832",14.22,1.64,"236,132,996","0.04""",,,,,,,,,
"""MIG",Macquarie Infrastructure Grp,STAPLED,"16,834,770","2,380,090",14.13,-1.46,"2,261,732,048","0.10""",,,,,,,,,
"""CPU",Computershare,FPO,"1,065,391","148,944",13.98,-1.84,"555,654,059","0.02""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"1,022,192","141,816",13.87,0.00,"182,443,040","0.07""",,,,,,,,,
"""AXA",AXA Asia Pacific ,FPO,"6,401,668","886,180",13.84,1.37,"2,067,095,545","0.04""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"274,944","36,977",13.44,-0.53,"229,794,395","0.01""",,,,,,,,,
"""TOX",Tox Free Solutions ,FPO,"161,917","21,481",13.26,2.04,"79,222,091","0.02""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"11,554,335","1,531,560",13.25,3.26,"1,612,536,335","0.09""",,,,,,,,,
"""AOE",Arrow Energy ,FPO,"4,818,786","633,904",13.15,7.03,"732,381,533","0.08""",,,,,,,,,
"""BOW",Bow Energy ,FPO,"999,431","130,918",13.09,2.98,"216,350,314","0.06""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"1,324,429","171,127",12.92,-0.16,"717,387,358","0.02""",,,,,,,,,
"""PPP",Pan Pacific Petroleum,FPO,"154,910","19,970",12.89,-1.16,"588,612,110","0.00""",,,,,,,,,
"""RCI",Rocklands Richfield ,FPO,"1,107,503","142,013",12.82,-5.06,"296,655,163","0.04""",,,,,,,,,
"""WHC",Whitehaven Coal ,FPO,"743,625","93,467",12.56,-0.67,"476,397,537","0.02""",,,,,,,,,
"""MAP",MAP GROUP,FORUS,"4,316,428","540,366",12.51,0.00,"1,873,739,026","0.02""",,,,,,,,,
"""MCR",Mincor Resources,FPO,"802,576","98,799",12.31,-1.88,"200,184,686","0.04""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"4,717,088","579,851",12.29,-0.53,"1,290,049,879","0.04""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"1,398,933","170,139",12.16,-1.11,"634,144,970","0.02""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"176,178","21,396",12.14,-3.19,"64,945,877","0.03""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"613,259","73,998",12.06,-2.00,"264,264,459","0.02""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,755,815","210,858",12.00,0.20,"332,687,045","0.06""",,,,,,,,,
"""CSL",CSL ,FPO,"2,172,842","258,125",11.88,-1.05,"598,245,929","0.04""",,,,,,,,,
"""CUS",Customers ,FPO,"199,001","23,580",11.84,-0.63,"134,013,643","0.01""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"388,148","45,964",11.84,0.17,"191,468,524","0.02""",,,,,,,,,
"""LNC",Linc Energy,FPO,"5,544,240","646,731",11.66,12.87,"465,671,948","0.13""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"30,126,302","3,485,607",11.57,0.60,"12,443,074,357","0.02""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"10,979,013","1,266,396",11.53,2.53,"2,307,770,787","0.05""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,071,110","123,227",11.50,-0.42,"448,868,339","0.02""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"1,679,112","193,196",11.50,0.56,"333,681,857","0.05""",,,,,,,,,
"""IVA",Ivanhoe Australia ,FPO,"54,964","6,315",11.48,-0.26,"63,521,128","0.01""",,,,,,,,,
"""FLT",Flight Centre ,FPO,"376,337","42,495",11.29,1.15,"99,680,858","0.04""",,,,,,,,,
"""MEO",MEO Australia ,FPO,"24,318,094","2,744,224",11.28,0.00,"417,322,570","0.65""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"17,792,024","2,006,255",11.27,2.29,"2,078,994,021","0.09""",,,,,,,,,
"""EHL",Emeco Holdings ,FPO,"10,196,505","1,146,179",11.24,-3.33,"631,237,586","0.18""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"4,290,711","481,067",11.21,-5.61,"1,522,867,420","0.03""",,,,,,,,,
"""AHE",Automotive Holdings Group ,FPO,"288,384","31,834",11.03,3.62,"225,731,300","0.01""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"1,942,648","210,077",10.81,-1.25,"272,285,495","0.07""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"47,976,506","5,173,249",10.78,-2.38,"6,071,770,261","0.08""",,,,,,,,,
"""MOF",Macquarie Office Trust,UNIT,"21,435,207","2,311,729",10.78,-4.68,"4,752,826,494","0.04""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"892,649","95,741",10.72,-0.11,"350,162,072","0.02""",,,,,,,,,
"""PNA",PanAust ,FPO,"15,887,969","1,675,808",10.54,-4.67,"2,932,520,239","0.05""",,,,,,,,,
"""CXP",Corporate Express Australia,FPO,"317,756","33,315",10.48,0.90,"168,079,672","0.02""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"3,686,949","374,993",10.17,1.37,"1,270,897,282","0.03""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"779,211","79,132",10.15,-0.39,"203,987,842","0.03""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"5,044,055","510,499",10.12,3.03,"713,154,560","0.07""",,,,,,,,,
"""HSP",Healthscope ,FPO,"1,367,832","137,754",10.07,-3.70,"314,241,491","0.04""",,,,,,,,,
"""ORI",Orica ,FPO,"2,386,023","240,024",10.06,3.40,"359,955,579","0.06""",,,,,,,,,
"""MCC",Macarthur Coal ,FPO,"3,353,900","336,365",10.02,-4.71,"254,333,109","0.13""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"293,145","29,272",9.98,-1.18,"93,937,192","0.03""",,,,,,,,,
"""AMC",Amcor ,FPO,"6,612,434","657,127",9.93,-2.26,"1,220,809,620","0.05""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"727,867","70,970",9.75,-0.87,"418,700,517","0.01""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"2,566,011","246,747",9.61,-1.92,"699,358,971","0.03""",,,,,,,,,
"""OST",OneSteel ,FPO,"7,128,297","675,243",9.47,-2.57,"1,328,359,295","0.05""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"3,320,193","314,314",9.46,1.01,"1,878,169,770","0.01""",,,,,,,,,
"""SKI",Spark Infrastructure Group,STAPLED,"1,697,150","158,000",9.31,1.61,"1,031,911,394","0.01""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"11,934,334","1,105,504",9.26,-0.92,"2,209,126,568","0.05""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"1,080,809","99,992",9.25,0.06,"798,520,953","0.01""",,,,,,,,,
"""QAN",Qantas Airways ,FPO,"9,625,815","888,952",9.23,-0.36,"2,265,123,620","0.03""",,,,,,,,,
"""ERA",ERA,FPO 'A',"373,611","34,438",9.21,0.53,"190,737,934","0.01""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"7,784,859","711,752",9.14,0.65,"1,380,386,438","0.05""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"7,883,640","720,491",9.13,2.23,"2,662,931,420","0.02""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"4,164,400","379,940",9.12,1.65,"3,092,698,832","0.01""",,,,,,,,,
"""IGR",Integra Mining ,FPO,"5,607,594","500,000",8.91,1.66,"523,145,138","0.09""",,,,,,,,,
"""MMG",Macquarie Media Group,STAPLED,"962,293","84,967",8.83,1.99,"306,076,656","0.02""",,,,,,,,,
"""IDL",Industrea ,FPO,"2,229,538","196,840",8.82,1.04,"942,903,970","0.02""",,,,,,,,,
"""SLX",Silex Systems ,FPO,"109,986","9,710",8.82,-1.02,"146,062,310","0.00""",,,,,,,,,
"""WOW",Woolworths ,FPO,"3,771,602","332,703",8.82,0.07,"1,239,314,213","0.02""",,,,,,,,,
"""CHC",Charter Hall Group,FORUS,"1,241,161","104,628",8.43,1.58,"750,594,010","0.01""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"228,753","19,284",8.43,0.89,"561,000,000","0.00""",,,,,,,,,
"""LLCDA",Lend Lease Group,STAPLED D,"2,557,019","215,383",8.42,-0.54,"460,768,608","0.04""",,,,,,,,,
"""NXS",Nexus Energy ,FPO,"8,392,758","707,354",8.42,-1.37,"958,061,849","0.07""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"2,560,714","215,823",8.42,-1.99,"878,026,074","0.02""",,,,,,,,,
"""RSG",Resolute Mining ,FPO,"6,391,684","538,629",8.42,6.28,"382,313,793","0.14""",,,,,,,,,
"""GUD",GUD Holdings ,FPO,"91,880","7,630",8.30,0.33,"60,606,420","0.01""",,,,,,,,,
"""MMX",Murchison Metals,FPO,"1,451,179","116,727",8.04,-1.95,"418,215,768","0.02""",,,,,,,,,
"""BOQ",Bank Of Queensland,FPO,"389,746","31,246",8.01,1.05,"210,917,377","0.01""",,,,,,,,,
"""VPG",Valad Property Group,FORUS,"19,839,592","1,589,318",8.01,3.84,"2,248,546,624","0.07""",,,,,,,,,
"""GBG",Gindalbie Metals,FPO,"2,256,054","180,035",7.98,-1.04,"707,187,674","0.02""",,,,,,,,,
"""MGX",Mount Gibson Iron ,FPO,"4,871,452","387,344",7.95,1.63,"1,076,253,611","0.03""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"266,561","20,975",7.86,-1.87,"259,126,131","0.00""",,,,,,,,,
"""AWB",AWB ,FPO,"13,601,376","1,066,286",7.84,-0.39,"817,304,356","0.13""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,990,546","155,984",7.83,-2.78,"270,000,000","0.05""",,,,,,,,,
"""BLY",Boart Longyear ,FPO,"84,892,387","6,638,556",7.82,3.03,"4,611,574,674","0.14""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"597,695","45,313",7.58,-0.31,"361,141,400","0.01""",,,,,,,,,
"""ASB",Austal ,FPO,"46,710","3,430",7.34,-2.36,"188,069,638","0.00""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"988,988","72,191",7.29,0.00,"490,705,150","0.01""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"44,959,457","3,166,783",7.04,1.56,"9,277,584,743","0.03""",,,,,,,,,
"""ENV",Envestra ,FPO,"1,352,279","94,949",7.02,0.95,"1,346,902,042","0.00""",,,,,,,,,
"""AGO",Atlas Iron ,FPO,"2,143,164","147,464",6.88,-1.28,"399,785,521","0.03""",,,,,,,,,
"""COH",Cochlear ,FPO,"415,424","28,589",6.88,-1.68,"56,321,818","0.05""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"2,983,957","203,963",6.83,0.13,"607,730,819","0.03""",,,,,,,,,
"""SGX",Sino Gold Mining ,FPO,"640,731","43,571",6.80,2.92,"292,600,453","0.01""",,,,,,,,,
"""TZN",Terramin Australia ,FPO,"300,387","19,818",6.59,-0.63,"158,388,677","0.01""",,,,,,,,,
"""STO",Santos ,FPO,"4,195,132","269,660",6.42,-1.57,"830,959,608","0.03""",,,,,,,,,
"""SDG",Sunland Group ,FPO,"292,237","18,624",6.37,0.00,"292,300,122","0.00""",,,,,,,,,
"""CPL",Coalspur Mines ,FPO,"713,750","45,000",6.30,1.42,"282,521,399","0.01""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"3,047,903","190,470",6.24,0.40,"1,275,641,444","0.01""",,,,,,,,,
"""NHF",NIB Holdings ,FPO,"171,604","10,669",6.21,2.61,"495,925,501","0.00""",,,,,,,,,
"""CTO",Citigold Corporation ,FPO,"2,837,418","175,000",6.16,-3.03,"900,265,513","0.01""",,,,,,,,,
"""SFH",Specialty Fashion Group ,FPO,"208,312","12,691",6.09,-1.68,"190,520,584","0.00""",,,,,,,,,
"""ASX",ASX ,FPO,"1,478,586","88,056",5.95,1.21,"172,194,928","0.05""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"328,365","19,527",5.94,-1.71,"120,437,014","0.01""",,,,,,,,,
"""CWN",Crown ,FPO,"2,138,108","123,358",5.76,2.36,"753,555,290","0.01""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"407,912","22,857",5.60,-0.62,"177,116,198","0.01""",,,,,,,,,
"""SRV",Servcorp ,FPO,"70,967","3,969",5.59,1.01,"98,440,807","0.00""",,,,,,,,,
"""FWD",Fleetwood Corporation ,FPO,"54,477","2,988",5.48,-0.39,"53,150,792","0.00""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"35,690,456","1,923,682",5.39,1.69,"2,729,071,212","0.07""",,,,,,,,,
"""CER",Centro Retail Group,STAPLED,"6,386,339","342,982",5.37,0.00,"2,286,399,424","0.01""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"4,124,716","221,635",5.37,2.07,"581,566,493","0.03""",,,,,,,,,
"""AWC",Alumina ,FPO,"22,955,860","1,231,294",5.36,0.00,"2,440,196,187","0.05""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"4,450,958","235,235",5.28,1.91,"552,390,161","0.04""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"9,067,806","461,227",5.08,0.58,"2,351,955,725","0.02""",,,,,,,,,
"""BGD",Boulder Steel ,FPO,"319,700","15,000",4.69,5.40,"482,938,752","0.00""",,,,,,,,,
"""GWT",GWA International ,FPO,"1,119,302","52,000",4.64,1.79,"300,667,514","0.01""",,,,,,,,,
"""HDF",Hastings Diversified Utilities,STAPLED,"1,358,728","62,382",4.59,-1.85,"491,648,434","0.01""",,,,,,,,,
"""SUL",Super Cheap Auto Group ,FPO,"69,001","3,132",4.53,1.91,"107,852,856","0.00""",,,,,,,,,
"""GNC",Graincorp ,FPO,"1,389,885","62,949",4.52,0.15,"198,318,900","0.03""",,,,,,,,,
"""KCN",Kingsgate Consolidated,FPO,"891,061","39,012",4.37,1.67,"96,592,602","0.04""",,,,,,,,,
"""MRM",Mermaid Marine Aust ,FPO,"152,245","6,648",4.36,-1.70,"186,009,338","0.00""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"1,213,793","51,949",4.28,0.00,"1,032,591,333","0.00""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"509,117","21,233",4.17,-1.23,"213,673,497","0.01""",,,,,,,,,
"""CRZ",carsales.com ,FPO,"83,835","3,483",4.15,0.00,"232,060,800","0.00""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"584,523","23,909",4.09,-0.28,"414,227,380","0.00""",,,,,,,,,
"""RHC",Ramsay Health Care ,FPO,"864,271","35,291",4.08,1.64,"202,081,252","0.01""",,,,,,,,,
"""SMX",SMS Management & Tech,FPO,"395,253","16,111",4.07,-1.53,"66,678,162","0.02""",,,,,,,,,
"""HFA",HFA Holdings ,FPO,"896,289","35,961",4.01,0.00,"460,483,911","0.00""",,,,,,,,,
"""UXC",UXC ,FPO,"223,710","8,973",4.01,0.57,"234,846,258","0.00""",,,,,,,,,
"""NHC",New Hope Corp ,FPO,"929,738","36,127",3.88,2.29,"826,230,549","0.00""",,,,,,,,,
"""OKN",Oakton ,FPO,"117,703","4,531",3.85,2.77,"91,820,595","0.00""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"4,856,921","177,786",3.66,0.97,"603,580,761","0.02""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"1,007,603","36,691",3.64,-1.05,"1,561,166,672","0.00""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"7,100,882","256,756",3.61,0.17,"1,292,687,551","0.02""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"236,732","8,411",3.55,0.00,"605,827,261","0.00""",,,,,,,,,
"""CFU",Ceramic Fuel Cells ,FPO,"2,588,079","90,000",3.47,-4.08,"1,029,873,280","0.00""",,,,,,,,,
"""VTA",Viterra Inc,CDI 1:1,"41,082","1,391",3.38,0.81,"68,629,939","0.00""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"841,118","28,348",3.37,0.00,"504,939,412","0.00""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"5,847,835","195,397",3.34,-2.22,"1,045,236,720","0.01""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"2,332,919","76,234",3.26,-1.43,"960,638,735","0.00""",,,,,,,,,
