ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4677.1 at 16:38 20/9/2010  Report at 19:05 Monday 20/9/2010!. Processed 12:51 Tuesday 21/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ENY",AII S&P/ASX 200 Energy,ETF UNITS,594,594,100.00,0.39,"80,000","0.74""",,,,,,,,,
"""ETPMP",D  ETFS Metal Securities Australia,ETFS PD,16,16,100.00,-1.70,"41,174","0.03""",,,,,,,,,
"""ETPMP",T  ETFS Metal Securities Australia,ETFS PT,58,58,100.00,-0.58,"26,322","0.22""",,,,,,,,,
"""IKO",iShares MSCI South Korea,CDI 1:1,"2,382","2,382",100.00,0.00,"51,900,000","0.00""",,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,"5,850","5,625",96.15,0.73,"465,293","1.20""",,,,,,,,,
"""VTS",Vanguard US Total Market Shares,CDI 1:1,844,727,86.13,-0.74,"228,001","0.31""",,,,,,,,,
"""AAX",Ausenco ,FPO,"326,360","179,431",54.97,-0.75,"122,427,576","0.14""",,,,,,,,,
"""BLD",Boral ,FPO,"1,671,491","817,652",48.91,-0.63,"718,853,617","0.11""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"984,794","470,518",47.77,-0.13,"1,828,171,596","0.02""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"486,172","222,774",45.82,0.56,"270,000,000","0.08""",,,,,,,,,
"""GOLD",ETFS Metal Securities Australia,ETFS GOLD,"28,640","12,644",44.14,0.18,"4,928,365","0.25""",,,,,,,,,
"""DJS",David Jones ,FPO,"1,063,152","461,043",43.36,-0.76,"510,945,759","0.09""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"1,174,736","495,293",42.16,0.42,"338,466,351","0.14""",,,,,,,,,
"""WTF",Wotif.Com Holdings ,FPO,"648,964","271,914",41.90,2.93,"210,666,844","0.12""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"1,084,419","426,830",39.36,0.26,"533,379,348","0.08""",,,,,,,,,
"""IVC",Invocare ,FPO,"103,042","40,299",39.10,0.62,"102,069,091","0.03""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"318,170","118,733",37.31,-0.72,"229,794,395","0.05""",,,,,,,,,
"""SLX",Silex Systems ,FPO,"61,335","22,879",37.30,-1.70,"149,506,391","0.01""",,,,,,,,,
"""AZT",Aston Resources ,FPO,"166,888","60,800",36.43,-2.20,"204,527,604","0.03""",,,,,,,,,
"""TSE",Transfield Services ,FPO,"2,914,758","1,060,825",36.39,-1.07,"414,278,904","0.25""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"296,147","107,224",36.20,0.40,"109,147,279","0.09""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"2,027,308","719,344",35.48,-1.52,"1,062,316,784","0.06""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,070,239","366,643",34.25,-0.74,"463,231,008","0.07""",,,,,,,,,
"""CRG",Crane Group ,FPO,"76,008","25,566",33.63,0.00,"78,286,427","0.03""",,,,,,,,,
"""BXB",Brambles ,FPO,"11,510,721","3,843,857",33.39,0.93,"1,422,577,065","0.27""",,,,,,,,,
"""GWT",GWA International ,FPO,"545,787","177,730",32.56,0.61,"301,102,514","0.05""",,,,,,,,,
"""IXJ",iShares S&P Global Healthcare,CDI 1:1,555,173,31.17,0.00,"13,050,000","0.00""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"268,323","82,908",30.89,0.93,"120,437,014","0.06""",,,,,,,,,
"""COH",Cochlear ,FPO,"97,957","29,946",30.57,-0.25,"56,574,987","0.05""",,,,,,,,,
"""BBG",Billabong International ,FPO,"489,547","145,585",29.73,-1.83,"253,122,552","0.05""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,793,391","1,422,773",29.68,-0.24,"1,548,872,074","0.09""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"3,872,101","1,147,434",29.63,0.42,"1,282,032,285","0.09""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,837,611","840,060",29.60,-0.72,"606,831,240","0.13""",,,,,,,,,
"""CSR",CSR ,FPO,"4,845,417","1,397,609",28.84,0.55,"1,517,907,314","0.09""",,,,,,,,,
"""CSL",CSL ,FPO,"2,162,799","623,613",28.83,-0.18,"549,967,860","0.11""",,,,,,,,,
"""ASX",ASX ,FPO,"962,208","274,961",28.57,0.59,"173,576,316","0.15""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"8,107,353","2,315,794",28.56,-0.30,"3,356,081,497","0.06""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"1,485,372","417,206",28.08,-1.18,"702,867,609","0.05""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"1,513,900","418,733",27.65,0.67,"761,222,569","0.05""",,,,,,,,,
"""AJA",Astro Japan Property Group,STAPLED,"120,854","33,270",27.52,1.58,"508,212,161","0.00""",,,,,,,,,
"""PPT",Perpetual ,FPO,"48,060","13,094",27.24,-0.52,"43,428,063","0.03""",,,,,,,,,
"""ANN",Ansell ,FPO,"210,346","56,724",26.96,-0.81,"132,871,402","0.04""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"4,949,589","1,327,851",26.82,0.25,"2,530,069,990","0.05""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"1,196,109","318,087",26.59,-2.14,"300,747,299","0.10""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"303,775","79,889",26.29,-0.27,"203,891,295","0.03""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"901,202","230,976",25.63,0.39,"177,546,198","0.13""",,,,,,,,,
"""CQO",Charter Hall Office REIT,UNIT,"948,473","241,508",25.46,-1.50,"493,319,730","0.04""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"1,001,045","253,936",25.36,-2.64,"491,484,342","0.05""",,,,,,,,,
"""IGO",Independence Group,FPO,"280,639","70,755",25.21,0.31,"113,813,539","0.06""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"656,340","164,468",25.05,0.29,"635,132,810","0.02""",,,,,,,,,
"""WEC",White Energy Company ,FPO,"1,206,758","298,666",24.74,2.36,"284,222,354","0.10""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"1,023,352","250,370",24.46,-2.22,"509,712,735","0.04""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"373,398","89,695",24.02,-0.86,"415,928,881","0.02""",,,,,,,,,
"""GUD",GUD Holdings ,FPO,"114,211","27,158",23.77,-0.30,"67,703,709","0.04""",,,,,,,,,
"""AMX",Ampella Mining ,FPO,"639,115","150,867",23.60,-6.34,"178,225,108","0.08""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"16,909,433","3,978,953",23.53,0.71,"3,415,819,357","0.11""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"734,731","171,549",23.34,0.56,"239,531,783","0.07""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"15,227,105","3,532,371",23.19,-1.22,"2,926,103,883","0.12""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"783,470","177,274",22.62,0.37,"236,033,688","0.07""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"4,678,378","1,056,229",22.57,2.50,"713,154,560","0.14""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"6,671,249","1,505,152",22.56,-0.58,"4,839,024,176","0.03""",,,,,,,,,
"""CPU",Computershare,FPO,"1,867,341","419,109",22.44,-1.21,"555,664,059","0.07""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"10,321,721","2,268,711",21.98,0.32,"2,307,773,663","0.09""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"527,102","115,090",21.83,0.87,"259,309,656","0.04""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"501,949","109,390",21.79,-0.27,"388,429,875","0.02""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"3,201,714","696,741",21.76,-0.31,"1,920,827,168","0.03""",,,,,,,,,
"""ENV",Envestra ,FPO,"996,191","215,788",21.66,0.00,"1,386,827,962","0.01""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,639,720","352,419",21.49,0.68,"450,076,509","0.07""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,467,772","314,098",21.40,-0.49,"345,601,301","0.09""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"1,991,852","422,857",21.22,-1.59,"435,726,268","0.09""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"4,075,901","861,592",21.13,0.00,"2,351,955,725","0.03""",,,,,,,,,
"""SVW",Seven Group Holdings ,FPO,"219,308","45,732",20.85,-0.29,"305,410,281","0.01""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"108,785","22,372",20.56,-0.48,"126,018,142","0.01""",,,,,,,,,
"""SXL",Southern Cross Media Group LIMITE,FPO,"758,278","154,675",20.39,0.00,"378,827,750","0.04""",,,,,,,,,
"""GNS",Gunns ,FPO,"981,132","199,846",20.36,-0.78,"806,734,892","0.02""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"4,283,175","870,371",20.32,-1.32,"1,308,279,222","0.06""",,,,,,,,,
"""BOQ",Bank Of Queensland,FPO,"398,498","80,731",20.25,-0.53,"215,681,127","0.03""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"400,516","81,106",20.25,-1.92,"561,347,878","0.01""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"5,763,213","1,157,969",20.09,-0.80,"2,078,994,021","0.05""",,,,,,,,,
"""IIF",ING Industrial Fund,UNITS,"6,650,821","1,297,486",19.50,0.00,"2,592,249,647","0.05""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"1,055,392","204,947",19.41,1.25,"1,561,166,672","0.01""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"1,483,307","281,822",19.00,-1.13,"754,615,919","0.03""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"2,306,751","436,225",18.91,-0.69,"1,380,386,438","0.03""",,,,,,,,,
"""HIL",Hills Industries ,FPO,"255,696","48,374",18.91,0.84,"248,219,660","0.01""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"20,117,260","3,796,543",18.87,3.61,"2,209,126,568","0.17""",,,,,,,,,
"""SMX",SMS Management & Tech,FPO,"70,829","13,349",18.84,0.15,"67,182,500","0.02""",,,,,,,,,
"""TRS",The Reject Shop ,FPO,"69,831","13,089",18.74,-0.11,"26,033,570","0.05""",,,,,,,,,
