ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4503.2 at 16:37 17/8/2010  Report at 19:06 Tuesday 17/8/2010!. Processed 12:38 Wednesday 18/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""IVA",Ivanhoe Australia ,FPO,"47,359","88,161",186.15,0.00,"321,055,953","0.02""",,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,"2,598","2,500",96.22,0.74,"465,293","0.53""",,,,,,,,,
"""SKC",Sky City Entertainment Group,FPO NZ,"447,426","408,182",91.22,-5.76,"575,114,687","0.07""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"485,356","306,876",63.22,-2.70,"509,712,735","0.06""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"451,091","277,851",61.59,2.91,"166,853,768","0.16""",,,,,,,,,
"""ARP",ARB Corporation ,FPO,"47,705","26,778",56.13,0.87,"72,481,302","0.03""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"369,222","186,623",50.54,1.31,"126,018,142","0.14""",,,,,,,,,
"""DJS",David Jones ,FPO,"3,055,826","1,543,632",50.51,1.64,"510,945,759","0.30""",,,,,,,,,
"""APZ",Aspen Group,STAPLED,"124,431","56,603",45.48,2.19,"579,980,076","0.01""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"33,809","15,067",44.56,-0.48,"65,298,128","0.02""",,,,,,,,,
"""BLD",Boral ,FPO,"4,005,429","1,698,584",42.40,0.22,"718,853,617","0.23""",,,,,,,,,
"""OST",OneSteel ,FPO,"13,126,237","5,242,305",39.93,-2.20,"1,331,583,166","0.39""",,,,,,,,,
"""CRG",Crane Group ,FPO,"403,077","153,186",38.00,2.30,"78,286,427","0.19""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"694,365","252,875",36.41,-0.83,"108,414,989","0.23""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"382,689","137,574",35.94,0.38,"151,902,455","0.09""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"13,360,188","4,738,107",35.46,0.50,"3,356,081,497","0.14""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"6,027,844","2,130,657",35.34,2.50,"1,281,937,479","0.16""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"3,687,535","1,290,618",34.99,0.00,"733,711,705","0.17""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,341,992","813,649",34.74,0.87,"606,831,240","0.13""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"2,797,087","896,097",32.03,0.75,"717,892,802","0.12""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"2,946,665","932,667",31.65,0.57,"772,670,160","0.12""",,,,,,,,,
"""AWB",AWB ,FPO,"54,024,793","16,876,555",31.23,1.05,"817,304,356","2.06""",,,,,,,,,
"""CPU",Computershare,FPO,"4,410,230","1,357,377",30.77,0.44,"555,664,059","0.24""",,,,,,,,,
"""PPT",Perpetual ,FPO,"151,699","46,362",30.56,3.62,"43,417,478","0.10""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"5,872,002","1,757,419",29.92,1.55,"3,107,422,464","0.05""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"2,851,272","846,207",29.67,0.54,"1,005,169,707","0.08""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"365,257","107,546",29.44,0.20,"1,824,472,286","0.00""",,,,,,,,,
