ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4905.2 at 16:37 26/3/2010  Report at 19:05 Friday 26/3/2010!. Processed 11:14 Monday 29/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""CAHO",Catalpa Resources ,OPT JUN10,189,189,100.00,0.00,"1,915,828","0.01""",,,,,,,,,
"""IPD",ImpediMed ,FPO,"13,416","13,416",100.00,-4.70,"108,751,030","0.01""",,,,,,,,,
"""CDI",Challenger Diversified Prop,STAPLED,"139,320","119,355",85.67,-1.88,"913,426,007","0.01""",,,,,,,,,
"""AEO",Austereo Group ,FPO,"74,131","36,324",49.00,-3.83,"344,798,708","0.01""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"1,366,398","640,443",46.87,1.84,"420,711,773","0.15""",,,,,,,,,
"""SGP",Stockland,STAPLED,"11,355,733","5,112,016",45.01,1.00,"2,383,036,717","0.21""",,,,,,,,,
"""AAX",Ausenco ,FPO,"1,030,984","444,600",43.12,0.68,"122,065,567","0.36""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"613,553","244,166",39.79,-1.58,"322,273,136","0.07""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"427,586","169,741",39.69,-0.60,"177,538,698","0.09""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"1,531,054","606,063",39.58,0.45,"481,619,331","0.12""",,,,,,,,,
"""VTA",Viterra Inc,CDI 1:1,"140,133","55,281",39.44,0.79,"68,629,939","0.08""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"5,532,410","2,108,979",38.12,0.25,"2,078,994,021","0.10""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"349,485","133,023",38.06,-0.41,"155,910,648","0.08""",,,,,,,,,
"""DVN",Devine ,FPO,"996,183","350,000",35.13,0.00,"362,809,903","0.09""",,,,,,,,,
"""COH",Cochlear ,FPO,"533,754","185,673",34.78,1.91,"56,543,401","0.32""",,,,,,,,,
"""GCL",Gloucester Coal,FPO,"36,825","12,777",34.69,-1.41,"81,962,133","0.01""",,,,,,,,,
"""CEU",ConnectEast Group,STAPLED,"11,431,015","3,864,288",33.80,0.00,"3,873,085,929","0.10""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"7,702,285","2,566,637",33.32,0.54,"1,062,316,784","0.24""",,,,,,,,,
"""WSA",Western Areas,FPO,"929,287","309,482",33.30,0.00,"179,735,899","0.17""",,,,,,,,,
"""NFE",Northern Iron ,FPO,"295,748","95,254",32.20,0.00,"292,204,786","0.03""",,,,,,,,,
"""RHC",Ramsay Health Care ,FPO,"679,323","213,037",31.36,0.21,"202,081,252","0.10""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"28,945,860","8,847,354",30.56,0.62,"4,820,821,799","0.18""",,,,,,,,,
"""SGN",STW Communications Group ,FPO,"38,182","11,628",30.45,-0.60,"364,310,964","0.00""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"60,354,519","18,303,819",30.32,0.00,"6,205,676,188","0.29""",,,,,,,,,
"""MLB",Melbourne IT ,FPO,"50,278","15,128",30.08,0.29,"79,006,219","0.01""",,,,,,,,,
"""FXL",Flexigroup ,FPO,"480,528","141,115",29.36,-1.11,"250,887,440","0.05""",,,,,,,,,
"""BKN",Bradken ,FPO,"863,102","252,676",29.27,1.18,"130,519,161","0.19""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"1,773,551","515,685",29.07,0.60,"1,167,783,517","0.04""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"6,454,100","1,842,429",28.54,-1.09,"1,005,151,794","0.18""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"603,506","169,137",28.02,-0.38,"213,673,497","0.07""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"549,744","151,980",27.64,1.14,"363,937,557","0.04""",,,,,,,,,
"""CNA",Coal & Allied Industries ,FPO,"14,868","4,100",27.57,1.11,"86,584,735","0.00""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"387,960","106,058",27.33,-1.18,"120,437,014","0.08""",,,,,,,,,
"""CSL",CSL ,FPO,"3,148,735","855,043",27.15,1.52,"579,699,101","0.14""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"404,405","109,180",26.99,-0.47,"203,496,058","0.05""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"3,135,361","833,777",26.59,-1.15,"151,920,368","0.54""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"2,050,331","539,579",26.31,-2.43,"255,003,613","0.21""",,,,,,,,,
"""AWB",AWB ,FPO,"7,221,462","1,891,312",26.19,1.13,"817,304,356","0.23""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"1,320,557","342,573",25.94,-0.25,"707,511,545","0.04""",,,,,,,,,
"""CRZ",carsales.com ,FPO,"249,820","62,892",25.17,-1.46,"232,455,800","0.02""",,,,,,,,,
"""MEO",MEO Australia ,FPO,"2,177,333","536,620",24.64,0.00,"477,220,955","0.11""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"11,057,090","2,644,851",23.92,0.94,"1,930,403,911","0.13""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"14,332,834","3,421,581",23.87,1.59,"2,307,773,663","0.14""",,,,,,,,,
"""CWN",Crown ,FPO,"1,304,419","308,892",23.68,0.24,"753,555,290","0.04""",,,,,,,,,
"""EHL",Emeco Holdings ,FPO,"1,700,394","402,663",23.68,-0.82,"631,237,586","0.06""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"755,925","177,989",23.54,1.21,"488,263,791","0.03""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"34,760,579","8,149,045",23.44,-0.09,"3,356,081,497","0.24""",,,,,,,,,
"""MRM",Mermaid Marine Aust ,FPO,"482,990","112,892",23.37,-2.51,"186,109,338","0.06""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"11,226,499","2,619,768",23.33,0.34,"2,997,874,742","0.08""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"3,971,570","923,671",23.25,0.85,"496,845,037","0.18""",,,,,,,,,
"""ANN",Ansell ,FPO,"479,284","109,086",22.76,2.86,"131,577,652","0.08""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"7,197,358","1,637,978",22.75,1.20,"581,517,884","0.28""",,,,,,,,,
"""SAI",SAI Global ,FPO,"77,830","17,681",22.71,1.04,"158,789,175","0.01""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"5,725,237","1,293,805",22.59,0.33,"1,380,386,438","0.09""",,,,,,,,,
"""DJS",David Jones ,FPO,"4,774,159","1,059,848",22.20,1.00,"503,524,465","0.21""",,,,,,,,,
"""MPO",Molopo Energy ,FPO,"1,418,301","314,117",22.14,-3.08,"225,986,268","0.13""",,,,,,,,,
"""WOW",Woolworths ,FPO,"4,711,863","1,024,522",21.74,0.21,"1,239,999,313","0.08""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"30,700,637","6,519,528",21.23,-8.33,"1,561,166,672","0.41""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"528,042","111,961",21.20,1.49,"462,755,572","0.02""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"3,293,557","697,039",21.16,0.37,"931,386,248","0.07""",,,,,,,,,
"""MMX",Murchison Metals,FPO,"524,811","109,898",20.94,-1.13,"435,384,268","0.02""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"3,248,723","675,707",20.79,3.79,"533,379,348","0.12""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"17,728,287","3,684,027",20.78,0.34,"1,823,322,017","0.20""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"4,403,761","914,506",20.76,0.00,"733,711,705","0.12""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"6,273,735","1,301,880",20.75,-2.70,"1,080,653,789","0.12""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"10,855,880","2,218,343",20.43,-0.16,"1,299,562,220","0.17""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"5,375,082","1,087,633",20.23,-0.80,"1,275,641,444","0.08""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"472,787","95,287",20.15,-0.17,"270,000,000","0.03""",,,,,,,,,
"""CEY",Centennial Coal ,FPO,"2,202,860","443,055",20.11,-0.24,"393,503,587","0.11""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"622,316","120,146",19.30,-0.38,"634,144,970","0.01""",,,,,,,,,
"""EXT",Extract Resources,FPO,"492,170","95,011",19.30,-0.50,"242,642,636","0.03""",,,,,,,,,
"""SLM",Salmat ,FPO,"38,861","7,481",19.25,-1.86,"158,876,983","0.00""",,,,,,,,,
"""GNC",Graincorp ,FPO,"456,925","87,469",19.14,0.96,"198,318,900","0.04""",,,,,,,,,
