ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4575.2 at 16:47 29/10/2009  Report at 19:06 Thursday 29/10/2009. Processed 14:05 Friday 30/10/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""DGH",Desane Group Holdings ,FPO,"15,687","15,687",100.00,0.00,"28,521,997","0.05""",,,,,,,,,
"""IKO",iShares MSCI South Korea,CDI 1:1,625,625,100.00,-2.39,"51,900,000","0.00""",,,,,,,,,
"""IBK",iShares MSCI BRIC,CDI 1:1,"20,961","18,867",90.01,-3.20,"3,650,000","0.51""",,,,,,,,,
"""TNE",Technology One ,FPO,"22,274","20,000",89.79,-3.52,"300,257,455","0.00""",,,,,,,,,
"""DJS",David Jones ,FPO,"4,810,697","2,858,794",59.42,-3.00,"500,656,676","0.57""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"342,719","181,867",53.06,-0.21,"151,941,702","0.12""",,,,,,,,,
"""HHY",Hastings High Yield Fund,ORD UNITS,"69,706","35,623",51.10,0.83,"110,418,543","0.03""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,777,857","863,223",48.55,-3.64,"462,094,914","0.18""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"182,002","80,490",44.22,-1.30,"414,374,875","0.01""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"1,789,177","788,449",44.06,-0.71,"634,144,970","0.12""",,,,,,,,,
"""COH",Cochlear ,FPO,"245,255","95,659",39.00,-0.03,"56,287,296","0.17""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"10,226,277","3,916,085",38.29,-0.40,"1,275,641,444","0.30""",,,,,,,,,
"""PPT",Perpetual ,FPO,"91,159","32,983",36.18,-2.81,"42,879,253","0.07""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"6,819,400","2,317,195",33.97,-0.72,"755,446,780","0.30""",,,,,,,,,
"""WSA",Western Areas,FPO,"875,282","293,433",33.52,-4.20,"178,947,149","0.16""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"1,076,459","354,484",32.93,-1.60,"298,171,836","0.11""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"4,958,244","1,626,411",32.80,-2.62,"3,092,673,832","0.05""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"2,680,862","879,462",32.80,-0.71,"699,358,971","0.12""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"2,089,479","684,829",32.77,-1.22,"414,853,130","0.16""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"10,949,103","3,372,981",30.80,-2.97,"1,534,246,082","0.22""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"5,187,661","1,593,361",30.71,1.82,"1,355,068,890","0.11""",,,,,,,,,
"""MAE",Marion Energy ,FPO,"1,418,626","427,049",30.10,-3.70,"371,911,452","0.11""",,,,,,,,,
"""BXB",Brambles ,FPO,"4,927,086","1,366,211",27.72,-0.97,"1,411,909,322","0.09""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,669,038","458,380",27.46,-0.58,"252,863,336","0.18""",,,,,,,,,
"""AEO",Austereo Group ,FPO,"132,853","36,398",27.39,2.05,"344,798,708","0.01""",,,,,,,,,
