ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4542.1 at 16:36 28/7/2010  Report at 19:06 Wednesday 28/7/2010!. Processed 13:06 Thursday 29/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""AAI",Alcoa Inc.,CDI,"5,215","5,215",100.00,0.00,"866,018,842","0.00""",,,,,,,,,
"""IIN",iiNet ,FPO,"1,066,762","953,773",89.40,-1.11,"151,898,119","0.62""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"1,018,189","755,681",74.21,-1.47,"1,824,472,286","0.04""",,,,,,,,,
"""CQT",Conquest Mining ,FPO,"172,783","121,685",70.42,0.00,"353,151,103","0.03""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"910,614","599,271",65.81,0.76,"561,347,878","0.10""",,,,,,,,,
"""AEO",Austereo Group ,FPO,"26,522","13,365",50.39,2.14,"344,798,708","0.00""",,,,,,,,,
"""STO",Santos ,FPO,"5,117,733","2,554,368",49.91,0.14,"832,568,323","0.30""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"912,954","453,787",49.70,-1.11,"533,379,348","0.08""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"3,565,242","1,682,252",47.18,0.94,"1,920,694,831","0.08""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"30,316,036","14,280,507",47.10,1.13,"3,356,081,497","0.42""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,620,085","755,870",46.65,0.82,"463,070,936","0.16""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"2,528,450","1,139,364",45.06,1.62,"612,625,759","0.18""",,,,,,,,,
"""QAN",Qantas Airways ,FPO,"7,785,314","3,494,414",44.88,0.40,"2,265,123,620","0.15""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"455,686","202,537",44.44,0.39,"94,193,403","0.21""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"546,878","236,328",43.21,3.35,"151,904,499","0.15""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"4,547,250","1,948,960",42.86,1.35,"606,831,240","0.32""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"31,121,034","12,680,924",40.74,-0.41,"1,823,322,017","0.69""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"4,246,993","1,710,231",40.26,-0.84,"483,499,363","0.35""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"5,401,409","2,120,010",39.24,2.53,"1,005,167,663","0.21""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"565,534","220,153",38.92,0.43,"120,437,014","0.18""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,321,911","895,888",38.58,-0.42,"754,589,169","0.11""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"2,907,266","1,119,424",38.50,1.24,"1,281,937,479","0.08""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"2,233,233","853,623",38.22,1.89,"960,638,735","0.08""",,,,,,,,,
"""CWN",Crown ,FPO,"1,295,126","491,640",37.96,-0.24,"753,555,290","0.06""",,,,,,,,,
"""MAP",MAp Group,FORUS,"2,832,757","1,071,960",37.84,1.01,"1,861,210,782","0.05""",,,,,,,,,
"""SBM",St Barbara ,FPO,"22,910,225","8,628,517",37.66,-3.17,"1,953,168,407","0.44""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"662,314","248,482",37.51,-2.28,"203,891,295","0.12""",,,,,,,,,
"""CRZ",carsales.com ,FPO,"116,131","42,491",36.58,2.04,"232,490,800","0.01""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"62,864,050","21,800,860",34.67,-0.91,"12,443,074,357","0.17""",,,,,,,,,
"""GOLD",ETFS Metal Securities Australia,ETFS GOLD,"38,851","13,328",34.30,-1.08,"4,703,391","0.28""",,,,,,,,,
"""ASX",ASX ,FPO,"371,581","125,136",33.67,0.24,"173,576,316","0.07""",,,,,,,,,
"""NUF",Nufarm ,FPO,"1,610,427","538,461",33.43,-0.26,"261,775,731","0.20""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"6,148,528","2,035,297",33.10,0.67,"1,308,279,222","0.15""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"2,065,068","655,234",31.72,-3.78,"499,623,232","0.13""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"1,112,017","349,395",31.42,1.90,"239,531,783","0.14""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"4,383,205","1,375,738",31.38,3.43,"717,142,802","0.19""",,,,,,,,,
"""SKI",Spark Infrastructure Group,STAPLED,"3,097,065","921,022",29.73,-0.40,"1,031,911,394","0.08""",,,,,,,,,
"""DOM",Dominion Mining ,FPO,"174,156","50,546",29.02,-4.47,"103,327,059","0.04""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,033,549","1,158,802",28.72,0.99,"1,548,737,374","0.07""",,,,,,,,,
"""ORI",Orica ,FPO,"797,250","225,234",28.25,-0.23,"362,100,430","0.06""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"8,968,652","2,527,825",28.18,1.89,"2,989,104,006","0.08""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"798,798","223,702",28.00,0.97,"388,429,875","0.05""",,,,,,,,,
"""WSA",Western Areas,FPO,"422,309","118,052",27.95,0.83,"179,735,899","0.06""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"815,295","224,081",27.48,-0.40,"707,734,878","0.03""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"7,707,761","2,116,582",27.46,1.48,"2,133,245,479","0.09""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"1,256,581","342,184",27.23,0.54,"491,428,342","0.07""",,,,,,,,,
"""TPM",TPG Telecom ,FPO,"1,253,457","333,556",26.61,-4.46,"767,849,104","0.04""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"671,164","178,410",26.58,1.09,"450,076,509","0.04""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"1,810,983","480,521",26.53,-4.36,"290,592,011","0.16""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"10,733,262","2,843,221",26.49,-0.77,"2,510,727,671","0.11""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"2,964,012","784,477",26.46,0.56,"1,062,316,784","0.07""",,,,,,,,,
"""FLT",Flight Centre ,FPO,"187,017","49,125",26.26,0.10,"99,780,631","0.04""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"6,010,266","1,574,675",26.20,1.30,"2,559,171,046","0.06""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"10,985,921","2,870,766",26.13,0.80,"2,307,773,663","0.12""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"1,611,562","418,210",25.95,0.19,"880,668,872","0.04""",,,,,,,,,
"""CSL",CSL ,FPO,"1,236,188","318,528",25.76,0.42,"549,694,167","0.05""",,,,,,,,,
"""BOQ",Bank Of Queensland,FPO,"461,583","117,944",25.55,1.81,"215,681,127","0.05""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"5,392,951","1,368,028",25.36,0.56,"931,386,248","0.14""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"8,428,416","2,133,760",25.31,1.17,"3,107,296,345","0.06""",,,,,,,,,
"""DJS",David Jones ,FPO,"820,766","206,821",25.19,0.63,"510,945,759","0.04""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"22,549,405","5,558,683",24.65,-1.24,"3,121,339,730","0.17""",,,,,,,,,
"""OST",OneSteel ,FPO,"4,874,463","1,197,307",24.56,0.32,"1,331,583,166","0.09""",,,,,,,,,
