ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4563.0 at 16:38 10/8/2010  Report at 19:06 Tuesday 10/8/2010!. Processed 12:26 Wednesday 11/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""SFH",Specialty Fashion Group ,FPO,"162,338","90,021",55.45,2.01,"190,964,693","0.04""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"545,600","299,900",54.96,-2.63,"509,712,735","0.05""",,,,,,,,,
"""GOLD",ETFS Metal Securities Australia,ETFS GOLD,"31,768","16,923",53.27,0.20,"4,713,502","0.35""",,,,,,,,,
"""ESG",Eastern Star Gas ,FPO,"17,725,255","8,763,313",49.44,0.00,"872,224,422","1.00""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"2,588,439","1,235,880",47.74,-0.27,"533,379,348","0.23""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"3,737,745","1,604,472",42.92,0.05,"483,499,363","0.33""",,,,,,,,,
"""CWN",Crown ,FPO,"1,860,770","759,704",40.82,0.61,"753,555,290","0.10""",,,,,,,,,
"""MQA",Macquarie Atlas Roads Group,STAPLED,"1,507,780","586,321",38.88,-3.07,"452,345,907","0.13""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"1,186,645","447,333",37.69,-2.50,"760,374,428","0.05""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"4,426,835","1,648,277",37.23,-0.44,"1,005,169,707","0.16""",,,,,,,,,
"""HIL",Hills Industries ,FPO,"864,119","315,487",36.51,-2.14,"248,219,660","0.12""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"2,651,197","940,637",35.48,-0.54,"931,386,248","0.10""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"4,123,629","1,433,600",34.76,-1.64,"1,281,937,479","0.11""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"671,332","230,526",34.33,-1.75,"229,794,395","0.10""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"10,587,552","3,591,461",33.92,-0.64,"3,107,365,095","0.11""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"351,605","118,875",33.80,-3.37,"322,273,136","0.03""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"2,355,999","796,367",33.80,2.31,"108,344,987","0.73""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"3,378,512","1,136,597",33.64,-1.45,"1,045,236,720","0.10""",,,,,,,,,
"""PPT",Perpetual ,FPO,"123,381","39,785",32.24,-2.26,"43,417,478","0.09""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"1,358,607","428,807",31.56,-4.30,"229,636,018","0.18""",,,,,,,,,
"""FLT",Flight Centre ,FPO,"219,622","68,422",31.15,-2.31,"99,782,560","0.06""",,,,,,,,,
"""ASX",ASX ,FPO,"759,525","230,514",30.35,-1.02,"173,576,316","0.13""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"34,525,465","10,448,241",30.26,-1.97,"3,356,081,497","0.31""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"778,923","235,094",30.18,-1.85,"239,531,783","0.09""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"426,222","123,865",29.06,0.28,"270,000,000","0.04""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"2,054,257","585,489",28.50,-1.81,"345,489,546","0.16""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"7,717","2,168",28.09,0.99,"65,298,128","0.00""",,,,,,,,,
"""CHC",Charter Hall Group,FORUS,"2,521,983","706,625",28.01,4.00,"1,212,723,832","0.05""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"4,105,828","1,127,211",27.45,-0.11,"1,035,071,131","0.10""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"1,701,197","463,775",27.26,-4.77,"290,892,011","0.15""",,,,,,,,,
"""OST",OneSteel ,FPO,"8,139,969","2,214,465",27.20,-0.62,"1,331,583,166","0.16""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"7,364,189","1,996,196",27.10,1.37,"1,855,529,431","0.10""",,,,,,,,,
"""STO",Santos ,FPO,"7,635,190","2,062,962",27.01,1.03,"832,568,323","0.24""",,,,,,,,,
"""MND",Monadelphous Group ,FPO,"310,626","83,853",26.99,-1.85,"86,459,327","0.09""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,006,529","1,052,436",26.26,-0.54,"1,548,777,374","0.06""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"1,924,042","495,798",25.76,-0.31,"880,668,872","0.05""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"3,147,097","794,169",25.23,0.28,"772,670,160","0.10""",,,,,,,,,
"""CQR",Charter Hall Retail REIT,UNIT,"7,353,476","1,809,918",24.61,1.88,"1,505,216,260","0.12""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"9,003,070","2,209,288",24.53,-2.18,"2,989,107,151","0.07""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"3,628,970","878,048",24.19,-0.24,"717,892,802","0.12""",,,,,,,,,
"""SGP",Stockland,STAPLED,"8,912,389","2,090,314",23.45,0.52,"2,383,036,717","0.08""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"1,586,351","371,814",23.43,-0.51,"1,260,030,198","0.03""",,,,,,,,,
"""WOW",Woolworths ,FPO,"4,611,633","1,075,081",23.31,0.00,"1,231,218,031","0.08""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"8,599,160","1,984,402",23.07,-2.03,"2,559,301,430","0.07""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"24,841,579","5,727,469",23.05,-1.97,"3,121,339,730","0.18""",,,,,,,,,
"""AWC",Alumina ,FPO,"36,675,903","8,427,692",22.97,-0.61,"2,440,196,187","0.34""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"82,542,379","18,882,558",22.87,-1.80,"12,443,074,357","0.15""",,,,,,,,,
"""WEC",White Energy Company ,FPO,"774,838","176,299",22.75,-2.43,"236,766,184","0.07""",,,,,,,,,
"""CAH",Catalpa Resources ,FPO,"139,841","31,810",22.74,-1.87,"162,749,311","0.02""",,,,,,,,,
"""SMX",SMS Management & Tech,FPO,"123,612","27,390",22.15,-0.65,"67,182,500","0.04""",,,,,,,,,
"""CEY",Centennial Coal ,FPO,"2,183,613","483,271",22.13,0.00,"395,028,737","0.12""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"363,821","80,486",22.12,-1.35,"166,853,768","0.04""",,,,,,,,,
"""CCD",Caledon Resources,CDI,"11,400","2,500",21.93,-5.55,"30,206,041","0.00""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"2,069,196","451,476",21.81,-0.44,"960,638,735","0.04""",,,,,,,,,
"""MTS",Metcash ,FPO,"3,966,526","865,046",21.80,-1.81,"767,055,221","0.11""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"15,754,321","3,435,712",21.80,-1.90,"2,307,773,663","0.14""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"446,581","94,860",21.24,0.46,"259,309,656","0.03""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"7,910,975","1,665,764",21.05,-0.56,"2,078,994,021","0.08""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"2,661,254","553,993",20.81,-0.90,"1,920,694,831","0.02""",,,,,,,,,
"""WSA",Western Areas,FPO,"471,865","97,849",20.73,-3.40,"179,735,899","0.05""",,,,,,,,,
"""CSR",CSR ,FPO,"3,278,772","672,187",20.50,-0.29,"1,514,920,814","0.04""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"236,655","47,708",20.15,-0.47,"151,902,455","0.03""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"12,125,666","2,424,917",19.99,0.78,"2,510,727,671","0.09""",,,,,,,,,
"""APN",APN News & Media ,FPO,"1,022,993","203,707",19.91,1.44,"598,823,853","0.03""",,,,,,,,,
"""CSL",CSL ,FPO,"1,283,437","254,170",19.80,-0.53,"549,694,167","0.04""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"28,816,765","5,702,852",19.79,2.41,"6,369,751,394","0.09""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"13,157,117","2,599,011",19.75,-3.22,"2,209,126,568","0.11""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"6,753,935","1,326,830",19.64,-0.33,"2,351,955,725","0.05""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"2,855,831","559,752",19.60,2.02,"1,062,316,784","0.05""",,,,,,,,,
"""ALZ",Australand Property Group,STAPLED,"1,224,442","239,700",19.57,0.00,"576,837,197","0.04""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"3,018,179","577,511",19.13,-1.89,"606,831,240","0.09""",,,,,,,,,
