ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4533.0 at 16:35 10/2/2010  Report at 19:06 Wednesday 10/2/2010. Processed 13:49 Thursday 11/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""VTA",Viterra Inc,CDI 1:1,"53,830","33,321",61.90,2.09,"68,629,939","0.04""",,,,,,,,,
"""MOF",Macquarie Office Trust,UNIT,"11,821,517","5,668,485",47.95,3.50,"4,752,826,494","0.11""",,,,,,,,,
"""FPH",Fisher & Paykel Healthcare,FPO NZ,"97,739","45,000",46.04,0.00,"512,304,851","0.00""",,,,,,,,,
"""UGL",UGL ,FPO,"858,929","393,216",45.78,3.31,"165,781,705","0.23""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"466,792","209,196",44.81,-0.13,"194,998,524","0.10""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"1,129,998","456,869",40.43,1.40,"748,299,067","0.06""",,,,,,,,,
"""AND",Andean Resources ,FPO,"173,524","67,731",39.03,1.68,"470,765,884","0.01""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"1,002,916","386,992",38.58,3.11,"299,048,336","0.12""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"1,124,420","424,929",37.79,1.45,"272,935,495","0.15""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"16,718,617","6,312,498",37.75,1.93,"1,823,306,551","0.34""",,,,,,,,,
"""AMP",AMP ,FPO,"7,730,254","2,766,542",35.78,1.92,"2,048,645,162","0.13""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"102,553","36,388",35.48,-0.31,"65,276,374","0.05""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"17,683,183","6,201,756",35.07,0.07,"3,356,081,497","0.18""",,,,,,,,,
"""WHG",WHK Group ,FPO,"168,414","58,452",34.70,-0.88,"262,829,131","0.02""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"5,083,938","1,707,071",33.57,0.61,"1,005,148,015","0.17""",,,,,,,,,
"""ORI",Orica ,FPO,"1,703,287","563,379",33.07,2.22,"361,088,962","0.15""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"2,584,989","850,584",32.90,2.04,"1,252,608,177","0.06""",,,,,,,,,
"""GNS",Gunns ,FPO,"6,523,574","2,135,698",32.73,5.26,"806,734,892","0.26""",,,,,,,,,
"""IRN",Indophil Resources,FPO,"551,572","179,666",32.57,0.00,"419,027,937","0.04""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"5,296,297","1,665,370",31.44,-1.68,"1,534,275,722","0.10""",,,,,,,,,
"""CWN",Crown ,FPO,"1,325,126","408,857",30.85,3.39,"753,555,290","0.05""",,,,,,,,,
"""CSR",CSR ,FPO,"3,598,345","1,069,591",29.72,0.00,"1,514,920,814","0.07""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"2,376,495","702,807",29.57,5.26,"1,751,297,420","0.04""",,,,,,,,,
"""AAX",Ausenco ,FPO,"239,677","69,983",29.19,1.06,"121,861,958","0.05""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"375,497","109,128",29.06,-0.22,"270,000,000","0.04""",,,,,,,,,
"""AOE",Arrow Energy ,FPO,"3,056,524","877,142",28.69,1.49,"732,381,533","0.12""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"26,205,832","7,391,735",28.20,3.44,"6,205,676,188","0.11""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"9,510,269","2,670,571",28.08,-0.87,"2,729,071,212","0.09""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"6,571,710","1,840,370",28.00,0.65,"3,104,024,016","0.05""",,,,,,,,,
"""LLC",Lend Lease Group,STAPLED,"1,154,260","320,877",27.79,1.52,"460,804,793","0.07""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"4,121,053","1,136,542",27.57,1.41,"606,831,240","0.18""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"6,349,519","1,744,115",27.46,1.59,"2,483,693,809","0.07""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"1,282,653","349,691",27.26,-0.58,"699,358,971","0.05""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"273,217","73,683",26.96,0.76,"561,000,000","0.01""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"2,941,594","792,670",26.94,0.00,"686,759,634","0.11""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"8,969,275","2,413,925",26.91,-0.61,"2,976,272,796","0.08""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"942,168","252,776",26.82,4.19,"333,681,857","0.07""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"111,745","29,949",26.80,0.63,"155,180,903","0.01""",,,,,,,,,
"""MMX",Murchison Metals,FPO,"1,408,156","376,498",26.73,6.82,"435,384,268","0.08""",,,,,,,,,
"""MAP",MAp Group,FORUS,"4,515,647","1,198,260",26.53,1.38,"1,861,210,782","0.06""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"798,065","211,431",26.49,-2.75,"204,012,842","0.10""",,,,,,,,,
"""GWT",GWA International ,FPO,"352,286","92,115",26.14,-0.96,"300,667,514","0.03""",,,,,,,,,
"""ESG",Eastern Star Gas ,FPO,"3,356,528","857,443",25.54,5.47,"865,224,422","0.09""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"2,851,595","722,850",25.34,1.07,"1,062,316,784","0.06""",,,,,,,,,
"""WSA",Western Areas,FPO,"285,078","71,189",24.97,3.25,"179,735,899","0.04""",,,,,,,,,
"""CXC",Coeur d'Alene Mines,CDI 1:1,"1,218",300,24.63,2.51,"4,365,904","0.00""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"40,560,594","9,976,874",24.59,2.63,"9,277,584,743","0.10""",,,,,,,,,
