ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4599.7 at 16:38 12/5/2010  Report at 19:07 Wednesday 12/5/2010!. Processed 11:53 Thursday 13/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ETPMP",M  ETFS Metal Securities Australia,ETFS PM,50,50,100.00,0.00,"59,500","0.08""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"6,744,880","4,097,324",60.74,3.85,"483,493,006","0.84""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"5,752,925","3,365,880",58.50,1.82,"1,062,316,784","0.31""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"3,004,844","1,718,846",57.20,0.94,"533,379,348","0.32""",,,,,,,,,
"""CSV",CSG ,FPO,"2,907,623","1,405,469",48.33,-6.51,"217,755,675","0.64""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"3,360,555","1,577,898",46.95,2.15,"2,510,727,671","0.06""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"1,491,111","631,907",42.37,3.26,"418,700,517","0.15""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,322,314","538,258",40.70,2.22,"270,000,000","0.19""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"3,457,468","1,392,042",40.26,0.50,"717,142,802","0.19""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"8,096,175","3,138,357",38.76,3.73,"1,005,157,140","0.31""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"8,458,755","3,258,889",38.52,0.16,"2,976,978,337","0.10""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"2,495,343","957,789",38.38,-2.50,"1,167,783,517","0.08""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"7,616,935","2,747,732",36.07,0.62,"2,351,955,725","0.11""",,,,,,,,,
"""GPG",Guinness Peat Group,CDI,"555,111","196,250",35.35,-1.48,"263,590,803","0.07""",,,,,,,,,
"""VAS",Vanguard Australian Shares Index,ETF UNITS,"162,852","57,544",35.33,0.38,"1,442,224","3.99""",,,,,,,,,
"""COH",Cochlear ,FPO,"147,502","51,920",35.20,1.03,"56,543,401","0.09""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"607,769","212,903",35.03,1.69,"322,273,136","0.06""",,,,,,,,,
"""IKO",iShares MSCI South Korea,CDI 1:1,"37,104","13,000",35.03,-0.18,"51,900,000","0.02""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"1,628,308","566,976",34.82,1.28,"603,580,761","0.09""",,,,,,,,,
"""NUF",Nufarm ,FPO,"3,609,479","1,248,003",34.57,-3.70,"243,146,570","0.51""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"854,508","293,077",34.29,3.39,"239,430,765","0.12""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"20,007,048","6,799,627",33.98,2.61,"3,247,874,742","0.20""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"6,677,266","2,220,229",33.25,-1.00,"1,548,727,174","0.14""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"352,878","117,191",33.21,-1.26,"367,162,725","0.03""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,023,564","654,393",32.33,0.45,"754,312,019","0.08""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"1,965,290","633,772",32.24,0.64,"798,520,953","0.07""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"6,790,573","2,178,150",32.07,0.96,"3,106,885,545","0.07""",,,,,,,,,
"""UGL",UGL ,FPO,"644,652","203,400",31.55,2.37,"165,928,705","0.12""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"485,666","152,675",31.43,0.61,"300,687,299","0.05""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"1,162,433","361,868",31.13,2.81,"255,003,613","0.14""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"1,091,011","339,264",31.09,0.10,"108,344,987","0.31""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"2,885,968","895,723",31.03,1.85,"780,136,909","0.11""",,,,,,,,,
"""BXB",Brambles ,FPO,"10,947,884","3,374,227",30.82,-1.28,"1,422,140,771","0.23""",,,,,,,,,
"""MDL",Mineral Deposits ,FPO,"702,643","210,306",29.93,1.55,"573,625,950","0.03""",,,,,,,,,
"""BBG",Billabong International ,FPO,"863,453","257,354",29.80,2.06,"253,122,552","0.10""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"453,422","133,425",29.42,1.11,"1,824,059,817","0.00""",,,,,,,,,
"""AWE",AWE ,FPO,"3,865,698","1,096,383",28.36,-3.36,"521,871,941","0.21""",,,,,,,,,
"""MPO",Molopo Energy ,FPO,"235,865","65,755",27.87,-1.63,"250,415,548","0.02""",,,,,,,,,
"""CSL",CSL ,FPO,"1,634,461","454,955",27.83,0.36,"576,232,556","0.07""",,,,,,,,,
"""CWN",Crown ,FPO,"1,153,219","320,983",27.83,1.23,"753,555,290","0.04""",,,,,,,,,
"""SGP",Stockland,STAPLED,"8,405,493","2,325,067",27.66,1.04,"2,383,036,717","0.09""",,,,,,,,,
"""ITO",Intoll Group,STAPLED,"4,342,705","1,198,376",27.59,1.77,"2,261,732,048","0.05""",,,,,,,,,
"""PNA",PanAust ,FPO,"11,715,154","3,145,937",26.85,1.02,"2,934,758,109","0.10""",,,,,,,,,
"""BKN",Bradken ,FPO,"822,238","220,026",26.75,4.02,"130,519,161","0.16""",,,,,,,,,
"""ABY",Aditya Birla Minerals ,FPO,"721,316","188,292",26.10,2.19,"313,372,551","0.06""",,,,,,,,,
"""SEK",Seek ,FPO,"748,538","195,107",26.06,1.65,"336,584,488","0.05""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"8,659,539","2,223,314",25.67,1.96,"2,209,126,568","0.10""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"337,851","86,165",25.50,0.60,"561,000,000","0.01""",,,,,,,,,
"""SUL",Super Cheap Auto Group ,FPO,"172,821","43,851",25.37,0.17,"124,702,493","0.03""",,,,,,,,,
