ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4887.9 at 16:40 23/3/2010  Report at 19:06 Tuesday 23/3/2010. Processed 11:35 Wednesday 24/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"44,506,755","37,411,017",84.05,1.99,"2,351,955,725","1.59""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"7,186,067","4,919,947",68.46,0.63,"1,005,151,794","0.48""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"8,992,514","5,691,464",63.29,1.34,"1,080,653,789","0.52""",,,,,,,,,
"""MDL",Mineral Deposits ,FPO,"302,931","173,888",57.40,-2.02,"573,625,950","0.03""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"2,158,026","1,188,966",55.09,0.25,"420,711,773","0.28""",,,,,,,,,
"""CAH",Catalpa Resources ,FPO,"147,788","80,149",54.23,-0.32,"152,279,451","0.05""",,,,,,,,,
"""LEP",ALE Property Group,STAPLED,"17,696","9,429",53.28,-0.88,"153,344,571","0.00""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"18,910,047","8,941,468",47.28,1.10,"3,356,081,497","0.26""",,,,,,,,,
"""COH",Cochlear ,FPO,"468,087","208,652",44.57,0.37,"56,543,401","0.36""",,,,,,,,,
"""MPO",Molopo Energy ,FPO,"1,361,781","593,882",43.61,0.00,"194,271,119","0.30""",,,,,,,,,
"""SAI",SAI Global ,FPO,"88,023","35,592",40.43,2.56,"158,789,175","0.02""",,,,,,,,,
"""SUL",Super Cheap Auto Group ,FPO,"78,105","31,296",40.06,-0.18,"108,141,356","0.02""",,,,,,,,,
