ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4652.6 at 16:47 9/12/2009  Report at 19:05 Wednesday 9/12/2009. Processed 11:57 Thursday 10/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""VAS",Vanguard Australian Shares Index,ETF UNITS,"441,923","373,660",84.55,-0.85,"940,932","39.71""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"2,763,654","1,508,570",54.58,0.34,"757,542,720","0.19""",,,,,,,,,
"""MAE",Marion Energy ,FPO,"337,660","177,660",52.61,-3.84,"371,911,452","0.04""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"2,602,063","1,318,032",50.65,0.58,"1,005,143,738","0.13""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"609,384","304,659",49.99,0.30,"140,395,680","0.21""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"229,427","99,964",43.57,-5.68,"64,945,877","0.15""",,,,,,,,,
"""CXP",Corporate Express Australia,FPO,"302,034","130,606",43.24,-0.24,"168,079,672","0.07""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"1,591,857","666,690",41.88,-0.37,"960,638,735","0.06""",,,,,,,,,
"""HAW",Hawthorn Resources ,FPO,"500,000","200,000",40.00,0.00,"1,525,595,897","0.01""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"10,331,034","3,929,850",38.03,-1.21,"3,356,081,497","0.11""",,,,,,,,,
"""AMM",amcom Telecommunications ,FPO,"296,040","106,720",36.04,-1.88,"554,859,091","0.01""",,,,,,,,,
"""ABY",Aditya Birla Minerals ,FPO,"1,427,193","506,809",35.51,-6.43,"313,372,551","0.16""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"2,623,935","916,550",34.93,-4.10,"270,000,000","0.33""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"4,230,721","1,450,835",34.29,-2.60,"1,062,316,784","0.13""",,,,,,,,,
"""BOW",Bow Energy ,FPO,"779,506","252,924",32.44,-2.22,"248,150,314","0.10""",,,,,,,,,
"""MPO",Molopo Energy ,FPO,"2,030,979","653,979",32.20,-0.37,"193,921,119","0.33""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"3,073,935","987,695",32.13,0.12,"798,520,953","0.12""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"2,275,374","727,827",31.98,-2.64,"452,219,624","0.16""",,,,,,,,,
"""ENV",Envestra ,FPO,"1,284,566","409,174",31.85,-1.04,"1,346,902,042","0.03""",,,,,,,,,
"""HAV",Havilah Resources,FPO,"31,407","10,000",31.84,-3.12,"79,950,946","0.01""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"8,913,633","2,784,515",31.23,-1.91,"2,507,237,912","0.11""",,,,,,,,,
"""AJA",Astro Japan Property Group,STAPLED,"2,359,420","735,880",31.18,1.17,"508,212,161","0.14""",,,,,,,,,
"""BBG",Billabong International ,FPO,"997,907","309,517",31.01,0.71,"252,863,336","0.12""",,,,,,,,,
"""IIF",ING Industrial Fund,UNITS,"8,269,882","2,473,848",29.91,-2.29,"2,592,249,647","0.09""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"518,874","154,592",29.79,-0.83,"414,227,380","0.03""",,,,,,,,,
