ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4753.3 at 16:47 4/5/2010  Report at 19:09 Tuesday 4/5/2010!. Processed 12:00 Wednesday 5/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"267,633","155,076",57.94,0.75,"606,946,993","0.02""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"964,111","515,167",53.43,1.26,"543,241,448","0.09""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"12,751,909","6,530,465",51.21,0.00,"581,517,884","1.12""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"11,270,318","5,753,922",51.05,-4.27,"483,493,006","1.19""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"9,402,237","4,238,277",45.07,-2.67,"1,823,322,017","0.23""",,,,,,,,,
"""SOL",Soul Pattinson (WH),FPO,"22,250","10,000",44.94,-1.54,"238,640,580","0.00""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"867,177","382,079",44.06,-3.84,"322,273,136","0.11""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"765,976","325,620",42.51,-1.53,"264,264,459","0.12""",,,,,,,,,
"""MAP",MAp Group,FORUS,"5,484,501","2,190,847",39.94,1.26,"1,861,210,782","0.11""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"5,493,046","2,176,258",39.61,0.54,"1,281,390,524","0.17""",,,,,,,,,
"""OKN",Oakton ,FPO,"104,565","40,306",38.54,-0.30,"91,863,235","0.04""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,206,978","464,625",38.49,0.55,"462,915,574","0.10""",,,,,,,,,
"""RSGO",Resolute Mining ,OPT DEC11,"39,268","15,000",38.19,-17.92,"95,978,684","0.01""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,663,533","1,002,209",37.62,-0.64,"508,524,465","0.19""",,,,,,,,,
"""BHPIO",F  CitiWarrants (Citigroup Global MA,CTWJN10IW,"81,200","30,000",36.94,-11.61,"10,000,000","0.30""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"501,220","174,358",34.78,0.00,"94,193,403","0.18""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"1,894,451","651,696",34.40,-1.56,"255,003,613","0.25""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"1,575,432","530,770",33.69,-0.46,"108,344,987","0.49""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"5,999,408","2,003,434",33.39,0.91,"1,930,432,682","0.10""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"4,363,595","1,451,930",33.27,-2.33,"151,920,368","0.95""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"7,152,874","2,338,799",32.69,3.15,"1,304,378,774","0.17""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"21,260,672","6,943,271",32.65,0.00,"6,205,676,188","0.11""",,,,,,,,,
"""NUF",Nufarm ,FPO,"939,841","306,904",32.65,-2.55,"218,126,718","0.14""",,,,,,,,,
"""TSE",Transfield Services ,FPO,"1,846,377","602,953",32.65,0.99,"414,278,904","0.14""",,,,,,,,,
"""BKY",Berkeley Resources ,FPO,"305,586","99,335",32.50,-0.39,"134,839,269","0.07""",,,,,,,,,
"""NWH",NRW Holdings ,FPO,"951,027","305,243",32.09,-2.43,"251,223,000","0.12""",,,,,,,,,
"""AWC",Alumina ,FPO,"24,541,822","7,788,601",31.73,-3.18,"2,440,196,187","0.31""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"7,624,967","2,413,944",31.65,-0.32,"2,533,518,438","0.09""",,,,,,,,,
"""PNA",PanAust ,FPO,"18,830,925","5,877,593",31.21,-2.88,"2,934,758,109","0.20""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"5,458,281","1,645,969",30.15,1.81,"717,142,802","0.23""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"3,032,089","909,286",29.98,0.00,"635,132,810","0.14""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"22,291,353","6,618,817",29.69,0.07,"2,307,773,663","0.28""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"7,503,910","2,184,754",29.11,-2.81,"606,831,240","0.36""",,,,,,,,,
"""PMV",Premier Investments ,FPO,"269,837","78,381",29.04,-1.99,"155,030,045","0.05""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"6,720,473","1,896,362",28.21,0.87,"2,351,955,725","0.08""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"17,773,945","4,997,667",28.11,-7.51,"3,106,885,545","0.16""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"2,695,622","757,426",28.09,1.69,"798,520,953","0.09""",,,,,,,,,
