ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4936.1 at 16:37 18/1/2010  Report at 19:05 Monday 18/1/2010. Processed 11:19 Tuesday 19/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""GES",Genesis Resources ,FPO,"50,000","50,000",100.00,0.00,"34,005,752","0.14""",,,,,,,,,
"""REH",Reece Australia ,FPO,"1,552",900,57.99,1.83,"99,600,000","0.00""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"1,565,268","824,553",52.67,-0.73,"960,638,735","0.08""",,,,,,,,,
"""ETW",ETW Corporation ,FPO,"377,844","176,422",46.69,10.52,"313,826,457","0.05""",,,,,,,,,
"""JPR",Jupiter Energy ,FPO,"723,400","300,000",41.47,0.00,"736,220,391","0.04""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"1,791,323","688,967",38.46,1.05,"434,506,974","0.15""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"973,713","354,170",36.37,0.46,"707,431,545","0.05""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"2,150,268","766,268",35.63,-4.51,"462,522,229","0.16""",,,,,,,,,
"""EAU",Eldorado Gold,CDI 1:1,"290,685","101,905",35.05,0.00,"115,824,028","0.08""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"4,289,049","1,469,735",34.26,-1.82,"1,062,316,784","0.13""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"756,744","256,212",33.85,0.17,"757,542,720","0.03""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"7,642,992","2,585,495",33.82,-1.67,"3,102,737,233","0.08""",,,,,,,,,
"""MTS",Metcash ,FPO,"2,899,381","960,719",33.13,-1.12,"765,551,053","0.12""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"12,424,930","3,984,563",32.06,-0.48,"3,356,081,497","0.11""",,,,,,,,,
"""PPT",Perpetual ,FPO,"134,851","43,146",31.99,0.10,"42,981,208","0.10""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"1,387,480","413,853",29.82,0.00,"464,564,682","0.08""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"253,889","75,329",29.67,-0.47,"474,413,911","0.01""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"111,247","32,909",29.58,-3.29,"64,945,877","0.05""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"596,537","176,141",29.52,-3.10,"264,264,459","0.06""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"875,589","244,427",27.91,-3.54,"354,694,375","0.06""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"5,379,549","1,452,024",26.99,0.49,"1,299,562,220","0.11""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"2,865,421","735,966",25.68,0.00,"1,290,049,879","0.05""",,,,,,,,,
"""COH",Cochlear ,FPO,"263,956","67,469",25.56,-2.42,"56,351,818","0.12""",,,,,,,,,
"""LGL",Lihir Gold ,FPO 10T,"16,876,933","4,293,192",25.43,0.91,"2,368,729,935","0.18""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"908,802","228,796",25.17,-4.46,"203,496,058","0.11""",,,,,,,,,
"""FKP",FKP Property Group,STAPLED,"1,607,628","380,668",23.67,0.64,"1,161,817,264","0.03""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"1,799,127","422,230",23.46,-2.05,"1,037,994,023","0.04""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"234,643","54,339",23.15,-0.84,"194,998,524","0.02""",,,,,,,,,
"""ESG",Eastern Star Gas ,FPO,"2,653,629","614,254",23.14,0.00,"865,224,422","0.07""",,,,,,,,,
"""BLD",Boral ,FPO,"1,615,313","373,541",23.12,-0.17,"595,313,279","0.06""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"4,429,215","1,019,041",23.00,-1.03,"1,005,145,616","0.10""",,,,,,,,,
"""ASX",ASX ,FPO,"623,006","142,627",22.89,-0.11,"172,305,698","0.08""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"33,794,700","7,579,390",22.42,0.00,"6,205,676,188","0.12""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"16,326,328","3,633,158",22.25,-1.05,"2,926,103,883","0.12""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"2,960,077","656,686",22.18,0.00,"1,380,386,438","0.04""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"5,456,218","1,200,533",22.00,-0.76,"2,483,693,809","0.04""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"12,400,549","2,721,844",21.94,0.73,"2,119,507,342","0.12""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"11,181,044","2,424,706",21.68,2.00,"2,973,828,533","0.08""",,,,,,,,,
"""AAX",Ausenco ,FPO,"392,041","84,051",21.43,-2.43,"121,861,958","0.06""",,,,,,,,,
"""PMP",PMP ,FPO,"150,315","32,031",21.30,-0.65,"335,348,483","0.01""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,370,721","287,415",20.96,0.91,"270,000,000","0.10""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"3,274,941","658,886",20.11,-1.16,"1,751,297,420","0.03""",,,,,,,,,
"""OGC",OceanaGold Corporation,CDI,"288,532","57,606",19.96,2.70,"185,880,075","0.03""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"3,571,867","711,254",19.91,-0.04,"1,025,032,469","0.06""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"881,476","173,476",19.68,0.14,"448,868,339","0.03""",,,,,,,,,
"""NHC",New Hope Corp ,FPO,"140,563","27,661",19.67,0.42,"826,230,549","0.00""",,,,,,,,,
"""FXL",Flexigroup ,FPO,"45,049","8,655",19.21,-1.53,"239,168,690","0.00""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"7,349,893","1,404,292",19.10,0.07,"2,307,773,663","0.06""",,,,,,,,,
