Daily Gross Short Sales,,,,,,,,,,,,,,,,,,,,
ASX & CHI-X SHORT SALES: REPORTED FOR Monday, May 26, 2014,,,,,,,,,,,,,,,,,,,,
"Report at Monday, May 26, 2014. Processed Tuesday at 2014-05-27T12:16:17+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
SAI,SAI Global,FPO,,"3,243,902",,,"210,793,906",1.53,,
RRL,Regis Res,FPO,,"4,162,305",,,"499,744,095",.83,,
MYR,Myer Hldgs,FPO,,"4,170,962",,,"585,684,551",.71,,
ACR,Acrux,FPO,,"957,047",,,"166,521,711",.57,,
CGF,Challenger,FPO,,"1,927,697",,,"530,862,585",.36,,
TWE,Treasury Wine Estates,FPO,,"2,179,335",,,"649,427,560",.33,,
KCN,Kingsgate Cons,FPO,,"736,170",,,"223,584,937",.32,,
IPL,Incitec Pivot,FPO,,"4,206,593",,,"1,644,919,097",.25,,
OZL,OZ Minerals,FPO,,"748,679",,,"303,470,022",.24,,
AGO,Atlas Iron,FPO,,"2,227,604",,,"915,496,158",.24,,
LYC,Lynas Corp,FPO,,"4,685,108",,,"1,961,285,594",.23,,
SLR,Silver Lake Res,FPO,,"1,188,637",,,"503,233,971",.23,,
QAN,Qantas Airways,FPO,,"4,885,457",,,"2,196,330,250",.22,,
BKN,Bradken,FPO,,"362,224",,,"171,027,249",.21,,
SPO,Spotless Group,DEF SET,,"2,391,564",,,"1,098,290,267",.21,,
EGP,Echo Entertainment,FPO,,"1,666,897",,,"825,672,730",.20,,
UGL,UGL,FPO,,"344,815",,,"166,511,240",.20,,
BLY,Boart Longyear,FPO,,"910,530",,,"461,163,412",.19,,
TOL,Toll Hldgs,FPO,,"1,378,463",,,"717,133,875",.19,,
MTS,Metcash,FPO,,"1,660,945",,,"888,338,048",.18,,
IFL,IOOF Hldgs,FPO,,"428,366",,,"232,118,034",.18,,
AWC,Alumina,FPO,,"4,817,486",,,"2,806,225,615",.17,,
SGT,Singapore Tel ,CDI 1:1,,"250,742",,,"144,402,021",.17,,
SXL,Sthn Cross Media ,FPO,,"1,102,352",,,"705,246,986",.15,,
PDN,Paladin Energy,FPO,,"1,465,670",,,"964,367,284",.15,,
GWA,GWA Grp,FPO,,"434,936",,,"306,533,770",.14,,
GFF,Goodman Fielder,FPO,,"2,793,157",,,"1,955,559,207",.14,,
WSA,Western Areas ,FPO,,"339,307",,,"232,310,014",.14,,
TTS,Tatts Grp,FPO,,"2,056,173",,,"1,434,447,341",.14,,
DLS,Drillsearch Energy,FPO,,"619,794",,,"432,965,895",.14,,
FMG,Fortescue Metals Grp,FPO,,"4,328,590",,,"3,113,798,151",.13,,
DJS,David Jones,FPO,,"721,979",,,"537,137,845",.13,,
ARI,Arrium,FPO,,"1,862,331",,,"1,366,183,142",.13,,
BDR,Beadell Resources,FPO,,"1,102,254",,,"790,777,280",.13,,
QBE,QBE Insurance Grp,FPO,,"1,742,103",,,"1,253,883,293",.13,,
TSE,Transfield Services,FPO,,"678,926",,,"512,457,716",.13,,
RSG,Resolute Min,FPO,,"861,599",,,"641,189,223",.13,,
PRU,Perseus Min,FPO,,"711,077",,,"526,656,401",.13,,
IIN,iiNet,FPO,,"216,877",,,"161,238,847",.13,,
NCM,Newcrest Min,FPO,,"966,029",,,"766,510,971",.12,,
ORI,Orica,FPO,,"445,839",,,"370,924,362",.12,,
WEB,Webjet,FPO,,"95,739",,,"79,397,959",.12,,
STO,Santos,FPO,,"1,096,869",,,"975,329,331",.11,,
WTF,Wotif.com Hldgs,FPO,,"235,542",,,"211,736,244",.11,,
GEM,G8 Education,FPO,,"356,278",,,"327,354,270",.10,,
RIO,Rio Tinto,FPO,,"441,092",,,"435,758,720",.10,,
ORA,Orora,FPO,,"1,317,413",,,"1,206,684,923",.10,,
SEA,Sundance Energy,FPO,,"572,483",,,"547,675,861",.10,,
BPT,Beach Energy,FPO,,"1,306,874",,,"1,291,666,518",.10,,
ROC,Roc Oil Co,FPO,,"649,233",,,"687,618,400",.09,,
TRY,Troy Resources,FPO,,"189,169",,,"195,034,997",.09,,
ILU,Iluka Res,FPO,,"399,801",,,"418,700,517",.09,,
SKI,Spark Infrastructure ,FORUS,,"1,265,958",,,"1,326,734,264",.09,,
NWH,NRW Hldgs,FPO,,"253,030",,,"278,888,011",.09,,
ALQ,ALS,FPO,,"359,128",,,"394,252,273",.09,,
LLC,Lend Lease Grp ,STAPLED,,"573,778",,,"577,475,833",.09,,
WRT,Westfield Retail Tr,STAPLED,,"2,865,675",,,"2,979,214,029",.09,,
MML,Medusa Min,FPO,,"188,379",,,"207,794,301",.09,,
OSH,Oil Search,FPO 10T,,"1,412,553",,,"1,496,692,453",.09,,
WOR,WorleyParsons,FPO,,"230,830",,,"243,480,720",.09,,
FXJ,Fairfax Media,FPO,,"2,261,414",,,"2,351,955,725",.09,,
COH,Cochlear,FPO,,"50,923",,,"57,062,020",.08,,
SBM,St Barbara,FPO,,"390,784",,,"488,074,077",.08,,
BCI,BC Iron,FPO,,"107,688",,,"124,028,630",.08,,
CCL,Coca-Cola Amatil,FPO,,"625,051",,,"763,590,249",.08,,
MGX,Mount Gibson Iron,FPO,,"876,977",,,"1,090,584,232",.08,,
SUL,Super Retail Grp,FPO,,"164,857",,,"196,731,620",.08,,
RDV,Russell High Div,ETF UNITS,,"7,690",,,"9,204,361",.08,,
QUB,Qube Holdings,FPO,,"803,296",,,"1,051,172,929",.07,,
ANN,Ansell,FPO,,"111,714",,,"152,937,881",.07,,
PRR,Prima BioMed,FPO,,"863,680",,,"1,228,709,341",.07,,
WHC,Whitehaven Coal,FPO,,"812,833",,,"1,025,692,710",.07,,
MIN,Mineral Res,FPO,,"143,607",,,"186,556,246",.07,,
TCL,Transurban Grp ,STAPLED,,"1,309,552",,,"1,817,200,970",.07,,
SWM,Seven West Media,FPO,,"740,823",,,"999,160,872",.07,,
RFE,Red Fork Energy,FPO,,"364,670",,,"501,051,719",.07,,
GNC,GrainCorp,FPO,,"163,208",,,"228,855,628",.07,,
TFC,TFS Corp,FPO,,"214,679",,,"282,157,408",.07,,
SUN,Suncorp Grp,FPO,,"978,181",,,"1,286,600,980",.07,,
PPT,Perpetual,FPO,,"34,726",,,"46,574,426",.07,,
JHX,James Hardie Ind ,CDI 1:1,,"342,210",,,"445,037,502",.07,,
SIR,Sirius Res ,FPO,,"195,849",,,"261,980,167",.07,,
DUE,DUET Grp ,FORUS,,"1,006,496",,,"1,317,809,323",.07,,
ABC,Adelaide Brighton,FPO,,"422,172",,,"640,535,020",.06,,
BOQ,Bank of Qld,FPO,,"233,629",,,"359,835,826",.06,,
IRE,IRESS,FPO,,"96,488",,,"158,585,126",.06,,
SMX,SMS Management,FPO,,"48,402",,,"70,099,763",.06,,
AMC,Amcor,FPO,,"749,564",,,"1,206,684,923",.06,,
PBG,Pacific Brands,FPO,,"549,533",,,"917,226,291",.06,,
IFN,Infigen Energy ,STAPLED,,"519,830",,,"764,993,434",.06,,
CAB,Cabcharge Aust,FPO,,"82,520",,,"120,430,683",.06,,
ARP,ARB Corp,FPO,,"46,412",,,"72,493,302",.06,,
SXY,Senex Energy,FPO,,"698,823",,,"1,145,058,917",.06,,
NST,Northern Star Res,FPO,,"379,801",,,"578,591,915",.06,,
SGM,Sims Metal Mgt,FPO,,"137,337",,,"204,469,540",.06,,
PNA,PanAust,FPO,,"411,109",,,"635,580,654",.06,,
WPL,Woodside Petroleum,FPO,,"552,750",,,"823,910,657",.06,,
KMD,Kathmandu Hldgs,FPO,,"137,107",,,"200,633,469",.06,,
LEI,Leighton Hldgs,FPO,,"216,641",,,"338,503,563",.06,,
CHC,Charter Hall Grp,FORUS,,"225,207",,,"347,925,558",.06,,
DNA,Donaco International,FPO,,"303,109",,,"460,178,463",.06,,
REA,REA Grp,FPO,,"65,695",,,"131,714,699",.05,,
APN,APN News & Media,FPO,,"542,768",,,"1,029,041,356",.05,,
CFX,CFS Retail Prop ,STAPLED,,"1,631,284",,,"3,018,050,810",.05,,
PRY,Primary Health Care,FPO,,"288,768",,,"505,659,944",.05,,
APA,APA Grp ,STAPLED,,"478,864",,,"835,750,807",.05,,
NAB,National Aust Bank,FPO,,"1,284,302",,,"2,353,916,258",.05,,
SGP,Stockland ,STAPLED,,"1,153,553",,,"2,326,978,560",.05,,
SKE,Skilled Grp,FPO,,"117,482",,,"235,254,496",.05,,
DMP,Domino's Pizza,FPO,,"48,601",,,"85,915,713",.05,,
SGH,Slater & Gordon,FPO,,"107,055",,,"204,338,625",.05,,
JBH,JB Hi-Fi,FPO,,"52,327",,,"100,385,400",.05,,
BLD,Boral,FPO,,"409,883",,,"782,736,249",.05,,
TRS,The Reject Shop,FPO,,"14,829",,,"28,826,248",.05,,
DXS,DEXUS Prop Grp ,STAPLED,,"3,191,795",,,"5,433,110,810",.05,,
AGK,AGL Energy,FPO,,"317,726",,,"559,719,746",.05,,
MQA,Macq Atlas Roads ,STAPLED,,"262,231",,,"487,230,540",.05,,
MYX,Mayne Pharma,FPO,,"323,714",,,"586,651,477",.05,,
MQG,Macquarie Grp,FPO,,"175,080",,,"321,085,433",.05,,
MGR,Mirvac Grp ,STAPLED,,"2,161,211",,,"3,692,279,772",.05,,
CSR,CSR,FPO,,"254,309",,,"506,000,315",.05,,
