ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4615.6 at 16:40 9/8/2010  Report at 19:06 Monday 9/8/2010!. Processed 13:00 Tuesday 10/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""FPS",Fiducian Portfolio Services Ltd,FPO,"9,900","7,555",76.31,0.00,"32,208,247","0.02""",,,,,,,,,
"""CRZ",carsales.com ,FPO,"232,936","120,392",51.68,1.98,"232,490,800","0.05""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"95,261","48,758",51.18,-1.40,"1,824,472,286","0.00""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"3,362,095","1,619,021",48.15,0.34,"1,005,169,707","0.16""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"769,382","365,167",47.46,0.00,"707,734,878","0.05""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"2,034,602","928,181",45.62,1.10,"533,379,348","0.17""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"687,909","308,821",44.89,-0.52,"450,076,509","0.06""",,,,,,,,,
"""GOLD",ETFS Metal Securities Australia,ETFS GOLD,"44,275","19,493",44.02,0.88,"4,713,502","0.41""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"24,222,646","10,138,205",41.85,1.02,"3,356,081,497","0.30""",,,,,,,,,
"""STO",Santos ,FPO,"5,911,208","2,377,994",40.22,0.07,"832,568,323","0.28""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"1,741,274","699,088",40.14,0.00,"1,062,316,784","0.06""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"5,621,543","2,099,245",37.34,2.00,"2,078,994,021","0.10""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"817,919","304,706",37.25,1.67,"388,429,875","0.07""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"6,536,255","2,417,762",36.99,0.21,"2,559,301,430","0.09""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"3,535,108","1,304,792",36.91,0.45,"612,625,759","0.21""",,,,,,,,,
"""LGL",Lihir Gold ,FPO 10T,"9,576,795","3,523,920",36.79,1.40,"2,368,729,935","0.14""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"4,051,810","1,488,122",36.72,0.00,"1,813,551,794","0.08""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"716,035","262,754",36.69,4.10,"229,794,395","0.11""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"2,371,236","862,078",36.35,1.07,"483,499,363","0.17""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"685,482","246,267",35.92,1.45,"239,531,783","0.10""",,,,,,,,,
"""MND",Monadelphous Group ,FPO,"330,885","114,049",34.46,2.10,"86,459,327","0.13""",,,,,,,,,
"""MAP",MAp Group,FORUS,"2,442,080","831,738",34.05,0.32,"1,861,210,782","0.04""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"3,277,877","1,079,405",32.93,3.43,"1,920,694,831","0.05""",,,,,,,,,
"""DJS",David Jones ,FPO,"808,424","259,583",32.11,0.00,"510,945,759","0.05""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,141,573","685,883",32.02,1.09,"606,831,240","0.11""",,,,,,,,,
"""PPT",Perpetual ,FPO,"133,575","42,035",31.46,2.67,"43,417,478","0.09""",,,,,,,,,
"""TRY",Troy Resources,FPO,"142,902","44,877",31.40,0.00,"87,474,323","0.05""",,,,,,,,,
"""OST",OneSteel ,FPO,"4,271,205","1,313,444",30.75,0.62,"1,331,583,166","0.09""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"1,234,484","369,514",29.93,0.69,"880,668,872","0.04""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"588,035","175,065",29.77,-1.07,"498,485,150","0.03""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"5,396,978","1,585,982",29.38,-0.51,"2,012,803,230","0.07""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"3,748,096","1,089,207",29.06,-1.38,"772,670,160","0.14""",,,,,,,,,
"""NUF",Nufarm ,FPO,"2,220,750","638,182",28.73,4.00,"261,775,731","0.24""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"2,971,220","848,655",28.56,0.85,"1,548,777,374","0.05""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"1,910,467","539,268",28.22,0.00,"581,517,884","0.09""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"17,817","5,000",28.06,0.50,"65,298,128","0.00""",,,,,,,,,
"""SRX",Sirtex Medical ,FPO,"11,047","3,053",27.63,0.79,"55,768,136","0.00""",,,,,,,,,
"""ANN",Ansell ,FPO,"461,661","127,324",27.58,0.07,"131,577,652","0.09""",,,,,,,,,
"""CSL",CSL ,FPO,"654,200","179,830",27.48,0.14,"549,694,167","0.03""",,,,,,,,,
"""RIC",Ridley Corporation ,FPO,"118,823","32,332",27.21,1.26,"307,817,071","0.01""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"500,552","136,117",27.19,1.09,"322,273,136","0.04""",,,,,,,,,
"""MTS",Metcash ,FPO,"2,859,522","774,946",27.10,0.00,"767,055,221","0.10""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"1,222,393","325,328",26.61,-1.62,"931,386,248","0.03""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"2,146,112","560,666",26.12,4.47,"354,487,961","0.15""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"222,469","58,090",26.11,2.48,"120,437,014","0.04""",,,,,,,,,
"""CRG",Crane Group ,FPO,"319,390","83,116",26.02,-2.15,"78,286,427","0.10""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"316,051","82,134",25.98,0.87,"270,000,000","0.03""",,,,,,,,,
"""IVC",Invocare ,FPO,"123,362","31,985",25.92,0.00,"102,069,091","0.03""",,,,,,,,,
"""CWN",Crown ,FPO,"535,953","137,464",25.64,-0.36,"753,555,290","0.01""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"3,800,494","970,556",25.53,0.34,"1,855,529,431","0.05""",,,,,,,,,
"""CAVO",Carnavale Resources ,OPT FEB13,"474,000","120,000",25.31,5.66,"79,588,524","0.15""",,,,,,,,,
"""AWC",Alumina ,FPO,"16,066,005","4,055,556",25.24,0.00,"2,440,196,187","0.16""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"43,257","10,421",24.09,-0.12,"63,517,495","0.01""",,,,,,,,,
"""ORI",Orica ,FPO,"633,169","151,857",23.98,0.43,"362,100,430","0.04""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,305,431","311,410",23.85,1.92,"345,489,546","0.09""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"11,140,831","2,647,103",23.76,0.00,"4,820,821,799","0.05""",,,,,,,,,
"""TAP",Tap Oil ,FPO,"188,369","44,331",23.53,-2.50,"156,485,921","0.02""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,033,741","239,399",23.15,0.00,"253,122,552","0.09""",,,,,,,,,
"""SLX",Silex Systems ,FPO,"44,482","10,284",23.11,0.40,"149,296,747","0.00""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"256,360","59,207",23.09,1.42,"259,309,656","0.02""",,,,,,,,,
"""ERA",ERA,FPO 'A',"217,426","50,177",23.07,0.07,"190,737,934","0.02""",,,,,,,,,
"""AIX",Australian Infrastructure Fund,UNT/ORD,"1,248,089","287,927",23.06,0.52,"620,733,944","0.04""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"2,259,277","518,235",22.93,3.03,"499,473,232","0.10""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"8,930,741","2,044,084",22.88,2.89,"3,107,365,095","0.06""",,,,,,,,,
"""PIH",Prime Infrastructure.,STAPLED,"294,363","67,070",22.78,-1.12,"351,776,795","0.01""",,,,,,,,,
"""WOW",Woolworths ,FPO,"4,407,482","1,003,068",22.75,0.98,"1,231,218,031","0.08""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"13,225,709","2,933,927",22.18,0.79,"3,121,339,730","0.09""",,,,,,,,,
"""ASX",ASX ,FPO,"519,677","115,165",22.16,0.93,"173,576,316","0.06""",,,,,,,,,
"""AMC",Amcor ,FPO,"3,817,556","839,681",21.99,0.15,"1,221,647,084","0.06""",,,,,,,,,
"""HSP",Healthscope ,FPO,"959,034","208,195",21.70,0.16,"317,335,186","0.06""",,,,,,,,,
