ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4907.2 at 16:34 29/3/2010  Report at 19:08 Monday 29/3/2010. Processed 11:32 Tuesday 30/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"4,642,323","2,967,875",63.93,-0.33,"1,299,562,220","0.22""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"1,301,234","780,148",59.95,-0.17,"748,328,467","0.10""",,,,,,,,,
"""AEO",Austereo Group ,FPO,"49,651","29,298",59.00,0.61,"344,798,708","0.00""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"1,351,524","779,702",57.69,0.76,"707,511,545","0.11""",,,,,,,,,
"""FPA",Fisher & Paykel Appliances,FPO NZ,"253,536","134,780",53.16,0.00,"724,235,162","0.01""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"1,150,115","604,504",52.56,0.05,"798,520,953","0.07""",,,,,,,,,
"""MIO",Miclyn Express Offshore ,DEF SET,"3,225,545","1,679,141",52.05,-2.10,"271,700,000","0.61""",,,,,,,,,
"""IPD",ImpediMed ,FPO,"39,001","19,651",50.38,-7.40,"108,751,030","0.01""",,,,,,,,,
"""SGP",Stockland,STAPLED,"6,591,403","3,206,419",48.64,0.74,"2,383,036,717","0.13""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"1,378,118","656,497",47.63,-1.72,"533,379,348","0.12""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"4,571,085","2,149,424",47.02,-0.63,"1,005,151,794","0.21""",,,,,,,,,
