ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4404.1 at 16:38 27/8/2010  Report at 19:17 Friday 27/8/2010!. Processed 13:02 Monday 30/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""SHV",Select Harvests ,FPO,"110,454","122,590",110.98,-3.90,"39,761,768","0.30""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"207,020","175,428",84.74,-0.50,"1,828,142,472","0.01""",,,,,,,,,
"""FPA",Fisher & Paykel Appliances,FPO NZ,"68,234","50,000",73.27,-1.22,"724,235,162","0.00""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"1,303,833","906,350",69.51,0.00,"509,712,735","0.17""",,,,,,,,,
"""VEU",Vanguard All-World Ex-US Shares I,CDI 1:1,"9,253","6,245",67.49,-0.41,"408,668","1.52""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"1,266,346","754,461",59.57,-0.31,"491,428,342","0.15""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,013,444","532,548",52.54,0.18,"270,000,000","0.19""",,,,,,,,,
"""PPT",Perpetual ,FPO,"129,996","68,245",52.49,-1.01,"43,417,478","0.15""",,,,,,,,,
"""SDM",Sedgman ,FPO,"68,921","35,213",51.09,-1.19,"205,986,681","0.01""",,,,,,,,,
"""CRG",Crane Group ,FPO,"175,485","82,286",46.89,0.12,"78,286,427","0.10""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"22,428,904","10,255,946",45.72,0.82,"6,369,751,394","0.16""",,,,,,,,,
"""HSP",Healthscope ,FPO,"740,136","325,894",44.03,0.49,"317,335,186","0.10""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"457,111","193,213",42.26,1.80,"126,018,142","0.15""",,,,,,,,,
"""AWE",AWE ,FPO,"1,605,253","669,189",41.68,-1.27,"521,871,941","0.12""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"1,552,185","621,455",40.03,1.53,"336,582,351","0.18""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"4,020,381","1,598,577",39.76,1.67,"1,005,169,707","0.15""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"255,586","98,033",38.35,1.30,"151,902,455","0.06""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"292,343","104,349",35.69,1.34,"108,892,166","0.09""",,,,,,,,,
"""EXT",Extract Resources,FPO,"305,031","108,227",35.48,2.24,"243,302,298","0.04""",,,,,,,,,
"""TSE",Transfield Services ,FPO,"1,397,694","492,159",35.21,3.92,"414,278,904","0.11""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"305,767","107,627",35.19,2.86,"322,273,136","0.03""",,,,,,,,,
"""PLA",Platinum Australia ,FPO,"585,649","202,732",34.61,0.00,"321,130,521","0.06""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"802,897","276,927",34.49,-0.64,"463,231,008","0.06""",,,,,,,,,
"""RCY",Rivercity Motorway Group,STAPLED,"581,110","196,369",33.79,0.00,"957,010,115","0.02""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"10,102,226","3,375,080",33.40,-1.97,"483,499,363","0.69""",,,,,,,,,
"""AAX",Ausenco ,FPO,"308,259","102,177",33.14,0.00,"122,427,576","0.08""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"3,349,716","1,095,785",32.71,0.06,"880,913,872","0.12""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,143,595","369,667",32.32,0.40,"253,122,552","0.14""",,,,,,,,,
"""COH",Cochlear ,FPO,"186,943","59,387",31.76,-0.17,"56,574,987","0.10""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"650,900","206,773",31.76,2.44,"498,485,150","0.04""",,,,,,,,,
"""GIR",Giralia Resources,FPO,"130,973","41,243",31.49,0.00,"178,360,170","0.02""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"989,049","300,864",30.42,-3.83,"354,487,961","0.08""",,,,,,,,,
"""AMC",Amcor ,FPO,"7,179,108","2,128,430",29.64,4.21,"1,221,901,458","0.17""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"2,217,295","626,808",28.26,1.53,"450,076,509","0.13""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"7,532,820","2,125,863",28.22,0.47,"1,548,817,874","0.13""",,,,,,,,,
"""ASL",Ausdrill ,FPO,"244,060","68,749",28.16,3.41,"254,290,140","0.02""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"2,261,534","632,440",27.96,3.76,"533,379,348","0.11""",,,,,,,,,
"""WSA",Western Areas,FPO,"1,079,384","300,857",27.87,1.96,"179,735,899","0.16""",,,,,,,,,
"""BTA",Biota Holdings ,FPO,"554,165","153,401",27.68,1.63,"179,878,356","0.08""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"851,916","234,537",27.53,0.62,"229,794,395","0.10""",,,,,,,,,
"""OKN",Oakton ,FPO,"21,677","5,965",27.51,-2.31,"93,622,235","0.00""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"2,396,631","659,326",27.51,-0.29,"772,670,160","0.08""",,,,,,,,,
"""EAU",Eldorado Gold,CDI 1:1,"99,527","27,142",27.27,0.69,"22,388,646","0.12""",,,,,,,,,
"""PNA",PanAust ,FPO,"16,732,502","4,560,586",27.25,1.77,"2,954,125,529","0.15""",,,,,,,,,
"""SGN",STW Communications Group ,FPO,"246,666","66,954",27.14,0.59,"364,310,964","0.01""",,,,,,,,,
"""BXB",Brambles ,FPO,"26,417,510","7,135,041",27.00,0.00,"1,422,234,685","0.50""",,,,,,,,,
"""MTS",Metcash ,FPO,"2,137,333","570,215",26.67,1.15,"767,055,221","0.07""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"27,133,694","7,191,310",26.50,4.41,"2,351,955,725","0.30""",,,,,,,,,
"""APA",APA Group,STAPLED,"855,070","223,635",26.15,-1.35,"542,318,629","0.04""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"921,606","237,707",25.79,2.56,"707,818,211","0.03""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"529,066","135,920",25.69,-0.33,"255,203,613","0.05""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"383,993","98,072",25.54,0.49,"259,309,656","0.03""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"2,970,967","749,585",25.23,-0.78,"345,601,301","0.21""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"11,369,350","2,820,544",24.80,0.25,"2,510,727,671","0.11""",,,,,,,,,
"""BLD",Boral ,FPO,"4,815,395","1,193,585",24.78,1.39,"718,853,617","0.16""",,,,,,,,,
"""UGL",UGL ,FPO,"689,880","168,436",24.41,-1.97,"165,928,705","0.10""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"4,494,617","1,077,615",23.97,0.21,"1,414,667,986","0.07""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"9,260,861","2,201,201",23.76,0.16,"1,930,432,682","0.11""",,,,,,,,,
"""SXL",Southern Cross Media Group LIMITE,FPO,"1,224,113","280,167",22.88,-0.56,"378,827,750","0.07""",,,,,,,,,
