ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4414.3 at 16:36 19/5/2010  Report at 19:06 Wednesday 19/5/2010!. Processed 12:26 Thursday 20/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""AAI",Alcoa Inc.,CDI,363,363,100.00,0.00,"866,018,842","0.00""",,,,,,,,,
"""ETPMP",M  ETFS Metal Securities Australia,ETFS PM,440,440,100.00,0.14,"59,500","0.73""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"2,799,194","1,834,772",65.54,-2.98,"270,000,000","0.68""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"19,387,752","10,552,477",54.42,0.26,"2,510,727,671","0.42""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"1,754,719","944,606",53.83,-1.33,"418,700,517","0.22""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,386,360","1,174,642",49.22,-0.97,"754,313,569","0.15""",,,,,,,,,
"""CSR",CSR ,FPO,"10,016,412","4,804,556",47.96,0.90,"1,514,920,814","0.31""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"720,443","342,702",47.56,-0.99,"108,344,987","0.31""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"975,535","458,939",47.04,-2.74,"255,003,613","0.18""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"3,729,973","1,668,223",44.72,-1.29,"717,142,802","0.23""",,,,,,,,,
"""COH",Cochlear ,FPO,"288,436","128,963",44.71,1.12,"56,543,401","0.22""",,,,,,,,,
"""ANN",Ansell ,FPO,"1,066,414","474,200",44.46,-0.31,"131,577,652","0.36""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"3,932,024","1,736,693",44.16,-0.83,"1,281,937,479","0.13""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"675,850","283,967",42.01,-2.21,"198,982,524","0.14""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"2,515,127","1,008,693",40.10,-1.75,"344,545,318","0.29""",,,,,,,,,
"""AMC",Amcor ,FPO,"8,254,559","3,260,267",39.49,-2.29,"1,221,323,617","0.26""",,,,,,,,,
"""AMP",AMP ,FPO,"12,762,868","4,772,129",37.39,-3.28,"2,071,925,423","0.23""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"796,723","289,518",36.33,-2.82,"533,379,348","0.05""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"7,481,167","2,649,922",35.42,-2.39,"1,548,727,174","0.17""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"370,958","130,195",35.09,-3.81,"120,437,014","0.10""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"12,700,282","4,376,551",34.46,-2.90,"2,977,233,097","0.14""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"5,095,329","1,755,515",34.45,-0.88,"1,062,316,784","0.16""",,,,,,,,,
"""BBG",Billabong International ,FPO,"2,692,410","925,781",34.38,1.88,"253,122,552","0.36""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"2,255,432","771,635",34.21,-1.70,"558,008,815","0.13""",,,,,,,,,
"""ASX",ASX ,FPO,"703,291","239,542",34.06,-2.26,"173,573,245","0.13""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"31,760,338","10,633,143",33.47,-0.72,"3,356,081,497","0.31""",,,,,,,,,
"""CSL",CSL ,FPO,"2,226,260","736,522",33.08,-2.05,"575,019,000","0.12""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"3,063,245","1,004,354",32.78,-4.85,"463,070,936","0.21""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"11,030,971","3,610,679",32.73,-2.20,"2,533,722,912","0.14""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"1,803,321","585,489",32.46,-1.90,"780,136,909","0.07""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"5,747,439","1,856,454",32.30,-1.53,"606,831,240","0.30""",,,,,,,,,
"""BLD",Boral ,FPO,"4,037,806","1,302,163",32.24,-1.75,"598,952,998","0.21""",,,,,,,,,
"""IGO",Independence Group,FPO,"424,038","134,458",31.70,1.20,"113,691,039","0.11""",,,,,,,,,
"""GDO",Gold One International ,FPO,"631,321","200,000",31.68,-6.55,"805,447,835","0.02""",,,,,,,,,
"""SFH",Specialty Fashion Group ,FPO,"633,631","200,281",31.60,-1.32,"190,964,693","0.10""",,,,,,,,,
"""BXB",Brambles ,FPO,"5,873,654","1,808,413",30.78,-0.28,"1,422,140,771","0.12""",,,,,,,,,
"""GIR",Giralia Resources,FPO,"313,365","93,379",29.79,-5.80,"178,310,170","0.05""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"11,290,827","3,268,313",28.94,-1.28,"2,926,103,883","0.11""",,,,,,,,,
"""BKN",Bradken ,FPO,"2,439,462","705,056",28.90,0.00,"130,519,161","0.54""",,,,,,,,,
"""ERA",ERA,FPO 'A',"766,578","217,920",28.42,-2.70,"190,737,934","0.11""",,,,,,,,,
"""GWT",GWA International ,FPO,"489,270","135,821",27.76,-0.95,"301,102,514","0.04""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"831,193","230,081",27.68,-0.37,"1,824,059,817","0.01""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"1,260,448","347,085",27.53,-0.78,"229,794,395","0.15""",,,,,,,,,
"""MAP",MAp Group,FORUS,"4,684,854","1,289,312",27.52,-3.05,"1,861,210,782","0.06""",,,,,,,,,
"""BTA",Biota Holdings ,FPO,"1,053,804","287,366",27.26,-3.86,"179,184,746","0.16""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"110,031","29,877",27.15,4.65,"65,276,374","0.04""",,,,,,,,,
"""AWC",Alumina ,FPO,"27,594,984","7,443,128",26.97,-0.92,"2,440,196,187","0.30""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"11,365,628","3,039,205",26.74,-3.68,"2,121,066,699","0.14""",,,,,,,,,
"""FWD",Fleetwood Corporation ,FPO,"165,548","43,757",26.43,-2.96,"53,967,182","0.08""",,,,,,,,,
"""HST",Hastie Group ,FPO,"1,367,880","361,295",26.41,-2.63,"239,716,924","0.15""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"5,106,084","1,338,164",26.20,-1.89,"1,092,161,437","0.12""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"64,104,533","16,717,967",26.07,-3.15,"6,369,751,394","0.26""",,,,,,,,,
"""UGL",UGL ,FPO,"567,480","147,976",26.07,-3.13,"165,928,705","0.08""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"12,468,590","3,246,803",26.04,-1.37,"2,307,773,663","0.14""",,,,,,,,,
