ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4799.4 at 16:36 15/3/2010  Report at 19:11 Monday 15/3/2010. Processed 11:51 Tuesday 16/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""APZ",Aspen Group,STAPLED,"3,903,166","1,531,156",39.22,1.01,"579,980,076","0.26""",,,,,,,,,
"""IRN",Indophil Resources,FPO,"595,157","221,747",37.25,0.39,"419,027,937","0.05""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"4,401,923","1,416,397",32.17,-0.87,"1,005,151,794","0.14""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"318,573","100,100",31.42,-1.00,"120,437,014","0.08""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"51,987","15,752",30.30,0.80,"606,118,435","0.00""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"56,799,292","17,106,991",30.11,0.00,"6,205,676,188","0.27""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"1,739,741","518,845",29.82,-0.93,"620,709,233","0.08""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"6,925,486","2,021,676",29.19,-0.98,"2,533,063,677","0.08""",,,,,,,,,
"""NUF",Nufarm ,FPO,"821,841","229,691",27.94,-0.80,"218,126,718","0.10""",,,,,,,,,
"""MCU",Mitchell Communication Group,FPO,"157,913","43,104",27.29,-0.58,"300,073,188","0.01""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"2,235,052","599,911",26.84,-1.21,"488,263,791","0.12""",,,,,,,,,
"""SAI",SAI Global ,FPO,"99,904","25,752",25.77,3.40,"158,789,175","0.01""",,,,,,,,,
"""DJS",David Jones ,FPO,"3,003,753","763,990",25.43,-2.32,"503,524,465","0.15""",,,,,,,,,
"""BWP",Bunnings Warehouse Prop Tr,ORD UNITS,"1,402,024","354,505",25.28,-0.26,"420,711,773","0.08""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"14,523,883","3,630,853",24.99,0.85,"2,351,955,725","0.15""",,,,,,,,,
"""CLO",Clough ,FPO,"1,944,222","484,086",24.89,0.00,"770,716,269","0.06""",,,,,,,,,
"""NAV",Navigator Resources ,FPO,"411,116","100,000",24.32,0.00,"392,599,036","0.02""",,,,,,,,,
"""EAU",Eldorado Gold,CDI 1:1,"232,909","55,454",23.80,-0.48,"64,583,988","0.08""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"2,061,634","474,461",23.01,1.07,"418,700,517","0.11""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"598,224","135,984",22.73,-0.63,"94,193,403","0.14""",,,,,,,,,
"""QAN",Qantas Airways ,FPO,"19,862,804","4,505,638",22.68,-1.06,"2,265,123,620","0.19""",,,,,,,,,
"""MRU",NewSat ,FPO,"33,916","7,667",22.60,0.34,"126,254,994","0.00""",,,,,,,,,
"""CHC",Charter Hall Group,FORUS,"5,756,859","1,294,493",22.48,3.73,"1,140,400,630","0.11""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"2,638,463","584,522",22.15,-1.55,"1,062,316,784","0.05""",,,,,,,,,
"""SEV",Seven Network ,FPO,"108,703","22,954",21.11,-0.37,"190,410,281","0.01""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,444,610","506,160",20.70,-0.76,"606,831,240","0.08""",,,,,,,,,
"""ELD",Elders ,FPO,"2,069,411","418,005",20.19,-0.77,"448,598,480","0.09""",,,,,,,,,
"""TGR",Tassal Group ,FPO,"853,036","170,705",20.01,-1.88,"140,355,647","0.12""",,,,,,,,,
"""GOLD",ETFS Metal Securities Australia,ETFS GOLD,"15,166","3,005",19.81,-0.64,"4,878,850","0.06""",,,,,,,,,
"""PXS",Pharmaxis,FPO,"311,545","60,820",19.52,-1.48,"222,284,234","0.02""",,,,,,,,,
"""ANN",Ansell ,FPO,"619,625","118,198",19.07,1.82,"131,574,652","0.09""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"2,487,291","473,043",19.01,1.76,"707,511,545","0.06""",,,,,,,,,
"""CXP",Corporate Express Australia,FPO,"183,872","34,690",18.86,3.11,"168,132,810","0.02""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"42,928","7,852",18.29,-3.39,"65,276,374","0.01""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"1,294,963","231,495",17.87,2.96,"322,273,136","0.07""",,,,,,,,,
"""SGP",Stockland,STAPLED,"21,910,025","3,856,955",17.60,-2.22,"2,383,036,717","0.16""",,,,,,,,,
"""ABY",Aditya Birla Minerals ,FPO,"1,938,614","336,835",17.37,-4.14,"313,372,551","0.10""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"23,458,746","4,033,426",17.19,-1.26,"3,121,339,730","0.12""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"2,429,660","414,116",17.04,-1.79,"798,520,953","0.05""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"5,690,793","959,692",16.86,0.28,"581,517,884","0.16""",,,,,,,,,
"""RHC",Ramsay Health Care ,FPO,"421,268","70,497",16.73,-0.37,"202,081,252","0.03""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"4,548,503","760,827",16.72,0.09,"1,026,856,553","0.07""",,,,,,,,,
"""CPU",Computershare,FPO,"2,051,808","342,446",16.69,0.08,"555,664,059","0.06""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"568,367","92,916",16.34,-0.61,"108,344,987","0.08""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"6,902,272","1,127,219",16.33,-4.48,"733,711,705","0.15""",,,,,,,,,
"""CSL",CSL ,FPO,"3,541,972","576,719",16.28,-0.99,"582,876,567","0.09""",,,,,,,,,
"""LGL",Lihir Gold ,FPO 10T,"25,166,660","4,077,641",16.20,-1.32,"2,368,729,935","0.17""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"534,199","86,153",16.12,-0.45,"229,794,395","0.03""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"1,426,815","229,176",16.06,-0.92,"777,245,797","0.02""",,,,,,,,,
"""AIX",Australian Infrastructure Fund,UNT/ORD,"1,453,154","233,127",16.04,1.59,"576,777,900","0.04""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"18,509,393","2,962,880",16.00,0.73,"1,823,306,551","0.16""",,,,,,,,,
"""PMV",Premier Investments ,FPO,"67,234","10,709",15.92,2.03,"150,770,718","0.00""",,,,,,,,,
"""SEK",Seek ,FPO,"1,803,632","286,985",15.91,0.13,"335,766,988","0.08""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"3,996,215","634,597",15.88,-1.22,"481,619,331","0.13""",,,,,,,,,
"""SRV",Servcorp ,FPO,"38,116","6,056",15.88,-0.86,"98,440,807","0.00""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"1,410,277","222,410",15.77,-0.26,"748,312,667","0.03""",,,,,,,,,
"""MND",Monadelphous Group ,FPO,"461,716","72,121",15.62,1.19,"86,036,700","0.08""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"3,540,633","553,065",15.62,0.35,"1,270,897,282","0.04""",,,,,,,,,
"""ESG",Eastern Star Gas ,FPO,"4,057,798","617,109",15.20,-2.35,"865,224,422","0.07""",,,,,,,,,
"""MLB",Melbourne IT ,FPO,"201,692","30,473",15.10,-0.81,"78,998,219","0.03""",,,,,,,,,
"""API",Australian Pharmaceutical,FPO,"143,528","21,569",15.02,0.90,"488,115,883","0.00""",,,,,,,,,
"""CQR",Charter Hall Retail REIT,UNIT,"6,486,081","962,884",14.84,-3.47,"1,505,216,260","0.06""",,,,,,,,,
"""AMC",Amcor ,FPO,"3,770,242","554,294",14.70,-1.00,"1,221,108,713","0.04""",,,,,,,,,
"""BXB",Brambles ,FPO,"5,313,111","775,315",14.59,-1.09,"1,412,672,542","0.05""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"41,903,051","6,062,689",14.46,-0.65,"12,443,074,357","0.04""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,293,490","184,379",14.25,-1.74,"344,244,271","0.05""",,,,,,,,,
"""TSE",Transfield Services ,FPO,"1,354,278","191,117",14.11,1.69,"413,727,231","0.04""",,,,,,,,,
"""WSA",Western Areas,FPO,"420,399","59,243",14.09,-1.25,"179,735,899","0.03""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"1,892,134","266,479",14.08,-0.54,"717,142,802","0.03""",,,,,,,,,
"""PNA",PanAust ,FPO,"12,879,985","1,804,932",14.01,-1.88,"2,933,053,479","0.06""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"793,847","110,903",13.97,0.13,"213,673,497","0.05""",,,,,,,,,
"""OST",OneSteel ,FPO,"4,240,169","591,286",13.94,-0.27,"1,328,402,869","0.04""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"10,098,082","1,394,573",13.81,-0.65,"3,356,081,497","0.04""",,,,,,,,,
"""BLD",Boral ,FPO,"1,835,409","249,043",13.56,-1.26,"595,313,279","0.04""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"1,901,615","254,658",13.39,-1.52,"483,397,504","0.05""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"3,864,194","517,322",13.38,-1.36,"1,080,653,789","0.04""",,,,,,,,,
"""COH",Cochlear ,FPO,"184,758","24,639",13.33,-0.15,"56,543,401","0.04""",,,,,,,,,
"""TAP",Tap Oil ,FPO,"799,945","104,422",13.05,1.42,"156,485,921","0.06""",,,,,,,,,
"""CSS",Clean Seas Tuna ,FPO,"2,689,414","348,226",12.94,0.00,"418,112,534","0.08""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"1,041,399","134,473",12.91,-4.06,"287,755,246","0.04""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"23,590,473","3,033,292",12.85,0.62,"4,820,821,799","0.06""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"12,237,455","1,569,918",12.82,-3.00,"1,624,890,447","0.09""",,,,,,,,,
"""AND",Andean Resources ,FPO,"485,724","60,715",12.50,2.89,"470,879,534","0.01""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"409,353","50,830",12.41,-2.17,"561,000,000","0.00""",,,,,,,,,
"""AWB",AWB ,FPO,"4,797,432","585,977",12.21,-2.83,"817,304,356","0.07""",,,,,,,,,
"""NXS",Nexus Energy ,FPO,"4,375,878","533,336",12.18,-1.96,"958,061,849","0.05""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"982,461","118,564",12.06,2.22,"205,012,842","0.05""",,,,,,,,,
"""RSG",Resolute Mining ,FPO,"519,633","62,675",12.06,-1.44,"387,374,066","0.01""",,,,,,,,,
"""PMP",PMP ,FPO,"314,934","37,362",11.86,1.35,"335,348,483","0.01""",,,,,,,,,
"""HFA",HFA Holdings ,FPO,"424,972","50,000",11.76,0.00,"469,330,170","0.01""",,,,,,,,,
"""AGO",Atlas Iron ,FPO,"5,882,192","682,351",11.60,1.61,"447,290,286","0.15""",,,,,,,,,
"""WOW",Woolworths ,FPO,"3,189,576","366,965",11.50,-1.01,"1,239,999,313","0.03""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"1,434,964","164,953",11.49,-0.89,"533,379,348","0.03""",,,,,,,,,
"""FLT",Flight Centre ,FPO,"264,402","29,812",11.27,0.95,"99,755,858","0.03""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"7,244,235","815,509",11.25,-0.37,"1,930,403,911","0.04""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"4,463,214","501,898",11.24,0.78,"931,386,248","0.05""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"3,484,410","386,469",11.09,1.77,"496,845,037","0.07""",,,,,,,,,
"""MCC",Macarthur Coal ,FPO,"1,182,914","130,803",11.05,0.33,"254,333,109","0.05""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"548,315","60,383",11.01,-0.70,"239,120,100","0.02""",,,,,,,,,
"""BBG",Billabong International ,FPO,"767,868","84,162",10.96,-0.66,"252,863,336","0.03""",,,,,,,,,
"""DOM",Dominion Mining ,FPO,"581,232","62,761",10.79,-2.86,"103,249,351","0.06""",,,,,,,,,
"""ALZ",Australand Property Group,STAPLED,"6,762,055","712,105",10.53,1.96,"2,884,031,620","0.02""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"1,010,299","105,586",10.45,-0.15,"764,907,820","0.01""",,,,,,,,,
"""UXC",UXC ,FPO,"562,005","58,740",10.45,-0.99,"243,188,341","0.02""",,,,,,,,,
"""OKN",Oakton ,FPO,"30,244","3,157",10.43,-0.31,"91,854,235","0.00""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"2,906,054","302,118",10.39,1.83,"802,460,585","0.03""",,,,,,,,,
"""VPG",Valad Property Group,FORUS,"4,825,034","500,000",10.36,-1.03,"2,248,546,624","0.02""",,,,,,,,,
"""ERA",ERA,FPO 'A',"353,547","36,224",10.24,0.37,"190,737,934","0.01""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"113,104","11,582",10.24,-2.49,"1,823,698,244","0.00""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,576,688","160,962",10.20,0.14,"388,429,875","0.04""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"357,787","36,358",10.16,0.28,"155,898,148","0.02""",,,,,,,,,
"""AXA",AXA Asia Pacific ,FPO,"5,993,034","606,665",10.12,-0.63,"2,067,095,545","0.02""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"8,156,414","812,768",9.96,-4.70,"1,813,551,794","0.04""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"1,457,701","144,585",9.91,-0.40,"434,508,164","0.03""",,,,,,,,,
"""BRM",Brockman Resources ,FPO,"208,027","20,443",9.82,1.59,"138,988,151","0.01""",,,,,,,,,
"""FXL",Flexigroup ,FPO,"455,950","44,218",9.69,-1.07,"250,887,440","0.01""",,,,,,,,,
"""STO",Santos ,FPO,"4,605,213","445,196",9.66,0.85,"831,413,347","0.05""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"14,477,383","1,384,320",9.56,-1.58,"2,510,727,671","0.05""",,,,,,,,,
"""HIL",Hills Industries ,FPO,"471,914","45,020",9.54,0.00,"247,943,495","0.01""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"5,952,358","568,009",9.54,-0.29,"1,894,401,864","0.03""",,,,,,,,,
"""IDL",Industrea ,FPO,"1,378,561","130,000",9.43,1.26,"955,736,701","0.01""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"2,689,223","251,614",9.35,-1.23,"1,167,783,517","0.02""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"871,055","80,014",9.18,-0.30,"350,278,768","0.02""",,,,,,,,,
"""LLC",Lend Lease Group,STAPLED,"1,566,287","143,348",9.15,-1.16,"522,162,263","0.02""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"4,738,771","423,870",8.94,-0.26,"2,119,507,342","0.02""",,,,,,,,,
"""CRZ",carsales.com ,FPO,"255,211","22,451",8.79,-1.90,"232,285,800","0.01""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"7,509,316","657,009",8.74,-1.00,"2,976,462,501","0.02""",,,,,,,,,
"""ORI",Orica ,FPO,"980,045","85,017",8.67,-0.81,"361,088,962","0.02""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"6,384,728","552,505",8.65,2.75,"1,045,236,720","0.05""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"860,411","74,300",8.63,3.03,"177,178,698","0.04""",,,,,,,,,
"""SOL",Soul Pattinson (WH),FPO,"14,364","1,237",8.61,1.33,"238,640,580","0.00""",,,,,,,,,
"""PRR",Prima BioMed,FPO,"9,969,598","835,357",8.37,-3.44,"674,596,234","0.12""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"1,503,329","124,827",8.30,-1.04,"686,759,634","0.01""",,,,,,,,,
"""VTA",Viterra Inc,CDI 1:1,"224,869","18,536",8.24,-0.87,"68,629,939","0.02""",,,,,,,,,
"""UGL",UGL ,FPO,"565,597","45,508",8.04,-1.30,"165,828,705","0.02""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,033,603","82,701",8.00,0.00,"462,755,572","0.01""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"436,057","34,762",7.97,-1.07,"264,264,459","0.01""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"9,093,727","724,279",7.96,0.00,"1,996,912,778","0.03""",,,,,,,,,
"""GWT",GWA International ,FPO,"1,309,151","104,193",7.95,-0.88,"300,667,514","0.03""",,,,,,,,,
"""ITO",Intoll Group,STAPLED,"11,071,488","874,056",7.89,1.71,"2,261,732,048","0.03""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"4,353,455","340,391",7.81,-1.11,"2,705,140,151","0.01""",,,,,,,,,
"""AMP",AMP ,FPO,"4,880,555","379,638",7.77,-0.16,"2,048,645,162","0.01""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"2,110,001","163,922",7.76,-2.09,"333,681,857","0.04""",,,,,,,,,
"""BKN",Bradken ,FPO,"386,187","29,559",7.65,-0.55,"129,784,245","0.02""",,,,,,,,,
"""AWC",Alumina ,FPO,"13,698,673","1,046,159",7.63,-0.29,"2,440,196,187","0.04""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"3,220,978","245,189",7.61,-0.50,"1,534,295,722","0.01""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"2,292,204","174,471",7.61,-2.11,"603,580,761","0.02""",,,,,,,,,
"""IIN",iiNet ,FPO,"126,346","9,576",7.57,2.15,"151,677,002","0.00""",,,,,,,,,
"""SDM",Sedgman ,FPO,"206,064","15,566",7.55,-0.90,"205,437,695","0.00""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,522,668","114,833",7.54,-0.53,"448,868,339","0.02""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"7,644,938","576,424",7.54,-0.40,"1,275,641,444","0.04""",,,,,,,,,
"""FKP",FKP Property Group,STAPLED,"2,735,213","206,117",7.53,-0.65,"1,161,817,264","0.01""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"16,686,399","1,250,111",7.49,-1.35,"2,997,874,742","0.04""",,,,,,,,,
"""BLY",Boart Longyear ,FPO,"60,100,248","4,482,072",7.45,1.58,"4,611,574,674","0.09""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"2,695,461","200,096",7.42,-0.96,"1,296,751,361","0.01""",,,,,,,,,
"""AWE",AWE ,FPO,"1,780,387","129,859",7.29,-0.36,"521,871,941","0.02""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"4,850,269","353,146",7.28,-0.33,"1,380,386,438","0.02""",,,,,,,,,
"""VIL",Verus Investments ,FPO,"6,861,298","500,000",7.28,0.00,"630,951,589","0.07""",,,,,,,,,
"""ASX",ASX ,FPO,"935,220","67,878",7.25,-1.83,"172,305,698","0.03""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"9,638,843","694,381",7.20,-1.16,"2,307,773,663","0.03""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"4,204,885","301,803",7.17,-5.00,"1,037,994,023","0.02""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"1,499,841","107,263",7.15,2.15,"1,252,637,428","0.00""",,,,,,,,,
"""GNC",Graincorp ,FPO,"604,794","43,174",7.13,-0.97,"198,318,900","0.02""",,,,,,,,,
"""ENV",Envestra ,FPO,"3,384,840","240,250",7.09,-7.27,"1,346,902,042","0.01""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"1,371,244","97,351",7.09,0.95,"203,496,058","0.04""",,,,,,,,,
"""MAP",MAp Group,FORUS,"9,075,591","635,093",6.99,-2.20,"1,861,210,782","0.03""",,,,,,,,,
"""MRM",Mermaid Marine Aust ,FPO,"411,857","28,583",6.94,-1.53,"186,109,338","0.01""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"4,435,815","307,908",6.94,0.35,"1,299,562,220","0.02""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"3,182,827","221,027",6.94,0.00,"713,154,560","0.03""",,,,,,,,,
"""DMP",Domino's Pizza Enterprises,FPO,"21,755","1,507",6.92,-2.80,"68,280,174","0.00""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"9,394,106","650,599",6.92,-3.03,"3,104,041,437","0.02""",,,,,,,,,
"""APN",APN News & Media ,FPO,"1,449,634","100,065",6.90,0.00,"595,311,917","0.01""",,,,,,,,,
"""MCP",McPherson's ,FPO,"35,881","2,420",6.74,-1.63,"71,651,758","0.00""",,,,,,,,,
"""FTE",Forte Energy,FPO,"595,000","40,000",6.72,-5.71,"571,158,031","0.00""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"1,728,040","116,080",6.71,0.00,"517,504,767","0.02""",,,,,,,,,
"""AJA",Astro Japan Property Group,STAPLED,"809,814","52,673",6.50,-3.65,"508,212,161","0.01""",,,,,,,,,
"""CEY",Centennial Coal ,FPO,"2,458,802","159,441",6.48,0.25,"393,365,587","0.04""",,,,,,,,,
"""PEN",Peninsula Minerals ,FPO,"1,161,016","75,000",6.46,0.00,"1,376,096,061","0.00""",,,,,,,,,
"""CWN",Crown ,FPO,"1,065,840","68,309",6.40,-1.22,"753,555,290","0.00""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,089,210","69,425",6.37,-2.45,"270,000,000","0.02""",,,,,,,,,
"""WDS",WDS ,FPO,"249,980","15,833",6.33,-0.83,"143,107,458","0.01""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"518,735","32,467",6.25,-0.83,"197,128,524","0.01""",,,,,,,,,
"""TPM",TPG Telecom ,FPO,"1,466,983","91,189",6.21,-2.82,"758,406,214","0.01""",,,,,,,,,
"""BTA",Biota Holdings ,FPO,"1,010,694","62,016",6.13,-0.85,"178,978,467","0.03""",,,,,,,,,
"""GUD",GUD Holdings ,FPO,"176,438","10,790",6.11,1.74,"60,606,420","0.01""",,,,,,,,,
"""CEU",ConnectEast Group,STAPLED,"9,342,753","560,703",6.00,0.00,"3,873,085,929","0.01""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"2,337,215","136,630",5.84,-0.24,"878,708,374","0.01""",,,,,,,,,
"""CDU",Cudeco ,FPO,"603,233","34,775",5.76,-1.26,"137,285,632","0.02""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"3,183,010","182,885",5.74,0.00,"1,561,166,672","0.01""",,,,,,,,,
"""KCN",Kingsgate Consolidated,FPO,"625,047","35,865",5.73,-0.22,"97,653,268","0.03""",,,,,,,,,
"""MMZ",Mooter Media ,FPO,"54,189,151","3,091,478",5.70,-4.54,"1,557,188,832","0.19""",,,,,,,,,
"""LYC",Lynas Corporation ,FPO,"9,035,748","506,920",5.61,-2.85,"1,655,499,093","0.03""",,,,,,,,,
"""CTO",Citigold Corporation ,FPO,"922,984","51,103",5.53,0.00,"900,265,513","0.00""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"789,158","43,249",5.48,-1.41,"299,303,336","0.01""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"791,002","43,332",5.47,-3.11,"490,935,150","0.00""",,,,,,,,,
"""HSP",Healthscope ,FPO,"915,529","50,015",5.46,-0.23,"314,241,491","0.01""",,,,,,,,,
"""SGN",STW Communications Group ,FPO,"279,959","15,243",5.44,3.65,"364,310,964","0.00""",,,,,,,,,
"""CFU",Ceramic Fuel Cells ,FPO,"6,513,702","339,611",5.21,0.00,"1,029,873,280","0.03""",,,,,,,,,
"""MTS",Metcash ,FPO,"3,481,521","181,066",5.20,0.73,"765,628,031","0.02""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"12,828,571","666,669",5.19,-0.27,"2,926,103,883","0.02""",,,,,,,,,
"""PPT",Perpetual ,FPO,"182,206","9,163",5.02,-1.00,"43,241,369","0.02""",,,,,,,,,
"""TOX",Tox Free Solutions ,FPO,"91,568","4,600",5.02,0.38,"91,176,500","0.00""",,,,,,,,,
"""CNX",Carbon Energy ,FPO,"1,085,557","52,876",4.87,-2.83,"585,997,650","0.00""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"5,900,475","284,686",4.82,0.00,"2,078,994,021","0.01""",,,,,,,,,
"""PAG",Primeag Australia ,FPO,"255,007","12,000",4.70,-2.60,"150,554,149","0.00""",,,,,,,,,
"""EHL",Emeco Holdings ,FPO,"3,407,483","158,971",4.66,-4.87,"631,237,586","0.02""",,,,,,,,,
"""MCR",Mincor Resources,FPO,"2,094,834","97,033",4.63,-0.84,"200,184,686","0.04""",,,,,,,,,
"""NMS",Neptune Marine Services ,FPO,"2,172,538","100,372",4.62,0.00,"417,668,580","0.02""",,,,,,,,,
"""AEO",Austereo Group ,FPO,"190,828","8,786",4.60,-0.29,"344,798,708","0.00""",,,,,,,,,
"""DYL",Deep Yellow ,FPO,"427,205","19,681",4.60,2.17,"1,125,814,458","0.00""",,,,,,,,,
"""NDO",Nido Petroleum ,FPO,"4,152,873","191,013",4.60,0.00,"1,050,814,774","0.01""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"3,263,384","149,446",4.57,-0.99,"699,358,971","0.02""",,,,,,,,,
"""MML",Medusa Mining ,FPO,"573,795","26,028",4.53,-9.50,"170,381,960","0.01""",,,,,,,,,
"""BRG",Breville Group ,FPO,"80,269","3,608",4.49,3.59,"129,515,322","0.00""",,,,,,,,,
"""DUE",Duet Group,FORUS,"2,007,347","87,732",4.37,-0.55,"870,559,400","0.01""",,,,,,,,,
