ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4614.9 at 16:34 25/2/2010  Report at 19:07 Thursday 25/2/2010!. Processed 12:12 Friday 26/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""JHX",James Hardie Industries SE,CDI,"2,420,021","1,337,282",55.25,-3.10,"434,506,974","0.30""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"3,475,424","1,726,634",49.68,-1.40,"1,167,783,517","0.14""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"8,665,930","4,161,267",48.01,-1.68,"1,275,641,444","0.32""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"261,753","122,431",46.77,-3.28,"264,264,459","0.04""",,,,,,,,,
"""GWT",GWA International ,FPO,"419,543","188,189",44.85,-1.58,"300,667,514","0.06""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"1,703,899","743,896",43.65,-2.40,"364,723,825","0.20""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"1,085,831","468,174",43.11,-0.83,"285,095,264","0.16""",,,,,,,,,
"""IVC",Invocare ,FPO,"121,042","51,198",42.29,0.49,"101,834,236","0.05""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"5,967,693","2,415,514",40.47,-1.85,"1,005,148,015","0.24""",,,,,,,,,
"""ORI",Orica ,FPO,"1,617,641","644,114",39.81,-1.62,"361,088,962","0.17""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"3,091,788","1,218,155",39.40,0.63,"748,299,067","0.16""",,,,,,,,,
"""PRU",Perseus Mining ,FPO,"869,967","338,457",38.90,-2.27,"343,992,088","0.09""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"15,107,727","5,835,433",38.62,-1.05,"3,356,081,497","0.17""",,,,,,,,,
"""TWR",Tower ,FPO NZ,"29,351","11,239",38.29,-0.67,"258,393,876","0.00""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"4,150,851","1,563,020",37.65,-1.14,"1,894,391,570","0.08""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"805,710","300,629",37.31,-0.15,"764,907,820","0.03""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"3,494,536","1,267,719",36.27,-1.42,"606,831,240","0.20""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"1,632,030","588,109",36.03,1.90,"533,379,348","0.11""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"244,051","87,872",36.00,-3.46,"120,437,014","0.07""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"723,455","259,061",35.80,-3.50,"1,561,166,672","0.01""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"8,169,261","2,891,150",35.39,-1.09,"1,930,403,911","0.15""",,,,,,,,,
"""ITO",Intoll Group,STAPLED,"5,128,246","1,808,675",35.26,0.44,"2,261,732,048","0.08""",,,,,,,,,
"""WSA",Western Areas,FPO,"441,103","154,278",34.97,-2.68,"179,735,899","0.08""",,,,,,,,,
"""STO",Santos ,FPO,"4,651,190","1,623,598",34.90,-1.95,"831,413,347","0.19""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"2,011,852","701,649",34.87,-2.27,"603,580,761","0.11""",,,,,,,,,
"""ASX",ASX ,FPO,"745,282","256,908",34.47,-0.02,"172,305,698","0.14""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"724,803","248,375",34.26,-2.78,"620,709,233","0.04""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"2,487,207","846,304",34.02,0.51,"798,520,953","0.10""",,,,,,,,,
"""ENV",Envestra ,FPO,"1,770,128","600,482",33.92,-0.96,"1,346,902,042","0.04""",,,,,,,,,
"""PPT",Perpetual ,FPO,"169,907","55,613",32.73,-0.25,"42,981,208","0.12""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"11,562,368","3,735,054",32.30,3.81,"476,975,890","0.78""",,,,,,,,,
"""HSP",Healthscope ,FPO,"719,409","231,169",32.13,-1.64,"314,241,491","0.07""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"62,960,852","20,209,284",32.09,1.68,"12,443,074,357","0.16""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"9,734,106","3,066,199",31.50,-0.27,"2,976,310,392","0.10""",,,,,,,,,
"""PLA",Platinum Australia ,FPO,"606,061","188,574",31.11,-2.47,"320,880,521","0.05""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"813,592","248,418",30.53,-0.78,"203,496,058","0.12""",,,,,,,,,
"""OST",OneSteel ,FPO,"5,167,064","1,565,864",30.30,-1.14,"1,328,402,869","0.11""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"680,254","203,070",29.85,-1.33,"238,997,693","0.08""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"499,431","147,888",29.61,-0.93,"322,273,136","0.04""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"2,778,074","821,634",29.57,-2.17,"607,730,819","0.13""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"11,568,269","3,409,361",29.47,0.00,"1,996,912,778","0.17""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"2,613,073","758,109",29.01,-3.77,"255,003,613","0.29""",,,,,,,,,
"""ELD",Elders ,FPO,"1,202,807","341,483",28.39,-1.08,"448,598,480","0.07""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"2,652,483","743,555",28.03,0.16,"462,755,572","0.16""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"5,260,977","1,450,151",27.56,-1.51,"1,534,275,722","0.09""",,,,,,,,,
"""WOW",Woolworths ,FPO,"5,257,591","1,419,393",26.99,-1.54,"1,239,999,313","0.11""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"2,960,659","773,559",26.12,0.00,"2,705,140,151","0.02""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"7,601,471","1,966,299",25.86,-0.18,"1,299,562,220","0.15""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,967,810","506,686",25.74,-2.43,"334,822,944","0.15""",,,,,,,,,
"""IOO",iShares S&P Global 100,CDI 1:1,"5,742","1,465",25.51,0.21,"10,600,000","0.01""",,,,,,,,,
"""KCN",Kingsgate Consolidated,FPO,"561,943","142,838",25.41,-5.43,"97,443,268","0.14""",,,,,,,,,
"""BLD",Boral ,FPO,"4,020,357","1,012,158",25.17,0.00,"595,313,279","0.17""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"673,675","168,489",25.01,-4.72,"177,116,198","0.09""",,,,,,,,,
"""ASB",Austal ,FPO,"39,732","9,891",24.89,-0.41,"188,069,638","0.00""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"11,223,128","2,787,488",24.83,-1.00,"2,307,773,663","0.12""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"4,759,237","1,177,615",24.74,-1.97,"481,554,331","0.24""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"10,250,456","2,530,696",24.68,-0.31,"2,997,874,742","0.08""",,,,,,,,,
"""BXB",Brambles ,FPO,"9,809,246","2,412,065",24.59,-2.78,"1,412,442,518","0.17""",,,,,,,,,
"""GUD",GUD Holdings ,FPO,"138,642","34,000",24.52,-1.61,"60,606,420","0.05""",,,,,,,,,
"""MMX",Murchison Metals,FPO,"629,636","152,719",24.25,-2.47,"435,384,268","0.03""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"1,408,090","335,899",23.85,-3.84,"686,759,634","0.04""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"359,281","85,557",23.81,-0.80,"606,118,435","0.01""",,,,,,,,,
"""WTF",Wotif.Com Holdings ,FPO,"241,698","56,980",23.57,-0.94,"208,918,744","0.02""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"8,216,091","1,931,222",23.50,-1.19,"2,533,063,677","0.07""",,,,,,,,,
"""TPM",TPG Telecom ,FPO,"324,353","74,623",23.00,0.32,"757,607,849","0.01""",,,,,,,,,
"""CRZ",carsales.com ,FPO,"1,413,744","323,197",22.86,1.03,"232,285,800","0.13""",,,,,,,,,
"""AWB",AWB ,FPO,"2,317,075","528,804",22.82,-0.48,"817,304,356","0.06""",,,,,,,,,
"""AWE",AWE ,FPO,"3,436,104","765,869",22.28,-2.63,"521,871,941","0.14""",,,,,,,,,
"""CSL",CSL ,FPO,"3,122,581","695,624",22.27,-0.37,"582,777,598","0.11""",,,,,,,,,
"""TSE",Transfield Services ,FPO,"2,218,042","488,996",22.04,-1.47,"413,727,231","0.11""",,,,,,,,,
