ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4399.1 at 16:36 27/5/2010  Report at 19:20 Thursday 27/5/2010!. Processed 12:10 Friday 28/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ETPMP",T  ETFS Metal Securities Australia,ETFS PT,10,10,100.00,1.16,"36,000","0.02""",,,,,,,,,
"""IKO",iShares MSCI South Korea,CDI 1:1,"3,605","3,000",83.21,0.37,"51,900,000","0.00""",,,,,,,,,
"""CSL",CSL ,FPO,"8,383,909","5,166,396",61.62,-1.60,"575,019,000","0.89""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"46,306,275","24,018,258",51.86,-3.44,"2,351,955,725","1.02""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"1,774,120","915,044",51.57,-0.32,"108,344,987","0.84""",,,,,,,,,
"""GOLD",ETFS Metal Securities Australia,ETFS GOLD,"55,156","26,941",48.84,0.66,"4,724,391","0.57""",,,,,,,,,
"""BLD",Boral ,FPO,"4,351,335","1,998,879",45.93,2.31,"598,952,998","0.33""",,,,,,,,,
"""ESG",Eastern Star Gas ,FPO,"3,811,672","1,625,169",42.63,1.41,"872,224,422","0.18""",,,,,,,,,
"""BMN",Bannerman Resources ,FPO,"598,642","252,470",42.17,1.53,"201,710,934","0.12""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"4,703,540","1,795,236",38.16,3.64,"606,831,240","0.29""",,,,,,,,,
"""MOL",Moly Mines ,FPO,"204,515","76,922",37.61,3.44,"363,916,323","0.02""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"2,489,174","915,582",36.78,5.34,"707,511,545","0.12""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"10,446,568","3,675,380",35.18,3.69,"581,517,884","0.63""",,,,,,,,,
"""GIR",Giralia Resources,FPO,"1,975,966","688,397",34.83,9.61,"178,310,170","0.38""",,,,,,,,,
"""BXB",Brambles ,FPO,"9,352,439","3,170,740",33.90,1.52,"1,422,148,759","0.22""",,,,,,,,,
"""UGL",UGL ,FPO,"964,877","323,393",33.51,-0.92,"165,928,705","0.19""",,,,,,,,,
"""SUL",Super Cheap Auto Group ,FPO,"1,276,508","427,430",33.48,1.15,"124,702,493","0.34""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"28,542,134","9,532,582",33.39,2.22,"2,926,103,883","0.32""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"18,365,360","6,033,085",32.85,2.70,"3,356,081,497","0.18""",,,,,,,,,
"""AVG",Australian Vintage,FPO,"200,145","65,000",32.47,0.00,"128,282,317","0.05""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"12,069,911","3,905,612",32.35,2.48,"2,533,722,912","0.15""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"6,791,529","2,188,659",32.22,-1.37,"754,316,919","0.29""",,,,,,,,,
"""CGX",CGA Mining ,FPO,"12,176","3,873",31.80,1.20,"331,194,976","0.00""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"1,986,992","614,518",30.92,1.35,"558,008,815","0.11""",,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,"4,400","1,350",30.68,0.92,"455,585","0.29""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"23,886,902","7,081,864",29.64,4.95,"3,121,339,730","0.22""",,,,,,,,,
"""MRM",Mermaid Marine Aust ,FPO,"823,865","243,469",29.55,4.04,"186,844,825","0.13""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"2,519,856","738,523",29.30,0.42,"344,547,359","0.21""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"5,919,479","1,703,048",28.77,2.77,"483,493,006","0.35""",,,,,,,,,
"""WTF",Wotif.Com Holdings ,FPO,"493,937","139,605",28.26,0.32,"209,586,344","0.06""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"1,003,771","278,915",27.78,3.68,"203,881,274","0.13""",,,,,,,,,
"""DJS",David Jones ,FPO,"2,370,953","644,386",27.17,0.00,"510,945,759","0.12""",,,,,,,,,
"""APA",APA Group,STAPLED,"1,120,162","301,540",26.91,1.45,"542,318,629","0.05""",,,,,,,,,
