ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
 XAO 4500.7 at 16:37 17/5/2010  Report at 19:06 Monday 17/5/2010!. Processed 12:14 Tuesday 18/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"4,493,375","1,901,634",42.32,-2.29,"1,062,316,784","0.17""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"195,933","79,542",40.59,-5.35,"94,193,403","0.08""",,,,,,,,,
"""ANN",Ansell ,FPO,"1,031,448","418,403",40.56,-2.64,"131,577,652","0.31""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"2,094,328","840,809",40.14,-1.00,"515,259,313","0.16""",,,,,,,,,
"""AVM",Anvil Mining ,CDI,"54,600","21,899",40.10,-7.59,"9,371,518","0.23""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"226,481","90,710",40.05,-0.99,"120,437,014","0.07""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"943,629","367,372",38.93,-1.29,"108,344,987","0.33""",,,,,,,,,
"""ASX",ASX ,FPO,"813,279","305,946",37.61,-2.15,"173,573,245","0.17""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"11,379,320","4,241,553",37.27,-6.49,"3,106,885,545","0.13""",,,,,,,,,
"""SAI",SAI Global ,FPO,"115,546","43,016",37.22,-3.18,"159,436,564","0.02""",,,,,,,,,
"""NUF",Nufarm ,FPO,"1,707,770","613,364",35.91,-4.52,"243,146,570","0.25""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"1,824,522","646,090",35.41,0.35,"264,264,459","0.24""",,,,,,,,,
"""CSL",CSL ,FPO,"2,070,694","733,000",35.39,-2.64,"575,019,000","0.12""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"1,675,197","583,359",34.82,-4.26,"491,283,342","0.11""",,,,,,,,,
"""NYO",Nyota Minerals ,FPO,"86,700","30,000",34.60,-1.85,"266,743,949","0.01""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"1,979,413","657,936",33.23,-2.33,"533,379,348","0.12""",,,,,,,,,
"""AXA",AXA Asia Pacific ,FPO,"6,542,795","2,124,544",32.47,-1.48,"2,067,095,545","0.10""",,,,,,,,,
"""ERA",ERA,FPO 'A',"562,814","180,558",32.08,-1.62,"190,737,934","0.09""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"5,630,181","1,800,584",31.98,-2.81,"1,005,157,140","0.17""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"4,555,842","1,455,359",31.94,0.57,"483,493,006","0.30""",,,,,,,,,
"""COH",Cochlear ,FPO,"429,283","135,696",31.61,1.21,"56,543,401","0.24""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"8,693,841","2,735,980",31.47,-2.05,"2,121,066,699","0.12""",,,,,,,,,
"""CUS",Customers ,FPO,"145,715","45,835",31.45,-0.36,"136,987,643","0.03""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"312,251","98,095",31.41,-1.86,"480,514,663","0.02""",,,,,,,,,
"""HDF",Hastings Diversified Utilities,STAPLED,"917,055","287,698",31.37,-1.09,"500,273,209","0.05""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"5,533,956","1,681,095",30.37,-5.66,"606,831,240","0.27""",,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"579,896","175,465",30.25,-3.21,"216,011,546","0.08""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"1,490,086","448,084",30.07,-2.29,"344,533,996","0.13""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"11,180,680","3,356,230",30.01,0.26,"2,510,727,671","0.13""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"770,626","231,232",30.00,-1.97,"1,824,059,817","0.01""",,,,,,,,,
"""SRL",Straits Resources ,FPO,"1,349,009","401,453",29.75,-5.00,"255,003,613","0.15""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"895,897","265,266",29.60,-3.51,"239,430,765","0.11""",,,,,,,,,
"""TSE",Transfield Services ,FPO,"2,904,703","859,405",29.58,-3.36,"414,278,904","0.20""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"5,961,356","1,743,160",29.24,-3.10,"1,548,727,174","0.11""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"1,546,683","451,081",29.16,-2.66,"418,700,517","0.10""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"21,709,387","6,265,679",28.86,-5.73,"2,729,071,212","0.23""",,,,,,,,,
"""CEU",ConnectEast Group,STAPLED,"8,031,913","2,312,595",28.79,-3.61,"3,940,145,951","0.05""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"781,961","224,418",28.69,-2.59,"203,881,274","0.11""",,,,,,,,,
"""CWN",Crown ,FPO,"2,034,893","582,276",28.61,-3.24,"753,555,290","0.07""",,,,,,,,,
"""PNA",PanAust ,FPO,"21,479,777","6,109,967",28.44,-4.90,"2,934,758,109","0.20""",,,,,,,,,
"""OST",OneSteel ,FPO,"6,383,405","1,814,910",28.43,-3.27,"1,331,583,166","0.13""",,,,,,,,,
"""RHC",Ramsay Health Care ,FPO,"1,111,844","314,967",28.32,-3.61,"202,081,252","0.15""",,,,,,,,,
"""BKN",Bradken ,FPO,"1,415,199","394,174",27.85,-6.08,"130,519,161","0.30""",,,,,,,,,
"""BBG",Billabong International ,FPO,"910,109","253,276",27.82,-4.88,"253,122,552","0.10""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,339,896","370,997",27.68,-4.42,"462,915,574","0.08""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"2,109,200","579,779",27.48,-1.96,"798,520,953","0.07""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"14,490,171","3,963,868",27.35,-2.24,"2,307,773,663","0.17""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"40,314","10,789",26.76,-2.06,"62,959,971","0.01""",,,,,,,,,
"""UGL",UGL ,FPO,"707,464","189,219",26.74,-3.63,"165,928,705","0.11""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"25,760,872","6,862,592",26.64,-4.52,"3,356,081,497","0.20""",,,,,,,,,
"""MGX",Mount Gibson Iron ,FPO,"16,469,159","4,386,443",26.63,-8.95,"1,077,174,611","0.40""",,,,,,,,,
"""MRE",Minara Resources ,FPO,"2,774,844","732,210",26.38,-6.21,"1,167,783,517","0.06""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"7,955,489","2,070,316",26.02,-2.89,"2,533,722,912","0.08""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"946,765","246,357",26.02,-7.76,"205,212,842","0.12""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"1,640,678","426,708",26.00,-7.15,"300,687,299","0.14""",,,,,,,,,
"""PRG",Programmed Maintenance,FPO,"118,501","30,767",25.96,-2.41,"118,169,906","0.02""",,,,,,,,,
"""PBG",Pacific Brands ,FPO,"2,726,163","700,076",25.68,-3.65,"931,386,248","0.07""",,,,,,,,,
"""FKP",FKP Property Group,STAPLED,"1,517,625","388,103",25.57,-5.17,"1,165,034,662","0.03""",,,,,,,,,
"""SGP",Stockland,STAPLED,"13,080,853","3,303,629",25.25,-2.07,"2,383,036,717","0.13""",,,,,,,,,
"""ITO",Intoll Group,STAPLED,"4,557,868","1,143,291",25.08,-3.15,"2,261,732,048","0.05""",,,,,,,,,
"""AVO",Avoca Resources ,FPO,"903,770","225,412",24.94,-1.31,"289,477,135","0.07""",,,,,,,,,
"""BOQ",Bank Of Queensland,FPO,"666,986","165,966",24.88,-3.21,"213,475,606","0.07""",,,,,,,,,
"""DMP",Domino's Pizza Enterprises,FPO,279,69,24.73,-0.75,"68,280,174","0.00""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"3,172,858","780,774",24.60,-1.25,"496,295,791","0.15""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"23,061,417","5,658,633",24.53,-3.72,"4,820,821,799","0.11""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"12,602,925","3,090,148",24.51,-4.34,"1,823,322,017","0.16""",,,,,,,,,
"""AMC",Amcor ,FPO,"6,350,049","1,552,829",24.45,-2.84,"1,221,323,617","0.12""",,,,,,,,,
"""BLD",Boral ,FPO,"3,749,632","915,278",24.41,-2.05,"598,952,998","0.15""",,,,,,,,,
"""FPA",Fisher & Paykel Appliances,FPO NZ,"862,494","210,035",24.35,0.00,"724,235,162","0.02""",,,,,,,,,
"""STO",Santos ,FPO,"2,958,562","717,661",24.25,-2.43,"832,552,523","0.08""",,,,,,,,,
"""PPT",Perpetual ,FPO,"228,609","54,254",23.73,-0.38,"43,411,178","0.12""",,,,,,,,,
"""MRU",NewSat ,FPO,"44,070","10,310",23.39,-3.12,"127,031,188","0.00""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"2,184,446","511,052",23.39,-5.95,"713,154,560","0.07""",,,,,,,,,
"""GNS",Gunns ,FPO,"1,992,114","462,482",23.21,-5.15,"806,734,892","0.05""",,,,,,,,,
"""ALZ",Australand Property Group,STAPLED,"519,179","120,358",23.18,-2.72,"576,837,197","0.02""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"13,853,396","3,184,469",22.98,-6.46,"2,977,003,924","0.10""",,,,,,,,,
"""DUE",Duet Group,FORUS,"1,868,754","428,046",22.90,-2.61,"870,559,400","0.04""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"16,540,896","3,717,505",22.47,-1.81,"3,247,874,742","0.11""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"7,313,197","1,640,419",22.43,-6.81,"733,711,705","0.22""",,,,,,,,,
"""AGO",Atlas Iron ,FPO,"7,224,445","1,616,835",22.38,-9.05,"473,492,286","0.34""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"8,599,473","1,915,407",22.27,-3.83,"1,624,932,978","0.11""",,,,,,,,,
"""AWB",AWB ,FPO,"3,061,433","681,634",22.26,-0.98,"817,304,356","0.08""",,,,,,,,,
"""CRG",Crane Group ,FPO,"259,193","57,554",22.20,-1.98,"78,286,427","0.07""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"3,527,456","774,129",21.94,-1.03,"434,530,879","0.17""",,,,,,,,,
"""MTS",Metcash ,FPO,"2,783,018","606,096",21.77,-0.24,"765,644,031","0.07""",,,,,,,,,
"""GMG",Goodman Group,FORUS,"27,067,618","5,891,238",21.76,-3.73,"6,369,551,189","0.09""",,,,,,,,,
"""QAN",Qantas Airways ,FPO,"9,221,495","2,005,716",21.75,-2.65,"2,265,123,620","0.08""",,,,,,,,,
"""IRE",Iress Market Technology ,FPO,"464,879","100,334",21.58,-4.64,"123,812,455","0.08""",,,,,,,,,
"""MCR",Mincor Resources,FPO,"1,438,861","308,783",21.46,-7.24,"200,184,686","0.15""",,,,,,,,,
"""PIH",Prime Infrastructure.,STAPLED,"487,636","104,198",21.36,-2.46,"351,776,795","0.03""",,,,,,,,,
"""TAP",Tap Oil ,FPO,"175,822","37,198",21.15,-0.97,"156,485,921","0.02""",,,,,,,,,
"""HST",Hastie Group ,FPO,"1,581,543","334,413",21.14,-2.19,"239,716,924","0.14""",,,,,,,,,
"""GPTDA",GPT Group,STAPLED D,"6,262,942","1,319,705",21.07,-3.63,"1,855,516,949","0.07""",,,,,,,,,
"""BKY",Berkeley Resources ,FPO,"101,310","21,018",20.74,-2.67,"135,090,319","0.01""",,,,,,,,,
"""MPO",Molopo Energy ,FPO,"612,271","126,764",20.70,-3.20,"250,665,548","0.05""",,,,,,,,,
"""DJS",David Jones ,FPO,"4,512,028","929,130",20.59,-3.83,"510,945,759","0.18""",,,,,,,,,
"""FWD",Fleetwood Corporation ,FPO,"138,016","28,368",20.55,-3.05,"53,967,182","0.05""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"4,451,877","914,214",20.53,-2.04,"1,281,937,479","0.07""",,,,,,,,,
"""IGO",Independence Group,FPO,"218,779","44,483",20.33,-5.97,"113,691,039","0.03""",,,,,,,,,
"""TSI",Transfield Services Infra,STAPLED,"2,336,600","475,000",20.32,-2.77,"274,817,488","0.17""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"4,779,619","966,087",20.21,-5.14,"717,142,802","0.13""",,,,,,,,,
"""WTF",Wotif.Com Holdings ,FPO,"576,879","116,376",20.17,-3.96,"209,586,344","0.05""",,,,,,,,,
"""CPU",Computershare,FPO,"1,950,341","391,669",20.08,-3.20,"555,664,059","0.07""",,,,,,,,,
"""CSR",CSR ,FPO,"8,685,419","1,742,377",20.06,-1.76,"1,514,920,814","0.11""",,,,,,,,,
"""AWC",Alumina ,FPO,"26,982,406","5,363,781",19.87,-4.39,"2,440,196,187","0.22""",,,,,,,,,
"""ESG",Eastern Star Gas ,FPO,"3,589,029","709,571",19.77,-5.59,"872,224,422","0.08""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"3,130,639","618,971",19.77,-3.65,"960,638,735","0.06""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"11,008,807","2,086,803",18.95,-4.86,"2,926,103,883","0.07""",,,,,,,,,
"""BXB",Brambles ,FPO,"4,203,442","795,147",18.91,-1.13,"1,422,140,771","0.05""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"7,563,689","1,409,194",18.63,-1.33,"2,078,994,021","0.06""",,,,,,,,,
"""IIF",ING Industrial Fund,UNITS,"6,463,777","1,198,814",18.54,-4.39,"2,592,249,647","0.04""",,,,,,,,,
"""GUD",GUD Holdings ,FPO,"152,971","28,161",18.40,-2.28,"61,065,933","0.04""",,,,,,,,,
"""SBM",St Barbara ,FPO,"27,995,034","5,113,614",18.26,0.00,"1,952,668,407","0.26""",,,,,,,,,
"""RIV",Riversdale Mining ,FPO,"826,026","150,208",18.18,-4.97,"198,982,524","0.07""",,,,,,,,,
"""SKE",Skilled Group ,FPO,"137,793","25,040",18.17,-0.38,"190,738,408","0.01""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"1,604,151","291,027",18.14,-1.26,"558,008,815","0.05""",,,,,,,,,
"""ACR",Acrux ,FPO,"151,967","27,196",17.89,-0.51,"160,556,216","0.01""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"5,083,742","906,424",17.83,-1.39,"1,380,386,438","0.06""",,,,,,,,,
"""CLO",Clough ,FPO,"219,687","38,973",17.74,-4.19,"768,251,269","0.00""",,,,,,,,,
"""MMX",Murchison Metals,FPO,"3,996,369","705,690",17.65,-8.69,"435,384,268","0.16""",,,,,,,,,
"""IFN",Infigen Energy,STAPLED,"2,674,729","469,129",17.53,-3.40,"802,460,585","0.05""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"844,408","147,307",17.44,-1.14,"259,309,656","0.05""",,,,,,,,,
"""SMX",SMS Management & Tech,FPO,"281,561","49,098",17.43,-5.41,"66,781,500","0.07""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"24,561,112","4,258,264",17.33,-3.68,"3,121,339,730","0.13""",,,,,,,,,
"""CDU",Cudeco ,FPO,"871,911","150,497",17.26,-2.84,"137,285,632","0.11""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"2,656,294","455,535",17.14,0.25,"772,670,160","0.05""",,,,,,,,,
"""SLM",Salmat ,FPO,"92,773","15,806",17.03,-3.37,"158,954,483","0.01""",,,,,,,,,
"""PLA",Platinum Australia ,FPO,"1,391,731","235,925",16.95,-5.65,"321,030,521","0.07""",,,,,,,,,
"""ELD",Elders ,FPO,"4,981,130","837,334",16.81,4.80,"448,598,480","0.18""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"1,209,696","201,777",16.68,-1.42,"635,132,810","0.03""",,,,,,,,,
"""ORI",Orica ,FPO,"2,535,880","421,878",16.63,-1.49,"361,088,962","0.11""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"2,308,774","383,910",16.62,-6.83,"603,580,761","0.06""",,,,,,,,,
"""NFE",Northern Iron ,FPO,"122,290","20,284",16.58,-0.69,"292,204,786","0.00""",,,,,,,,,
"""BPT",Beach Energy ,FPO,"4,995,028","823,262",16.48,-3.14,"1,092,161,437","0.07""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"3,995,439","658,165",16.47,-3.58,"1,045,236,720","0.06""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"2,037,747","335,154",16.44,-3.46,"780,136,909","0.04""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"1,085,092","177,917",16.39,-7.88,"367,162,725","0.04""",,,,,,,,,
"""PRU",Perseus Mining ,FPO,"3,316,663","533,877",16.09,9.90,"395,432,088","0.13""",,,,,,,,,
"""WHG",WHK Group ,FPO,"100,619","15,939",15.84,-0.46,"264,254,166","0.00""",,,,,,,,,
"""APA",APA Group,STAPLED,"944,371","147,297",15.59,-3.58,"542,318,629","0.02""",,,,,,,,,
"""NVT",Navitas ,FPO,"278,882","43,334",15.53,-4.82,"342,361,526","0.01""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"5,505,658","850,766",15.45,-1.67,"1,930,432,682","0.04""",,,,,,,,,
"""KCN",Kingsgate Consolidated,FPO,"687,394","106,220",15.45,0.11,"97,942,169","0.10""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"904,944","138,343",15.28,-2.09,"450,076,509","0.03""",,,,,,,,,
"""KZL",Kagara,FPO,"3,892,182","594,069",15.26,-5.22,"674,489,717","0.08""",,,,,,,,,
"""MRM",Mermaid Marine Aust ,FPO,"558,911","85,093",15.22,-6.36,"186,844,825","0.04""",,,,,,,,,
"""VPG",Valad Property Group,FORUS,"3,281,181","493,314",15.03,0.00,"2,287,682,926","0.02""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"2,514,361","372,956",14.83,-4.05,"686,759,634","0.05""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"6,133,311","897,952",14.64,-2.73,"2,705,140,151","0.03""",,,,,,,,,
"""PXS",Pharmaxis,FPO,"607,189","88,875",14.63,-3.34,"225,394,234","0.03""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"416,768","60,497",14.51,-5.90,"156,125,648","0.03""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,007,701","290,227",14.45,-0.62,"754,313,569","0.03""",,,,,,,,,
"""SLX",Silex Systems ,FPO,"58,091","8,065",13.88,-5.38,"148,693,282","0.00""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"17,238,841","2,391,288",13.87,-2.13,"2,012,803,230","0.11""",,,,,,,,,
"""MDL",Mineral Deposits ,FPO,"359,455","49,546",13.78,-1.03,"573,625,950","0.00""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"2,868,672","394,415",13.74,1.81,"1,037,994,023","0.03""",,,,,,,,,
"""EWC",Energy World Corporation,FPO,"1,534,274","210,032",13.68,-5.37,"1,561,166,672","0.01""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"34,024,113","4,545,466",13.36,-0.33,"12,443,074,357","0.03""",,,,,,,,,
"""NHC",New Hope Corp ,FPO,"443,398","59,168",13.34,-2.66,"827,730,549","0.00""",,,,,,,,,
"""BTA",Biota Holdings ,FPO,"1,170,319","155,449",13.28,-4.78,"179,184,746","0.08""",,,,,,,,,
"""EXT",Extract Resources,FPO,"354,949","47,089",13.26,-6.79,"242,867,636","0.01""",,,,,,,,,
"""SXL",Southern Cross Media Group LIMITE,FPO,"440,937","58,347",13.23,-4.97,"378,827,750","0.01""",,,,,,,,,
"""WHC",Whitehaven Coal ,FPO,"1,657,823","217,686",13.13,-5.98,"493,550,069","0.04""",,,,,,,,,
"""LYC",Lynas Corporation ,FPO,"7,640,108","992,561",12.99,-1.92,"1,655,499,093","0.06""",,,,,,,,,
"""AOE",Arrow Energy ,FPO,"7,293,858","943,526",12.93,-1.22,"732,570,533","0.12""",,,,,,,,,
"""ICN",Icon Energy ,FPO,"1,835,166","235,131",12.81,-8.00,"438,845,003","0.05""",,,,,,,,,
"""OKN",Oakton ,FPO,"107,302","13,708",12.77,-1.90,"91,868,735","0.01""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"744,629","94,997",12.75,-2.85,"177,546,198","0.05""",,,,,,,,,
"""LNC",Linc Energy,FPO,"1,757,135","223,537",12.72,-7.69,"484,668,148","0.04""",,,,,,,,,
"""CHC",Charter Hall Group,FORUS,"2,100,809","264,923",12.61,-2.92,"1,212,723,832","0.02""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"4,218,791","529,446",12.55,-1.40,"1,281,390,524","0.04""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"11,758,035","1,471,655",12.51,-4.08,"2,351,955,725","0.06""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"1,071,152","133,750",12.48,-2.12,"354,423,437","0.03""",,,,,,,,,
"""IAU",Intrepid Mines ,FPO,"5,764,002","708,545",12.29,5.00,"427,937,128","0.16""",,,,,,,,,
"""BMN",Bannerman Resources ,FPO,"819,834","98,377",12.00,-8.53,"201,710,934","0.04""",,,,,,,,,
"""OSH",Oil Search ,FPO 10T,"4,433,319","521,867",11.77,-4.59,"1,308,279,222","0.04""",,,,,,,,,
"""WEC",White Energy Company ,FPO,"273,030","32,106",11.75,-3.75,"235,816,184","0.01""",,,,,,,,,
"""LLC",Lend Lease Group,STAPLED,"1,746,084","202,012",11.56,-4.21,"565,558,754","0.03""",,,,,,,,,
"""SFR",Sandfire Resources,FPO,"343,250","39,478",11.50,-2.02,"129,129,779","0.03""",,,,,,,,,
"""MND",Monadelphous Group ,FPO,"405,189","46,518",11.48,-4.44,"86,036,700","0.05""",,,,,,,,,
"""ORG",Origin Energy ,FPO,"2,964,753","333,494",11.24,-3.77,"880,639,872","0.03""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"3,185,534","352,266",11.05,-2.94,"151,915,022","0.23""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"548,175","60,306",11.00,-3.07,"229,794,395","0.02""",,,,,,,,,
"""WOW",Woolworths ,FPO,"4,501,467","490,286",10.89,-0.84,"1,242,675,928","0.03""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,461,461","158,446",10.84,-1.90,"388,429,875","0.04""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"3,704,785","401,237",10.83,-1.91,"620,709,233","0.06""",,,,,,,,,
"""CQR",Charter Hall Retail REIT,UNIT,"5,683,895","614,492",10.81,-3.73,"1,505,216,260","0.04""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"2,635,163","277,344",10.52,-3.08,"1,259,907,689","0.02""",,,,,,,,,
"""GIR",Giralia Resources,FPO,"1,019,776","105,600",10.35,-13.60,"178,310,170","0.05""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"172,684","17,561",10.16,-1.82,"65,276,374","0.02""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"2,339,227","230,140",9.83,-2.06,"336,582,351","0.06""",,,,,,,,,
"""AMP",AMP ,FPO,"5,329,748","510,633",9.58,-2.68,"2,071,925,423","0.02""",,,,,,,,,
"""MML",Medusa Mining ,FPO,"435,809","40,925",9.39,-1.03,"187,419,911","0.02""",,,,,,,,,
"""SIP",Sigma Pharmaceuticals ,FPO,"9,387,759","845,722",9.00,0.00,"1,178,626,572","0.07""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"578,841","51,970",8.97,-0.45,"606,946,993","0.00""",,,,,,,,,
"""IIN",iiNet ,FPO,"118,579","10,581",8.92,-3.02,"151,782,002","0.00""",,,,,,,,,
"""IVC",Invocare ,FPO,"198,954","17,737",8.91,-3.21,"102,069,091","0.01""",,,,,,,,,
"""AAX",Ausenco ,FPO,"1,976,324","175,119",8.86,-8.60,"122,337,599","0.14""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"5,011,409","442,876",8.83,-3.85,"581,517,884","0.07""",,,,,,,,,
"""MLB",Melbourne IT ,FPO,"177,352","15,566",8.77,0.83,"79,516,967","0.02""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"3,125,508","272,586",8.72,-3.88,"702,867,609","0.03""",,,,,,,,,
"""HIL",Hills Industries ,FPO,"638,210","54,912",8.60,-3.76,"248,219,660","0.02""",,,,,,,,,
"""SPH",Sphere Minerals ,FPO,"62,223","5,265",8.46,2.36,"150,694,151","0.00""",,,,,,,,,
"""APN",APN News & Media ,FPO,"2,592,784","216,129",8.33,-3.23,"598,823,853","0.03""",,,,,,,,,
"""PEM",Perilya ,FPO,"652,523","54,045",8.28,-5.05,"526,075,563","0.01""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"24,623,601","2,013,099",8.17,-8.33,"2,209,126,568","0.09""",,,,,,,,,
"""ENV",Envestra ,FPO,"1,421,334","114,275",8.04,-1.96,"1,386,827,962","0.00""",,,,,,,,,
"""GBG",Gindalbie Metals,FPO,"5,579,920","445,459",7.98,-4.24,"707,757,674","0.06""",,,,,,,,,
"""SOL",Soul Pattinson (WH),FPO,"124,359","9,882",7.94,-1.40,"238,640,580","0.00""",,,,,,,,,
"""WSA",Western Areas,FPO,"565,284","44,777",7.92,-6.29,"179,735,899","0.02""",,,,,,,,,
