ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Thursday at 2011-05-12T12:15:14+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
IJH,iShares S&P Mcap 400,CDI 1:1,108,108,100.00,.64,"57,450,000",.00,,
VTS,Vngd US Total Market ,CDI 1:1,"5,066","3,947",77.91,.37,"752,993",.52,,
AGF,AMP Capital China ,ORD/UNITS,"587,164","429,361",73.12,.65,"345,546,659",.12,,
ALL,Aristocrat Leisure,FPO,"2,578,563","1,782,129",69.11,-1.79,"536,480,307",.33,,
TEN,Ten Network Hldgs,FPO,"2,354,867","1,616,493",68.64,.78,"1,045,236,720",.15,,
SFR,Sandfire Res,FPO,"638,750","437,513",68.49,1.65,"148,384,969",.29,,
RMD,ResMed Inc ,CDI 10:1,"3,114,759","1,870,390",60.04,1.00,"1,534,676,730",.12,,
IJR,iShares S&P Mcap 600,CDI 1:1,173,100,57.80,1.48,"71,300,000",.00,,
CRZ,carsales.com,FPO,"904,241","488,483",54.02,.20,"234,338,300",.20,,
DJS,David Jones,FPO,"6,898,534","3,537,131",51.27,2.47,"518,034,694",.68,,
COH,Cochlear,FPO,"90,360","45,046",49.85,1.60,"56,745,023",.07,,
PPT,Perpetual,FPO,"76,128","37,373",49.09,1.27,"44,669,352",.08,,
GBG,Gindalbie Metals,FPO,"4,317,670","2,101,037",48.66,2.57,"935,615,590",.22,,
WTF,Wotif.com Hldgs,FPO,"273,109","131,193",48.03,1.29,"210,980,444",.06,,
WES,Wesfarmers,FPO,"1,555,587","727,446",46.76,.60,"1,005,197,704",.07,,
QRE,BetaShares ASX Res,ETF UNITS,"64,300","30,000",46.65,.75,"4,519,432",.66,,
OSH,Oil Search,FPO 10T,"3,918,897","1,796,775",45.84,2.29,"1,320,648,378",.13,,
SGM,Sims Metal Mgt,FPO,"533,690","234,818",43.99,1.75,"205,393,914",.11,,
BOQ,Bank of Qld,FPO,"588,282","258,232",43.89,.54,"222,072,957",.11,,
MBN,Mirabela Nickel,FPO,"1,873,099","812,370",43.37,2.34,"491,561,237",.16,,
BWP,Bunnings W'house,ORD UNITS,"4,713,167","1,960,112",41.58,.58,"520,012,793",.37,,
QFN,BetaShares ASX Fin,ETF UNITS,"50,000","20,000",40.00,-.12,"4,509,251",.44,,
CBA,C'wlth Bank  of Aust ,FPO,"6,815,107","2,707,176",39.72,.61,"1,558,614,744",.17,,
BHP,BHP Billiton,FPO,"10,893,982","4,269,450",39.19,1.72,"3,209,181,688",.13,,
MDL,Mineral Deposits,FPO,"40,457","15,806",39.06,1.93,"60,768,582",.02,,
RHC,Ramsay Health Care,FPO,"673,027","258,700",38.43,4.07,"202,081,252",.12,,
ABC,Adelaide Brighton,FPO,"957,883","357,281",37.29,1.26,"636,277,810",.05,,
WPL,Woodside Petroleum,FPO,"1,563,852","581,235",37.16,.82,"793,229,820",.07,,
RIO,Rio Tinto,FPO,"3,850,913","1,415,652",36.76,2.26,"435,758,720",.32,,
PMV,Premier Invest,FPO,"27,544","10,109",36.70,.50,"155,062,831",.00,,
MQA,Macq Atlas Roads ,STAPLED,"1,038,420","380,852",36.67,4.66,"452,345,907",.08,,
GNC,GrainCorp,FPO,"517,189","189,450",36.63,2.27,"198,318,900",.09,,
HLNG,Healthscope Notes,11.25% CN,"1,386",500,36.07,.05,"2,000,000",.02,,
AAX,Ausenco,FPO,"128,611","46,248",35.96,.00,"122,987,022",.03,,
FMG,Fortescue Metals Grp,FPO,"19,037,504","6,839,571",35.92,1.09,"3,112,917,409",.22,,
HGG,HENDERSON GROUP PLC.,CDI 1:1,"2,345,070","838,151",35.74,.00,"584,919,716",.14,,
GFF,Goodman Fielder,FPO,"5,187,140","1,837,207",35.41,.97,"1,380,386,438",.13,,
OMH,OM Hldgs,FPO 10C,"547,661","182,940",33.40,4.07,"504,105,150",.03,,
RSGO,Resolute Min,OPT DEC11,"15,131","5,000",33.04,.00,"51,057,151",.01,,
AMP,AMP,FPO,"12,738,837","4,186,071",32.86,2.10,"2,789,686,764",.15,,
UGL,UGL,FPO,"396,441","127,101",32.06,2.05,"166,047,171",.07,,
JHX,James Hardie Ind ,CDI,"2,345,472","749,126",31.93,-.55,"436,386,587",.17,,
TEL,Telecom Corp of NZ,FPO NZ,"5,630,633","1,792,285",31.83,3.95,"1,924,652,813",.09,,
SWM,SEVEN WEST MEDIA LIMITED,FPO,"1,937,790","615,243",31.75,-1.53,"610,327,899",.10,,
LLC,Lend Lease Grp ,STAPLED,"1,431,702","451,740",31.55,.68,"570,915,669",.07,,
GPT,GPT Grp ,STAPLED,"9,547,575","2,997,923",31.40,2.94,"1,855,529,431",.16,,
IAU,Intrepid Mines,FPO,"1,273,092","390,808",30.69,2.38,"520,617,420",.07,,
QBE,QBE Insurance Grp,FPO,"3,861,579","1,172,080",30.35,1.78,"1,092,653,182",.10,,
CCL,Coca-Cola Amatil,FPO,"2,007,551","604,633",30.11,-.16,"757,969,396",.08,,
GUD,GUD Hldgs,FPO,"123,439","37,109",30.06,2.62,"69,089,611",.05,,
GNS,Gunns,FPO,"2,938,705","880,816",29.97,5.74,"848,401,559",.10,,
EWC,Energy World Corp,FPO,"1,085,769","324,966",29.93,4.00,"1,561,166,672",.02,,
CCV,Cash Convert   ,ORD/DIV,"162,606","48,328",29.72,.61,"379,761,025",.01,,
AIO,Asciano Grp ,FPO,"7,148,094","2,084,018",29.15,.00,"2,926,103,883",.07,,
AQA,Aquila Res,FPO,"386,305","111,668",28.90,5.71,"374,368,499",.03,,
PRY,Primary Health Care,FPO,"1,702,573","487,289",28.62,2.65,"497,349,803",.09,,
ORI,Orica,FPO,"3,090,427","866,591",28.04,2.15,"363,223,767",.23,,
SIP,Sigma Pharmaceutical,FPO,"10,563,667","2,902,885",27.48,5.63,"1,178,626,572",.24,,
BTU,Bathurst Res,FPO,"987,261","271,000",27.45,.00,"666,141,330",.04,,
BPT,Beach Energy,FPO,"5,909,831","1,620,247",27.41,6.98,"1,102,788,311",.14,,
MCR,Mincor Res ,FPO,"1,119,373","306,646",27.39,5.35,"200,608,804",.15,,
WOR,WorleyParsons,FPO,"1,149,136","310,763",27.04,.58,"241,295,482",.12,,
WBC,Westpac Banking,FPO,"14,906,373","4,014,201",26.92,1.05,"3,009,577,313",.13,,
DXS,DEXUS Prop Grp ,STAPLED,"13,072,277","3,452,770",26.41,1.17,"4,839,024,176",.07,,
PRU,Perseus Min,FPO,"1,337,225","351,959",26.32,3.37,"424,017,088",.08,,
WOW,Woolworths,FPO,"2,314,229","607,536",26.25,.71,"1,212,915,484",.05,,
MSB,Mesoblast,FPO,"872,958","229,230",26.25,1.14,"279,733,562",.08,,
GDY,Geodynamics,FPO,"171,317","44,581",26.02,1.81,"336,892,832",.01,,
TLS,Telstra Corp,FPO,"26,767,615","6,962,054",26.00,.67,"12,443,074,357",.05,,
DML,Discovery Metals,FPO,"1,012,737","262,820",25.95,1.59,"437,114,481",.06,,
SEK,Seek,FPO,"1,262,093","326,431",25.86,2.00,"336,584,488",.09,,
KZL,Kagara,FPO,"1,961,237","502,324",25.61,3.70,"708,583,835",.07,,
JBH,JB Hi-Fi,FPO,"1,770,836","445,919",25.18,1.22,"109,364,105",.40,,
CPU,Computershare,FPO,"2,181,321","549,073",25.17,2.37,"555,664,059",.09,,
OZL,OZ Minerals,FPO,"32,684,158","8,194,480",25.07,5.71,"3,238,546,504",.25,,
BXB,Brambles,FPO,"7,217,636","1,807,914",25.04,2.19,"1,479,302,746",.12,,
KCN,Kingsgate Cons,FPO,"695,279","172,586",24.82,1.36,"135,221,250",.12,,
ETPMPD,ETFS Metals,ETFS PD,"1,613",400,24.79,.00,"23,280",1.71,,
RRL,Regis Res,FPO,"1,058,058","261,988",24.76,5.12,"431,217,041",.06,,
AWC,Alumina,FPO,"15,770,269","3,863,795",24.50,3.04,"2,440,196,187",.15,,
MYR,Myer Hldgs,FPO,"6,252,512","1,493,397",23.88,.31,"582,947,884",.25,,
MQG,Macquarie Grp,FPO,"2,196,918","516,633",23.51,1.41,"346,814,961",.14,,
SUN,Suncorp Grp,FPO,"4,101,061","958,180",23.36,2.36,"1,286,600,980",.07,,
LEI,Leighton Hldgs,FPO,"1,207,399","282,111",23.36,2.03,"325,663,190",.08,,
ANZ,ANZ Banking Grp,FPO,"10,999,089","2,555,612",23.23,.43,"2,596,524,283",.09,,
LME,L&M Energy ,FPO NZ,"26,001","6,001",23.08,.00,"734,855,518",.00,,
BKN,Bradken,FPO,"551,100","124,421",22.57,5.00,"142,829,226",.08,,
OKN,Oakton,FPO,"19,309","4,306",22.30,-.48,"93,800,235",.00,,
WCTPA,Westpac TPS Tr,PREF,"2,239",499,22.28,-.23,"7,627,375",.00,,
CTX,Caltex Aust,FPO,"469,135","103,887",22.14,3.12,"270,000,000",.03,,
WEC,White Energy ,FPO,"949,746","209,630",22.07,2.13,"316,104,241",.06,,
NUF,Nufarm,FPO,"1,081,652","236,632",21.87,-.59,"261,833,005",.09,,
MRM,Mermaid Marine,FPO,"243,974","53,188",21.80,2.24,"215,066,086",.02,,
CPA,C'wlth Prop Office   ,ORD UNIT,"17,881,587","3,871,859",21.65,1.11,"2,449,599,711",.15,,
WDC,Westfield Grp ,STAPLED,"20,755,700","4,479,026",21.58,-.22,"2,308,988,539",.19,,
ANN,Ansell,FPO,"341,566","73,527",21.52,1.16,"133,011,550",.05,,
AQG,ALACER GOLD CORP.,CDI 1:1,"152,672","32,598",21.35,2.57,"70,648,311",.04,,
CSR,CSR,FPO,"3,750,697","797,425",21.26,1.72,"506,000,315",.15,,
DTE,Dart Energy,FPO,"2,431,551","515,428",21.19,.67,"659,706,374",.07,,
TSE,Transfield Services,FPO,"2,511,099","525,638",20.93,3.63,"549,715,957",.09,,
GWA,GWA Grp,FPO,"477,412","99,397",20.82,1.27,"301,525,014",.03,,
AMC,Amcor,FPO,"2,273,492","473,066",20.80,.72,"1,227,416,280",.03,,
OST,OneSteel,FPO,"8,800,494","1,807,842",20.54,-.49,"1,338,106,652",.13,,
NCM,Newcrest Min,FPO,"3,960,069","805,026",20.32,1.75,"765,407,334",.10,,
SGP,Stockland ,STAPLED,"11,634,580","2,359,540",20.28,.56,"2,383,036,717",.09,,
GRY,Gryphon Minerals,FPO,"947,155","191,499",20.21,7.02,"299,822,058",.06,,
BLD,Boral,FPO,"3,419,614","684,784",20.02,5.59,"729,925,990",.09,,
ORG,Origin Energy,FPO,"4,149,077","810,825",19.54,2.56,"1,064,379,759",.07,,
ERA,Energy Res,FPO 'A',"945,246","184,333",19.50,2.84,"190,737,934",.09,,
APN,APN News & Media,FPO,"2,182,257","424,293",19.44,2.14,"618,568,292",.06,,
ASL,Ausdrill,FPO,"1,246,794","242,297",19.43,3.91,"300,677,909",.08,,
TWE,TREASURY WINE ESTATES LIMITED,DEF SET,"17,755,461","3,400,292",19.15,4.76,"650,000,000",.52,,
ASX,ASX,FPO,"829,575","158,549",19.11,1.20,"175,136,729",.09,,
PRG,Programmed Maint,FPO,"73,560","14,054",19.10,-.76,"118,169,908",.01,,
CFX,CFS Retail Prop ,UNIT,"6,769,498","1,290,079",19.05,.56,"2,839,591,911",.04,,
CSL,CSL,FPO,"2,737,806","518,090",18.92,.58,"537,373,749",.09,,
HIL,Hills Ind,FPO,"434,603","81,754",18.81,.00,"249,139,016",.03,,
PDN,Paladin Energy,FPO,"5,022,700","944,402",18.80,.88,"777,698,217",.12,,
IMD,Imdex,FPO,"181,019","33,949",18.75,.00,"199,414,165",.01,,
FXJ,Fairfax Media,FPO,"12,847,892","2,403,475",18.70,-.45,"2,351,955,725",.10,,
CUV,Clinuvel Pharmac,FPO,"15,400","2,866",18.61,-3.43,"30,381,706",.00,,
TOL,Toll Hldgs,FPO,"2,322,645","431,471",18.57,2.76,"710,128,531",.06,,
FGL,Foster's Grp,FPO,"17,877,475","3,291,218",18.41,-1.76,"1,940,782,034",.17,,
MCC,Macarthur Coal,FPO,"2,159,403","397,517",18.40,6.84,"302,092,343",.13,,
EHL,Emeco Hldgs,FPO,"1,088,976","199,444",18.31,3.50,"631,237,586",.03,,
IFL,IOOF Hldgs,FPO,"467,292","85,327",18.26,.89,"229,794,395",.03,,
HVN,Harvey Norman,FPO,"4,332,913","789,114",18.21,1.13,"1,062,316,784",.07,,
MRE,Minara Resources,FPO,"1,638,150","294,849",17.99,5.12,"1,169,424,487",.02,,
AUT,Aurora Oil & Gas,FPO,"1,805,495","324,754",17.98,3.54,"403,687,342",.08,,
MAP,MAp Grp ,FORUS,"2,170,796","386,148",17.78,1.02,"1,861,210,782",.02,,
ENV,Envestra,FPO,"958,278","170,067",17.74,2.40,"1,468,560,201",.01,,
IOF,ING Office Fd ,STAPLED,"23,311,579","3,942,616",16.91,.82,"2,729,071,212",.14,,
TCL,Transurban Grp ,STAPLED,"3,098,256","521,763",16.84,1.67,"1,443,543,731",.03,,
AAC,Aust Agriculture,FPO,"1,885,548","314,892",16.70,.69,"264,264,459",.11,,
DOW,Downer EDI,FPO,"3,750,006","625,683",16.68,.28,"429,100,296",.14,,
TRS,The Reject Shop,FPO,"101,420","16,864",16.62,.46,"26,033,570",.06,,
GNM,Gujarat NRE Coal,FPO,"1,084,133","180,000",16.60,2.65,"990,952,858",.01,,
MMX,Murchison Metals,FPO,"2,018,141","334,533",16.57,5.55,"435,884,268",.07,,
STO,Santos,FPO,"3,205,740","523,114",16.31,1.38,"877,955,664",.06,,
MIN,Mineral Res,FPO,"749,471","122,138",16.29,.97,"169,123,017",.07,,
MOL,Moly Mines,FPO,"107,709","17,500",16.24,.00,"365,893,989",.00,,
PEM,Perilya,FPO,"184,470","29,857",16.18,.80,"526,075,563",.00,,
TAP,Tap Oil,FPO,"283,396","45,740",16.14,.00,"240,967,311",.01,,
AGK,AGL Energy,FPO,"1,691,257","265,259",15.68,.68,"461,311,732",.05,,
IGO,Independence Grp,FPO,"696,758","109,218",15.67,2.73,"199,497,042",.05,,
WHC,Whitehaven Coal,FPO,"2,620,196","397,592",15.17,1.35,"493,800,069",.08,,
