ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4832.6 at 16:47 26/10/2009  Report at 19:05 Monday 26/10/2009!. Processed 11:31 Tuesday 27/10/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""GFF",Goodman Fielder,FPO,"5,351,743","3,671,262",68.59,-1.22,"1,355,068,890","0.27""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"1,847,502","1,166,704",63.15,-2.00,"414,853,130","0.28""",,,,,,,,,
"""IAA",iShares S&P Asia 50,CDI 1:1,"12,485","7,163",57.37,0.25,"1,700,000","0.42""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"1,840,400","1,051,361",57.12,-0.45,"1,290,049,879","0.08""",,,,,,,,,
"""IZZ",iShares FTSE/Xinhua China 25,CDI 1:1,"45,152","24,805",54.93,0.22,"128,250,000","0.01""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,872,809","1,015,045",54.19,-1.31,"461,664,324","0.22""",,,,,,,,,
"""BLD",Boral ,FPO,"1,943,635","1,026,921",52.83,-1.42,"595,313,279","0.17""",,,,,,,,,
"""AWB",AWB ,FPO,"22,640,241","11,367,574",50.21,-1.63,"576,669,628","1.97""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"8,604,523","4,111,758",47.78,-1.16,"3,356,081,497","0.12""",,,,,,,,,
"""TOE",Toro Energy ,FPO,"1,846,313","859,969",46.57,0.00,"639,121,464","0.13""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"3,157,971","1,353,507",42.86,-1.27,"1,045,236,720","0.12""",,,,,,,,,
"""BBG",Billabong International ,FPO,"2,815,595","1,196,862",42.50,-4.36,"252,017,759","0.47""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"8,285,609","3,488,390",42.10,-2.24,"2,351,955,725","0.14""",,,,,,,,,
"""MSL",Mac Services Group (The) ,FPO,"233,889","97,200",41.55,-0.46,"164,737,018","0.05""",,,,,,,,,
"""GOLD",ETFS Metal Securities Australia,ETFS GOLD,"14,200","5,826",41.02,0.00,"4,707,138","0.12""",,,,,,,,,
"""TWR",Tower ,FPO NZ,"31,632","11,992",37.91,-1.08,"254,882,993","0.00""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"502,705","184,322",36.66,1.51,"151,941,702","0.12""",,,,,,,,,
"""TSE",Transfield Services ,FPO,"1,511,519","548,865",36.31,-0.64,"413,727,231","0.13""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"1,362,182","494,032",36.26,-4.49,"1,032,491,333","0.04""",,,,,,,,,
"""SKT",Sky Network Television ,FPO NZ,"14,396","5,000",34.73,0.00,"389,139,785","0.00""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"873,001","302,732",34.67,5.64,"108,201,082","0.28""",,,,,,,,,
"""MOL",Moly Mines ,FPO,"551,134","180,640",32.77,-1.59,"94,680,677","0.19""",,,,,,,,,
"""OGC",OceanaGold Corporation,CDI,"241,734","74,529",30.83,-0.37,"185,880,075","0.04""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"3,463,665","1,036,317",29.92,0.00,"2,729,071,212","0.03""",,,,,,,,,
"""NUF",Nufarm ,FPO,"813,384","243,333",29.91,-0.59,"218,061,199","0.11""",,,,,,,,,
"""FPH",Fisher & Paykel Healthcare,FPO NZ,"20,063","6,000",29.90,-0.41,"511,588,538","0.00""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,022,325","600,057",29.67,-0.87,"606,831,240","0.09""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"2,328,706","660,150",28.34,-1.03,"716,944,681","0.09""",,,,,,,,,
"""SOL",Soul Pattinson (WH),FPO,"53,199","14,716",27.66,-1.30,"238,640,580","0.00""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"10,867,714","2,992,181",27.53,-1.13,"2,307,770,787","0.13""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"2,067,229","566,543",27.40,-1.80,"798,520,953","0.07""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"986,323","260,650",26.42,-1.31,"349,988,227","0.07""",,,,,,,,,
"""PRG",Programmed Maintenance,FPO,"657,841","172,311",26.19,-0.88,"99,582,071","0.17""",,,,,,,,,
"""ANN",Ansell ,FPO,"250,225","65,424",26.14,-1.12,"134,730,586","0.04""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"2,456,588","637,268",25.94,0.00,"755,446,780","0.08""",,,,,,,,,
"""BKW",Brickworks ,FPO,"103,890","26,895",25.88,1.64,"133,167,842","0.02""",,,,,,,,,
"""CER",Centro Retail Group,STAPLED,"8,477,646","2,163,882",25.52,-2.63,"2,286,399,424","0.09""",,,,,,,,,
"""SEV",Seven Network ,FPO,"398,469","101,207",25.39,0.63,"190,260,281","0.05""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"13,671,028","3,371,911",24.66,0.00,"1,860,813,983","0.18""",,,,,,,,,
"""AMC",Amcor ,FPO,"3,124,339","756,835",24.22,0.35,"1,220,783,770","0.06""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"36,490,145","8,831,964",24.20,0.00,"12,443,074,357","0.07""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"2,082,737","501,609",24.08,-0.54,"2,662,931,420","0.01""",,,,,,,,,
"""CEU",ConnectEast Group,STAPLED,"8,981,818","2,132,423",23.74,-2.50,"3,829,851,059","0.05""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"1,993,200","461,030",23.13,-1.83,"717,387,358","0.06""",,,,,,,,,
"""LYC",Lynas Corporation ,FPO,"11,664,382","2,694,312",23.09,-1.85,"1,128,422,600","0.23""",,,,,,,,,
"""MAE",Marion Energy ,FPO,"649,438","150,000",23.09,0.00,"343,836,046","0.04""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"9,011,997","2,066,877",22.93,0.71,"1,612,536,335","0.12""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"11,464,989","2,622,771",22.87,-3.03,"2,926,103,883","0.09""",,,,,,,,,
"""BAU",Bauxite Resources ,FPO,"708,399","161,754",22.83,-6.49,"96,558,228","0.16""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,103,880","251,131",22.75,-1.38,"270,000,000","0.09""",,,,,,,,,
"""MEU",Marmota Energy ,FPO,"455,352","101,789",22.35,3.22,"66,644,009","0.15""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"2,780,299","614,249",22.09,0.40,"607,730,819","0.10""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"3,308,169","721,362",21.80,-0.33,"634,144,970","0.11""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"360,474","78,103",21.66,-2.50,"203,987,842","0.03""",,,,,,,,,
"""HSP",Healthscope ,FPO,"483,245","103,560",21.43,-0.83,"314,241,491","0.03""",,,,,,,,,
"""SRV",Servcorp ,FPO,"627,422","132,620",21.13,-3.09,"97,314,891","0.13""",,,,,,,,,
"""CEY",Centennial Coal ,FPO,"4,138,397","866,733",20.94,0.00,"375,356,253","0.23""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"2,790,392","573,207",20.54,2.19,"1,062,316,784","0.05""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"61,757","12,526",20.28,-0.60,"53,620,771","0.02""",,,,,,,,,
"""BKN",Bradken ,FPO,"768,151","155,670",20.26,0.42,"129,724,959","0.12""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"10,628,720","2,098,537",19.74,0.84,"2,941,058,008","0.07""",,,,,,,,,
"""OST",OneSteel ,FPO,"2,366,093","466,391",19.71,-1.18,"1,328,359,295","0.03""",,,,,,,,,
"""FLT",Flight Centre ,FPO,"308,741","59,821",19.37,3.70,"99,680,858","0.06""",,,,,,,,,
"""AMP",AMP ,FPO,"8,380,978","1,612,591",19.24,-2.19,"2,048,174,773","0.07""",,,,,,,,,
"""FXL",Flexigroup ,FPO,"115,828","22,178",19.14,-0.89,"239,168,690","0.00""",,,,,,,,,
