ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4744.0 at 16:47 10/11/2009  Report at 19:09 Tuesday 10/11/2009!. Processed 11:36 Wednesday 11/11/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""WAN",West Australian Newspapers,FPO,"946,763","448,405",47.36,-3.03,"213,673,497","0.21""",,,,,,,,,
"""DVN",Devine ,FPO,"169,281","77,800",45.95,0.00,"315,486,872","0.02""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"3,279,013","1,261,212",38.46,1.68,"435,205,782","0.29""",,,,,,,,,
"""SDG",Sunland Group ,FPO,"417,939","159,838",38.24,2.06,"292,300,122","0.05""",,,,,,,,,
"""PPT",Perpetual ,FPO,"216,904","76,814",35.41,0.17,"42,879,253","0.17""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"1,004,979","346,816",34.51,0.92,"120,437,014","0.28""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"6,935,052","2,379,122",34.30,1.79,"2,095,594,763","0.11""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"14,284,784","4,860,886",34.02,2.34,"3,356,081,497","0.14""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"293,501","99,036",33.74,0.00,"474,242,606","0.02""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"2,360,023","761,837",32.28,0.51,"798,520,953","0.09""",,,,,,,,,
"""RMD",ResMed Inc,CDI 10:1,"7,349,838","2,187,239",29.75,-0.18,"757,542,720","0.28""",,,,,,,,,
"""IIF",ING Industrial Fund,UNITS,"9,671,004","2,715,856",28.08,0.00,"1,133,916,313","0.24""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"313,591","87,496",27.90,2.48,"151,936,021","0.05""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"2,172,754","598,260",27.53,1.55,"533,379,348","0.11""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"37,137,772","10,213,048",27.50,0.92,"12,443,074,357","0.08""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"1,305,040","352,612",27.01,2.91,"418,700,517","0.08""",,,,,,,,,
"""DWS",DWS Advanced Business Solutions,FPO,"74,292","20,000",26.92,0.55,"132,163,763","0.01""",,,,,,,,,
"""AGO",Atlas Iron ,FPO,"2,584,822","686,750",26.56,1.35,"399,710,521","0.17""",,,,,,,,,
"""LGL",Lihir Gold ,FPO 10T,"36,104,451","9,470,244",26.23,-0.88,"2,368,729,935","0.40""",,,,,,,,,
"""DJS",David Jones ,FPO,"4,123,795","1,069,911",25.94,1.76,"503,524,465","0.21""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"604,685","143,965",23.80,0.78,"182,443,040","0.07""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,430,707","1,045,634",23.60,0.85,"1,534,246,082","0.06""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"3,261,303","762,052",23.36,2.58,"606,831,240","0.12""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"13,589,218","3,162,526",23.27,3.14,"1,929,665,584","0.16""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"8,469,134","1,942,197",22.93,1.59,"581,566,493","0.33""",,,,,,,,,
"""CFE",Cape Lambert Iron Ore,FPO,"1,736,546","391,821",22.56,-2.02,"536,619,804","0.07""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"2,512,092","566,722",22.56,3.29,"706,253,212","0.08""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"18,469,489","4,103,189",22.21,-1.57,"1,860,813,983","0.22""",,,,,,,,,
"""PXS",Pharmaxis,FPO,"335,627","74,389",22.16,0.39,"217,939,234","0.03""",,,,,,,,,
"""MIN",Mineral Resources ,FPO,"277,427","60,476",21.79,4.03,"126,214,666","0.04""",,,,,,,,,
"""CRG",Crane Group ,FPO,"509,925","108,758",21.32,0.58,"77,684,223","0.14""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"4,852,569","1,034,588",21.32,0.22,"1,024,346,460","0.10""",,,,,,,,,
"""AMP",AMP ,FPO,"43,141,686","8,973,614",20.80,4.41,"2,048,645,162","0.43""",,,,,,,,,
"""EXT",Extract Resources,FPO,"465,308","95,780",20.58,1.28,"242,460,636","0.04""",,,,,,,,,
"""CVN",Carnarvon Petroleum ,FPO,"4,213,021","866,623",20.57,2.77,"683,674,634","0.12""",,,,,,,,,
"""APA",APA Group,STAPLED,"1,292,305","257,245",19.90,1.94,"508,816,964","0.05""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"1,379,271","271,579",19.69,-2.30,"490,705,150","0.05""",,,,,,,,,
"""ASL",Ausdrill ,FPO,"607,840","117,900",19.39,1.43,"174,773,978","0.06""",,,,,,,,,
"""MAP",MAP GROUP,FORUS,"5,049,145","976,017",19.33,1.76,"1,873,739,026","0.05""",,,,,,,,,
"""IDL",Industrea ,FPO,"1,978,171","363,976",18.40,0.00,"942,903,970","0.03""",,,,,,,,,
"""ERA",ERA,FPO 'A',"543,043","99,260",18.27,1.44,"190,737,934","0.05""",,,,,,,,,
"""TCL",Transurban Group,STAPLED,"8,395,809","1,521,479",18.12,-0.71,"1,290,049,879","0.11""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"5,237,453","938,742",17.92,-1.86,"1,062,316,784","0.08""",,,,,,,,,
"""ABP",Abacus Property Group,STAPLED,"3,771,735","670,466",17.77,2.32,"1,522,867,420","0.04""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"2,391,315","422,410",17.66,-0.42,"483,712,063","0.08""",,,,,,,,,
"""SGP",Stockland,STAPLED,"9,852,572","1,720,148",17.45,3.80,"2,383,036,717","0.07""",,,,,,,,,
"""SUN",Suncorp-Metway ,FPO,"5,846,825","1,015,751",17.37,3.96,"1,270,897,282","0.08""",,,,,,,,,
"""APN",APN News & Media ,FPO,"2,144,859","372,220",17.35,1.29,"595,311,917","0.06""",,,,,,,,,
"""BEN",Bendigo & Adelaide Bank ,FPO,"1,064,313","184,713",17.35,2.63,"350,162,072","0.05""",,,,,,,,,
"""STO",Santos ,FPO,"3,334,547","566,732",16.99,1.24,"830,959,608","0.06""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"1,598,245","263,901",16.51,1.64,"717,387,358","0.03""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"12,471,850","1,960,783",15.72,0.65,"1,823,306,551","0.10""",,,,,,,,,
"""COH",Cochlear ,FPO,"369,210","55,620",15.06,-0.77,"56,307,092","0.09""",,,,,,,,,
"""AOE",Arrow Energy ,FPO,"1,841,743","269,807",14.65,0.48,"732,381,533","0.03""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"2,687,036","384,625",14.31,0.33,"338,286,375","0.11""",,,,,,,,,
"""WSA",Western Areas,FPO,"1,405,238","201,215",14.31,10.24,"178,947,149","0.11""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"29,168,475","4,166,619",14.28,-0.90,"2,351,955,725","0.17""",,,,,,,,,
"""NMS",Neptune Marine Services ,FPO,"1,985,996","280,337",14.11,-2.43,"411,650,748","0.06""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,363,104","190,587",13.98,-0.28,"388,429,875","0.04""",,,,,,,,,
"""MML",Medusa Mining ,FPO,"886,711","123,737",13.95,1.27,"168,841,960","0.07""",,,,,,,,,
"""MAH",Macmahon Holdings ,FPO,"3,751,902","520,862",13.88,2.54,"733,711,705","0.07""",,,,,,,,,
"""GBG",Gindalbie Metals,FPO,"2,699,011","371,918",13.78,0.54,"707,187,674","0.05""",,,,,,,,,
"""AMC",Amcor ,FPO,"6,015,600","823,492",13.68,-0.36,"1,220,783,770","0.06""",,,,,,,,,
"""GCL",Gloucester Coal,FPO,"27,975","3,799",13.58,-0.16,"81,962,133","0.00""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"715,037","96,963",13.56,-1.61,"108,201,082","0.09""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"1,418,893","189,662",13.36,-1.08,"432,884,760","0.04""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"3,608,614","482,093",13.36,2.77,"1,005,136,141","0.04""",,,,,,,,,
"""MDL",Mineral Deposits ,FPO,"924,979","121,031",13.08,-0.98,"567,975,950","0.02""",,,,,,,,,
"""MTS",Metcash ,FPO,"4,859,051","635,815",13.08,0.21,"765,146,395","0.08""",,,,,,,,,
"""ASX",ASX ,FPO,"1,051,877","137,051",13.02,1.52,"172,194,928","0.08""",,,,,,,,,
"""MIG",Macquarie Infrastructure Grp,STAPLED,"10,533,651","1,358,433",12.89,-0.35,"2,261,732,048","0.06""",,,,,,,,,
"""CFX",CFS Retail Property Trust,UNIT,"8,324,701","1,071,377",12.87,-0.25,"2,483,693,809","0.04""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"13,403,484","1,708,759",12.74,-1.37,"2,307,770,787","0.07""",,,,,,,,,
"""ORI",Orica ,FPO,"1,346,324","170,489",12.66,2.20,"359,955,579","0.04""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,062,046","133,621",12.58,2.89,"252,863,336","0.05""",,,,,,,,,
"""GFF",Goodman Fielder,FPO,"8,643,607","1,085,692",12.56,1.29,"1,380,386,438","0.07""",,,,,,,,,
"""SLM",Salmat ,FPO,"23,653","2,957",12.50,1.25,"158,791,983","0.00""",,,,,,,,,
"""AJL",AJ Lucas Group ,FPO,"220,866","27,412",12.41,5.58,"65,139,511","0.04""",,,,,,,,,
"""MRU",NewSat ,FPO,"120,890","15,000",12.40,2.12,"109,104,994","0.01""",,,,,,,,,
"""CEU",ConnectEast Group,STAPLED,"10,549,446","1,305,643",12.37,0.00,"3,873,085,929","0.03""",,,,,,,,,
"""OST",OneSteel ,FPO,"5,616,642","691,133",12.30,1.92,"1,328,359,295","0.05""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"7,389,770","904,116",12.23,0.61,"2,504,784,266","0.03""",,,,,,,,,
"""AWE",Aust Worldwide Exploration,FPO,"3,196,378","391,101",12.23,1.12,"521,171,941","0.07""",,,,,,,,,
"""DXS",Dexus Property Group,STAPLED,"26,821,524","3,261,114",12.15,-0.62,"4,766,093,266","0.06""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"37,704,347","4,576,345",12.13,3.70,"2,729,071,212","0.16""",,,,,,,,,
"""MOF",Macquarie Office Trust,UNIT,"35,994,973","4,320,294",12.00,0.00,"4,752,826,494","0.09""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"8,143,892","970,994",11.92,0.45,"2,941,282,614","0.03""",,,,,,,,,
"""GNC",Graincorp ,FPO,"1,991,521","236,047",11.85,1.22,"150,771,405","0.15""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"12,995,549","1,506,274",11.59,4.25,"2,805,460,371","0.05""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"5,505,659","629,094",11.42,2.21,"960,638,735","0.06""",,,,,,,,,
"""CPU",Computershare,FPO,"2,983,564","338,273",11.33,2.66,"555,654,059","0.06""",,,,,,,,,
"""BLD",Boral ,FPO,"2,422,299","273,113",11.27,1.74,"595,313,279","0.04""",,,,,,,,,
"""OZL",OZ Minerals ,FPO,"17,115,000","1,923,311",11.23,2.46,"3,121,339,730","0.06""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"11,092,133","1,239,709",11.17,3.35,"2,078,994,021","0.06""",,,,,,,,,
"""CPB",Campbell Brothers ,FPO,"55,134","6,149",11.15,2.14,"53,620,771","0.01""",,,,,,,,,
"""MMX",Murchison Metals,FPO,"1,895,255","209,674",11.06,3.20,"417,504,268","0.05""",,,,,,,,,
"""NWSLV",News Corporation,A NONVOTE,"220,540","23,639",10.71,0.30,"1,823,433,208","0.00""",,,,,,,,,
"""MCW",Macquarie Countrywide Trust,UNIT,"7,562,411","806,993",10.67,0.84,"1,488,668,825","0.05""",,,,,,,,,
"""AND",Andean Resources ,FPO,"762,939","80,671",10.57,2.70,"464,293,884","0.01""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"3,190,621","335,477",10.51,1.85,"603,580,761","0.05""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"5,625,721","586,167",10.41,-0.49,"1,878,169,770","0.03""",,,,,,,,,
"""ESG",Eastern Star Gas ,FPO,"2,384,638","246,466",10.33,-1.11,"840,884,793","0.02""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"5,255,305","534,218",10.16,-0.57,"699,358,971","0.07""",,,,,,,,,
"""PNA",PanAust ,FPO,"23,702,213","2,406,993",10.15,2.00,"2,932,518,949","0.08""",,,,,,,,,
"""FMG",Fortescue Metals Group,FPO,"4,745,252","479,816",10.11,3.33,"3,092,673,832","0.01""",,,,,,,,,
"""CGF",Challenger Financial Services,FPO,"17,051,464","1,723,020",10.10,0.26,"552,390,161","0.31""",,,,,,,,,
"""BOQ",Bank Of Queensland,FPO,"990,173","99,736",10.07,1.16,"210,917,377","0.04""",,,,,,,,,
"""IFL",IOOF Holdings ,FPO,"1,304,036","130,803",10.03,4.12,"229,794,395","0.05""",,,,,,,,,
"""HST",Hastie Group ,FPO,"1,286,915","127,921",9.94,0.00,"235,867,097","0.05""",,,,,,,,,
"""AQA",Aquila Resources ,FPO,"777,976","76,767",9.86,1.87,"249,029,672","0.03""",,,,,,,,,
"""PTM",Platinum Asset Management ,FPO,"894,025","87,254",9.76,-1.01,"561,000,000","0.01""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"17,658,870","1,706,047",9.66,2.49,"2,926,103,883","0.05""",,,,,,,,,
"""HDF",Hastings Diversified Utilities,STAPLED,"1,929,351","186,039",9.64,-0.46,"491,648,434","0.03""",,,,,,,,,
"""GPT",GPT Group,STAPLED,"54,490,392","5,162,895",9.47,1.65,"9,277,584,743","0.05""",,,,,,,,,
"""LYC",Lynas Corporation ,FPO,"16,302,648","1,536,482",9.42,2.15,"1,506,497,913","0.10""",,,,,,,,,
"""BKN",Bradken ,FPO,"790,825","74,323",9.39,0.00,"129,724,959","0.05""",,,,,,,,,
"""SKI",Spark Infrastructure Group,STAPLED,"3,627,366","334,020",9.20,-1.63,"1,031,911,394","0.03""",,,,,,,,,
"""CTO",Citigold Corporation ,FPO,"2,555,974","235,000",9.19,3.22,"900,265,513","0.02""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"1,194,492","108,952",9.12,1.84,"236,343,513","0.04""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"3,491,388","317,449",9.09,-0.72,"634,144,970","0.05""",,,,,,,,,
"""NXS",Nexus Energy ,FPO,"8,365,855","738,330",8.82,3.03,"940,061,849","0.07""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"3,121,453","275,232",8.81,1.82,"607,730,819","0.04""",,,,,,,,,
"""MLB",Melbourne IT ,FPO,"141,911","12,450",8.77,1.16,"78,959,219","0.01""",,,,,,,,,
"""AAX",Ausenco ,FPO,"1,545,278","134,230",8.68,0.92,"121,861,958","0.11""",,,,,,,,,
"""MRM",Mermaid Marine Aust ,FPO,"960,831","82,546",8.59,2.89,"186,009,338","0.04""",,,,,,,,,
"""MCC",Macarthur Coal ,FPO,"1,399,320","120,053",8.57,1.96,"254,333,109","0.04""",,,,,,,,,
"""TRS",The Reject Shop ,FPO,"60,176","5,145",8.55,0.84,"25,973,070","0.02""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"6,204,644","517,743",8.34,6.45,"713,154,560","0.07""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"2,849,238","234,919",8.24,1.37,"748,198,267","0.03""",,,,,,,,,
"""HSP",Healthscope ,FPO,"1,563,497","128,393",8.21,1.49,"314,241,491","0.04""",,,,,,,,,
"""MOS",Mosaic Oil,FPO,"1,341,266","110,000",8.20,0.00,"726,379,619","0.01""",,,,,,,,,
"""SEV",Seven Network ,FPO,"588,534","47,474",8.06,2.65,"190,260,281","0.02""",,,,,,,,,
"""RKN",Reckon ,FPO,"134,430","10,823",8.05,2.56,"133,196,949","0.00""",,,,,,,,,
"""TOE",Toro Energy ,FPO,"5,573,462","449,006",8.05,6.45,"821,958,261","0.05""",,,,,,,,,
"""AWC",Alumina ,FPO,"12,360,042","987,048",7.98,3.04,"2,440,196,187","0.04""",,,,,,,,,
"""WOW",Woolworths ,FPO,"2,991,791","237,242",7.93,0.10,"1,239,288,213","0.01""",,,,,,,,,
"""ALS",Alesco Corporation ,FPO,"536,880","42,513",7.91,-2.01,"93,458,606","0.04""",,,,,,,,,
"""BLY",Boart Longyear ,FPO,"80,735,559","6,370,199",7.89,5.26,"4,611,574,674","0.13""",,,,,,,,,
"""IPL",Incitec Pivot ,FPO,"13,261,594","1,047,191",7.89,1.85,"1,612,536,335","0.06""",,,,,,,,,
"""CSL",CSL ,FPO,"2,426,191","189,556",7.81,1.46,"598,215,656","0.03""",,,,,,,,,
"""DOM",Dominion Mining ,FPO,"865,152","67,382",7.78,2.82,"103,009,351","0.06""",,,,,,,,,
"""ABY",Aditya Birla Minerals ,FPO,"2,220,611","172,359",7.76,7.57,"313,372,551","0.05""",,,,,,,,,
"""TTS",Tatts Group ,FPO,"6,546,063","507,484",7.75,3.34,"1,275,641,444","0.04""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"2,341,276","180,150",7.69,1.00,"332,683,024","0.05""",,,,,,,,,
"""EHL",Emeco Holdings ,FPO,"7,591,911","583,505",7.68,7.78,"631,237,586","0.09""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"2,192,592","166,310",7.58,1.91,"1,032,491,333","0.01""",,,,,,,,,
"""CWN",Crown ,FPO,"2,291,796","169,700",7.40,-0.82,"753,555,290","0.02""",,,,,,,,,
"""MGX",Mount Gibson Iron ,FPO,"4,459,292","327,633",7.34,2.71,"1,075,678,611","0.03""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"4,268,073","312,437",7.32,1.90,"717,142,802","0.04""",,,,,,,,,
"""VGH",Vision Group Holdings ,FPO,"110,260","7,983",7.24,3.96,"71,365,597","0.01""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"3,065,902","221,683",7.23,0.00,"504,939,412","0.04""",,,,,,,,,
"""VPG",Valad Property Group,FORUS,"15,663,936","1,128,460",7.20,0.00,"2,248,546,624","0.05""",,,,,,,,,
"""SIP",Sigma Pharmaceuticals ,FPO,"5,705,528","407,421",7.14,0.51,"1,166,347,845","0.03""",,,,,,,,,
"""BPT",Beach Petroleum ,FPO,"9,865,717","703,283",7.12,1.28,"1,066,630,849","0.06""",,,,,,,,,
