ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4350.7 at 16:37 7/6/2010  Report at 19:06 Monday 7/6/2010!. Processed 12:06 Tuesday 8/6/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""SKC",Sky City Entertainment Group,FPO NZ,"43,927","26,969",61.39,-0.84,"575,114,687","0.00""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"51,225","30,956",60.43,-0.75,"606,946,993","0.00""",,,,,,,,,
"""CLO",Clough ,FPO,"134,004","62,882",46.92,-3.22,"768,436,269","0.00""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"2,410,501","1,037,096",43.02,-1.72,"533,379,348","0.19""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"655,233","279,035",42.58,-2.23,"363,937,557","0.07""",,,,,,,,,
"""JBH",JB Hi-Fi ,FPO,"740,222","305,180",41.22,-2.46,"108,344,987","0.28""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"5,376,192","2,100,946",39.07,-2.75,"1,005,159,970","0.20""",,,,,,,,,
"""CMJ",Consolidated Media,FPO,"1,423,764","550,546",38.66,-1.22,"620,709,233","0.08""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"951,193","330,280",34.72,0.35,"264,264,459","0.12""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"4,216,716","1,356,020",32.15,-4.74,"1,045,236,720","0.13""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"3,393,097","1,089,701",32.11,-5.00,"707,536,545","0.15""",,,,,,,,,
"""AMP",AMP ,FPO,"13,566,103","4,261,007",31.40,-5.00,"2,071,925,423","0.20""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"19,460,662","5,999,440",30.82,-3.51,"3,356,081,497","0.17""",,,,,,,,,
"""GDO",Gold One International ,FPO,"273,500","82,119",30.02,-3.50,"805,894,985","0.01""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"14,790,909","4,408,046",29.80,-2.79,"2,307,773,663","0.19""",,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,"6,106","1,816",29.74,1.99,"455,585","0.39""",,,,,,,,,
"""WESN",Wesfarmers ,PART PROT,"1,911,558","565,693",29.59,-2.81,"151,912,192","0.37""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"4,608,282","1,361,034",29.53,-2.00,"418,700,517","0.32""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"6,122,319","1,773,945",28.97,-2.70,"1,548,727,174","0.11""",,,,,,,,,
"""RSG",Resolute Mining ,FPO,"381,024","109,967",28.86,1.44,"387,524,553","0.02""",,,,,,,,,
"""APN",APN News & Media ,FPO,"1,436,346","397,556",27.67,-5.26,"598,823,853","0.06""",,,,,,,,,
"""QAN",Qantas Airways ,FPO,"19,288,621","5,306,292",27.51,-2.38,"2,265,123,620","0.23""",,,,,,,,,
"""ABC",Adelaide Brighton ,FPO,"1,930,982","525,814",27.23,-3.91,"635,132,810","0.08""",,,,,,,,,
"""PAN",Panoramic Resources ,FPO,"889,552","241,106",27.10,-4.22,"205,262,842","0.11""",,,,,,,,,
"""ASL",Ausdrill ,FPO,"120,488","32,043",26.59,-1.93,"254,290,140","0.01""",,,,,,,,,
"""DXS",DEXUS Property Group,STAPLED,"19,741,337","5,224,513",26.46,-4.90,"4,820,821,799","0.10""",,,,,,,,,
"""MGX",Mount Gibson Iron ,FPO,"7,701,580","2,013,695",26.14,-8.05,"1,077,174,611","0.18""",,,,,,,,,
"""BLD",Boral ,FPO,"9,226,837","2,373,941",25.72,-4.95,"598,952,998","0.39""",,,,,,,,,
"""CPU",Computershare,FPO,"2,105,363","534,744",25.39,-3.08,"555,664,059","0.09""",,,,,,,,,
"""BBG",Billabong International ,FPO,"1,259,195","310,607",24.66,-3.48,"253,122,552","0.12""",,,,,,,,,
"""REA",REA Group,FPO,"45,418","10,698",23.55,0.00,"128,439,366","0.00""",,,,,,,,,
"""MTS",Metcash ,FPO,"3,422,705","805,962",23.54,0.24,"765,644,031","0.10""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"4,325,025","1,018,371",23.54,-3.01,"606,831,240","0.16""",,,,,,,,,
"""BKN",Bradken ,FPO,"615,223","142,887",23.22,-4.10,"137,611,361","0.10""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"1,679,176","389,119",23.17,-4.23,"434,550,172","0.09""",,,,,,,,,
"""CEY",Centennial Coal ,FPO,"2,777,083","636,659",22.92,-5.04,"394,889,237","0.16""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"2,498,061","572,450",22.91,-3.16,"798,520,953","0.07""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"12,127,969","2,753,459",22.70,-2.54,"2,977,238,644","0.09""",,,,,,,,,
"""SEK",Seek ,FPO,"1,764,115","391,104",22.17,-5.31,"336,584,488","0.11""",,,,,,,,,
"""CWN",Crown ,FPO,"2,169,894","481,054",22.16,-2.37,"753,555,290","0.06""",,,,,,,,,
"""MCR",Mincor Resources,FPO,"1,411,030","309,210",21.91,-4.16,"200,184,686","0.15""",,,,,,,,,
"""ANZ",ANZ Banking Grp,FPO,"8,072,520","1,767,482",21.89,-2.73,"2,533,722,912","0.07""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,329,534","290,118",21.82,-2.45,"388,429,875","0.07""",,,,,,,,,
"""IKO",iShares MSCI South Korea,CDI 1:1,"8,733","1,898",21.73,0.00,"51,900,000","0.00""",,,,,,,,,
"""SGT",Singapore Telecom,CDI,"4,296,744","929,174",21.62,-0.40,"477,561,291","0.19""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"12,460,185","2,675,680",21.47,-2.29,"3,266,304,329","0.08""",,,,,,,,,
"""CSR",CSR ,FPO,"7,332,342","1,572,616",21.44,-2.03,"1,514,920,814","0.10""",,,,,,,,,
"""UGL",UGL ,FPO,"691,578","147,451",21.32,-3.01,"165,928,705","0.08""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"38,210,794","8,071,865",21.12,-3.22,"2,209,126,568","0.36""",,,,,,,,,
"""CRG",Crane Group ,FPO,"265,270","55,959",21.09,-2.57,"78,286,427","0.07""",,,,,,,,,
"""MND",Monadelphous Group ,FPO,"416,322","87,184",20.94,-2.24,"86,036,700","0.10""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"11,126,733","2,327,542",20.91,-1.77,"1,930,432,682","0.12""",,,,,,,,,
"""ASX",ASX ,FPO,"944,549","194,288",20.56,-2.44,"173,573,245","0.11""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"1,486,855","304,706",20.49,-4.88,"463,070,936","0.06""",,,,,,,,,
"""CSL",CSL ,FPO,"3,224,274","659,920",20.46,0.09,"575,377,849","0.11""",,,,,,,,,
"""PNA",PanAust ,FPO,"27,664,046","5,620,720",20.31,-6.00,"2,953,892,669","0.19""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"3,734,322","753,986",20.19,-0.49,"483,493,006","0.15""",,,,,,,,,
"""PLA",Platinum Australia ,FPO,"1,663,855","335,984",20.19,-5.00,"321,030,521","0.10""",,,,,,,,,
"""BKW",Brickworks ,FPO,"45,836","9,246",20.17,-0.16,"147,235,904","0.00""",,,,,,,,,
"""ITO",Intoll Group,STAPLED,"8,308,536","1,674,766",20.15,-2.80,"2,261,732,048","0.07""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"2,398,397","483,430",20.15,-2.77,"780,136,909","0.06""",,,,,,,,,
