ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4847.0 at 16:34 30/12/2009  Report at 19:06 Wednesday 30/12/2009. Processed 11:08 Thursday 31/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""EFG",Everest Financial Group ,FPO,"35,000","35,000",100.00,0.00,"251,442,316","0.01""",,,,,,,,,
"""RNY",RNY Property Trust,UNIT,"507,662","372,663",73.40,4.76,"263,413,889","0.14""",,,,,,,,,
"""EQN",Equinox Minerals ,CDI,"202,287","102,136",50.49,0.00,"706,586,545","0.01""",,,,,,,,,
"""PVA",Psivida Corp.,CDI,200,100,50.00,-3.24,"8,422,069","0.00""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"121,046","59,643",49.27,-0.52,"474,413,911","0.01""",,,,,,,,,
"""SUL",Super Cheap Auto Group ,FPO,"48,392","22,782",47.07,-0.94,"107,956,356","0.02""",,,,,,,,,
"""BLD",Boral ,FPO,"841,712","390,779",46.42,0.51,"595,313,279","0.06""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"1,155,241","484,103",41.90,-1.73,"452,219,624","0.10""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"11,401,175","4,730,178",41.48,1.32,"1,823,306,551","0.25""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"3,146,839","1,228,748",39.04,-0.51,"3,356,081,497","0.03""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"500,254","180,220",36.02,0.24,"533,379,348","0.03""",,,,,,,,,
"""COH",Cochlear ,FPO,"77,041","27,217",35.32,-1.45,"56,351,818","0.04""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"241,876","83,451",34.50,-0.54,"418,700,517","0.02""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"392,812","135,321",34.44,-0.77,"603,580,761","0.02""",,,,,,,,,
"""TAL",Tower Australia Group ,FPO,"239,956","82,199",34.25,0.35,"361,141,400","0.02""",,,,,,,,,
"""WHC",Whitehaven Coal ,FPO,"433,161","140,883",32.52,0.20,"478,897,537","0.02""",,,,,,,,,
"""GOZ",Growthpoint Properties Australia,STAPLED,"34,037","10,801",31.73,0.00,"159,617,879","0.00""",,,,,,,,,
"""WES",Wesfarmers ,FPO,"1,352,198","420,514",31.09,0.38,"1,005,143,738","0.04""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"205,203","63,745",31.06,0.47,"606,118,435","0.01""",,,,,,,,,
"""FXL",Flexigroup ,FPO,"36,244","11,233",30.99,0.95,"239,168,690","0.00""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"618,172","190,265",30.77,-0.90,"483,712,063","0.03""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"835,067","244,976",29.33,0.72,"1,062,316,784","0.02""",,,,,,,,,
"""AAX",Ausenco ,FPO,"181,252","51,510",28.41,1.11,"121,861,958","0.04""",,,,,,,,,
"""MOS",Mosaic Oil,FPO,"639,659","180,284",28.18,0.00,"821,344,925","0.02""",,,,,,,,,
"""MOF",Macquarie Office Trust,UNIT,"11,025,726","3,042,926",27.59,1.61,"4,752,826,494","0.06""",,,,,,,,,
"""SPT",Spotless Group ,FPO,"232,568","64,156",27.58,-4.02,"259,126,131","0.02""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"512,508","139,970",27.31,-1.78,"462,491,685","0.03""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"953,889","256,641",26.90,-0.14,"1,534,246,082","0.01""",,,,,,,,,
"""BTA",Biota Holdings ,FPO,"380,318","102,095",26.84,-1.22,"178,950,022","0.05""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"1,222,032","319,947",26.18,-1.47,"1,894,384,958","0.01""",,,,,,,,,
"""TPI",Transpacific Industries Group,FPO,"706,449","179,561",25.41,-0.73,"960,638,735","0.01""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"1,827,619","461,993",25.27,0.67,"1,024,671,812","0.04""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"288,845","72,970",25.26,-0.54,"333,681,857","0.02""",,,,,,,,,
