ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4702.7 at 16:39 15/9/2010  Report at 19:19 Wednesday 15/9/2010!. Processed 13:01 Thursday 16/9/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""ETPMP",D  ETFS Metal Securities Australia,ETFS PD,"1,250","1,250",100.00,0.97,"41,174","3.03""",,,,,,,,,
"""ETPMP",T  ETFS Metal Securities Australia,ETFS PT,500,500,100.00,0.00,"26,322","1.90""",,,,,,,,,
"""KMN",Kings Minerals NL,FPO,"1,529,397","1,186,618",77.58,3.70,"509,413,034","0.23""",,,,,,,,,
"""VAS",Vanguard Australian Shares Index,ETF UNITS,"42,562","31,984",75.14,0.64,"2,947,814","1.08""",,,,,,,,,
"""ETPMA",G  ETFS Metal Securities Australia,ETFS AG,"2,481","1,781",71.78,1.34,"465,293","0.38""",,,,,,,,,
"""IRD",Iron Road ,FPO,"144,030","80,530",55.91,-4.08,"78,667,852","0.10""",,,,,,,,,
"""AZT",Aston Resources ,FPO,"60,798","29,077",47.82,0.51,"204,527,604","0.01""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"2,908,090","1,381,212",47.49,-0.78,"367,162,725","0.37""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"4,571,903","2,102,576",45.98,-0.76,"533,379,348","0.39""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"1,400,728","562,673",40.17,0.63,"388,429,875","0.14""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"2,133,553","825,043",38.67,0.74,"463,231,008","0.17""",,,,,,,,,
"""ASX",ASX ,FPO,"1,169,303","432,185",36.96,-0.33,"173,576,316","0.24""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"20,326,395","6,739,080",33.15,-0.97,"1,930,446,283","0.34""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"1,023,474","336,246",32.85,-0.38,"300,747,299","0.11""",,,,,,,,,
"""BLD",Boral ,FPO,"5,233,758","1,694,979",32.38,3.14,"718,853,617","0.23""",,,,,,,,,
"""AWC",Alumina ,FPO,"33,359,108","10,412,002",31.21,4.54,"2,440,196,187","0.42""",,,,,,,,,
"""GOLD",ETFS Metal Securities Australia,ETFS GOLD,"48,480","15,132",31.21,0.94,"4,928,365","0.30""",,,,,,,,,
"""PRY",Primary Health Care ,FPO,"3,049,974","950,693",31.17,0.00,"491,444,342","0.19""",,,,,,,,,
"""CPU",Computershare,FPO,"4,159,541","1,295,035",31.13,1.75,"555,664,059","0.23""",,,,,,,,,
"""UGL",UGL ,FPO,"625,227","193,472",30.94,1.75,"165,928,705","0.11""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"12,497,266","3,778,524",30.23,0.00,"2,209,126,568","0.17""",,,,,,,,,
"""ILF",Village Life Trust,STAPLED,"50,988","15,018",29.45,-1.42,"441,029,194","0.00""",,,,,,,,,
"""WEC",White Energy Company ,FPO,"1,369,807","393,932",28.75,0.26,"284,222,354","0.13""",,,,,,,,,
"""SKI",Spark Infrastructure Group,STAPLED,"7,949,906","2,284,198",28.73,-0.43,"1,031,911,394","0.22""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"5,934,070","1,691,996",28.51,0.37,"1,548,832,074","0.10""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"15,082,545","4,282,083",28.39,0.99,"3,356,081,497","0.12""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"12,915,070","3,639,470",28.18,0.96,"2,307,773,663","0.15""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"30,903,473","8,524,865",27.58,-0.35,"3,415,819,357","0.25""",,,,,,,,,
"""COH",Cochlear ,FPO,"226,362","62,142",27.45,0.11,"56,574,987","0.11""",,,,,,,,,
"""TSE",Transfield Services ,FPO,"3,622,586","990,277",27.33,-0.27,"414,278,904","0.23""",,,,,,,,,
"""FBU",Fletcher Building ,FPO NZ,"578,191","157,090",27.16,-0.90,"611,250,393","0.02""",,,,,,,,,
"""ELD",Elders ,FPO,"8,123,405","2,183,337",26.87,1.46,"448,598,480","0.48""",,,,,,,,,
"""WOR",WorleyParsons ,FPO,"872,716","234,004",26.81,1.47,"239,531,783","0.09""",,,,,,,,,
"""BSL",Bluescope Steel ,FPO,"18,661,768","4,990,617",26.74,0.39,"1,823,322,017","0.27""",,,,,,,,,
"""AGK",AGL Energy ,FPO,"1,952,331","517,406",26.50,1.80,"450,076,509","0.11""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"2,448,707","646,363",26.39,1.94,"798,520,953","0.08""",,,,,,,,,
"""TOL",Toll Holdings ,FPO,"2,725,601","705,723",25.89,1.65,"702,867,609","0.10""",,,,,,,,,
"""AAC",Australian Agricultural Co,FPO,"236,843","61,055",25.77,2.74,"264,264,459","0.02""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"692,167","177,077",25.58,0.66,"530,514,663","0.03""",,,,,,,,,
"""BDG",Bendigo Mining ,FPO,"1,758,127","448,650",25.51,2.27,"509,712,735","0.08""",,,,,,,,,
"""DYL",Deep Yellow ,FPO,"650,570","165,864",25.49,2.85,"1,125,814,458","0.01""",,,,,,,,,
"""MQG",Macquarie Group ,FPO,"3,515,397","886,863",25.22,2.96,"345,601,301","0.25""",,,,,,,,,
"""ERA",ERA,FPO 'A',"622,419","155,685",25.01,-0.52,"190,737,934","0.08""",,,,,,,,,
"""TAH",Tabcorp Holdings ,FPO,"4,819,448","1,204,973",25.00,0.74,"612,625,759","0.19""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"12,325,075","3,079,083",24.98,1.28,"483,499,363","0.63""",,,,,,,,,
"""AIO",Asciano Group,STAPLED,"16,098,182","3,823,341",23.75,0.90,"2,926,103,883","0.13""",,,,,,,,,
"""QBE",QBE Insurance Group ,FPO,"5,560,799","1,313,969",23.62,0.65,"1,035,095,813","0.12""",,,,,,,,,
"""DOW",Downer EDI ,FPO,"2,966,871","686,032",23.12,-2.14,"338,466,351","0.20""",,,,,,,,,
"""ANN",Ansell ,FPO,"526,675","120,838",22.94,0.00,"132,871,402","0.09""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"7,654,408","1,737,174",22.69,0.54,"2,078,994,021","0.08""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"10,465,710","2,371,185",22.65,2.85,"2,133,279,168","0.11""",,,,,,,,,
