ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4597.2 at 16:47 27/11/2009  Report at 19:06 Friday 27/11/2009!. Processed 12:28 Monday 30/11/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""IJP",iSHARES MSCI JAPAN,CDI 1:1,"22,426","13,346",59.51,1.35,"822,000,000","0.00""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"1,488,178","755,329",50.75,-2.55,"435,205,782","0.17""",,,,,,,,,
"""ASB",Austal ,FPO,"85,319","38,760",45.43,0.41,"188,069,638","0.02""",,,,,,,,,
"""AHE",Automotive Holdings Group ,FPO,"248,881","102,686",41.25,1.80,"225,731,300","0.04""",,,,,,,,,
"""ABY",Aditya Birla Minerals ,FPO,"1,279,994","518,238",40.48,-6.81,"313,372,551","0.16""",,,,,,,,,
"""AJA",Astro Japan Property GROUP,STAPLED,"2,432,745","842,434",34.62,-1.08,"508,212,161","0.16""",,,,,,,,,
"""MRM",Mermaid Marine Aust ,FPO,"768,624","265,151",34.49,-1.02,"186,009,338","0.14""",,,,,,,,,
"""BLY",Boart Longyear ,FPO,"102,599,791","35,031,007",34.14,-4.68,"4,611,574,674","0.76""",,,,,,,,,
"""CTX",Caltex Australia ,FPO,"1,170,538","393,393",33.60,-3.68,"270,000,000","0.14""",,,,,,,,,
"""CZA",Coal of Africa ,FPO,"326,465","107,833",33.03,-3.88,"474,322,094","0.02""",,,,,,,,,
"""AQP",Aquarius Platinum ,FPO 15CUS,"4,613,229","1,512,446",32.78,-3.99,"462,094,914","0.32""",,,,,,,,,
"""CRG",Crane Group ,FPO,"397,537","127,757",32.13,-0.90,"77,684,223","0.16""",,,,,,,,,
"""PPX",PaperlinX ,FPO,"2,378,963","755,069",31.73,-5.71,"603,580,761","0.12""",,,,,,,,,
"""TEN",Ten Network Holdings ,FPO,"7,628,587","2,352,169",30.83,-6.49,"1,045,236,720","0.22""",,,,,,,,,
"""ERC",eircom Holdings ,FPO,"438,526","133,782",30.50,-0.93,"167,904,914","0.08""",,,,,,,,,
"""OST",OneSteel ,FPO,"5,217,651","1,569,049",30.07,-3.97,"1,328,359,295","0.11""",,,,,,,,,
"""ANN",Ansell ,FPO,"444,476","133,555",30.04,-2.88,"134,254,652","0.09""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"4,108,879","1,225,602",29.82,-1.04,"1,878,169,770","0.06""",,,,,,,,,
"""MGR",Mirvac Group,STAPLED,"9,097,571","2,710,699",29.79,-2.58,"2,805,460,371","0.09""",,,,,,,,,
"""LEI",Leighton Holdings ,FPO,"1,577,780","450,502",28.55,-4.00,"298,271,836","0.15""",,,,,,,,,
"""HSP",Healthscope ,FPO,"1,032,580","285,746",27.67,-2.45,"314,241,491","0.09""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"3,898,824","1,066,413",27.35,-1.36,"798,520,953","0.13""",,,,,,,,,
"""GWT",GWA International ,FPO,"510,423","139,597",27.34,-3.19,"300,667,514","0.04""",,,,,,,,,
"""NAB",National Australia Bank ,FPO,"12,642,303","3,456,410",27.34,-3.98,"2,095,594,763","0.16""",,,,,,,,,
"""KAR",Karoon Gas Aust ,FPO,"966,016","263,655",27.29,-3.47,"177,116,198","0.14""",,,,,,,,,
"""IAG",Insurance Australia Group ,FPO,"6,309,967","1,720,019",27.25,-3.82,"2,078,994,021","0.08""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"1,633,224","443,785",27.17,-6.18,"338,294,375","0.13""",,,,,,,,,
"""WSA",Western Areas,FPO,"481,386","130,171",27.04,-3.42,"179,109,649","0.07""",,,,,,,,,
"""SGM",Sims Metal Management ,FPO,"903,112","236,489",26.18,-2.22,"201,490,660","0.11""",,,,,,,,,
"""KMD",Kathmandu Holdings ,FPO,"2,401,695","617,200",25.69,-1.73,"200,000,000","0.30""",,,,,,,,,
"""AMC",Amcor ,FPO,"5,634,051","1,411,306",25.05,-1.53,"1,220,809,620","0.11""",,,,,,,,,
"""FXJ",Fairfax Media ,FPO,"13,106,013","3,281,830",25.04,-3.36,"2,351,955,725","0.14""",,,,,,,,,
"""HVN",Harvey Norman Holdings ,FPO,"3,285,193","817,853",24.89,-3.87,"1,062,316,784","0.07""",,,,,,,,,
