ASX Daily Gross Short Sales,,,,,,,,,,,,,,,,,
XAO 4731.0 at 16:37 23/2/2010  Report at 19:06 Tuesday 23/2/2010. Processed 11:16 Wednesday 24/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Note: No responsibility is accepted for any inaccuracies contained in the matter published.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
ASX Code,Company Name,Product/ Class,Total Shares Sales,Reported Gross Short Sales (a),Reported Gross Short Sales (%) of Turnover,Daily Change in security price (%),Issued Capital  (b),Percentage issued capital reported as short(a)/(b),,,,,,,,,
"""AVJ",AVJennings ,FPO,"13,000","12,000",92.30,2.04,"274,588,694","0.00""",,,,,,,,,
"""MBN",Mirabela Nickel ,FPO,"674,466","421,053",62.42,0.48,"364,723,825","0.11""",,,,,,,,,
"""WHC",Whitehaven Coal ,FPO,"1,930,589","1,102,073",57.08,-2.29,"486,223,803","0.22""",,,,,,,,,
"""MCC",Macarthur Coal ,FPO,"1,656,145","933,393",56.35,-3.61,"254,333,109","0.36""",,,,,,,,,
"""CCL",Coca-Cola Amatil ,FPO,"3,702,363","1,896,771",51.23,0.54,"748,299,067","0.25""",,,,,,,,,
"""RIO",Rio Tinto ,FPO,"2,433,062","1,121,653",46.10,0.33,"606,831,240","0.18""",,,,,,,,,
"""MYR",Myer Holdings ,FPO,"6,255,222","2,863,679",45.78,-1.76,"581,517,884","0.49""",,,,,,,,,
"""HGG",Henderson Group,CDI 1:1,"3,397,258","1,542,894",45.41,-0.47,"476,975,890","0.32""",,,,,,,,,
"""AEO",Austereo Group ,FPO,"158,280","70,378",44.46,1.21,"344,798,708","0.02""",,,,,,,,,
"""GBG",Gindalbie Metals,FPO,"1,830,538","807,788",44.12,-1.92,"707,487,674","0.11""",,,,,,,,,
"""EXT",Extract Resources,FPO,"155,115","66,679",42.98,-1.39,"242,617,636","0.02""",,,,,,,,,
"""JHX",James Hardie Industries,CDI,"1,440,083","615,998",42.77,-1.16,"434,506,974","0.14""",,,,,,,,,
"""AUN",Austar United Comms,FPO,"1,024,099","428,770",41.86,0.80,"1,252,608,177","0.03""",,,,,,,,,
"""ALL",Aristocrat Leisure ,FPO,"3,557,993","1,480,099",41.59,-4.26,"533,379,348","0.27""",,,,,,,,,
"""BHP",BHP Billiton ,FPO,"10,023,951","4,051,068",40.41,-0.11,"3,356,081,497","0.12""",,,,,,,,,
"""SBM",St Barbara ,FPO,"13,164,061","5,146,425",39.09,-8.33,"1,952,668,407","0.26""",,,,,,,,,
"""CPA",C'wlth Property Office,ORD UNIT,"11,783,526","4,563,340",38.72,0.00,"1,996,912,778","0.22""",,,,,,,,,
"""CBA",Commonwealth Bank of Aust,FPO,"4,197,027","1,547,983",36.88,0.77,"1,534,275,722","0.10""",,,,,,,,,
"""ELD",Elders ,FPO,"820,361","299,833",36.54,-0.71,"448,598,480","0.06""",,,,,,,,,
"""TEL",Telecom Corporation of NZ,FPO NZ,"9,936,296","3,591,256",36.14,-2.24,"1,894,391,570","0.19""",,,,,,,,,
"""SPN",SP AusNet,STAPLED,"3,159,152","1,120,545",35.47,0.00,"2,705,140,151","0.04""",,,,,,,,,
"""ISF",iSOFT Group ,FPO,"2,606,001","918,512",35.24,-5.83,"1,037,994,023","0.08""",,,,,,,,,
"""UGL",UGL ,FPO,"631,593","210,719",33.36,-0.06,"165,781,705","0.12""",,,,,,,,,
"""OST",OneSteel ,FPO,"4,728,380","1,563,567",33.06,1.15,"1,328,402,869","0.11""",,,,,,,,,
"""PDN",Paladin Energy,FPO,"3,778,143","1,245,745",32.97,0.51,"717,142,802","0.17""",,,,,,,,,
"""BXB",Brambles ,FPO,"9,682,951","3,153,331",32.56,2.55,"1,412,432,240","0.22""",,,,,,,,,
"""SHL",Sonic Healthcare ,FPO,"2,168,656","685,025",31.58,-2.00,"388,429,875","0.17""",,,,,,,,,
"""ENV",Envestra ,FPO,"1,007,812","315,306",31.28,0.97,"1,346,902,042","0.02""",,,,,,,,,
"""ROC",Roc Oil Company ,FPO,"6,879,724","2,085,910",30.32,-3.89,"713,154,560","0.29""",,,,,,,,,
"""AOE",Arrow Energy ,FPO,"1,298,680","392,805",30.24,-0.28,"732,381,533","0.05""",,,,,,,,,
"""ACL",Alchemia ,FPO,"39,743","12,000",30.19,-1.58,"190,249,026","0.00""",,,,,,,,,
"""CAB",Cabcharge Australia ,FPO,"193,352","57,709",29.84,-1.52,"120,437,014","0.04""",,,,,,,,,
"""VTA",Viterra Inc,CDI 1:1,"29,884","8,818",29.50,-0.69,"68,629,939","0.01""",,,,,,,,,
"""WDC",Westfield Group,STAPLED,"16,931,112","4,939,056",29.17,1.02,"2,307,773,663","0.21""",,,,,,,,,
"""SKI",Spark Infrastructure Group,STAPLED,"1,583,958","453,944",28.65,0.00,"1,031,911,394","0.04""",,,,,,,,,
"""MAP",MAp Group,FORUS,"2,174,950","614,812",28.26,-0.31,"1,861,210,782","0.03""",,,,,,,,,
"""WBC",Westpac Banking Corp,FPO,"11,498,219","3,185,187",27.70,0.91,"2,976,310,392","0.10""",,,,,,,,,
"""VBA",Virgin Blue Holdings ,FPO,"6,887,165","1,906,944",27.68,-3.87,"2,209,126,568","0.08""",,,,,,,,,
"""ILU",Iluka Resources ,FPO,"540,887","148,142",27.38,-0.52,"418,700,517","0.03""",,,,,,,,,
"""AWE",AWE ,FPO,"1,426,634","386,467",27.08,-0.75,"521,871,941","0.07""",,,,,,,,,
"""AAX",Ausenco ,FPO,"395,989","105,481",26.63,4.33,"121,861,958","0.08""",,,,,,,,,
"""TLS",Telstra Corporation ,FPO,"72,288,291","19,157,525",26.50,-0.33,"12,443,074,357","0.15""",,,,,,,,,
"""TPM",TPG Telecom ,FPO,"411,349","108,956",26.48,-0.94,"757,607,849","0.01""",,,,,,,,,
"""CSL",CSL ,FPO,"2,540,326","668,433",26.31,0.31,"582,777,598","0.11""",,,,,,,,,
"""GWT",GWA International ,FPO,"835,877","215,895",25.82,0.96,"300,667,514","0.07""",,,,,,,,,
"""CWN",Crown ,FPO,"1,204,964","310,789",25.79,0.75,"753,555,290","0.04""",,,,,,,,,
"""OMH",OM Holdings ,FPO 10C,"534,267","135,293",25.32,0.56,"490,935,150","0.02""",,,,,,,,,
"""WSA",Western Areas,FPO,"614,444","154,028",25.06,-1.73,"179,735,899","0.08""",,,,,,,,,
"""APN",APN News & Media ,FPO,"1,481,197","368,973",24.91,-2.91,"595,311,917","0.06""",,,,,,,,,
"""NWS",News Corporation,B VOTING,"1,376,622","343,030",24.91,-0.33,"798,520,953","0.04""",,,,,,,,,
"""IOF",ING Office Fund,STAPLED,"18,214,355","4,524,405",24.84,0.85,"2,729,071,212","0.16""",,,,,,,,,
"""AND",Andean Resources ,FPO,"238,756","59,076",24.74,-1.53,"470,853,384","0.01""",,,,,,,,,
"""DUE",Duet Group,FORUS,"2,260,732","556,745",24.62,2.23,"870,559,400","0.06""",,,,,,,,,
"""FGL",Foster's Group ,FPO,"15,800,135","3,724,785",23.57,-0.90,"1,930,403,911","0.19""",,,,,,,,,
"""RSG",Resolute Mining ,FPO,"362,496","84,549",23.32,-1.44,"387,374,066","0.02""",,,,,,,,,
"""MGX",Mount Gibson Iron ,FPO,"3,726,334","863,657",23.17,-1.18,"1,077,174,611","0.08""",,,,,,,,,
"""ALZ",Australand Property Group,STAPLED,"2,320,825","534,718",23.04,-1.01,"2,884,031,620","0.01""",,,,,,,,,
"""NCM",Newcrest Mining ,FPO,"1,789,150","408,443",22.82,-0.48,"483,343,584","0.08""",,,,,,,,,
"""WPL",Woodside Petroleum ,FPO,"2,331,297","528,895",22.68,-0.42,"777,245,797","0.06""",,,,,,,,,
