S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4532.5 at 16:45 5/2/2010  Report at 19:05 Friday 5/2/2010. Processed 19:36 Friday 5/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.226,0.385,0.375,ABP,Abacus Prop stpld,0.385,-1,"54,802",0.385,0.39,5.75,,-,0.62,14.94,-11.81,-
3.01,1.445,2.52,2.45,ABC,Adelaide Brighton,2.50,-2,"11,770",2.48,2.52,14,f,1.49,1.15,5.60,20.8,12.0
1.65,0.096,1.02,0.975,ABY,Aditya Birla,1.02,-7.5,"13,877",1.01,1.025,-,,-,1.42,-,-17.34,-
1.24,0.50,0.575,0.555,AED,AED Oil Ltd,0.555,-4.5,"5,427",0.55,0.565,-,,-,-,-,-66.9,-
15.46,12.83,13.95,13.76,AGK,AGL Energy Ltd,13.82,-19,"10,507",13.76,13.87,54,f,6.63,6.00,3.91,358,3.9
5.60,2.03,3.18,2.97,AJL,AJ Lucas Grp,3.11,-10,"4,871",3.02,3.24,5.5,,45.40,2.11,1.77,249.7,1.2
5.91,0.60,4.28,4.05,ALS,Alesco Corp,4.17,-16,"3,393",4.10,4.20,14,f,-,0.65,3.36,-17.36,-
0.98,0.363,0.53,0.505,AGS,Alliance Res,0.525,-1.5,"5,275",0.525,0.53,-,,-,-,-,-8.3,-
2.06,0.683,1.59,1.56,AWC,Alumina Ltd,1.56,-9,"174,143",1.56,1.565,-,,-,1.30,-,9.42,16.6
6.35,3.50,6.15,5.95,AMC,Amcor Ltd,6.00,-16,"58,369",6.00,6.02,34,,0.74,1.61,5.67,25.3,23.7
6.97,3.52,6.18,6.10,AMP,AMP Ltd,6.15,-11,"66,270",6.13,6.17,30,p,0.99,0.67,4.88,29.6,20.8
10.98,7.51,10.44,10.05,ANN,Ansell Ltd,10.16,-5,"8,567",10.06,10.30,28,,3.19,1.98,2.76,89.2,11.4
25.25,11.83,20.98,20.57,ANZ,ANZ Banking Grp,20.90,-52,"74,212",20.88,20.95,102,f,1.67,10.72,4.88,170.4,12.3
3.68,2.50,3.23,3.19,APA,APA Grp stpld,3.21,-4,"8,455",3.21,3.23,31,,0.52,1.18,9.66,16.2,19.8
0.276,0.027,0.029,0.027,AXM,Apex Min NL,0.028,-0.1,"160,128",0.028,0.029,-,,-,-,-,-31.41,-
2.61,0.866,2.37,2.28,APN,APN News & Media,2.32,-4,"13,790",2.29,2.34,12,,-,-1.23,5.17,-13.1,-
7.95,3.088,6.88,6.58,AQP,Aquarius Platinum,6.70,-31,"28,559",6.64,6.78,-,,-,-,-,-16.39,-
11.38,1.727,8.28,8.03,AQA,Aquila Res,8.14,-53,"11,715",8.12,8.15,-,,-,-,-,-10.5,-
1.285,0.245,0.77,0.73,ARU,Arafura Resource,0.74,-6,"6,000",0.74,0.745,-,,-,-,-,-7.7,-
1.845,0.79,1.55,1.49,AAD,Ardent Leisure Grp stp,1.54,-3.5,"9,812",1.51,1.55,14.3,,-,1.18,9.29,-0.32,-
5.75,3.16,4.45,4.28,ALL,Aristocrat Leisure,4.35,-5,"19,443",4.30,4.38,14.5,f,-,0.35,3.33,-0.2,-
4.73,2.29,3.49,3.36,AOE,Arrow Energy,3.43,-16,"48,097",3.43,3.48,-,,-,0.82,-,52,6.6
1.94,0.32,1.73,1.685,AIO,Asciano Grp stpld,1.725,-4.5,"177,689",1.72,1.725,-,,-,-1.41,-,-32.5,-
0.575,0.218,0.465,0.425,APZ,Aspen Grp stpld,0.45,-1.5,"8,867",0.445,0.45,5.18,,-,0.68,11.51,-22.53,-
0.515,0.16,0.37,0.325,AJA,Astro Jap Prop stp,0.365,2,"35,911",0.36,0.37,9,,-,0.93,24.66,-71.94,-
37.90,24.57,35.31,34.52,ASX,ASX Ltd,35.03,-42,"12,391",35.03,35.09,164.9,f,1.11,2.66,4.71,183.2,19.1
2.36,1.08,1.87,1.805,AGO,Atlas Iron Ltd,1.85,-9.5,"32,676",1.82,1.88,-,,-,-,-,-21.3,-
2.20,0.675,1.75,1.705,ASL,Ausdrill Ltd,1.72,-8,"5,201",1.70,1.73,11,f,2.11,1.73,6.40,23.23,7.4
5.95,1.855,3.90,3.61,AAX,Ausenco Ltd,3.90,1,"11,548",3.86,3.90,18.5,f,2.38,0.76,4.74,43.94,8.9
1.95,1.16,1.30,1.235,AAC,Aust Agriculture,1.30,2.5,"6,499",1.28,1.315,-,,-,2.55,-,-25.7,-
1.95,0.991,1.82,1.73,AIX,Aust Infra unt,1.77,-6,"8,111",1.76,1.80,13,,2.03,3.14,7.34,26.33,6.7
0.939,0.312,0.63,0.59,API,Aust Pharmaceutical,0.63,0.5,"18,725",0.60,0.63,2,f,2.95,0.84,3.17,5.9,10.7
3.12,1.425,2.45,2.42,ASB,Austal Ltd,2.44,-4,649,2.42,2.47,6,f,0.83,1.24,2.46,5,48.8
1.465,0.65,1.265,1.23,AUN,Austar United,1.235,-3.5,"46,599",1.20,1.25,-,,-,-0.33,-,-2.4,-
0.585,0.174,0.46,0.44,ALZ,Australand Prop stpld,0.45,-1,"37,893",0.445,0.45,8,,-,0.92,17.78,-15.55,-
2.26,1.415,1.63,1.55,AVO,Avoca Res,1.60,-8.5,"14,608",1.58,1.60,-,,-,0.61,-,-6.97,-
1.785,0.592,1.025,1.00,AWB,AWB Ltd,1.01,-3,"47,836",1.01,1.015,5,,3.70,1.81,4.95,18.5,5.5
3.17,2.11,2.73,2.62,AWE,AWE Ltd,2.68,-18,"37,342",2.67,2.69,-,,-,1.80,-,17.36,15.4
6.72,2.52,6.53,6.45,AXA,AXA Asia Pacific,6.45,-9,"93,117",6.45,6.47,18.5,p,-,0.96,2.87,-7.39,-
13.49,6.228,10.47,10.30,BOQ,Bank of Qld,10.46,-22,"7,297",10.40,10.47,52,f,1.46,6.62,4.97,75.9,13.8
1.485,0.57,0.64,0.57,BMN,Bannerman Res,0.61,-5.5,"15,856",0.61,0.615,-,,-,-,-,-6.22,-
1.04,0.683,0.74,0.72,BPT,Beach Energy Ltd,0.73,-2.5,"87,533",0.73,0.74,1.75,p,14.41,-,2.40,25.21,2.9
10.44,5.733,9.88,9.72,BEN,Bendigo & Adelaide,9.75,-25,"8,818",9.72,9.80,43,f,0.60,4.03,4.41,25.6,38.1
0.32,0.165,0.235,0.22,BDG,Bendigo Min Ltd,0.23,-1,"18,517",0.225,0.23,0.5,,3.40,0.15,2.17,1.7,13.5
1.50,0.341,1.34,1.275,BKY,Berkeley Res,1.30,-3,"1,698",1.29,1.34,-,,-,-,-,-9.47,-
44.49,26.64,39.63,39.30,BHP,BHP Billiton Ltd,39.55,-144,"169,106",39.54,39.56,113.63,f,1.15,8.84,2.87,130.15,30.4
12.19,5.815,10.64,10.20,BBG,Billabong Intl,10.36,-4,"7,853",10.25,10.65,45,p,1.54,0.70,4.34,69.2,15.0
3.336,0.399,2.07,2.01,BTA,Biota Hldgs,2.03,-9,"28,064",2.02,2.03,-,,-,0.55,-,21.7,9.4
0.335,0.14,0.17,0.15,BUL,Blue Energy Ltd,0.17,,"20,022",0.165,0.17,-,,-,-,-,-1.48,-
3.48,1.675,2.58,2.53,BSL,BlueScope Steel,2.56,-12,"168,634",2.56,2.57,5,,-,2.46,1.95,-7.1,-
0.41,0.054,0.33,0.315,BLY,Boart Longyear,0.33,-1,"578,289",0.325,0.33,-,,-,-0.10,-,6.84,4.8
6.40,2.29,5.51,5.28,BLD,Boral Ltd,5.51,1,"35,034",5.47,5.55,13,f,1.85,4.12,2.36,24.1,22.9
1.60,0.275,1.09,1.02,BOW,Bow Energy Ltd,1.055,-8.5,"40,385",1.05,1.055,-,,-,-,-,-0.46,-
7.55,0.945,5.91,5.70,BKN,Bradken Ltd,5.91,-18,"8,640",5.86,5.95,23,f,2.28,1.31,3.89,52.5,11.3
8.37,4.08,6.80,6.65,BXB,Brambles Ltd,6.75,-1,"51,799",6.75,6.76,30,p,1.34,0.58,4.44,40.18,16.8
2.97,0.81,2.73,2.43,BRM,Brockman Res,2.71,10,"6,669",2.59,2.75,-,,-,-,-,-11.1,-
1.945,1.492,1.76,1.715,BWP,Bunnings Warehouse unt,1.75,,"9,734",1.72,1.75,11.57,,-,1.79,6.61,-3.74,-
7.09,4.71,5.62,5.46,CAB,Cabcharge Aust,5.62,2,"2,054",5.50,5.62,34,f,1.50,2.21,6.05,51,11.0
14.00,8.01,9.25,8.90,CTX,Caltex Aust,8.93,-54,"12,801",8.92,8.97,-,,-,10.60,-,15.6,57.2
0.635,0.21,0.425,0.40,CFE,Cape Lambert Res,0.42,-2.5,"45,753",0.42,0.425,-,,-,-,-,47.27,0.9
0.885,0.20,0.51,0.48,CNX,Carbon Energy,0.50,-4,"31,004",0.495,0.50,-,,-,-,-,-3.11,-
0.885,0.26,0.51,0.485,CVN,Carnarvon Pet,0.50,-3,"34,711",0.495,0.50,-,,-,0.07,-,5.4,9.3
5.70,3.56,4.51,4.33,CRZ,Carsales Com Ltd,4.48,-13,"2,526",4.46,4.67,-,,-,-,-,-,-
0.71,0.29,0.64,0.615,CCV,Cash Convert ord/div   ,0.63,-1,"7,096",0.62,0.63,3,f,2.26,0.09,4.76,6.77,9.3
4.24,1.51,3.57,3.42,CEY,Centennial Coal,3.56,-14,"31,566",3.55,3.58,11,f,1.77,1.77,3.09,19.5,18.3
0.52,0.047,0.24,0.23,CNP,Centro Prop stpld,0.24,-0.5,"27,282",0.235,0.24,31.8,,-,-2.91,132.50,-398.36,-
0.225,0.016,0.155,0.145,CER,Centro Retail stpld,0.155,-0.5,"39,717",0.15,0.155,0.37,,-,0.30,2.39,-117.14,-
0.345,0.042,0.185,0.175,CFU,Ceramic Fuel Cells,0.185,-1,"35,652",0.18,0.185,-,,-,0.05,-,-8.58,-
2.12,1.415,1.875,1.85,CFX,CFS Retail Prop unt,1.875,-1,"64,554",1.85,1.89,12.5,,-,2.02,6.67,-15.27,-
4.50,0.865,3.90,3.70,CGF,Challenger FSG Ltd,3.82,-14,"69,696",3.76,3.85,12.5,,-,1.81,3.27,-16.2,-
2.06,1.20,1.65,1.54,CIF,Challenger Infra stpld,1.61,,"1,226",1.55,1.63,20,,-,-1.54,12.42,-40.3,-
0.75,0.156,0.705,0.67,CHC,Charter Hall Grp forus,0.70,-0.5,"14,342",0.685,0.705,4.96,,-,0.71,7.09,-17.98,-
0.465,0.11,0.34,0.315,CGG,Citadel Resource Grp,0.335,-0.5,"54,621",0.33,0.345,-,,-,-,-,-4.01,-
0.27,0.10,0.105,0.10,CTO,Citigold Corp Ltd,0.10,-1,"55,945",0.10,0.105,-,,-,-,-,-0.22,-
