S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4789.3 at 16:47 3/12/2009  Report at 19:05 Thursday 3/12/2009. Processed 19:19 Thursday 3/12/2009.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.147,0.435,0.415,ABP,Abacus Prop stpld,0.425,0.5,"22,465",0.42,0.425,7.75,,-,0.62,18.24,-11.81,-
3.01,1.445,2.65,2.59,ABC,Adelaide Brighton,2.64,6,"8,819",2.62,2.64,14,f,1.49,1.15,5.30,20.8,12.7
1.65,0.096,1.40,1.36,ABY,Aditya Birla,1.38,-1.5,"5,361",1.375,1.39,-,,-,1.42,-,-17.34,-
1.305,0.50,0.57,0.55,AED,AED Oil Ltd,0.555,-1.5,"1,699",0.555,0.565,-,,-,-,-,-66.9,-
15.80,12.83,14.04,13.85,AGK,AGL Energy Ltd,13.95,-11,"8,603",13.93,13.95,54,f,6.63,6.00,3.87,358,3.9
5.60,2.03,4.35,4.28,AJL,AJ Lucas Grp,4.34,3,"1,066",4.31,4.35,10.5,f,23.78,2.11,2.42,249.7,1.7
5.91,0.60,4.85,4.69,ALS,Alesco Corp,4.75,-1,"2,952",4.68,4.80,7,f,-,0.49,1.47,-13.94,-
0.98,0.333,0.555,0.535,AGS,Alliance Res,0.54,0.5,"3,970",0.54,0.55,-,,-,-,-,-8.3,-
2.00,0.683,1.615,1.58,AWC,Alumina Ltd,1.585,1.5,"172,009",1.58,1.59,12,,0.79,1.30,7.57,9.42,16.8
6.05,3.50,6.01,5.90,AMC,Amcor Ltd,5.95,2,"80,498",5.93,5.96,34,,0.74,1.61,5.71,25.3,23.5
6.97,3.52,6.25,6.19,AMP,AMP Ltd,6.25,-1,"58,096",6.24,6.25,30,p,0.99,0.67,4.80,29.6,21.1
13.38,7.51,10.84,10.41,ANN,Ansell Ltd,10.55,-12,"5,009",10.47,10.60,28,,3.19,1.98,2.65,89.2,11.8
25.25,11.83,22.28,22.03,ANZ,ANZ Banking Grp,22.20,9,"57,663",22.11,22.22,102,f,1.67,10.72,4.59,170.4,13.0
3.38,2.48,3.38,3.30,APA,APA Grp stpld,3.33,-2,"7,684",3.30,3.35,31,,0.52,1.18,9.31,16.2,20.6
0.414,0.039,0.044,0.041,AXM,Apex Min NL,0.042,0.1,"403,601",0.042,0.043,-,,-,-,-,-31.41,-
2.61,0.866,2.46,2.37,APN,APN News & Media,2.40,4,"11,610",2.35,2.47,12,,-,-1.23,5.00,-13.1,-
7.05,2.459,7.05,6.84,AQP,Aquarius Platinum,6.91,8,"9,451",6.85,6.97,12.08,,-,-,1.75,-16.39,-
11.50,1.90,9.58,9.21,AQA,Aquila Res,9.50,-80,"8,862",9.49,9.55,-,,-,-,-,-10.5,-
1.285,0.245,0.82,0.785,ARU,Arafura Resource,0.79,-4,"3,034",0.79,0.80,-,,-,-,-,-7.7,-
