S&P/ASX300 - Daily,,,,,,,,,,,,,,,,,
XAO 4262.7 at 16:36 1/7/2010  Report at 19:05 Thursday 1/7/2010. Processed 19:32 Thursday 1/7/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.33,0.415,0.40,ABP,Abacus Prop stp,0.40,-1,"276,298",0.395,0.405,5.75,,-,0.60,14.38,-2.32,-
2.60,1.05,1.835,1.795,ACR,Acrux Ltd,1.835,2.5,421,1.83,1.875,-,,-,0.06,-,-2.84,-
3.01,2.03,2.67,2.54,ABC,Adelaide Brighton,2.63,-5,"22,762",2.60,2.66,13.5,f,1.51,1.21,5.13,20.4,12.9
1.65,0.50,0.66,0.63,ABY,Aditya Birla,0.655,0.5,"3,719",0.65,0.66,-,,-,1.51,-,19.61,3.3
15.69,13.11,14.99,14.31,AGK,AGL Energy Ltd,14.99,29,"21,735",14.96,14.99,57,f,0.47,6.21,3.80,27,55.5
5.60,2.00,2.22,2.17,AJL,AJ Lucas Grp,2.18,-5,193,2.17,2.18,5.5,,2.91,1.32,2.52,16,13.6
5.91,2.30,2.35,2.30,ALS,Alesco Corp,2.33,-5,"2,241",2.32,2.35,7,,-,0.65,3.00,-17.36,-
0.98,0.28,0.29,0.28,AGS,Alliance Res,0.285,,"1,631",0.285,0.29,-,,-,-,-,-1.97,-
2.06,1.285,1.535,1.47,AWC,Alumina Ltd,1.50,-2.5,"270,291",1.495,1.50,2,f,-,1.21,1.33,-1.2,-
6.76,4.276,6.40,6.26,AMC,Amcor Ltd,6.32,-6,"27,556",6.32,6.33,29.5,,0.71,2.25,4.67,20.9,30.2
6.97,4.55,5.25,5.15,AMP,AMP Ltd,5.20,-1,"71,530",5.18,5.21,30,p,1.24,0.80,5.77,37.1,14.0
13.50,8.16,13.09,12.57,ANN,Ansell Ltd,12.81,-32,"5,843",12.50,12.97,29,,2.82,1.92,2.26,81.7,15.7
26.23,15.68,21.47,21.01,ANZ,ANZ Banking Grp,21.08,-53,"76,384",21.05,21.10,108,f,1.34,9.99,5.12,144.8,14.6
3.83,2.60,3.62,3.53,APA,APA Grp stp,3.56,-4,"12,135",3.55,3.58,31.75,,0.79,-,8.92,25,14.2
2.61,1.32,1.99,1.91,APN,APN News & Media,1.97,-1.5,"19,322",1.90,2.01,4,f,4.17,-0.78,2.03,16.7,11.8
7.95,3.74,5.77,5.42,AQP,Aquarius Platinum,5.58,-33,"35,569",5.58,5.41,2.26,,9.20,-,0.41,20.79,26.8
11.38,4.727,7.78,7.39,AQA,Aquila Res,7.58,-28,"4,724",7.50,7.80,-,,-,-,-,-14.8,-
